tab	samples
cooling_rate_corr	cooling_rate_mcd	citations	location	sample_alternatives	sample	scientists	site	method_codes	participantlist	azimuth	bed_dip	bed_dip_direction	geologic_classes	cooling_rate	azimuth_dec_correction	description	dip	height	igsn	lat	lithologies	lon	texture	geologic_types
		This study	McMurdo		mc29b		mc29	:SO-NO					Not Specified							-78.31000	Not Specified	164.8		Not Specified
		This study	McMurdo		mc29c		mc29	:SO-NO					Not Specified							-78.31000	Not Specified	164.8		Not Specified
		This study	McMurdo		mc29d		mc29	:SO-NO					Not Specified							-78.31000	Not Specified	164.8		Not Specified
		This study	McMurdo		mc29e		mc29	:SO-NO					Not Specified							-78.31000	Not Specified	164.8		Not Specified
		This study	McMurdo		mc29f		mc29	:SO-NO					Not Specified							-78.31000	Not Specified	164.8		Not Specified
		This study	McMurdo		mc29g		mc29	:SO-NO					Not Specified							-78.31000	Not Specified	164.8		Not Specified
		This study	McMurdo		mc29h		mc29	:SO-NO					Not Specified							-78.31000	Not Specified	164.8		Not Specified
		This study	McMurdo		mc30a		mc30	:SO-NO					Not Specified							-78.34000	Not Specified	164.87		Not Specified
		This study	McMurdo		mc30b		mc30	:SO-NO					Not Specified							-78.34000	Not Specified	164.87		Not Specified
		This study	McMurdo		mc30c		mc30	:SO-NO					Not Specified							-78.34000	Not Specified	164.87		Not Specified
		This study	McMurdo		mc30d		mc30	:SO-NO					Not Specified							-78.34000	Not Specified	164.87		Not Specified
		This study	McMurdo		mc30e		mc30	:SO-NO					Not Specified							-78.34000	Not Specified	164.87		Not Specified
		This study	McMurdo		mc30f		mc30	:SO-NO					Not Specified							-78.34000	Not Specified	164.87		Not Specified
		This study	McMurdo		mc30g		mc30	:SO-NO					Not Specified							-78.34000	Not Specified	164.87		Not Specified
		This study	McMurdo		mc30h		mc30	:SO-NO					Not Specified							-78.34000	Not Specified	164.87		Not Specified
		This study	McMurdo		mc31a		mc31	:SO-NO					Not Specified							-78.34000	Not Specified	164.28		Not Specified
		This study	McMurdo		mc31b		mc31	:SO-NO					Not Specified							-78.34000	Not Specified	164.28		Not Specified
		This study	McMurdo		mc31c		mc31	:SO-NO					Not Specified							-78.34000	Not Specified	164.28		Not Specified
		This study	McMurdo		mc31d		mc31	:SO-NO					Not Specified							-78.34000	Not Specified	164.28		Not Specified
		This study	McMurdo		mc31e		mc31	:SO-NO					Not Specified							-78.34000	Not Specified	164.28		Not Specified
		This study	McMurdo		mc31f		mc31	:SO-NO					Not Specified							-78.34000	Not Specified	164.28		Not Specified
		This study	McMurdo		mc31g		mc31	:SO-NO					Not Specified							-78.34000	Not Specified	164.28		Not Specified
		This study	McMurdo		mc31h		mc31	:SO-NO					Not Specified							-78.34000	Not Specified	164.28		Not Specified
		This study	McMurdo		mc32a		mc32	:SO-NO					Not Specified							-78.36000	Not Specified	164.3		Not Specified
		This study	McMurdo		mc32b		mc32	:SO-NO					Not Specified							-78.36000	Not Specified	164.3		Not Specified
		This study	McMurdo		mc32c		mc32	:SO-NO					Not Specified							-78.36000	Not Specified	164.3		Not Specified
		This study	McMurdo		mc32d		mc32	:SO-NO					Not Specified							-78.36000	Not Specified	164.3		Not Specified
		This study	McMurdo		mc32e		mc32	:SO-NO					Not Specified							-78.36000	Not Specified	164.3		Not Specified
		This study	McMurdo		mc32f		mc32	:SO-NO					Not Specified							-78.36000	Not Specified	164.3		Not Specified
		This study	McMurdo		mc32g		mc32	:SO-NO					Not Specified							-78.36000	Not Specified	164.3		Not Specified
		This study	McMurdo		mc32h		mc32	:SO-NO					Not Specified							-78.36000	Not Specified	164.3		Not Specified
		This study	McMurdo		mc33a		mc33	:SO-NO					Not Specified							-78.38000	Not Specified	164.34		Not Specified
		This study	McMurdo		mc33b		mc33	:SO-NO					Not Specified							-78.38000	Not Specified	164.34		Not Specified
		This study	McMurdo		mc33c		mc33	:SO-NO					Not Specified							-78.38000	Not Specified	164.34		Not Specified
		This study	McMurdo		mc33d		mc33	:SO-NO					Not Specified							-78.38000	Not Specified	164.34		Not Specified
		This study	McMurdo		mc33e		mc33	:SO-NO					Not Specified							-78.38000	Not Specified	164.34		Not Specified
		This study	McMurdo		mc33f		mc33	:SO-NO					Not Specified							-78.38000	Not Specified	164.34		Not Specified
		This study	McMurdo		mc33g		mc33	:SO-NO					Not Specified							-78.38000	Not Specified	164.34		Not Specified
		This study	McMurdo		mc33h		mc33	:SO-NO					Not Specified							-78.38000	Not Specified	164.34		Not Specified
		This study	McMurdo		mc34a		mc34	:SO-NO					Not Specified							-78.39000	Not Specified	164.27		Not Specified
		This study	McMurdo		mc34b		mc34	:SO-NO					Not Specified							-78.39000	Not Specified	164.27		Not Specified
		This study	McMurdo		mc34c		mc34	:SO-NO					Not Specified							-78.39000	Not Specified	164.27		Not Specified
		This study	McMurdo		mc34d		mc34	:SO-NO					Not Specified							-78.39000	Not Specified	164.27		Not Specified
		This study	McMurdo		mc34e		mc34	:SO-NO					Not Specified							-78.39000	Not Specified	164.27		Not Specified
		This study	McMurdo		mc34f		mc34	:SO-NO					Not Specified							-78.39000	Not Specified	164.27		Not Specified
		This study	McMurdo		mc34g		mc34	:SO-NO					Not Specified							-78.39000	Not Specified	164.27		Not Specified
		This study	McMurdo		mc34h		mc34	:SO-NO					Not Specified							-78.39000	Not Specified	164.27		Not Specified
		This study	McMurdo		mc35a		mc35	:SO-NO					Not Specified							-78.39000	Not Specified	164.23		Not Specified
		This study	McMurdo		mc35b		mc35	:SO-NO					Not Specified							-78.39000	Not Specified	164.23		Not Specified
		This study	McMurdo		mc35c		mc35	:SO-NO					Not Specified							-78.39000	Not Specified	164.23		Not Specified
		This study	McMurdo		mc35d		mc35	:SO-NO					Not Specified							-78.39000	Not Specified	164.23		Not Specified
		This study	McMurdo		mc35e		mc35	:SO-NO					Not Specified							-78.39000	Not Specified	164.23		Not Specified
		This study	McMurdo		mc35f		mc35	:SO-NO					Not Specified							-78.39000	Not Specified	164.23		Not Specified
		This study	McMurdo		mc35g		mc35	:SO-NO					Not Specified							-78.39000	Not Specified	164.23		Not Specified
		This study	McMurdo		mc35h		mc35	:SO-NO					Not Specified							-78.39000	Not Specified	164.23		Not Specified
		This study	McMurdo		mc36a		mc36	:SO-NO					Not Specified							-78.39000	Not Specified	164.27		Not Specified
		This study	McMurdo		mc36b		mc36	:SO-NO					Not Specified							-78.39000	Not Specified	164.27		Not Specified
		This study	McMurdo		mc36c		mc36	:SO-NO					Not Specified							-78.39000	Not Specified	164.27		Not Specified
		This study	McMurdo		mc36d		mc36	:SO-NO					Not Specified							-78.39000	Not Specified	164.27		Not Specified
		This study	McMurdo		mc36e		mc36	:SO-NO					Not Specified							-78.39000	Not Specified	164.27		Not Specified
		This study	McMurdo		mc36f		mc36	:SO-NO					Not Specified							-78.39000	Not Specified	164.27		Not Specified
		This study	McMurdo		mc36g		mc36	:SO-NO					Not Specified							-78.39000	Not Specified	164.27		Not Specified
		This study	McMurdo		mc36h		mc36	:SO-NO					Not Specified							-78.39000	Not Specified	164.27		Not Specified
		This study	McMurdo		mc37a		mc37	:SO-NO					Not Specified							-78.40000	Not Specified	164.27		Not Specified
		This study	McMurdo		mc37b		mc37	:SO-NO					Not Specified							-78.40000	Not Specified	164.27		Not Specified
		This study	McMurdo		mc37c		mc37	:SO-NO					Not Specified							-78.40000	Not Specified	164.27		Not Specified
		This study	McMurdo		mc37d		mc37	:SO-NO					Not Specified							-78.40000	Not Specified	164.27		Not Specified
		This study	McMurdo		mc37e		mc37	:SO-NO					Not Specified							-78.40000	Not Specified	164.27		Not Specified
		This study	McMurdo		mc37f		mc37	:SO-NO					Not Specified							-78.40000	Not Specified	164.27		Not Specified
		This study	McMurdo		mc37g		mc37	:SO-NO					Not Specified							-78.40000	Not Specified	164.27		Not Specified
		This study	McMurdo		mc37h		mc37	:SO-NO					Not Specified							-78.40000	Not Specified	164.27		Not Specified
		This study	McMurdo		mc38a		mc38	:SO-NO					Not Specified							-78.40000	Not Specified	164.21		Not Specified
		This study	McMurdo		mc38b		mc38	:SO-NO					Not Specified							-78.40000	Not Specified	164.21		Not Specified
		This study	McMurdo		mc38c		mc38	:SO-NO					Not Specified							-78.40000	Not Specified	164.21		Not Specified
		This study	McMurdo		mc38d		mc38	:SO-NO					Not Specified							-78.40000	Not Specified	164.21		Not Specified
		This study	McMurdo		mc38e		mc38	:SO-NO					Not Specified							-78.40000	Not Specified	164.21		Not Specified
		This study	McMurdo		mc38f		mc38	:SO-NO					Not Specified							-78.40000	Not Specified	164.21		Not Specified
		This study	McMurdo		mc38g		mc38	:SO-NO					Not Specified							-78.40000	Not Specified	164.21		Not Specified
		This study	McMurdo		mc38h		mc38	:SO-NO					Not Specified							-78.40000	Not Specified	164.21		Not Specified
		This study	McMurdo		mc39a		mc39	:SO-NO					Not Specified							-78.39000	Not Specified	164.21		Not Specified
		This study	McMurdo		mc39b		mc39	:SO-NO					Not Specified							-78.39000	Not Specified	164.21		Not Specified
		This study	McMurdo		mc39c		mc39	:SO-NO					Not Specified							-78.39000	Not Specified	164.21		Not Specified
		This study	McMurdo		mc39d		mc39	:SO-NO					Not Specified							-78.39000	Not Specified	164.21		Not Specified
		This study	McMurdo		mc39e		mc39	:SO-NO					Not Specified							-78.39000	Not Specified	164.21		Not Specified
		This study	McMurdo		mc39f		mc39	:SO-NO					Not Specified							-78.39000	Not Specified	164.21		Not Specified
		This study	McMurdo		mc39g		mc39	:SO-NO					Not Specified							-78.39000	Not Specified	164.21		Not Specified
		This study	McMurdo		mc39h		mc39	:SO-NO					Not Specified							-78.39000	Not Specified	164.21		Not Specified
		This study	McMurdo		mc40a		mc40	:SO-NO					Not Specified							-78.39000	Not Specified	164.2		Not Specified
		This study	McMurdo		mc40b		mc40	:SO-NO					Not Specified							-78.39000	Not Specified	164.2		Not Specified
		This study	McMurdo		mc40c		mc40	:SO-NO					Not Specified							-78.39000	Not Specified	164.2		Not Specified
		This study	McMurdo		mc40d		mc40	:SO-NO					Not Specified							-78.39000	Not Specified	164.2		Not Specified
		This study	McMurdo		mc40e		mc40	:SO-NO					Not Specified							-78.39000	Not Specified	164.2		Not Specified
		This study	McMurdo		mc40f		mc40	:SO-NO					Not Specified							-78.39000	Not Specified	164.2		Not Specified
		This study	McMurdo		mc40g		mc40	:SO-NO					Not Specified							-78.39000	Not Specified	164.2		Not Specified
		This study	McMurdo		mc40h		mc40	:SO-NO					Not Specified							-78.39000	Not Specified	164.2		Not Specified
		This study	McMurdo		mc41a		mc41	:SO-NO					Not Specified							-78.39000	Not Specified	164.2		Not Specified
		This study	McMurdo		mc41b		mc41	:SO-NO					Not Specified							-78.39000	Not Specified	164.12		Not Specified
		This study	McMurdo		mc41c		mc41	:SO-NO					Not Specified							-78.39000	Not Specified	164.12		Not Specified
		This study	McMurdo		mc41d		mc41	:SO-NO					Not Specified							-78.39000	Not Specified	164.12		Not Specified
		This study	McMurdo		mc41e		mc41	:SO-NO					Not Specified							-78.39000	Not Specified	164.12		Not Specified
		This study	McMurdo		mc41f		mc41	:SO-NO					Not Specified							-78.39000	Not Specified	164.12		Not Specified
		This study	McMurdo		mc41g		mc41	:SO-NO					Not Specified							-78.39000	Not Specified	164.12		Not Specified
		This study	McMurdo		mc41h		mc41	:SO-NO					Not Specified							-78.39000	Not Specified	164.12		Not Specified
		This study	McMurdo		mc42a		mc42	:SO-NO					Not Specified							-78.37000	Not Specified	164.12		Not Specified
		This study	McMurdo		mc42b		mc42	:SO-NO					Not Specified							-78.37000	Not Specified	164.12		Not Specified
		This study	McMurdo		mc42c		mc42	:SO-NO					Not Specified							-78.37000	Not Specified	164.12		Not Specified
		This study	McMurdo		mc42d		mc42	:SO-NO					Not Specified							-78.37000	Not Specified	164.12		Not Specified
		This study	McMurdo		mc42e		mc42	:SO-NO					Not Specified							-78.37000	Not Specified	164.12		Not Specified
		This study	McMurdo		mc42f		mc42	:SO-NO					Not Specified							-78.37000	Not Specified	164.12		Not Specified
		This study	McMurdo		mc42g		mc42	:SO-NO					Not Specified							-78.37000	Not Specified	164.12		Not Specified
		This study	McMurdo		mc42h		mc42	:SO-NO					Not Specified							-78.37000	Not Specified	164.12		Not Specified
		This study	McMurdo		mc43a		mc43	:SO-NO					Not Specified							-78.37000	Not Specified	164.24		Not Specified
		This study	McMurdo		mc43b		mc43	:SO-NO					Not Specified							-78.37000	Not Specified	164.24		Not Specified
		This study	McMurdo		mc43c		mc43	:SO-NO					Not Specified							-78.37000	Not Specified	164.24		Not Specified
		This study	McMurdo		mc43d		mc43	:SO-NO					Not Specified							-78.37000	Not Specified	164.24		Not Specified
		This study	McMurdo		mc43e		mc43	:SO-NO					Not Specified							-78.37000	Not Specified	164.24		Not Specified
		This study	McMurdo		mc43f		mc43	:SO-NO					Not Specified							-78.37000	Not Specified	164.24		Not Specified
		This study	McMurdo		mc43g		mc43	:SO-NO					Not Specified							-78.37000	Not Specified	164.24		Not Specified
		This study	McMurdo		mc43h		mc43	:SO-NO					Not Specified							-78.37000	Not Specified	164.24		Not Specified
		This study	McMurdo		mc44a		mc44	:SO-NO					Not Specified							-78.36000	Not Specified	164.26		Not Specified
		This study	McMurdo		mc44b		mc44	:SO-NO					Not Specified							-78.36000	Not Specified	164.26		Not Specified
		This study	McMurdo		mc44c		mc44	:SO-NO					Not Specified							-78.36000	Not Specified	164.26		Not Specified
		This study	McMurdo		mc44d		mc44	:SO-NO					Not Specified							-78.36000	Not Specified	164.26		Not Specified
		This study	McMurdo		mc44e		mc44	:SO-NO					Not Specified							-78.36000	Not Specified	164.26		Not Specified
		This study	McMurdo		mc44f		mc44	:SO-NO					Not Specified							-78.36000	Not Specified	164.26		Not Specified
		This study	McMurdo		mc44g		mc44	:SO-NO					Not Specified							-78.36000	Not Specified	164.26		Not Specified
		This study	McMurdo		mc44h		mc44	:SO-NO					Not Specified							-78.36000	Not Specified	164.26		Not Specified
		This study	McMurdo		mc48a		mc48	:SO-NO					Not Specified							-78.24000	Not Specified	163.36		Not Specified
		This study	McMurdo		mc48b		mc48	:SO-NO					Not Specified							-78.24000	Not Specified	163.36		Not Specified
		This study	McMurdo		mc48c		mc48	:SO-NO					Not Specified							-78.24000	Not Specified	163.36		Not Specified
		This study	McMurdo		mc48d		mc48	:SO-NO					Not Specified							-78.24000	Not Specified	163.36		Not Specified
		This study	McMurdo		mc48e		mc48	:SO-NO					Not Specified							-78.24000	Not Specified	163.36		Not Specified
		This study	McMurdo		mc48f		mc48	:SO-NO					Not Specified							-78.24000	Not Specified	163.36		Not Specified
		This study	McMurdo		mc48g		mc48	:SO-NO					Not Specified							-78.24000	Not Specified	163.36		Not Specified
		This study	McMurdo		mc48h		mc48	:SO-NO					Not Specified							-78.24000	Not Specified	163.36		Not Specified
		This study	McMurdo		mc49a		mc49	:SO-NO					Not Specified							-78.24000	Not Specified	163.36		Not Specified
		This study	McMurdo		mc49b		mc49	:SO-NO					Not Specified							-78.24000	Not Specified	163.36		Not Specified
		This study	McMurdo		mc49c		mc49	:SO-NO					Not Specified							-78.24000	Not Specified	163.36		Not Specified
		This study	McMurdo		mc49d		mc49	:SO-NO					Not Specified							-78.24000	Not Specified	163.36		Not Specified
		This study	McMurdo		mc49e		mc49	:SO-NO					Not Specified							-78.24000	Not Specified	163.36		Not Specified
		This study	McMurdo		mc49f		mc49	:SO-NO					Not Specified							-78.24000	Not Specified	163.36		Not Specified
		This study	McMurdo		mc49g		mc49	:SO-NO					Not Specified							-78.24000	Not Specified	163.36		Not Specified
		This study	McMurdo		mc49h		mc49	:SO-NO					Not Specified							-78.24000	Not Specified	163.36		Not Specified
		This study	McMurdo		mc50a		mc50	:SO-NO					Not Specified							-78.25000	Not Specified	163.22		Not Specified
		This study	McMurdo		mc50b		mc50	:SO-NO					Not Specified							-78.25000	Not Specified	163.22		Not Specified
		This study	McMurdo		mc50c		mc50	:SO-NO					Not Specified							-78.25000	Not Specified	163.22		Not Specified
		This study	McMurdo		mc50d		mc50	:SO-NO					Not Specified							-78.25000	Not Specified	163.22		Not Specified
		This study	McMurdo		mc50e		mc50	:SO-NO					Not Specified							-78.25000	Not Specified	163.22		Not Specified
		This study	McMurdo		mc50f		mc50	:SO-NO					Not Specified							-78.25000	Not Specified	163.22		Not Specified
		This study	McMurdo		mc50g		mc50	:SO-NO					Not Specified							-78.25000	Not Specified	163.22		Not Specified
		This study	McMurdo		mc50h		mc50	:SO-NO					Not Specified							-78.25000	Not Specified	163.22		Not Specified
