tab	measurements
experiment	specimen	measurement	treat_dc_field	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	meas_field_dc	magn_moment	measurement_standard	measurement_temp	sample	scientists	site
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2045	-0.394	-9.078e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2046	-0.402	-9.152e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2047	-0.41	-9.226e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2048	-0.418	-9.298e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2049	-0.4261	-9.371e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2050	-0.4341	-9.441e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2051	-0.442	-9.511e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2052	-0.4501	-9.582e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2053	-0.458	-9.651e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2054	-0.466	-9.72e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2055	-0.474	-9.787e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2056	-0.482	-9.853e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2057	-0.49	-9.92e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2058	-0.498	-9.985e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2059	-0.506	-1.005e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2060	-0.514	-1.012e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2061	-0.522	-1.018e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2062	-0.53	-1.024e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2063	-0.538	-1.031e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2064	-0.546	-1.037e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2065	-0.554	-1.043e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2066	-0.562	-1.05e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2067	-0.57	-1.056e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2068	-0.578	-1.062e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2069	-0.586	-1.068e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2070	-0.5939	-1.074e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2071	-0.6019	-1.08e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2072	-0.6099	-1.086e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2073	-0.6179	-1.092e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2074	-0.626	-1.098e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2075	-0.634	-1.104e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2076	-0.6419	-1.11e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2077	-0.6499	-1.116e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2078	-0.6579	-1.122e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2079	-0.6659	-1.128e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2080	-0.6739	-1.134e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2081	-0.6819	-1.14e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2082	-0.6899	-1.145e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2083	-0.6979	-1.151e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2084	-0.7059	-1.157e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2085	-0.7138	-1.163e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2086	-0.7218	-1.168e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2087	-0.7298	-1.174e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2088	-0.7379	-1.18e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2089	-0.7458	-1.185e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2090	-0.7539	-1.191e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2091	-0.7619	-1.197e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2092	-0.7698	-1.202e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2093	-0.7778	-1.208e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2094	-0.7858	-1.214e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2095	-0.7938	-1.219e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2096	-0.7997	-1.224e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2097	-0.7997	-1.224e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2098	-0.797	-1.222e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2099	-0.7892	-1.217e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2100	-0.7812	-1.211e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2101	-0.7732	-1.206e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2102	-0.7653	-1.2e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2103	-0.7574	-1.195e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2104	-0.7494	-1.189e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2105	-0.7414	-1.183e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2106	-0.7334	-1.178e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2107	-0.7255	-1.172e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2108	-0.7175	-1.167e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2109	-0.7095	-1.161e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2110	-0.7015	-1.155e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2111	-0.6935	-1.15e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2112	-0.6855	-1.144e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2113	-0.6776	-1.138e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2114	-0.6696	-1.132e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2115	-0.6616	-1.127e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2116	-0.6537	-1.121e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2117	-0.6456	-1.115e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2118	-0.6377	-1.109e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2119	-0.6297	-1.103e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2120	-0.6217	-1.097e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2121	-0.6137	-1.091e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2122	-0.6057	-1.085e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2123	-0.5977	-1.079e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2124	-0.5897	-1.073e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2125	-0.5817	-1.067e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2126	-0.5737	-1.061e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2127	-0.5657	-1.055e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2128	-0.5577	-1.049e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2129	-0.5497	-1.043e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2130	-0.5417	-1.036e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2131	-0.5338	-1.03e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2132	-0.5258	-1.024e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2133	-0.5178	-1.017e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2134	-0.5098	-1.011e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2135	-0.5018	-1.004e-05	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2136	-0.4938	-9.981e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2137	-0.4858	-9.915e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2138	-0.4778	-9.849e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2139	-0.4698	-9.783e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2140	-0.4618	-9.717e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2141	-0.4538	-9.649e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2142	-0.4458	-9.581e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2143	-0.4378	-9.512e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2144	-0.4298	-9.442e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2145	-0.4218	-9.372e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2146	-0.4138	-9.302e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2147	-0.4057	-9.23e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2148	-0.3978	-9.157e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2149	-0.3898	-9.085e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2150	-0.3818	-9.011e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2151	-0.3738	-8.936e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2152	-0.3658	-8.859e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2153	-0.3578	-8.782e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2154	-0.3498	-8.703e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2155	-0.3418	-8.624e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2156	-0.3338	-8.544e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2157	-0.3258	-8.462e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2158	-0.3178	-8.379e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2159	-0.3098	-8.295e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2160	-0.3018	-8.209e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2161	-0.2938	-8.122e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2162	-0.2858	-8.032e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2163	-0.2778	-7.942e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2164	-0.2698	-7.85e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2165	-0.2619	-7.755e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2166	-0.2538	-7.658e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2167	-0.2458	-7.56e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2168	-0.2378	-7.458e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2169	-0.2298	-7.355e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2170	-0.2218	-7.247e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2171	-0.2139	-7.139e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2172	-0.2058	-7.027e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2173	-0.1978	-6.912e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2174	-0.1898	-6.792e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2175	-0.1819	-6.67e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2176	-0.1739	-6.543e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2177	-0.1658	-6.412e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2178	-0.1579	-6.276e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2179	-0.1498	-6.136e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2180	-0.1418	-5.99e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2181	-0.1338	-5.837e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2182	-0.1258	-5.679e-06	u	273	IS06a	Erez ben Yosef	IS06
IS06a-6:LP-HYS	IS06a-6	IS06a-6:LP-HYS1		1	273	This study	SIO-Maud	LP-HYS	g	2183	-0.1178	-5.513e-06	u	273	IS06a	Erez ben Yosef	IS06
