tab 	measurements
citations	experiment	instrument_codes	magn_moment	meas_field_dc	measurement_standard	measurement_temp	method_codes	number	quality	sample	scientists	site	specimen	treat_dc_field	treat_temp
This study	IS06a-5:LP-HYS	SIO-Maud	-3.095e-05	-7.997e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-3.096e-05	-7.997e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-3.093e-05	-7.970e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-3.083e-05	-7.892e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-3.072e-05	-7.812e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-3.061e-05	-7.732e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-3.050e-05	-7.652e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-3.039e-05	-7.573e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-3.028e-05	-7.493e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-3.017e-05	-7.414e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-3.005e-05	-7.334e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.994e-05	-7.254e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.982e-05	-7.174e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.971e-05	-7.095e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.959e-05	-7.015e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.947e-05	-6.935e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.936e-05	-6.855e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.924e-05	-6.775e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.912e-05	-6.695e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.900e-05	-6.616e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.889e-05	-6.536e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.876e-05	-6.456e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.864e-05	-6.376e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.851e-05	-6.297e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.839e-05	-6.216e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.826e-05	-6.136e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.814e-05	-6.057e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.801e-05	-5.977e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.787e-05	-5.897e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.775e-05	-5.817e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.762e-05	-5.737e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.749e-05	-5.657e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.736e-05	-5.577e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.722e-05	-5.497e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.708e-05	-5.417e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.695e-05	-5.337e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.680e-05	-5.257e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.667e-05	-5.177e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.653e-05	-5.097e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.638e-05	-5.018e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.624e-05	-4.938e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.610e-05	-4.858e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.595e-05	-4.778e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.580e-05	-4.698e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.565e-05	-4.618e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.549e-05	-4.538e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.533e-05	-4.458e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.517e-05	-4.378e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.501e-05	-4.298e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.485e-05	-4.218e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.469e-05	-4.138e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.453e-05	-4.057e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.435e-05	-3.977e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.417e-05	-3.898e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.400e-05	-3.818e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.381e-05	-3.738e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.364e-05	-3.658e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.345e-05	-3.578e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.327e-05	-3.498e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.308e-05	-3.418e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.288e-05	-3.338e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.269e-05	-3.258e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.248e-05	-3.178e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.228e-05	-3.098e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.206e-05	-3.018e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.185e-05	-2.938e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.163e-05	-2.858e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.140e-05	-2.778e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.118e-05	-2.699e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.093e-05	-2.619e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.070e-05	-2.539e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.045e-05	-2.458e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.020e-05	-2.378e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-1.994e-05	-2.298e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-1.967e-05	-2.218e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-1.940e-05	-2.138e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-1.911e-05	-2.058e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-1.883e-05	-1.978e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-1.853e-05	-1.898e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-1.822e-05	-1.819e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-1.791e-05	-1.738e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-1.759e-05	-1.658e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-1.725e-05	-1.579e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-1.690e-05	-1.498e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-1.654e-05	-1.418e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-1.616e-05	-1.338e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-1.578e-05	-1.258e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-1.537e-05	-1.178e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-1.495e-05	-1.098e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-1.452e-05	-1.018e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-1.405e-05	-9.385e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-1.357e-05	-8.585e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-1.306e-05	-7.785e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-1.252e-05	-6.985e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-1.195e-05	-6.190e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-1.135e-05	-5.390e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-1.069e-05	-4.585e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-9.998e-06	-3.785e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-9.237e-06	-2.985e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-8.430e-06	-2.185e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-7.538e-06	-1.385e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-6.560e-06	-5.850e-03	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-5.485e-06	2.100e-03	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-4.280e-06	1.010e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-2.948e-06	1.810e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-1.510e-06	2.610e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	-3.250e-08	3.410e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	1.425e-06	4.205e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	2.835e-06	5.010e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	4.188e-06	5.810e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	5.447e-06	6.610e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	6.645e-06	7.410e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	7.767e-06	8.210e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	8.818e-06	9.010e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	9.803e-06	9.810e-02	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	1.072e-05	1.061e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	1.158e-05	1.140e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	1.238e-05	1.221e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	1.312e-05	1.300e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	1.381e-05	1.381e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	1.445e-05	1.461e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	1.506e-05	1.541e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	1.561e-05	1.620e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	1.614e-05	1.701e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	1.663e-05	1.781e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	1.709e-05	1.861e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	1.753e-05	1.941e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	1.794e-05	2.021e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	1.833e-05	2.101e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	1.871e-05	2.181e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	1.906e-05	2.261e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	1.940e-05	2.341e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	1.972e-05	2.420e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	2.003e-05	2.500e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	2.033e-05	2.581e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	2.062e-05	2.661e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	2.089e-05	2.741e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	2.117e-05	2.821e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	2.142e-05	2.901e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	2.167e-05	2.980e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	2.191e-05	3.060e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	2.215e-05	3.140e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	2.237e-05	3.220e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	2.260e-05	3.300e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	2.281e-05	3.380e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	2.302e-05	3.460e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	2.324e-05	3.540e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	2.344e-05	3.620e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	2.363e-05	3.700e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	2.382e-05	3.780e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	2.402e-05	3.860e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	2.420e-05	3.940e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	2.439e-05	4.020e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	2.457e-05	4.100e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	2.474e-05	4.180e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	2.491e-05	4.260e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	2.508e-05	4.340e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	2.525e-05	4.420e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	2.541e-05	4.500e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	2.557e-05	4.580e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	2.574e-05	4.660e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	2.589e-05	4.741e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	2.604e-05	4.821e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	2.619e-05	4.901e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	2.634e-05	4.981e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	2.649e-05	5.060e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
This study	IS06a-5:LP-HYS	SIO-Maud	2.664e-05	5.141e-01	u	273	LP-HYS	1	g	IS06a	Erez ben Yosef	IS06	IS06a-5		273
