tab	sites
site	location	age	age_unit	dir_dec	dir_inc	core_depth	lat	lon	geologic_classes	geologic_types	lithologies	citations	vgp_lat	vgp_lon	paleolatitude	vgp_lat_rev	vgp_lon_rev
15-3-122	DSDP Site 522	23.8696	Ma	220.4	58.6	59.31	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-54.35043377189222	295.6538932106517	39.321985306145734	54.35043377189222	115.65389321065169
15-3-125	DSDP Site 522	23.8758	Ma	248.3	47.1	59.34	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-30.346628356430198	283.53735241497833	28.28309886226625	30.346628356430198	103.53735241497833
15-3-129	DSDP Site 522	23.884	Ma	241.2	50.0	59.38	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-36.95136610360026	284.6104294147037	30.78973302883215	36.95136610360026	104.61042941470367
16-1-098	DSDP Site 522	24.1082	Ma	193.8	-63.9	60.47	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-16.33738661303441	185.01828100381226	-45.58486700520261	16.33738661303441	5.0182810038122625
16-1-101	DSDP Site 522	24.1164	Ma	101.2	51.6	60.51	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-22.867295656553587	59.21456354347748	32.24549135355514	22.867295656553587	239.21456354347748
16-1-104	DSDP Site 522	24.1226	Ma	117.4	58.5	60.54	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-37.20823147999896	54.73505955079884	39.211894491594556	37.20823147999896	234.73505955079884
16-1-108	DSDP Site 522	24.1287	Ma	102.7	61.8	60.57	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-26.928582858440095	48.1526218851655	42.999416891189696	26.928582858440095	228.1526218851655
16-1-110	DSDP Site 522	24.1349	Ma	97.1	58.5	60.6	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-21.859898697043263	50.93873225811444	39.211894491594556	21.859898697043263	230.93873225811444
16-1-115	DSDP Site 522	24.1431	Ma	100.5	58.9	60.64	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-24.50211249605899	51.29852820866182	39.653959152344946	24.50211249605899	231.29852820866182
16-1-119	DSDP Site 522	24.1514	Ma	130.3	64.7	60.68	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-46.536091576107964	44.610832953697354	46.607784237182955	46.536091576107964	224.61083295369735
16-1-122	DSDP Site 522	24.1596	Ma	125.0	52.2	60.72	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-42.49462246255648	64.03060431989024	32.80567094663939	42.49462246255648	244.03060431989024
16-1-125	DSDP Site 522	24.1637	Ma	138.1	45.0	60.74	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-52.76900282449566	75.84785778173688	26.56505117707799	52.76900282449566	255.84785778173688
16-1-128	DSDP Site 522	24.1699	Ma	138.4	44.5	60.77	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-52.9596373830593	76.57791461019065	26.167131012142573	52.9596373830593	256.57791461019065
16-1-131	DSDP Site 522	24.176	Ma	143.5	46.3	60.8	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-57.681780206633555	75.3398518943485	27.619469103716693	57.681780206633555	255.3398518943485
16-1-134	DSDP Site 522	24.1822	Ma	154.6	56.0	60.83	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-66.48461895252812	54.7268276466761	36.54881863016424	66.48461895252812	234.7268276466761
16-1-137	DSDP Site 522	24.1904	Ma	147.5	49.3	60.87	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-61.382025809566954	70.89064286091514	30.169592276763098	61.382025809566954	250.89064286091514
16-1-140	DSDP Site 522	24.1946	Ma	156.2	47.9	60.89	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-68.92619291459513	74.10620772952251	28.95842963151529	68.92619291459513	254.1062077295225
16-1-142	DSDP Site 522	24.2007	Ma	163.5	50.0	60.92	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-75.0815222249116	66.39033492862143	30.78973302883215	75.0815222249116	246.39033492862143
16-1-145	DSDP Site 522	24.2048	Ma	163.2	43.3	60.94	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-74.82284738940336	87.92989567245382	25.228695900771566	74.82284738940336	267.9298956724538
16-1-148	DSDP Site 522	24.2131	Ma	182.5	40.4	60.98	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-85.44810681901194	205.38051579725538	23.051370750341487	85.44810681901194	25.380515797255384
16-2-001	DSDP Site 522	24.2192	Ma	170.4	59.9	61.01	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-74.10644591137573	22.460434929758208	40.77925684375496	74.10644591137573	202.4604349297582
16-2-005	DSDP Site 522	24.2275	Ma	185.5	56.1	61.05	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-79.28153682456687	330.5783125784264	36.65214240736374	79.28153682456687	150.5783125784264
16-2-008	DSDP Site 522	24.2336	Ma	181.7	51.9	61.08	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-84.28200188957106	340.459916868746	32.524583901287436	84.28200188957106	160.459916868746
16-2-012	DSDP Site 522	24.2419	Ma	163.6	52.5	61.12	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-74.57647583432289	57.80514923748376	33.08877584836687	74.57647583432289	237.80514923748376
16-2-015	DSDP Site 522	24.248	Ma	168.6	50.2	61.15	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-79.27425841709497	60.596519917203636	30.968754451145713	79.27425841709497	240.59651991720364
16-2-018	DSDP Site 522	24.2521	Ma	175.3	55.0	61.17	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-80.57506006339733	19.02967340603402	35.529644866682716	80.57506006339733	199.02967340603402
16-2-021	DSDP Site 522	24.2583	Ma	172.3	62.6	61.2	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-71.93168625038734	13.115089182634165	43.96763700466287	71.93168625038734	193.11508918263416
16-2-024	DSDP Site 522	24.2645	Ma	184.9	57.2	61.23	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-78.43408515610699	335.33000543739615	37.80603138664567	78.43408515610699	155.33000543739615
16-2-029	DSDP Site 522	24.2748	Ma	183.6	46.6	61.28	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-86.68945876764501	281.00585630851407	27.866983392359103	86.68945876764501	101.00585630851407
16-2-032	DSDP Site 522	24.2809	Ma	170.4	54.6	61.31	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-78.44911861704162	37.93399359275759	35.129005945102094	78.44911861704162	217.9339935927576
16-2-034	DSDP Site 522	24.2871	Ma	183.3	43.1	61.34	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-86.46484256582374	232.73368221569592	25.074504719202707	86.46484256582374	52.73368221569592
16-2-038	DSDP Site 522	24.2953	Ma	177.3	43.1	61.38	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-86.90294966391805	122.83979023489923	25.074504719202707	86.90294966391805	302.8397902348992
16-2-041	DSDP Site 522	24.2994	Ma	170.7	52.4	61.4	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-79.96768133287215	46.083509785539945	32.99418189278503	79.96768133287215	226.08350978553995
16-2-050	DSDP Site 522	24.3179	Ma	178.6	53.4	61.49	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-82.94587195658306	4.4990589302254875	33.95043373534102	82.94587195658306	184.4990589302255
16-2-053	DSDP Site 522	24.3241	Ma	171.4	51.9	61.52	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-80.7185839211681	46.42039593368429	32.524583901287436	80.7185839211681	226.4203959336843
16-2-056	DSDP Site 522	24.3303	Ma	182.4	51.1	61.55	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-84.77880521965986	331.9734659552143	31.78470641720204	84.77880521965986	151.9734659552143
16-2-059	DSDP Site 522	24.3365	Ma	179.3	39.0	61.58	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-85.00193223123692	167.531655730495	22.04263209175875	85.00193223123692	347.531655730495
16-2-061	DSDP Site 522	24.3406	Ma	191.5	49.4	61.6	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-79.39949909153577	285.59083057916143	30.257577541236543	79.39949909153577	105.59083057916143
16-2-064	DSDP Site 522	24.3467	Ma	176.1	54.5	61.63	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-81.30489516631835	16.617555126531613	35.02946247065663	81.30489516631835	196.6175551265316
16-2-066	DSDP Site 522	24.3529	Ma	184.4	43.4	61.66	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-85.70292206549111	242.76637832927236	25.306025101251556	85.70292206549111	62.76637832927236
16-2-069	DSDP Site 522	24.357	Ma	181.2	59.4	61.68	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-76.74966843861337	350.9989798185104	40.212976903397134	76.74966843861337	170.9989798185104
16-2-073	DSDP Site 522	24.3652	Ma	167.9	68.2	61.72	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-63.992226668178546	12.374623349977014	51.34218568932283	63.992226668178546	192.374623349977
16-2-076	DSDP Site 522	24.3714	Ma	178.1	35.4	61.75	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-82.36015394871784	161.40870226937705	19.561728590004822	82.36015394871784	341.40870226937705
16-2-079	DSDP Site 522	24.3776	Ma	199.6	58.9	61.78	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-69.38419867412392	307.81861521883803	39.653959152344946	69.38419867412392	127.81861521883803
16-2-082	DSDP Site 522	24.3837	Ma	181.6	42.9	61.81	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-87.47184912565837	210.0337259014742	24.920932102206184	87.47184912565837	30.033725901474213
16-2-085	DSDP Site 522	24.3899	Ma	180.0	53.6	61.84	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-82.85552707854522	355.00000000000006	34.144472921454756	82.85552707854522	175.00000000000006
16-2-087	DSDP Site 522	24.394000000000002	Ma	175.3	42.8	61.86	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-85.25555140729232	110.97699386633957	24.844376116052263	85.25555140729232	290.97699386633957
16-2-090	DSDP Site 522	24.4023	Ma	178.9	52.9	61.9	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-83.46128773519538	3.0842805271313978	33.46942862055701	83.46128773519538	183.0842805271314
16-2-093	DSDP Site 522	24.4064	Ma	179.2	47.6	61.92	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-88.15524415014939	17.359968745495678	28.703784845019573	88.15524415014939	197.35996874549568
16-2-096	DSDP Site 522	24.4125	Ma	177.1	42.8	61.95	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-86.61652359801951	123.93098916338863	24.844376116052263	86.61652359801951	303.93098916338863
16-2-098	DSDP Site 522	24.4187	Ma	176.1	49.5	61.98	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-85.21510776349075	39.72217502819291	30.345763546310874	85.21510776349075	219.7221750281929
16-2-101	DSDP Site 522	24.4249	Ma	173.5	35.0	62.01	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-80.25353788603613	135.86593626388662	19.29534273533122	80.25353788603613	315.8659362638866
16-2-104	DSDP Site 522	24.430999999999997	Ma	175.9	39.1	62.04	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-83.85455121950567	136.77574982733108	22.113824068288032	83.85455121950567	316.7757498273311
16-2-107	DSDP Site 522	24.4352	Ma	172.7	46.7	62.06	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-83.45512279566488	74.98206842361071	27.9498453427012	83.45512279566488	254.9820684236107
16-2-110	DSDP Site 522	24.4413	Ma	184.0	37.9	62.09	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-83.20567195227459	208.33080151045317	21.267947035859144	83.20567195227459	28.33080151045317
16-2-112	DSDP Site 522	24.4475	Ma	178.0	44.4	62.12	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-87.99185195323665	111.5587017904445	26.08804196753651	87.99185195323665	291.5587017904445
16-2-116	DSDP Site 522	24.4537	Ma	168.1	55.5	62.15	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-76.43518342888402	40.31103109163496	36.03605854030833	76.43518342888402	220.31103109163496
16-2-122	DSDP Site 522	24.4681	Ma	168.9	58.7	62.22	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-74.50990190365525	28.83311814428407	39.43235905792934	74.50990190365525	208.83311814428407
16-2-127	DSDP Site 522	24.4763	Ma	175.0	58.0	62.26	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-77.60655713659204	13.48609296621828	38.665651406025184	77.60655713659204	193.48609296621828
16-2-130	DSDP Site 522	24.4825	Ma	188.4	57.5	62.29	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-76.82662466680316	324.7188249294201	38.126340045758226	76.82662466680316	144.71882492942012
16-2-132	DSDP Site 522	24.4886	Ma	170.3	48.1	62.32	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-81.18279866948069	68.77780080021722	29.129136082991295	81.18279866948069	248.77780080021722
16-2-135	DSDP Site 522	24.4948	Ma	178.0	49.6	62.35	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-86.14408143373768	21.580942891854363	30.43415109961643	86.14408143373768	201.58094289185436
16-2-138	DSDP Site 522	24.500999999999998	Ma	168.6	50.5	62.38	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-79.18395635163618	59.2344133943119	31.23884315212125	79.18395635163618	239.2344133943119
16-2-141	DSDP Site 522	24.5071	Ma	174.2	47.5	62.41	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-84.6211502303353	66.14273926116584	28.61927748132928	84.6211502303353	246.14273926116584
16-2-144	DSDP Site 522	24.5133	Ma	179.5	37.4	62.44	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-83.90367774649847	170.59802050844416	20.92079876767533	83.90367774649847	350.59802050844416
16-2-147	DSDP Site 522	24.5195	Ma	175.0	40.9	62.47	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-84.23099949257193	122.28377891676416	23.418091853943647	84.23099949257193	302.28377891676416
16-2-150	DSDP Site 522	24.5256	Ma	188.2	39.2	62.5	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-81.1282673765622	233.9099746194621	22.18514616582576	81.1282673765622	53.909974619462105
16-3-002	DSDP Site 522	24.5298	Ma	184.0	40.2	62.52	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-84.53137153617428	217.39549282310725	22.905650474982494	84.53137153617428	37.39549282310725
16-3-004	DSDP Site 522	24.5339	Ma	179.1	50.0	62.54	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-86.12927442911185	6.530280855834349	30.78973302883215	86.12927442911185	186.53028085583435
16-3-008	DSDP Site 522	24.5421	Ma	204.3	49.7	62.58	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-68.45183868138012	280.1669326757876	30.52274101110372	68.45183868138012	100.16693267578762
16-3-011	DSDP Site 522	24.5462	Ma	179.5	45.7	62.6	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-89.53638779536395	68.70530132203959	27.129196550530896	89.53638779536395	248.7053013220396
16-3-014	DSDP Site 522	24.5544	Ma	199.1	44.0	62.64	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-72.86232379705048	265.21356303489006	25.773312768705008	72.86232379705048	85.21356303489006
16-3-017	DSDP Site 522	24.5585	Ma	190.4	43.8	62.66	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-80.57806727919845	258.8943816054174	25.61691480333025	80.57806727919845	78.89438160541738
16-3-020	DSDP Site 522	24.5647	Ma	181.1	49.7	62.69	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-86.34773993783519	339.9532249418199	30.52274101110372	86.34773993783519	159.95322494181988
16-3-023	DSDP Site 522	24.5709	Ma	171.2	55.3	62.72	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-78.4177222089966	33.1525273892218	35.8327379675501	78.4177222089966	213.1525273892218
16-3-026	DSDP Site 522	24.5771	Ma	193.0	53.9	62.75	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-76.59430477633828	301.8486061318313	34.43730808915183	76.59430477633828	121.84860613183127
16-3-028	DSDP Site 522	24.5832	Ma	182.5	58.6	62.78	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-77.50310032924799	346.02855493209927	39.321985306145734	77.50310032924799	166.02855493209927
16-3-031	DSDP Site 522	24.5894	Ma	182.4	56.2	62.81	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-80.03476874238741	343.8208699451328	36.75572560730138	80.03476874238741	163.8208699451328
16-3-034	DSDP Site 522	24.5956	Ma	186.0	51.8	62.84	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-82.47621692212815	312.6390736519398	32.431332589883795	82.47621692212815	132.63907365193978
16-3-037	DSDP Site 522	24.6017	Ma	191.0	49.3	62.87	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-79.83949550915555	285.75127304047123	30.169592276763098	79.83949550915555	105.75127304047123
16-3-040	DSDP Site 522	24.6079	Ma	198.0	39.4	62.9	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-73.00657060727174	252.97400867737258	22.328183010556224	73.00657060727174	72.97400867737258
16-3-043	DSDP Site 522	24.6141	Ma	182.4	54.9	62.93	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-81.32550876992055	341.9241946249776	35.42911355460478	81.32550876992055	161.9241946249776
16-3-045	DSDP Site 522	24.6182	Ma	196.3	51.3	62.95	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-74.98552489939907	288.2073431029197	31.968370113549472	74.98552489939907	108.20734310291971
16-3-048	DSDP Site 522	24.6244	Ma	183.2	55.5	62.98	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-80.56291802153804	339.0199334110189	36.03605854030833	80.56291802153804	159.01993341101888
16-3-051	DSDP Site 522	24.6305	Ma	183.2	50.5	63.01	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-84.9230434028594	322.3613451425415	31.23884315212125	84.9230434028594	142.3613451425415
16-3-054	DSDP Site 522	24.6367	Ma	191.4	50.7	63.04	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-79.12010816604435	291.66610571325776	31.41994966082074	79.12010816604435	111.66610571325776
16-3-057	DSDP Site 522	24.6429	Ma	184.9	55.4	63.07	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-80.14046319859051	331.1777350352816	35.93427178879969	80.14046319859051	151.17773503528161
16-3-060	DSDP Site 522	24.647	Ma	181.4	50.6	63.09	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-85.5015665014488	339.5683673021169	31.3292911145712	85.5015665014488	159.56836730211688
16-3-063	DSDP Site 522	24.6552	Ma	180.9	37.9	63.13	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-84.20948064211257	183.34202391462998	21.267947035859144	84.20948064211257	3.3420239146299764
16-3-066	DSDP Site 522	24.6614	Ma	179.4	51.3	63.16	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-85.0042860372636	0.8552466058469577	31.968370113549472	85.0042860372636	180.85524660584696
16-3-069	DSDP Site 522	24.6655	Ma	171.2	52.2	63.18	-27	355	Sedimentary	Sediment Layer	Not Specified	This study	-80.42024660558418	45.59350071421977	32.80567094663939	80.42024660558418	225.59350071421977
