tab 	samples														
azimuth	azimuth_dec_correction	citations	description	dip	geologic_classes	geologic_types	lat	lithologies	lon	magic_method_codes	method_codes	orientation_flag	sample	site	cooling_rate
5.5	0	This study		-29.5	Extrusive:Igneous	Lava Flow	-77.488	Basalt	169.292	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc168a	mc168	1.00E+10
20	0	This study		-34	Extrusive:Igneous	Lava Flow	-77.488	Basalt	169.292	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc168b	mc168	1.00E+10
343.7	0	This study		-20	Extrusive:Igneous	Lava Flow	-77.488	Basalt	169.292	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc168c	mc168	1.00E+10
11.5	0	This study		-16.5	Extrusive:Igneous	Lava Flow	-77.488	Basalt	169.292	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc168d	mc168	1.00E+10
171.2	0	This study		-39	Extrusive:Igneous	Lava Flow	-77.488	Basalt	169.292	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc168e	mc168	1.00E+10
177.9	0	This study		-35	Extrusive:Igneous	Lava Flow	-77.488	Basalt	169.292	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc168f	mc168	1.00E+10
158.6	0	This study		-38	Extrusive:Igneous	Lava Flow	-77.488	Basalt	169.292	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc168g	mc168	1.00E+10
180.1	0	This study		-41	Extrusive:Igneous	Lava Flow	-77.488	Basalt	169.292	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc168h	mc168	1.00E+10
357.8	0	This study		-23.5	Extrusive:Igneous	Lava Flow	-77.488	Basalt	169.292	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc168i	mc168	1.00E+10
35.5	0	This study		-20	Extrusive:Igneous	Lava Flow	-77.488	Basalt	169.292	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc168j	mc168	1.00E+10
96	0	This study		-30	Extrusive:Igneous	Lava Flow	-77.488	Basalt	169.292	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc168k	mc168	1.00E+10
119.7	0	This study		-33	Extrusive:Igneous	Lava Flow	-77.488	Basalt	169.292	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc168l	mc168	1.00E+10
310.6	0	This study		-12	Extrusive:Igneous	Lava Flow	-77.491	Basalt	169.28	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc169a	mc169	1.00E+10
32.8	0	This study		-12	Extrusive:Igneous	Lava Flow	-77.491	Basalt	169.28	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc169b	mc169	1.00E+10
75.7	0	This study		-27	Extrusive:Igneous	Lava Flow	-77.491	Basalt	169.28	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc169c	mc169	1.00E+10
355.3	0	This study		-23	Extrusive:Igneous	Lava Flow	-77.491	Basalt	169.28	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc169d	mc169	1.00E+10
57.7	0	This study		-21	Extrusive:Igneous	Lava Flow	-77.491	Basalt	169.28	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc169e	mc169	1.00E+10
0.2	0	This study		-25	Extrusive:Igneous	Lava Flow	-77.491	Basalt	169.28	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc169f	mc169	1.00E+10
15.1	0	This study		-19.5	Extrusive:Igneous	Lava Flow	-77.491	Basalt	169.28	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc169g	mc169	1.00E+10
5.6	0	This study		-28	Extrusive:Igneous	Lava Flow	-77.491	Basalt	169.28	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc169h	mc169	1.00E+10
108	0	This study		-30	Extrusive:Igneous	Lava Flow	-77.491	Basalt	169.28	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc169i	mc169	1.00E+10
338.5	0	This study		-21	Extrusive:Igneous	Lava Flow	-77.491	Basalt	169.28	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc169j	mc169	1.00E+10
54	0	This study	"Archived samples from 1965, 66 expeditions."	-32	Extrusive:Igneous	Lava Flow	-77.51	Basalt	169.38	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc16d	mc16	1.00E+10
342.1	0	This study		-70	Extrusive:Igneous	Lava Flow	-77.854	Basalt	166.714	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc170a	mc170	1.00E+10
356.8	0	This study		-54	Extrusive:Igneous	Lava Flow	-77.854	Basalt	166.714	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc170b	mc170	1.00E+10
345.3	0	This study		-60	Extrusive:Igneous	Lava Flow	-77.854	Basalt	166.714	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc170c	mc170	1.00E+10
352.3	0	This study		-53	Extrusive:Igneous	Lava Flow	-77.854	Basalt	166.714	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc170d	mc170	1.00E+10
339.8	0	This study		-55	Extrusive:Igneous	Lava Flow	-77.854	Basalt	166.714	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc170e	mc170	1.00E+10
343.6	0	This study		-53	Extrusive:Igneous	Lava Flow	-77.854	Basalt	166.714	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc170f	mc170	1.00E+10
337.3	0	This study		-60	Extrusive:Igneous	Lava Flow	-77.854	Basalt	166.714	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc170g	mc170	1.00E+10
353	0	This study		-56	Extrusive:Igneous	Lava Flow	-77.854	Basalt	166.714	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc170h	mc170	1.00E+10
3.8	0	This study		-31	Extrusive:Igneous	Lava Flow	-77.854	Basalt	166.714	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc170i	mc170	1.00E+10
30.5	0	This study		-29	Extrusive:Igneous	Lava Flow	-77.854	Basalt	166.714	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc170j	mc170	1.00E+10
350	0	This study		-42	Extrusive:Igneous	Lava Flow	-77.854	Basalt	166.714	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc170k	mc170	1.00E+10
325	0	This study	"Archived samples from 1965, 66 expeditions."	-43	Extrusive:Igneous	Lava Flow	-77.86	Basalt	165.23	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc19a	mc19	1.00E+10
54	0	This study	"Archived samples from 1965, 66 expeditions."	-40	Extrusive:Igneous	Lava Flow	-77.86	Basalt	165.23	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc19b	mc19	1.00E+10
94	0	This study	"Archived samples from 1965, 66 expeditions."	-94	Extrusive:Igneous	Lava Flow	-77.86	Basalt	165.23	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc19c	mc19	1.00E+10
352	0	This study	"Archived samples from 1965, 66 expeditions."	-71	Extrusive:Igneous	Lava Flow	-77.86	Basalt	165.23	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc19d	mc19	1.00E+10
327	0	This study	"Archived samples from 1965, 66 expeditions."	-66	Extrusive:Igneous	Lava Flow	-77.86	Basalt	165.23	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc19e	mc19	1.00E+10
15	0	This study	"Archived samples from 1965, 66 expeditions."	-63	Extrusive:Igneous	Lava Flow	-77.86	Basalt	165.23	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc19f	mc19	1.00E+10
285	0	This study	"Archived samples from 1965, 66 expeditions."	-47	Extrusive:Igneous	Lava Flow	-77.86	Basalt	165.23	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc19g	mc19	1.00E+10
281	0	This study	"Archived samples from 1965, 66 expeditions."	-28	Extrusive:Igneous	Lava Flow	-77.86	Basalt	165.23	SO-SIGHT:FS-FD	SO-SIGHT:FS-FD	g	mc19h	mc19	1.00E+10
8.2	0	This study		-34	Extrusive:Igneous	Lava Flow	-77.54995	Phonolite	166.16148	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc200a	mc200	1.00E+10
12.3	0	This study		-35	Extrusive:Igneous	Lava Flow	-77.54995	Phonolite	166.16148	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc200b	mc200	1.00E+10
12.8	0	This study		-35	Extrusive:Igneous	Lava Flow	-77.54995	Phonolite	166.16148	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc200c	mc200	1.00E+10
291.3	0	This study		-40	Extrusive:Igneous	Lava Flow	-77.54995	Phonolite	166.16148	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc200d	mc200	1.00E+10
234.5	0	This study		-62	Extrusive:Igneous	Lava Flow	-77.54995	Phonolite	166.16148	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc200e	mc200	1.00E+10
221.2	0	This study		-51	Extrusive:Igneous	Lava Flow	-77.54995	Phonolite	166.16148	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc200f	mc200	1.00E+10
228.3	0	This study		-59	Extrusive:Igneous	Lava Flow	-77.54995	Phonolite	166.16148	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc200g	mc200	1.00E+10
225.2	0	This study		-54.5	Extrusive:Igneous	Lava Flow	-77.54995	Phonolite	166.16148	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc200h	mc200	1.00E+10
131.9	0	This study		-36	Extrusive:Igneous	Lava Flow	-77.54995	Phonolite	166.16148	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc200i	mc200	1.00E+10
128.1	0	This study		-38	Extrusive:Igneous	Lava Flow	-77.54995	Phonolite	166.16148	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc200j	mc200	1.00E+10
128.8	0	This study		-34	Extrusive:Igneous	Lava Flow	-77.54995	Phonolite	166.16148	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc200k	mc200	1.00E+10
41.5	0	This study		-48	Extrusive:Igneous	Lava Flow	-77.56284	Phonolite	166.21958	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc201a	mc201	1.00E+10
40.5	0	This study		-52.5	Extrusive:Igneous	Lava Flow	-77.56284	Phonolite	166.21958	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc201b	mc201	1.00E+10
48.7	0	This study		-47	Extrusive:Igneous	Lava Flow	-77.56284	Phonolite	166.21958	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc201c	mc201	1.00E+10
40	0	This study		-39	Extrusive:Igneous	Lava Flow	-77.56284	Phonolite	166.21958	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc201d	mc201	1.00E+10
34.7	0	This study		-42	Extrusive:Igneous	Lava Flow	-77.56284	Phonolite	166.21958	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc201e	mc201	1.00E+10
34.5	0	This study		-40	Extrusive:Igneous	Lava Flow	-77.56284	Phonolite	166.21958	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc201f	mc201	1.00E+10
68.7	0	This study		-44	Extrusive:Igneous	Lava Flow	-77.56284	Phonolite	166.21958	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc201g	mc201	1.00E+10
63.6	0	This study		-53.5	Extrusive:Igneous	Lava Flow	-77.56284	Phonolite	166.21958	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc201h	mc201	1.00E+10
70.9	0	This study		-49	Extrusive:Igneous	Lava Flow	-77.56284	Phonolite	166.21958	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc201i	mc201	1.00E+10
66.6	0	This study		-60	Extrusive:Igneous	Lava Flow	-77.56284	Phonolite	166.21958	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc201j	mc201	1.00E+10
173	0	This study		-70	Extrusive:Igneous	Lava Flow	-77.65674	Phonolite	166.36424	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc202a	mc202	1.00E+10
173.3	0	This study		-72	Extrusive:Igneous	Lava Flow	-77.65674	Phonolite	166.36424	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc202b	mc202	1.00E+10
173.5	0	This study		-72	Extrusive:Igneous	Lava Flow	-77.65674	Phonolite	166.36424	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc202c	mc202	1.00E+10
160.8	0	This study		-68	Extrusive:Igneous	Lava Flow	-77.65674	Phonolite	166.36424	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc202d	mc202	1.00E+10
159.6	0	This study		-65.5	Extrusive:Igneous	Lava Flow	-77.65674	Phonolite	166.36424	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc202e	mc202	1.00E+10
172.1	0	This study		-65	Extrusive:Igneous	Lava Flow	-77.65674	Phonolite	166.36424	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc202f	mc202	1.00E+10
165.6	0	This study		-55	Extrusive:Igneous	Lava Flow	-77.65674	Phonolite	166.36424	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc202g	mc202	1.00E+10
177.1	0	This study		-44	Extrusive:Igneous	Lava Flow	-77.65674	Phonolite	166.36424	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc202h	mc202	1.00E+10
192.6	0	This study		-46	Extrusive:Igneous	Lava Flow	-77.65674	Phonolite	166.36424	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc202i	mc202	1.00E+10
171.5	0	This study		-25.5	Extrusive:Igneous	Lava Flow	-77.65674	Phonolite	166.36424	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc202j	mc202	1.00E+10
348.8	0	This study		-70	Intrusive:Igneous	Volcanic Dike	-77.5807	Basalt	166.25055	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc203a	mc203	1.00E+10
349.1	0	This study		-82	Intrusive:Igneous	Volcanic Dike	-77.5807	Basalt	166.25055	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc203b	mc203	1.00E+10
358.3	0	This study		-85.5	Intrusive:Igneous	Volcanic Dike	-77.5807	Basalt	166.25055	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc203c	mc203	1.00E+10
347.7	0	This study		-79	Intrusive:Igneous	Volcanic Dike	-77.5807	Basalt	166.25055	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc203d	mc203	1.00E+10
351.1	0	This study		-70.5	Intrusive:Igneous	Volcanic Dike	-77.5807	Basalt	166.25055	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc203e	mc203	1.00E+10
16	0	This study		-77	Intrusive:Igneous	Volcanic Dike	-77.5807	Basalt	166.25055	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc203f	mc203	1.00E+10
15.1	0	This study		-78.5	Intrusive:Igneous	Volcanic Dike	-77.5807	Basalt	166.25055	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc203g	mc203	1.00E+10
9.7	0	This study		-71	Intrusive:Igneous	Volcanic Dike	-77.5807	Basalt	166.25055	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc203h	mc203	1.00E+10
355.9	0	This study		-86	Intrusive:Igneous	Volcanic Dike	-77.5807	Basalt	166.25055	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc203i	mc203	1.00E+10
1.1	0	This study		-89	Intrusive:Igneous	Volcanic Dike	-77.5807	Basalt	166.25055	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc203j	mc203	1.00E+10
42.5	0	This study		-68.5	Extrusive:Igneous	Lava Flow	-77.6402	Phonolite	166.40836	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc204a	mc204	1.00E+10
40.3	0	This study		-82	Extrusive:Igneous	Lava Flow	-77.6402	Phonolite	166.40836	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc204b	mc204	1.00E+10
31.3	0	This study		-82	Extrusive:Igneous	Lava Flow	-77.6402	Phonolite	166.40836	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc204c	mc204	1.00E+10
34.3	0	This study		-89	Extrusive:Igneous	Lava Flow	-77.6402	Phonolite	166.40836	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc204d	mc204	1.00E+10
32.3	0	This study		-83	Extrusive:Igneous	Lava Flow	-77.6402	Phonolite	166.40836	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc204e	mc204	1.00E+10
37.8	0	This study		-71	Extrusive:Igneous	Lava Flow	-77.6402	Phonolite	166.40836	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc204f	mc204	1.00E+10
39.8	0	This study		-79	Extrusive:Igneous	Lava Flow	-77.6402	Phonolite	166.40836	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc204g	mc204	1.00E+10
74.3	0	This study		-91.5	Extrusive:Igneous	Lava Flow	-77.6402	Phonolite	166.40836	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc204h	mc204	1.00E+10
73.8	0	This study		-90.5	Extrusive:Igneous	Lava Flow	-77.6402	Phonolite	166.40836	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc204i	mc204	1.00E+10
77.4	0	This study		-92	Extrusive:Igneous	Lava Flow	-77.6402	Phonolite	166.40836	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc204j	mc204	1.00E+10
79.9	0	This study		-85	Extrusive:Igneous	Lava Flow	-77.6402	Phonolite	166.40836	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc204k	mc204	1.00E+10
81	0	This study		-76	Extrusive:Igneous	Lava Flow	-77.6402	Phonolite	166.40836	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc204l	mc204	1.00E+10
45.8	0	This study		-62	Intrusive:Igneous	Volcanic Dike	-77.65666	Basalt	166.72515	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc205a	mc205	1.00E+10
44.2	0	This study		-64	Intrusive:Igneous	Volcanic Dike	-77.65666	Basalt	166.72515	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc205b	mc205	1.00E+10
43.1	0	This study		-58	Intrusive:Igneous	Volcanic Dike	-77.65666	Basalt	166.72515	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc205c	mc205	1.00E+10
47.1	0	This study		-78	Intrusive:Igneous	Volcanic Dike	-77.65666	Basalt	166.72515	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc205d	mc205	1.00E+10
48	0	This study		-80	Intrusive:Igneous	Volcanic Dike	-77.65666	Basalt	166.72515	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc205e	mc205	1.00E+10
87.4	0	This study		-60	Intrusive:Igneous	Volcanic Dike	-77.65666	Basalt	166.72515	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc205f	mc205	1.00E+10
86.9	0	This study		-61.5	Intrusive:Igneous	Volcanic Dike	-77.65666	Basalt	166.72515	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc205g	mc205	1.00E+10
43.1	0	This study		-81	Intrusive:Igneous	Volcanic Dike	-77.65666	Basalt	166.72515	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc205h	mc205	1.00E+10
41.6	0	This study		-87	Intrusive:Igneous	Volcanic Dike	-77.65666	Basalt	166.72515	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc205i	mc205	1.00E+10
43.5	0	This study		-78	Intrusive:Igneous	Volcanic Dike	-77.65666	Basalt	166.72515	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc205j	mc205	1.00E+10
44	0	This study		-90	Intrusive:Igneous	Volcanic Dike	-77.65666	Basalt	166.72515	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc205k	mc205	1.00E+10
37.2	0	This study		-82.5	Intrusive:Igneous	Volcanic Dome	-77.66665	Basalt	166.78033	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc206a	mc206	1.00E+10
50.7	0	This study		-87	Intrusive:Igneous	Volcanic Dome	-77.66665	Basalt	166.78033	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc206b	mc206	1.00E+10
35	0	This study		-84.5	Intrusive:Igneous	Volcanic Dome	-77.66665	Basalt	166.78033	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc206c	mc206	1.00E+10
9.9	0	This study		-85	Intrusive:Igneous	Volcanic Dome	-77.66665	Basalt	166.78033	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc206d	mc206	1.00E+10
9.9	0	This study		-88	Intrusive:Igneous	Volcanic Dome	-77.66665	Basalt	166.78033	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc206e	mc206	1.00E+10
49.2	0	This study		-51	Intrusive:Igneous	Volcanic Dome	-77.66665	Basalt	166.78033	FS-LOC-GPS:SO-POM:SO-SUN:FS-FD	FS-LOC-GPS : SO-POM : SO-SUN:FS-FD	g	mc206f	mc206	1.00E+10
