tab 	specimens
analyst_names	aniso_ftest	aniso_ftest12	aniso_ftest23	aniso_s	aniso_s_mean	aniso_s_n_measurements	aniso_s_sigma	aniso_s_unit	aniso_tilt_correction	aniso_type	aniso_v1	aniso_v2	aniso_v3	citations	description	dir_alpha95	dir_comp_name	dir_dec	dir_inc	dir_mad_free	dir_n_measurements	dir_tilt_correction	experiment_names	geologic_classes	geologic_types	hyst_bc	hyst_bcr	hyst_mr_moment	hyst_ms_moment	int_abs	int_b	int_b_beta	int_b_sigma	int_corr	int_dang	int_drats	int_f	int_fvds	int_gamma	int_mad_free	int_md	int_n_measurements	int_n_ptrm	int_q	int_rsc	int_treat_dc_field	lithologies	meas_step_max	meas_step_min	meas_step_unit	method_codes	sample	software_packages	specimen
@ltauxe														This study				174.2	59.2			-1	mc164c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow					8.1363e-05	-3.255	0.058	0.187	u	0.3	4.7	0.854	0.673	1.2	0.9	-1	9	12	10.6	0.977	2.5e-05	Basalt	923	853	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-BT-IZZI : IE-TT : DE-BFL	mc164c	pmagpy-2.60	mc164c1
@ltauxe														This study			A	206.4	86	0.9	10	0	mc164c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow									u													Basalt	923	848	K	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	mc164c	pmagpy-2.58	mc164c1
@ltauxe														This study				170.7	62.6			-1	mc164f1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow					8.1241e-05	-3.25	0.069	0.224	u	0.4	15.7	0.854	0.676	0.4	1.7	-1	8	12	7.7	0.9717	2.5e-05	Basalt	918	853	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-BT-IZZI : IE-TT : DE-BFL	mc164f	pmagpy-2.60	mc164f1
@ltauxe														This study			A	183.2	85.8	1.5	10	0	mc164f1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow									u													Basalt	923	848	K	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	mc164f	pmagpy-2.58	mc164f1
@ltauxe														This study			A	221.8	85.2	1.6	6	0	mc164g2-LP-DIR-T	Igneous : Extrusive	Lava Flow									u													Basalt	923	273	K	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	mc164g	pmagpy-2.58	mc164g2
@ltauxe														This study			A	194.4	84.2	2.3	6	0	mc164h1-LP-DIR-T	Igneous : Extrusive	Lava Flow									u													Basalt	923	273	K	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	mc164h	pmagpy-2.58	mc164h1
@ltauxe														This study			A	149	86.3	1.8	6	0	mc164i1-LP-DIR-T	Igneous : Extrusive	Lava Flow									u													Basalt	923	273	K	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	mc164i	pmagpy-2.58	mc164i1
@ltauxe														This study			A	220.3	85.9	1.7	10	0	mc164j1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow									u													Basalt	923	848	K	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	mc164j	pmagpy-2.58	mc164j1
@ltauxe														This study				186.6	67.3			-1	mc164j1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow					8.1264e-05	-3.251	0.054	0.177	u	0.3	6	0.839	0.667	0.5	2.2	-1	8	12	10.7	0.9824	2.5e-05	Basalt	918	853	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-BT-IZZI : IE-TT : DE-BFL	mc164j	pmagpy-2.60	mc164j1
@ltauxe														This study			A	212.8	84.6	0.5	6	0	mc164l2-LP-DIR-T	Igneous : Extrusive	Lava Flow									u													Basalt	923	273	K	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	mc164l	pmagpy-2.58	mc164l2
@ltauxe														This study			A	181.7	82	0.9	13	0	mc165a1-LP-DIR-AF	Igneous : Extrusive	Lava Flow									u													Basalt	0.18	0.005	T	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	mc165a	pmagpy-2.58	mc165a1
@ltauxe														This study				185.5	26.7			-1	mc165b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow					2.6206e-05	-1.048	0.074	0.078	u	2.7	8.8	0.914	0.822	2.6	3.2	-1	12	5	10.1	0.9458	2.5e-05	Basalt	823	423	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-BT-IZZI : IE-TT : DE-BFL	mc165b	pmagpy-2.60	mc165b1
@ltauxe														This study			A	158.6	83.4	3.4	11	0	mc165b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow									u													Basalt	813	423	K	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	mc165b	pmagpy-2.58	mc165b1
@ltauxe														This study			A	146.6	83.2	2.9	13	0	mc165b2-LP-DIR-AF	Igneous : Extrusive	Lava Flow									u													Basalt	0.18	0.005	T	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	mc165b	pmagpy-2.58	mc165b2
@ltauxe														This study				180.4	42.6			-1	mc165c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow					2.4218e-05	-0.969	0.083	0.08	u	2.7	10.8	0.927	0.9	2.1	2.6	-1	12	5	9.4	0.933	2.5e-05	Basalt	823	423	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-BT-IZZI : IE-TT : DE-BFL	mc165c	pmagpy-2.60	mc165c1
@ltauxe														This study			A	132.6	81.4	2.6	12	0	mc165c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow									u													Basalt	823	423	K	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	mc165c	pmagpy-2.58	mc165c1
@ltauxe														This study			A	167.9	80	0.7	13	0	mc165c2-LP-DIR-AF	Igneous : Extrusive	Lava Flow									u													Basalt	0.18	0.005	T	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	mc165c	pmagpy-2.58	mc165c2
@ltauxe														This study			A	100.3	71.6	1.1	13	0	mc165g1-LP-DIR-AF	Igneous : Extrusive	Lava Flow									u													Basalt	0.18	0.005	T	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	mc165g	pmagpy-2.58	mc165g1
@ltauxe														This study			A	173.7	83.9	3	12	0	mc165h2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow									u													Basalt	823	423	K	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	mc165h	pmagpy-2.58	mc165h2
@ltauxe														This study				179.3	34.3			-1	mc165h2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow					2.6373e-05	-1.055	0.091	0.096	u	2.8	8.9	0.931	0.806	1	3.4	-1	10	5	8.4	0.9351	2.5e-05	Basalt	823	523	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-BT-IZZI : IE-TT : DE-BFL	mc165h	pmagpy-2.60	mc165h2
@ltauxe														This study				175.6	52.9			-1	mc165i2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow					2.8343e-05	-1.134	0.088	0.1	u	2.2	8.8	0.972	0.882	1.6	3	-1	12	5	9.5	0.9235	2.5e-05	Basalt	823	423	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-BT-IZZI : IE-TT : DE-BFL	mc165i	pmagpy-2.60	mc165i2
@ltauxe														This study			A	131.4	80.3	2.4	11	0	mc165i2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow									u													Basalt	823	473	K	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	mc165i	pmagpy-2.58	mc165i2
@ltauxe														This study			A	221.7	75.1	1.7	13	0	mc166a1-LP-DIR-AF	Igneous : Extrusive	Lava Flow									u													Basalt	0.18	0.005	T	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	mc166a	pmagpy-2.58	mc166a1
@ltauxe														This study				193.5	56.7			-1	mc166b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow					2.6264e-05	-1.051	0.074	0.078	u	2.6	9.4	0.978	0.887	2.6	2.1	-1	12	5	11.3	0.9457	2.5e-05	Basalt	823	423	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-BT-IZZI : IE-TT : DE-BFL	mc166b	pmagpy-2.60	mc166b1
@ltauxe														This study			A	226	75.2	2.1	11	0	mc166b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow									u													Basalt	813	423	K	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	mc166b	pmagpy-2.58	mc166b1
@ltauxe														This study			A	231.5	74.2	1.9	13	0	mc166b2-LP-DIR-AF	Igneous : Extrusive	Lava Flow									u													Basalt	0.18	0.005	T	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	mc166b	pmagpy-2.58	mc166b2
@ltauxe														This study			A	226.7	73.4	3.6	11	0	mc166c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow									u													Basalt	823	473	K	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	mc166c	pmagpy-2.58	mc166c1
@ltauxe														This study				191.1	16.9			-1	mc166c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow					2.1977e-05	-0.879	0.071	0.063	u	3.8	13.3	0.952	0.817	0.5	3.6	-1	12	5	11.6	0.95	2.5e-05	Basalt	823	423	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-BT-IZZI : IE-TT : DE-BFL	mc166c	pmagpy-2.60	mc166c1
@ltauxe														This study			A	224.4	70.7	2.2	13	0	mc166c2-LP-DIR-AF	Igneous : Extrusive	Lava Flow									u													Basalt	0.18	0.005	T	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	mc166c	pmagpy-2.58	mc166c2
@ltauxe														This study				203.1	35.5			-1	mc166h2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow					3.0433e-05	-1.217	0.13	0.158	u	5.2	9.3	0.966	0.767	1.6	4.3	-1	8	5	6.1	0.9015	2.5e-05	Basalt	823	573	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-BT-IZZI : IE-TT : DE-BFL	mc166h	pmagpy-2.60	mc166h2
@ltauxe														This study			A	217.4	68.9	3.7	9	0	mc166h2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow									u													Basalt	803	473	K	LP-DIR-T : SO-GPS-DIFF : DE-BFL : DA-DIR-GEO	mc166h	pmagpy-2.58	mc166h2
@ltauxe														This study			A	235.5	74.9	1.4	13	0	mc166i1-LP-DIR-AF	Igneous : Extrusive	Lava Flow									u													Basalt	0.18	0.005	T	LP-DIR-AF : SO-GPS-DIFF : DE-BFL : DA-DIR-GEO	mc166i	pmagpy-2.58	mc166i1
@ltauxe														This study				188	30.1			-1	mc166i2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow					3.7746e-05	-1.51	0.11	0.165	u	4.1	5	0.969	0.768	0.7	3.8	-1	11	5	7.5	0.8949	2.5e-05	Basalt	823	473	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-BT-IZZI : IE-TT : DE-BFL	mc166i	pmagpy-2.60	mc166i2
@ltauxe														This study			A	217.6	77.3	3.8	11	0	mc166i2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow									u													Basalt	823	473	K	LP-DIR-T : SO-GPS-DIFF : DE-BFL : DA-DIR-GEO	mc166i	pmagpy-2.58	mc166i2
@ltauxe														This study			A	85.8	72.8	0.7	12	0	mc167a1-LP-DIR-AF	Igneous : Extrusive	Lava Flow									u													Basalt	0.15	0.005	T	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	mc167a	pmagpy-2.58	mc167a1
@ltauxe														This study				207.9	84.8			-1	mc167b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow					4.4757e-05	-1.79	0.096	0.173	u	1.9	7.2	0.661	0.63	0.4	2.1	-1	12	8	5.8	0.9091	2.5e-05	Basalt	813	423	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-BT-IZZI : IE-TT : DE-BFL	mc167b	pmagpy-2.60	mc167b1
@ltauxe														This study			A	189.6	73.3	1.4	14	0	mc167b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow									u													Basalt	838	473	K	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	mc167b	pmagpy-2.58	mc167b1
@ltauxe														This study				200.3	83.9			-1	mc167d2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow					4.2894e-05	-1.716	0.038	0.065	u	0.6	4.6	0.869	0.912	1.3	0.7	-1	16	8	20.6	0.9798	2.5e-05	Basalt	843	423	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-BT-IZZI : IE-TT : DE-BFL	mc167d	pmagpy-2.60	mc167d2
@ltauxe														This study			A	188.6	72	0.9	16	0	mc167d2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow									u													Basalt	838	273	K	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	mc167d	pmagpy-2.58	mc167d2
@ltauxe														This study			A	184.7	73.2	0.9	13	0	mc167e1-LP-DIR-AF	Igneous : Extrusive	Lava Flow									u													Basalt	0.18	0.005	T	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	mc167e	pmagpy-2.58	mc167e1
@ltauxe														This study			A	185.3	73.6	1.3	16	0	mc167e2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow									u													Basalt	853	273	K	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	mc167e	pmagpy-2.58	mc167e2
@ltauxe														This study				195.2	73.3			-1	mc167e2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow					4.2548e-05	-1.702	0.033	0.057	u	0.3	17.3	0.9	0.908	0.5	1.3	-1	15	7	24.1	0.9857	2.5e-05	Basalt	853	423	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-BT-IZZI : IE-TT : DE-BFL	mc167e	pmagpy-2.60	mc167e2
@ltauxe														This study			A	185.3	72.8	0.7	12	0	mc167f2-LP-DIR-AF	Igneous : Extrusive	Lava Flow									u													Basalt	0.18	0.01	T	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	mc167f	pmagpy-2.58	mc167f2
@ltauxe														This study			A	185.9	73.1	0.9	13	0	mc167h1-LP-DIR-AF	Igneous : Extrusive	Lava Flow									u													Basalt	0.18	0.005	T	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	mc167h	pmagpy-2.58	mc167h1
@ltauxe														This study			A	187	70.8	1.9	12	0	mc167j1-LP-DIR-AF	Igneous : Extrusive	Lava Flow									u													Basalt	0.18	0.01	T	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	mc167j	pmagpy-2.58	mc167j1
@ltauxe														This study			A	187.2	70	1.5	12	0	mc167k1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow									u													Basalt	853	573	K	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	mc167k	pmagpy-2.58	mc167k1
@ltauxe														This study				217	53.6			-1	mc167k1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow					4.2723e-05	-1.709	0.026	0.044	u	1.4	13	0.854	0.86	3.8	2.5	-1	14	7	29.7	0.9921	2.5e-05	Basalt	843	423	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-BT-IZZI : IE-TT : DE-BFL	mc167k	pmagpy-2.60	mc167k1
@ltauxe														This study			A	93.3	3.2	8.2	13	0	mc168a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow									u													Basalt	823	273	K	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO	mc168a	pmagpy-2.58	mc168a1
@ltauxe														This study				185.7	63.7			-1	mc168a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow					5.8325e-06	-0.233	0.127	0.03	u	0.6	28.5	0.714	0.424	2.4	5.7	-1	9	5	4.7	0.8907	2.5e-05	Basalt	823	573	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-BT-IZZI : IE-TT : DE-BFL	mc168a	pmagpy-2.60	mc168a1
@ltauxe														This study			A	185.4	68.9	0.9	9	0	mc168c1-LP-DIR-AF	Igneous : Extrusive	Lava Flow									u													Basalt	0.18	0.03	T	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	mc168c	pmagpy-2.58	mc168c1
@ltauxe														This study			A	95	2.1	10	13	0	mc168c2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow									u													Basalt	823	273	K	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO	mc168c	pmagpy-2.58	mc168c2
@ltauxe														This study				189.5	59.6			-1	mc168c2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow					5.2592e-06	-0.21	0.136	0.029	u	3.7	24.8	0.631	0.343	1.7	7.1	-1	8	5	3.6	0.8919	2.5e-05	Basalt	823	623	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-BT-IZZI : IE-TT : DE-BFL	mc168c	pmagpy-2.60	mc168c2
@ltauxe														This study			A	109	-1.1	7.7	12	0	mc168d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow									u													Basalt	813	273	K	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO	mc168d	pmagpy-2.58	mc168d1
@ltauxe														This study				183.5	64.6			-1	mc168d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow					5.896e-06	-0.236	0.124	0.029	u	1.7	31.5	0.728	0.456	1.6	6.3	-1	9	5	4.8	0.8956	2.5e-05	Basalt	823	573	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-BT-IZZI : IE-TT : DE-BFL	mc168d	pmagpy-2.60	mc168d1
@ltauxe														This study			A	178.5	63.7	3.6	8	0	mc168f1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow									u													Basalt	813	573	K	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	mc168f	pmagpy-2.58	mc168f1
@ltauxe														This study				182.7	81.1			-1	mc168f1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow					5.4868e-06	-0.219	0.159	0.035	u	1.9	29.1	0.543	0.306	3	5.1	-1	7	5	2.5	0.8772	2.5e-05	Basalt	813	623	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-BT-IZZI : IE-TT : DE-BFL	mc168f	pmagpy-2.60	mc168f1
@ltauxe														This study			A	181.3	69.6	1.3	8	0	mc168h1-LP-DIR-AF	Igneous : Extrusive	Lava Flow									u													Basalt	0.18	0.04	T	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	mc168h	pmagpy-2.58	mc168h1
@ltauxe														This study			A	184.2	63.9	4.6	9	0	mc168h2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow									u													Basalt	823	573	K	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	mc168h	pmagpy-2.58	mc168h2
@ltauxe														This study				176.2	72.6			-1	mc168h2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow					5.2021e-06	-0.208	0.141	0.029	u	1.5	26.6	0.643	0.332	1.1	5.2	-1	8	5	3.4	0.8847	2.5e-05	Basalt	823	623	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-BT-IZZI : IE-TT : DE-BFL	mc168h	pmagpy-2.60	mc168h2
@ltauxe														This study			A	196.2	69.6	1.1	10	0	mc168i1-LP-DIR-AF	Igneous : Extrusive	Lava Flow									u													Basalt	0.18	0.02	T	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	mc168i	pmagpy-2.58	mc168i1
@ltauxe														This study			A	190.8	69.6	1.5	8	0	mc168j1-LP-DIR-AF	Igneous : Extrusive	Lava Flow									u													Basalt	0.18	0.04	T	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	mc168j	pmagpy-2.58	mc168j1
@ltauxe														This study			A	198.7	70.8	1.8	8	0	mc168k1-LP-DIR-AF	Igneous : Extrusive	Lava Flow									u													Basalt	0.18	0.04	T	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	mc168k	pmagpy-2.58	mc168k1
@ltauxe														This study			A	9.2	-87.3	1	10	0	mc170a1-LP-DIR-AF	Igneous : Extrusive	Lava Flow									u													Basalt	0.18	0.02	T	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	mc170a	pmagpy-2.58	mc170a1
@ltauxe														This study			A	5.2	-88	0.5	9	0	mc170c2-LP-DIR-AF	Igneous : Extrusive	Lava Flow									u													Basalt	0.15	0.02	T	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	mc170c	pmagpy-2.58	mc170c2
@ltauxe														This study			A	10.2	-86.7	1.6	12	0	mc170d1-LP-DIR-AF	Igneous : Extrusive	Lava Flow									u													Basalt	0.15	0.005	T	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	mc170d	pmagpy-2.58	mc170d1
@ltauxe														This study			A	359	-86.1	2.4	12	0	mc170e2-LP-DIR-AF	Igneous : Extrusive	Lava Flow									u													Basalt	0.15	0.005	T	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	mc170e	pmagpy-2.58	mc170e2
@ltauxe														This study			A	346.9	-87.9	1	8	0	mc170f1-LP-DIR-AF	Igneous : Extrusive	Lava Flow									u													Basalt	0.15	0.03	T	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	mc170f	pmagpy-2.58	mc170f1
@ltauxe														This study			A	156.5	-79.4	1.5	8	0	mc19a-LP-DIR-T	Igneous : Extrusive	Lava Flow									u													Basalt	823	423	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc19a	pmagpy-2.58	mc19a
@ltauxe														This study			A	167.9	-77.5	2.7	5	0	mc19b-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow									u													Basalt	823	673	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc19b	pmagpy-2.58	mc19b
@ltauxe														This study				21	-44.1			-1	mc19b-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	Igneous : Extrusive	Lava Flow					2.5184e-05	-0.63	0.073	0.046	u	4	3.4	0.504	0.476	0.2	1.7	-1	5	5	5.1	0.9839	4e-05	Basalt	573	373	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-ZI : IE-TT : DE-BFL	mc19b	pmagpy-2.60	mc19b
@ltauxe														This study			A	165	-77.2	0.8	7	0	mc19c-LP-DIR-AF	Igneous : Extrusive	Lava Flow									u													Basalt	0.15	0.03	T	LP-DIR-AF : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc19c	pmagpy-2.58	mc19c
@ltauxe														This study			A	124.1	-77.4	0.9	8	0	mc19d-LP-DIR-T	Igneous : Extrusive	Lava Flow									u													Basalt	823	423	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc19d	pmagpy-2.58	mc19d
@ltauxe														This study			A	239.7	-1.9	2	11	0	mc19e-LP-DIR-T	Igneous : Extrusive	Lava Flow									u													Basalt	823	273	K	LP-DIR-T : SO-SIGHT : DE-BFP : DA-DIR-GEO	mc19e	pmagpy-2.58	mc19e
@ltauxe														This study			A	137.9	-79.1	0.6	10	0	mc19f-LP-DIR-T	Igneous : Extrusive	Lava Flow									u													Basalt	823	373	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc19f	pmagpy-2.58	mc19f
@ltauxe														This study			A	135.8	-77.1	2.3	8	0	mc19g-LP-DIR-T	Igneous : Extrusive	Lava Flow									u													Basalt	773	423	K	LP-DIR-T : SO-SIGHT : DE-BFL : DA-DIR-GEO	mc19g	pmagpy-2.58	mc19g
@ltauxe														This study			A	290.5	-77.9	1.4	6	0	mc200a1-LP-DIR-AF	Igneous : Extrusive	Lava Flow									u													Phonolite	0.08	0.02	T	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	mc200a	pmagpy-2.58	mc200a1
@ltauxe														This study			A	301.8	-84	0.7	8	0	mc200a2-LP-DIR-AF	Igneous : Extrusive	Lava Flow									u													Phonolite	0.08	0.01	T	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	mc200a	pmagpy-2.58	mc200a2
@ltauxe														This study				358.4	-50.5			-1	mc200b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow					1.5245e-05	-0.508	0.112	0.057	u	7	10.8	0.987	0.619	1.7	6.2	4	11	5	7.3	0.8908	3e-05	Phonolite	873	373	K	LP-PI-TRM : LP-PI-ALT-PTRM : LP-PI-BT-IZZI : IE-TT : DE-BFL	mc200b	pmagpy-2.60	mc200b1
@ltauxe														This study			A	288.2	2.6	12.8	11	0	mc200b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI	Igneous : Extrusive	Lava Flow									u													Phonolite	873	373	K	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO	mc200b	pmagpy-2.58	mc200b1
@ltauxe														This study			A	340.7	-86.4	1.1	9	0	mc200b2-LP-DIR-AF	Igneous : Extrusive	Lava Flow									u													Phonolite	0.1	0.01	T	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	mc200b	pmagpy-2.58	mc200b2
