tab	er_ages
er_citation_names	er_site_name	er_location_name	age_description	magic_method_codes	age	age_unit	er_sample_name
This study:10.1029/2012PA002308	318-U1361A-001H_6A-1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	0.72	Ma	318-U1361A-001H_6A-1
This study:10.1029/2012PA002308	318-U1361A-001H_6A-1.05	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	0.72	Ma	318-U1361A-001H_6A-1.05
This study:10.1029/2012PA002308	318-U1361A-001H_6A-1.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	0.72	Ma	318-U1361A-001H_6A-1.1
This study:10.1029/2012PA002308	318-U1361A-001H_6A-1.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	0.72	Ma	318-U1361A-001H_6A-1.15
This study:10.1029/2012PA002308	318-U1361A-001H_6A-1.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	0.72	Ma	318-U1361A-001H_6A-1.2
This study:10.1029/2012PA002308	318-U1361A-001H_6A-1.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	0.73	Ma	318-U1361A-001H_6A-1.25
This study:10.1029/2012PA002308	318-U1361A-001H_6A-1.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	0.73	Ma	318-U1361A-001H_6A-1.3
This study:10.1029/2012PA002308	318-U1361A-001H_6A-1.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	0.73	Ma	318-U1361A-001H_6A-1.35
This study:10.1029/2012PA002308	318-U1361A-002H-4-W-114	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	0.97	Ma	318-U1361A-002H-4-W-114
This study:10.1029/2012PA002308	318-U1361A-002H-4-W-84	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	0.96	Ma	318-U1361A-002H-4-W-84
This study:10.1029/2012PA002308	318-U1361A-002H-4-W-94	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	0.97	Ma	318-U1361A-002H-4-W-94
This study:10.1029/2012PA002308	318-U1361A-002H-5-W-10	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	0.99	Ma	318-U1361A-002H-5-W-10
This study:10.1029/2012PA002308	318-U1361A-002H-5-W-108	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.03	Ma	318-U1361A-002H-5-W-108
This study:10.1029/2012PA002308	318-U1361A-002H-5-W-131	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.04	Ma	318-U1361A-002H-5-W-131
This study:10.1029/2012PA002308	318-U1361A-002H-5-W-25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.00	Ma	318-U1361A-002H-5-W-25
This study:10.1029/2012PA002308	318-U1361A-002H-5-W-53	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.01	Ma	318-U1361A-002H-5-W-53
This study:10.1029/2012PA002308	318-U1361A-002H-5-W-84	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.02	Ma	318-U1361A-002H-5-W-84
This study:10.1029/2012PA002308	318-U1361A-002H-6-W-11	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.06	Ma	318-U1361A-002H-6-W-11
This study:10.1029/2012PA002308	318-U1361A-002H-6-W-118	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.10	Ma	318-U1361A-002H-6-W-118
This study:10.1029/2012PA002308	318-U1361A-002H-6-W-145	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.11	Ma	318-U1361A-002H-6-W-145
This study:10.1029/2012PA002308	318-U1361A-002H-6-W-40	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.07	Ma	318-U1361A-002H-6-W-40
This study:10.1029/2012PA002308	318-U1361A-002H-6-W-63	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.08	Ma	318-U1361A-002H-6-W-63
This study:10.1029/2012PA002308	318-U1361A-002H-6-W-91	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.09	Ma	318-U1361A-002H-6-W-91
This study:10.1029/2012PA002308	318-U1361A-002H-7-W-34	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.13	Ma	318-U1361A-002H-7-W-34
This study:10.1029/2012PA002308	318-U1361A-003H-2-W-107	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.24	Ma	318-U1361A-003H-2-W-107
This study:10.1029/2012PA002308	318-U1361A-003H-2-W-12	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.20	Ma	318-U1361A-003H-2-W-12
This study:10.1029/2012PA002308	318-U1361A-003H-2-W-129	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.25	Ma	318-U1361A-003H-2-W-129
This study:10.1029/2012PA002308	318-U1361A-003H-2-W-32	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.21	Ma	318-U1361A-003H-2-W-32
This study:10.1029/2012PA002308	318-U1361A-003H-2-W-58	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.22	Ma	318-U1361A-003H-2-W-58
This study:10.1029/2012PA002308	318-U1361A-003H-2-W-80	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.23	Ma	318-U1361A-003H-2-W-80
This study:10.1029/2012PA002308	318-U1361A-003H-3-W-10	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.26	Ma	318-U1361A-003H-3-W-10
This study:10.1029/2012PA002308	318-U1361A-003H-3-W-100	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.30	Ma	318-U1361A-003H-3-W-100
This study:10.1029/2012PA002308	318-U1361A-003H-3-W-119	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.31	Ma	318-U1361A-003H-3-W-119
This study:10.1029/2012PA002308	318-U1361A-003H-3-W-135	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.31	Ma	318-U1361A-003H-3-W-135
This study:10.1029/2012PA002308	318-U1361A-003H-3-W-32	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.27	Ma	318-U1361A-003H-3-W-32
This study:10.1029/2012PA002308	318-U1361A-003H-3-W-60	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.28	Ma	318-U1361A-003H-3-W-60
This study:10.1029/2012PA002308	318-U1361A-003H-3-W-80	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.29	Ma	318-U1361A-003H-3-W-80
This study:10.1029/2012PA002308	318-U1361A-003H-4-W-120	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.37	Ma	318-U1361A-003H-4-W-120
This study:10.1029/2012PA002308	318-U1361A-003H-4-W-29	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.33	Ma	318-U1361A-003H-4-W-29
This study:10.1029/2012PA002308	318-U1361A-003H-4-W-5	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.32	Ma	318-U1361A-003H-4-W-5
This study:10.1029/2012PA002308	318-U1361A-003H-4-W-50	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.34	Ma	318-U1361A-003H-4-W-50
This study:10.1029/2012PA002308	318-U1361A-003H-4-W-84	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.36	Ma	318-U1361A-003H-4-W-84
This study:10.1029/2012PA002308	318-U1361A-003H-4-W-98	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.36	Ma	318-U1361A-003H-4-W-98
This study:10.1029/2012PA002308	318-U1361A-003H-5-W-112	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.43	Ma	318-U1361A-003H-5-W-112
This study:10.1029/2012PA002308	318-U1361A-003H-5-W-132	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.44	Ma	318-U1361A-003H-5-W-132
This study:10.1029/2012PA002308	318-U1361A-003H-5-W-29	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.39	Ma	318-U1361A-003H-5-W-29
This study:10.1029/2012PA002308	318-U1361A-003H-5-W-5	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.38	Ma	318-U1361A-003H-5-W-5
This study:10.1029/2012PA002308	318-U1361A-003H-5-W-53	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.40	Ma	318-U1361A-003H-5-W-53
This study:10.1029/2012PA002308	318-U1361A-003H-5-W-75	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.41	Ma	318-U1361A-003H-5-W-75
This study:10.1029/2012PA002308	318-U1361A-003H-5-W-89	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.42	Ma	318-U1361A-003H-5-W-89
This study:10.1029/2012PA002308	318-U1361A-003H-6-W-66	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.47	Ma	318-U1361A-003H-6-W-66
This study:10.1029/2012PA002308	318-U1361A-003H-7-W-50	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.52	Ma	318-U1361A-003H-7-W-50
This study:10.1029/2012PA002308	318-U1361A-004H-2-W-81	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.62	Ma	318-U1361A-004H-2-W-81
This study:10.1029/2012PA002308	318-U1361A-004H-3-W-81	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.68	Ma	318-U1361A-004H-3-W-81
This study:10.1029/2012PA002308	318-U1361A-004H-4-W-69	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.74	Ma	318-U1361A-004H-4-W-69
This study:10.1029/2012PA002308	318-U1361A-004H-5-W-70	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.80	Ma	318-U1361A-004H-5-W-70
This study:10.1029/2012PA002308	318-U1361A-004H-6-W-63	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.86	Ma	318-U1361A-004H-6-W-63
This study:10.1029/2012PA002308	318-U1361A-004H_2A-0.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.59	Ma	318-U1361A-004H_2A-0.1
This study:10.1029/2012PA002308	318-U1361A-004H_2A-0.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.59	Ma	318-U1361A-004H_2A-0.15
This study:10.1029/2012PA002308	318-U1361A-004H_2A-0.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.60	Ma	318-U1361A-004H_2A-0.2
This study:10.1029/2012PA002308	318-U1361A-004H_2A-0.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.60	Ma	318-U1361A-004H_2A-0.25
This study:10.1029/2012PA002308	318-U1361A-004H_2A-0.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.60	Ma	318-U1361A-004H_2A-0.3
This study:10.1029/2012PA002308	318-U1361A-004H_2A-0.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.60	Ma	318-U1361A-004H_2A-0.35
This study:10.1029/2012PA002308	318-U1361A-004H_2A-0.4	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.60	Ma	318-U1361A-004H_2A-0.4
This study:10.1029/2012PA002308	318-U1361A-004H_2A-0.45	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.61	Ma	318-U1361A-004H_2A-0.45
This study:10.1029/2012PA002308	318-U1361A-004H_2A-0.5	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.61	Ma	318-U1361A-004H_2A-0.5
This study:10.1029/2012PA002308	318-U1361A-004H_2A-0.55	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.61	Ma	318-U1361A-004H_2A-0.55
This study:10.1029/2012PA002308	318-U1361A-004H_2A-0.6	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.61	Ma	318-U1361A-004H_2A-0.6
This study:10.1029/2012PA002308	318-U1361A-004H_2A-0.65	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.61	Ma	318-U1361A-004H_2A-0.65
This study:10.1029/2012PA002308	318-U1361A-004H_2A-0.7	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.62	Ma	318-U1361A-004H_2A-0.7
This study:10.1029/2012PA002308	318-U1361A-004H_2A-0.75	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.62	Ma	318-U1361A-004H_2A-0.75
This study:10.1029/2012PA002308	318-U1361A-004H_2A-0.8	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.62	Ma	318-U1361A-004H_2A-0.8
This study:10.1029/2012PA002308	318-U1361A-004H_2A-0.85	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.62	Ma	318-U1361A-004H_2A-0.85
This study:10.1029/2012PA002308	318-U1361A-004H_2A-0.9	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.62	Ma	318-U1361A-004H_2A-0.9
This study:10.1029/2012PA002308	318-U1361A-004H_2A-0.95	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.63	Ma	318-U1361A-004H_2A-0.95
This study:10.1029/2012PA002308	318-U1361A-004H_2A-1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.63	Ma	318-U1361A-004H_2A-1
This study:10.1029/2012PA002308	318-U1361A-004H_2A-1.05	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.63	Ma	318-U1361A-004H_2A-1.05
This study:10.1029/2012PA002308	318-U1361A-004H_2A-1.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.63	Ma	318-U1361A-004H_2A-1.1
This study:10.1029/2012PA002308	318-U1361A-004H_2A-1.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.63	Ma	318-U1361A-004H_2A-1.15
This study:10.1029/2012PA002308	318-U1361A-004H_2A-1.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.64	Ma	318-U1361A-004H_2A-1.2
This study:10.1029/2012PA002308	318-U1361A-004H_2A-1.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.64	Ma	318-U1361A-004H_2A-1.25
This study:10.1029/2012PA002308	318-U1361A-004H_3A-0.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.65	Ma	318-U1361A-004H_3A-0.1
This study:10.1029/2012PA002308	318-U1361A-004H_3A-0.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.66	Ma	318-U1361A-004H_3A-0.15
This study:10.1029/2012PA002308	318-U1361A-004H_3A-0.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.66	Ma	318-U1361A-004H_3A-0.2
This study:10.1029/2012PA002308	318-U1361A-004H_3A-0.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.66	Ma	318-U1361A-004H_3A-0.25
This study:10.1029/2012PA002308	318-U1361A-004H_3A-0.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.66	Ma	318-U1361A-004H_3A-0.3
This study:10.1029/2012PA002308	318-U1361A-004H_3A-0.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.66	Ma	318-U1361A-004H_3A-0.35
This study:10.1029/2012PA002308	318-U1361A-004H_3A-0.4	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.67	Ma	318-U1361A-004H_3A-0.4
This study:10.1029/2012PA002308	318-U1361A-004H_3A-0.45	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.67	Ma	318-U1361A-004H_3A-0.45
This study:10.1029/2012PA002308	318-U1361A-004H_3A-0.5	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.67	Ma	318-U1361A-004H_3A-0.5
This study:10.1029/2012PA002308	318-U1361A-004H_3A-0.55	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.67	Ma	318-U1361A-004H_3A-0.55
This study:10.1029/2012PA002308	318-U1361A-004H_3A-0.6	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.67	Ma	318-U1361A-004H_3A-0.6
This study:10.1029/2012PA002308	318-U1361A-004H_3A-0.65	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.68	Ma	318-U1361A-004H_3A-0.65
This study:10.1029/2012PA002308	318-U1361A-004H_3A-0.7	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.68	Ma	318-U1361A-004H_3A-0.7
This study:10.1029/2012PA002308	318-U1361A-004H_3A-0.75	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.68	Ma	318-U1361A-004H_3A-0.75
This study:10.1029/2012PA002308	318-U1361A-004H_3A-1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.69	Ma	318-U1361A-004H_3A-1
This study:10.1029/2012PA002308	318-U1361A-004H_3A-1.05	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.69	Ma	318-U1361A-004H_3A-1.05
This study:10.1029/2012PA002308	318-U1361A-004H_3A-1.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.69	Ma	318-U1361A-004H_3A-1.1
This study:10.1029/2012PA002308	318-U1361A-004H_3A-1.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.70	Ma	318-U1361A-004H_3A-1.15
This study:10.1029/2012PA002308	318-U1361A-004H_3A-1.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.70	Ma	318-U1361A-004H_3A-1.2
This study:10.1029/2012PA002308	318-U1361A-004H_3A-1.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.70	Ma	318-U1361A-004H_3A-1.25
This study:10.1029/2012PA002308	318-U1361A-004H_3A-1.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.70	Ma	318-U1361A-004H_3A-1.3
This study:10.1029/2012PA002308	318-U1361A-004H_3A-1.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.70	Ma	318-U1361A-004H_3A-1.35
This study:10.1029/2012PA002308	318-U1361A-004H_3A-1.4	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.71	Ma	318-U1361A-004H_3A-1.4
This study:10.1029/2012PA002308	318-U1361A-004H_3A-1.45	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.71	Ma	318-U1361A-004H_3A-1.45
This study:10.1029/2012PA002308	318-U1361A-004H_4A-0.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.71	Ma	318-U1361A-004H_4A-0.1
This study:10.1029/2012PA002308	318-U1361A-004H_4A-0.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.72	Ma	318-U1361A-004H_4A-0.15
This study:10.1029/2012PA002308	318-U1361A-004H_4A-0.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.72	Ma	318-U1361A-004H_4A-0.2
This study:10.1029/2012PA002308	318-U1361A-004H_4A-0.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.72	Ma	318-U1361A-004H_4A-0.25
This study:10.1029/2012PA002308	318-U1361A-004H_4A-0.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.72	Ma	318-U1361A-004H_4A-0.3
This study:10.1029/2012PA002308	318-U1361A-004H_4A-0.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.72	Ma	318-U1361A-004H_4A-0.35
This study:10.1029/2012PA002308	318-U1361A-004H_4A-0.4	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.73	Ma	318-U1361A-004H_4A-0.4
This study:10.1029/2012PA002308	318-U1361A-004H_4A-0.45	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.73	Ma	318-U1361A-004H_4A-0.45
This study:10.1029/2012PA002308	318-U1361A-004H_4A-0.5	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.73	Ma	318-U1361A-004H_4A-0.5
This study:10.1029/2012PA002308	318-U1361A-004H_4A-0.55	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.73	Ma	318-U1361A-004H_4A-0.55
This study:10.1029/2012PA002308	318-U1361A-004H_4A-0.6	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.73	Ma	318-U1361A-004H_4A-0.6
This study:10.1029/2012PA002308	318-U1361A-004H_4A-0.65	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.74	Ma	318-U1361A-004H_4A-0.65
This study:10.1029/2012PA002308	318-U1361A-004H_4A-0.7	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.74	Ma	318-U1361A-004H_4A-0.7
This study:10.1029/2012PA002308	318-U1361A-004H_4A-0.75	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.74	Ma	318-U1361A-004H_4A-0.75
This study:10.1029/2012PA002308	318-U1361A-004H_4A-0.8	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.74	Ma	318-U1361A-004H_4A-0.8
This study:10.1029/2012PA002308	318-U1361A-004H_4A-0.85	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.74	Ma	318-U1361A-004H_4A-0.85
This study:10.1029/2012PA002308	318-U1361A-004H_4A-0.9	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.75	Ma	318-U1361A-004H_4A-0.9
This study:10.1029/2012PA002308	318-U1361A-004H_4A-0.95	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.75	Ma	318-U1361A-004H_4A-0.95
This study:10.1029/2012PA002308	318-U1361A-004H_4A-1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.75	Ma	318-U1361A-004H_4A-1
This study:10.1029/2012PA002308	318-U1361A-004H_4A-1.05	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.75	Ma	318-U1361A-004H_4A-1.05
This study:10.1029/2012PA002308	318-U1361A-004H_4A-1.1	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.76	Ma	318-U1361A-004H_4A-1.1
This study:10.1029/2012PA002308	318-U1361A-004H_4A-1.15	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.76	Ma	318-U1361A-004H_4A-1.15
This study:10.1029/2012PA002308	318-U1361A-004H_4A-1.2	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.76	Ma	318-U1361A-004H_4A-1.2
This study:10.1029/2012PA002308	318-U1361A-004H_4A-1.25	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.76	Ma	318-U1361A-004H_4A-1.25
This study:10.1029/2012PA002308	318-U1361A-004H_4A-1.3	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.76	Ma	318-U1361A-004H_4A-1.3
This study:10.1029/2012PA002308	318-U1361A-004H_4A-1.35	U1361A	interpolation between pmag and biostrat tie points	GM-INT:GM-POL:GM-FOSSIL	1.77	Ma	318-U1361A-004H_4A-1.35
