tab 	measurements
analysts	aniso_s	aniso_type	citations	contribution_id	derived_value	description	dir_csd	dir_dec	dir_inc	display_order	experiment	files	hyst_charging_mode	hyst_loop	hyst_sweep_rate	instrument_codes	inversion_height	inversion_residuals	magn_b_111	magn_b_111_sigma	magn_b_x	magn_b_x_sigma	magn_b_xyz_sigma	magn_b_y	magn_b_y_sigma	magn_b_z	magn_b_z_sigma	magn_induction	magn_mass	magn_moment	magn_r2_det	magn_uncal	magn_volume	magn_x	magn_x_sigma	magn_xyz_sigma	magn_y	magn_y_sigma	magn_z	magn_z_sigma	meas_duration	meas_field_ac	meas_field_ac_phi	meas_field_ac_theta	meas_field_dc	meas_field_dc_phi	meas_field_dc_theta	meas_freq	meas_n_orient	meas_orient_phi	meas_orient_theta	meas_pos_x	meas_pos_y	meas_pos_z	meas_temp	meas_temp_change	measurement	method_codes	quality	result_type	row_id	sequence	software_packages	specimen	standard	susc_chi_mass	susc_chi_qdr_mass	susc_chi_qdr_volume	susc_chi_volume	timestamp	treat_ac_field	treat_ac_field_dc_off	treat_ac_field_dc_on	treat_ac_field_decay_rate	treat_dc_field	treat_dc_field_ac_off	treat_dc_field_ac_on	treat_dc_field_decay_rate	treat_dc_field_phi	treat_dc_field_theta	treat_mw_integral	treat_mw_power	treat_mw_step	treat_mw_time	treat_step_num	treat_temp	treat_temp_dc_off	treat_temp_dc_on	treat_temp_decay_rate
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.005205973372781		0.9889659														0.0										244.4529		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-11	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:00:09.710-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0052298		0.9900883														0.0										239.2017		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-12	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:01:10.180-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0052555041420118		0.9894865														0.0										234.2194		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-13	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:02:00.440-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0052791792899408		0.9890644														0.0										229.1722		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-14	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:02:50.690-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0052974136094674		0.9899153														0.0										224.1894		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-15	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:03:41.720-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.005320573964497		0.9892712														0.0										219.2649		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-16	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:04:35.220-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0053398307692307		0.9894928														0.0										214.3115		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-17	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:05:34.810-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0053606952662721		0.9897534														0.0										209.4069		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-18	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:06:40.340-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0053738041420118		0.9899668														0.0										204.4043		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-19	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:07:52.510-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0053893834319526		0.9893804														0.0										199.3766		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-20	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:09:03.860-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0054065011834319		0.9904506														0.0										194.3196		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-21	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:10:11.640-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0054216455621301		0.9900662														0.0										189.3671		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-22	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:11:14.030-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0054315088757396		0.9897484														0.0										184.2559		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-23	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:12:16.040-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0054391650887574		0.9904973														0.0										179.3175		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-24	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:13:15.860-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0054499869822485		0.9897897														0.0										174.3683		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-25	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:14:16.380-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0054510360946745		0.9902194														0.0										169.3035		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-26	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:15:19.270-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0054532650887574		0.9900935														0.0										164.4118		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-27	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:16:25.950-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0054546568047337		0.9905495														0.0										159.4578		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-28	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:17:31.480-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0054467869822485		0.9904824														0.0										154.3746		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-29	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:18:36.070-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0054434893491124		0.9904798														0.0										149.3651		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-30	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:19:37.150-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0054312846153846		0.9908819														0.0										144.168		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-31	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:20:39.050-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0054165171597633		0.9910368														0.0										139.3479		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-32	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:21:37.270-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0054009591715976		0.9906797														0.0										134.4111		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-33	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:22:36.210-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0053749266272189		0.990957														0.0										129.2042		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-34	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:23:37.670-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0053537769230769		0.9907827														0.0										124.3126		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-35	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:24:36.330-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.005319823668639		0.9906399														0.0										119.3813		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-36	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:25:34.660-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0052853544378698		0.990744														0.0										114.369		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-37	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:26:34.860-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0052392757396449		0.9902676														0.0										109.2205		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-38	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:27:34.230-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0052014112426035		0.9907812														0.0										104.2018		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-39	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:28:33.220-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0051637775147929		0.9920476														0.0										99.3732		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-40	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:29:30.400-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.005137299408284		0.9916808														0.0										94.28446		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-41	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:30:28.560-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.005122698224852		0.9911677														0.0										89.3125		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-42	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:31:24.150-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0051184390532544		0.9917826														0.0										84.30034		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-43	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:32:20.780-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0051151508875739		0.9909732														0.0										79.31059		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-44	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:33:16.090-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0051135420118343		0.9917389														0.0										74.26006		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-45	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:34:10.680-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0051188		0.9915789														0.0										69.19654		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-46	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:35:05.550-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0051201011834319		0.9915187														0.0										64.22046		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-47	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:35:57.570-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0051238786982248		0.9929164														0.0										59.20506		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-48	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:36:49.530-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0051321159763313		0.992099														0.0										54.28994		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-49	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:37:39.620-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0051395023668639		0.9919327														0.0										49.04599		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-50	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:38:32.070-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0051430786982248		0.9918422														0.0										44.21584		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-51	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:39:18.270-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.005140975147929		0.9918031														0.0										39.19268		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-52	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:40:03.960-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0051396976331361		0.9923338														0.0										34.18705		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-53	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:40:49.000-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0051444047337278		0.9925539														0.0										29.55462		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-54	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:41:34.480-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.00513134852071		0.9912418														0.0										24.21595		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-55	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:42:28.690-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.005152072781065		0.9923996														0.0										19.0354		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-56	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:43:29.930-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0051445609467455		0.9918083														0.0										14.45625		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-57	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:44:21.130-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649					IRM-BigRed													0.0051448313609467		0.9922221														0.0										10.0071		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MC-DC-9649-2-58	LP-CW-SIRM:LP-MC	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T20:58:51.090-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MW-DC-9649					IRM-BigRed													0.0051493201183432		0.9923748														0.0										9.998497		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MW-DC-9649-3-0	LP-CW-SIRM:LP-MW	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T21:00:19.190-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MW-DC-9649					IRM-BigRed													0.0051462130177514		0.9921899														0.0										15.59085		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MW-DC-9649-3-1	LP-CW-SIRM:LP-MW	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T21:01:43.340-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MW-DC-9649					IRM-BigRed													0.005148549112426		0.9924487														0.0										20.61953		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MW-DC-9649-3-2	LP-CW-SIRM:LP-MW	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T21:02:45.350-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MW-DC-9649					IRM-BigRed													0.0051461644970414		0.9926931														0.0										25.67533		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MW-DC-9649-3-3	LP-CW-SIRM:LP-MW	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T21:03:45.380-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MW-DC-9649					IRM-BigRed													0.0051418136094674		0.9923464														0.0										30.63987		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MW-DC-9649-3-4	LP-CW-SIRM:LP-MW	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T21:04:46.730-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MW-DC-9649					IRM-BigRed													0.0051426698224852		0.991993														0.0										35.62842		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MW-DC-9649-3-5	LP-CW-SIRM:LP-MW	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T21:05:47.590-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MW-DC-9649					IRM-BigRed													0.0051383556213017		0.9925402														0.0										40.60622		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MW-DC-9649-3-6	LP-CW-SIRM:LP-MW	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T21:06:47.790-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MW-DC-9649					IRM-BigRed													0.0051364207100591		0.9921997														0.0										45.58128		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MW-DC-9649-3-7	LP-CW-SIRM:LP-MW	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T21:07:47.380-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MW-DC-9649					IRM-BigRed													0.0051295443786982		0.9920905														0.0										50.60616		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MW-DC-9649-3-8	LP-CW-SIRM:LP-MW	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T21:08:48.570-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MW-DC-9649					IRM-BigRed													0.0051280562130177		0.9924526														0.0										55.67754		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MW-DC-9649-3-9	LP-CW-SIRM:LP-MW	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T21:09:49.810-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MW-DC-9649					IRM-BigRed													0.0051168828402366		0.9916726														0.0										60.56293		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MW-DC-9649-3-10	LP-CW-SIRM:LP-MW	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T21:10:47.870-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MW-DC-9649					IRM-BigRed													0.0051040224852071		0.9917474														0.0										65.61366		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MW-DC-9649-3-11	LP-CW-SIRM:LP-MW	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T21:11:48.230-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MW-DC-9649					IRM-BigRed													0.0051013153846153		0.9913839														0.0										70.66599		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MW-DC-9649-3-12	LP-CW-SIRM:LP-MW	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T21:12:49.200-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MW-DC-9649					IRM-BigRed													0.0050941076923076		0.9920008														0.0										75.85744		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MW-DC-9649-3-13	LP-CW-SIRM:LP-MW	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T21:13:50.170-06:00																			
			This study								goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MW-DC-9649					IRM-BigRed													0.0050914680473372		0.992031														0.0										80.69586		goethite_Pfizer-YO-6087-1-LP-CW-SIRM:LP-MW-DC-9649-3-14	LP-CW-SIRM:LP-MW	g					goethite_Pfizer-YO-6087-1	u					1999-11-11T21:14:47.840-06:00																			
