tab 	magic_measurements
er_citation_names	er_sample_name	er_scientist_mail_names	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	measurement_flag	measurement_lab_field_dc	measurement_magn_moment	measurement_number	measurement_standard	measurement_temp	treatment_dc_field	treatment_temp
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-5.803e-06	1	u	273	-2.559e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-5.885e-06	1	u	273	-2.665e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-5.963e-06	1	u	273	-2.774e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-6.023e-06	1	u	273	-2.880e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-6.080e-06	1	u	273	-2.985e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-6.123e-06	1	u	273	-3.094e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-6.168e-06	1	u	273	-3.200e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-6.202e-06	1	u	273	-3.305e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-6.230e-06	1	u	273	-3.411e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-6.255e-06	1	u	273	-3.520e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-6.283e-06	1	u	273	-3.626e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-6.298e-06	1	u	273	-3.732e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-6.318e-06	1	u	273	-3.840e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-6.338e-06	1	u	273	-3.946e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-6.350e-06	1	u	273	-4.052e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-6.358e-06	1	u	273	-4.157e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-6.378e-06	1	u	273	-4.267e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-6.385e-06	1	u	273	-4.372e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-6.390e-06	1	u	273	-4.478e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-6.393e-06	1	u	273	-4.587e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-6.405e-06	1	u	273	-4.693e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-6.403e-06	1	u	273	-4.798e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-6.410e-06	1	u	273	-4.904e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-6.417e-06	1	u	273	-5.013e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-6.415e-06	1	u	273	-5.118e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-6.417e-06	1	u	273	-5.223e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-6.420e-06	1	u	273	-5.333e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-6.423e-06	1	u	273	-5.439e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-6.427e-06	1	u	273	-5.544e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-6.425e-06	1	u	273	-5.654e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-6.430e-06	1	u	273	-5.759e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-6.430e-06	1	u	273	-5.865e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-6.435e-06	1	u	273	-5.969e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-6.432e-06	1	u	273	-6.079e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-6.435e-06	1	u	273	-6.185e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-4	IS06a-4:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-6.435e-06	1	u	273	-6.290e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		6.133e-06	1	u	273	0.000e+00	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		5.562e-06	1	u	273	-1.050e-02	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		4.805e-06	1	u	273	-2.145e-02	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		3.947e-06	1	u	273	-3.200e-02	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		3.037e-06	1	u	273	-4.255e-02	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		2.142e-06	1	u	273	-5.315e-02	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		1.278e-06	1	u	273	-6.405e-02	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		5.000e-07	1	u	273	-7.460e-02	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-2.325e-07	1	u	273	-8.520e-02	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-9.275e-07	1	u	273	-9.610e-02	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-1.530e-06	1	u	273	-1.067e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-2.075e-06	1	u	273	-1.172e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-2.575e-06	1	u	273	-1.281e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-2.998e-06	1	u	273	-1.387e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-3.367e-06	1	u	273	-1.492e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-3.680e-06	1	u	273	-1.598e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-3.960e-06	1	u	273	-1.708e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-4.200e-06	1	u	273	-1.813e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-4.390e-06	1	u	273	-1.918e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-4.568e-06	1	u	273	-2.028e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-4.715e-06	1	u	273	-2.133e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-4.837e-06	1	u	273	-2.239e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-4.945e-06	1	u	273	-2.344e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-5.045e-06	1	u	273	-2.454e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-5.120e-06	1	u	273	-2.559e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-5.192e-06	1	u	273	-2.665e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-5.250e-06	1	u	273	-2.775e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-5.300e-06	1	u	273	-2.880e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-5.350e-06	1	u	273	-2.985e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-5.387e-06	1	u	273	-3.094e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-5.423e-06	1	u	273	-3.200e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-5.450e-06	1	u	273	-3.305e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-5.480e-06	1	u	273	-3.411e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-5.508e-06	1	u	273	-3.520e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-5.528e-06	1	u	273	-3.626e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-5.545e-06	1	u	273	-3.732e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-5.565e-06	1	u	273	-3.841e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-5.580e-06	1	u	273	-3.946e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-5.590e-06	1	u	273	-4.052e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-5.603e-06	1	u	273	-4.157e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-5.615e-06	1	u	273	-4.267e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-5.625e-06	1	u	273	-4.372e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-5.630e-06	1	u	273	-4.478e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-5.642e-06	1	u	273	-4.588e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-5.647e-06	1	u	273	-4.693e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-5	IS06a-5:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-5.655e-06	1	u	273	-4.798e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		1.678e-06	1	u	273	0.000e+00	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		1.462e-06	1	u	273	-1.050e-02	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		1.168e-06	1	u	273	-2.145e-02	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		8.385e-07	1	u	273	-3.200e-02	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		5.105e-07	1	u	273	-4.255e-02	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		2.055e-07	1	u	273	-5.315e-02	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-7.000e-08	1	u	273	-6.405e-02	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-3.000e-07	1	u	273	-7.460e-02	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-4.930e-07	1	u	273	-8.520e-02	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-6.600e-07	1	u	273	-9.610e-02	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-7.940e-07	1	u	273	-1.067e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-9.060e-07	1	u	273	-1.172e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-1.004e-06	1	u	273	-1.281e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-1.081e-06	1	u	273	-1.387e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-1.147e-06	1	u	273	-1.492e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-1.203e-06	1	u	273	-1.598e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-1.248e-06	1	u	273	-1.708e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-1.290e-06	1	u	273	-1.813e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-1.321e-06	1	u	273	-1.918e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-1.349e-06	1	u	273	-2.028e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-1.372e-06	1	u	273	-2.134e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-1.394e-06	1	u	273	-2.239e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-1.411e-06	1	u	273	-2.345e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-1.425e-06	1	u	273	-2.454e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-1.439e-06	1	u	273	-2.559e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-1.449e-06	1	u	273	-2.665e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-1.459e-06	1	u	273	-2.775e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-1.468e-06	1	u	273	-2.880e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-1.475e-06	1	u	273	-2.985e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-1.481e-06	1	u	273	-3.095e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-1.486e-06	1	u	273	-3.200e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-1.490e-06	1	u	273	-3.306e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-1.494e-06	1	u	273	-3.411e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-1.498e-06	1	u	273	-3.521e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-1.500e-06	1	u	273	-3.626e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-1.503e-06	1	u	273	-3.732e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-1.506e-06	1	u	273	-3.841e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-1.506e-06	1	u	273	-3.946e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-1.509e-06	1	u	273	-4.052e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-1.511e-06	1	u	273	-4.158e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-1.512e-06	1	u	273	-4.268e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-6	IS06a-6:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-1.514e-06	1	u	273	-4.373e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-7	IS06a-7:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		1.395e-06	1	u	273	0.000e+00	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-7	IS06a-7:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		1.348e-06	1	u	273	-1.050e-02	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-7	IS06a-7:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		1.282e-06	1	u	273	-2.145e-02	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-7	IS06a-7:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		1.200e-06	1	u	273	-3.200e-02	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-7	IS06a-7:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		1.100e-06	1	u	273	-4.255e-02	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-7	IS06a-7:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		9.750e-07	1	u	273	-5.315e-02	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-7	IS06a-7:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		8.225e-07	1	u	273	-6.405e-02	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-7	IS06a-7:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		6.555e-07	1	u	273	-7.460e-02	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-7	IS06a-7:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		4.765e-07	1	u	273	-8.520e-02	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-7	IS06a-7:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		2.880e-07	1	u	273	-9.610e-02	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-7	IS06a-7:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		1.100e-07	1	u	273	-1.067e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-7	IS06a-7:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-5.850e-08	1	u	273	-1.172e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-7	IS06a-7:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-2.200e-07	1	u	273	-1.281e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-7	IS06a-7:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-3.610e-07	1	u	273	-1.387e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-7	IS06a-7:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-4.870e-07	1	u	273	-1.492e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-7	IS06a-7:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-5.990e-07	1	u	273	-1.598e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-7	IS06a-7:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-7.000e-07	1	u	273	-1.708e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-7	IS06a-7:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-7.850e-07	1	u	273	-1.813e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-7	IS06a-7:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-8.585e-07	1	u	273	-1.919e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-7	IS06a-7:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-9.250e-07	1	u	273	-2.028e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-7	IS06a-7:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-9.790e-07	1	u	273	-2.133e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-7	IS06a-7:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-1.027e-06	1	u	273	-2.239e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-7	IS06a-7:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-1.068e-06	1	u	273	-2.345e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-7	IS06a-7:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-1.103e-06	1	u	273	-2.454e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-7	IS06a-7:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-1.133e-06	1	u	273	-2.560e-01	273
This study	IS06a	Erez ben Yosef	IS06	IS06a-7	IS06a-7:LP-IRM-DCD	SIO-Maud	LP-IRM-DCD	g		-1.158e-06	1	u	273	-2.665e-01	273
