tab 	er_samples
cooling_rate_corr	cooling_rate_mcd	er_citation_names	er_location_name	er_sample_alternatives	er_sample_name	er_scientist_mail_names	er_site_name	magic_method_codes	participantlist	sample_azimuth	sample_bed_dip	sample_bed_dip_direction	sample_class	sample_cooling_rate	sample_declination_correction	sample_description	sample_dip	sample_height	sample_igsn	sample_lat	sample_lithology	sample_lon	sample_texture	sample_type
		This study			mc48d		mc48	:SO-NO					Not Specified							-78.24000	Not Specified	163.36000		Not Specified
		This study			mc48e		mc48	:SO-NO					Not Specified							-78.24000	Not Specified	163.36000		Not Specified
		This study			mc48f		mc48	:SO-NO					Not Specified							-78.24000	Not Specified	163.36000		Not Specified
		This study			mc48g		mc48	:SO-NO					Not Specified							-78.24000	Not Specified	163.36000		Not Specified
		This study			mc48h		mc48	:SO-NO					Not Specified							-78.24000	Not Specified	163.36000		Not Specified
		This study			mc49a		mc49	:SO-NO					Not Specified							-78.24000	Not Specified	163.36000		Not Specified
		This study			mc49b		mc49	:SO-NO					Not Specified							-78.24000	Not Specified	163.36000		Not Specified
		This study			mc49c		mc49	:SO-NO					Not Specified							-78.24000	Not Specified	163.36000		Not Specified
		This study			mc49d		mc49	:SO-NO					Not Specified							-78.24000	Not Specified	163.36000		Not Specified
		This study			mc49e		mc49	:SO-NO					Not Specified							-78.24000	Not Specified	163.36000		Not Specified
		This study			mc49f		mc49	:SO-NO					Not Specified							-78.24000	Not Specified	163.36000		Not Specified
		This study			mc49g		mc49	:SO-NO					Not Specified							-78.24000	Not Specified	163.36000		Not Specified
		This study			mc49h		mc49	:SO-NO					Not Specified							-78.24000	Not Specified	163.36000		Not Specified
		This study			mc50a		mc50	:SO-NO					Not Specified							-78.25000	Not Specified	163.22000		Not Specified
		This study			mc50b		mc50	:SO-NO					Not Specified							-78.25000	Not Specified	163.22000		Not Specified
		This study			mc50c		mc50	:SO-NO					Not Specified							-78.25000	Not Specified	163.22000		Not Specified
		This study			mc50d		mc50	:SO-NO					Not Specified							-78.25000	Not Specified	163.22000		Not Specified
		This study			mc50e		mc50	:SO-NO					Not Specified							-78.25000	Not Specified	163.22000		Not Specified
		This study			mc50f		mc50	:SO-NO					Not Specified							-78.25000	Not Specified	163.22000		Not Specified
		This study			mc50g		mc50	:SO-NO					Not Specified							-78.25000	Not Specified	163.22000		Not Specified
		This study			mc50h		mc50	:SO-NO					Not Specified							-78.25000	Not Specified	163.22000		Not Specified
