tab 	sites
citations	composite_depth	core_depth	geologic_classes	geologic_types	lithologies	location	site
This study	58.45	58.45	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_2A-0.45
This study	58.5	58.5	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_2A-0.5
This study	58.55	58.55	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_2A-0.55
This study	58.6	58.6	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_2A-0.6
This study	58.65	58.65	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_2A-0.65
This study	58.7	58.7	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_2A-0.7
This study	58.75	58.75	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_2A-0.75
This study	58.8	58.8	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_2A-0.8
This study	58.85	58.85	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_2A-0.85
This study	58.9	58.9	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_2A-0.9
This study	58.95	58.95	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_2A-0.95
This study	59	59	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_2A-1
This study	59.05	59.05	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_2A-1.05
This study	59.1	59.1	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_2A-1.1
This study	59.15	59.15	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_2A-1.15
This study	59.2	59.2	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_2A-1.2
This study	59.25	59.25	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_2A-1.25
This study	59.3	59.3	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_2A-1.3
This study	59.35	59.35	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_2A-1.35
This study	59.4	59.4	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_2A-1.4
This study	59.6	59.6	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_3A-0.1
This study	59.65	59.65	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_3A-0.15
This study	59.7	59.7	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_3A-0.2
This study	59.75	59.75	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_3A-0.25
This study	59.8	59.8	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_3A-0.3
This study	59.85	59.85	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_3A-0.35
This study	59.9	59.9	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_3A-0.4
This study	59.95	59.95	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_3A-0.45
This study	60	60	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_3A-0.5
This study	60.05	60.05	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_3A-0.55
This study	60.1	60.1	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_3A-0.6
This study	60.15	60.15	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_3A-0.65
This study	60.2	60.2	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_3A-0.7
This study	60.25	60.25	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_3A-0.75
This study	60.3	60.3	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_3A-0.8
This study	60.35	60.35	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_3A-0.85
This study	60.4	60.4	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_3A-0.9
This study	60.45	60.45	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_3A-0.95
This study	60.5	60.5	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_3A-1
This study	60.55	60.55	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_3A-1.05
This study	60.6	60.6	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_3A-1.1
This study	60.65	60.65	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_3A-1.15
This study	60.7	60.7	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_3A-1.2
This study	60.75	60.75	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_3A-1.25
This study	60.8	60.8	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_3A-1.3
This study	60.85	60.85	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_3A-1.35
This study	60.9	60.9	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_3A-1.4
This study	61.1	61.1	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_4A-0.1
This study	61.15	61.15	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_4A-0.15
This study	61.2	61.2	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_4A-0.2
This study	61.25	61.25	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_4A-0.25
This study	61.3	61.3	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_4A-0.3
This study	61.35	61.35	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_4A-0.35
This study	61.4	61.4	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_4A-0.4
This study	61.45	61.45	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_4A-0.45
This study	61.6	61.6	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_4A-0.6
This study	61.65	61.65	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_4A-0.65
This study	61.7	61.7	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_4A-0.7
This study	61.75	61.75	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_4A-0.75
This study	61.8	61.8	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_4A-0.8
This study	61.85	61.85	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_4A-0.85
This study	61.9	61.9	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_4A-0.9
This study	61.95	61.95	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_4A-0.95
This study	62	62	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_4A-1
This study	62.05	62.05	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_4A-1.05
This study	62.1	62.1	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_4A-1.1
This study	62.15	62.15	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_4A-1.15
This study	62.2	62.2	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_4A-1.2
This study	62.25	62.25	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_4A-1.25
This study	62.3	62.3	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_4A-1.3
This study	62.35	62.35	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_4A-1.35
This study	62.4	62.4	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_4A-1.4
This study	62.6	62.6	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_5A-0.1
This study	62.65	62.65	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_5A-0.15
This study	62.7	62.7	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_5A-0.2
This study	62.75	62.75	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_5A-0.25
This study	62.8	62.8	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_5A-0.3
This study	62.85	62.85	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_5A-0.35
This study	62.9	62.9	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_5A-0.4
This study	62.95	62.95	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_5A-0.45
This study	63	63	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_5A-0.5
This study	63.05	63.05	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_5A-0.55
This study	63.1	63.1	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_5A-0.6
This study	63.15	63.15	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_5A-0.65
This study	63.2	63.2	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_5A-0.7
This study	63.25	63.25	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_5A-0.75
This study	63.3	63.3	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_5A-0.8
This study	63.35	63.35	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_5A-0.85
This study	63.4	63.4	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_5A-0.9
This study	63.45	63.45	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_5A-0.95
This study	63.5	63.5	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_5A-1
This study	63.55	63.55	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_5A-1.05
This study	63.6	63.6	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_5A-1.1
This study	63.65	63.65	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_5A-1.15
This study	63.7	63.7	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_5A-1.2
This study	63.75	63.75	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_5A-1.25
This study	63.8	63.8	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_5A-1.3
This study	63.85	63.85	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_5A-1.35
This study	63.9	63.9	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_5A-1.4
This study	64.1	64.1	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_6A-0.1
This study	64.15	64.15	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_6A-0.15
This study	64.2	64.2	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_6A-0.2
This study	64.25	64.25	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_6A-0.25
This study	64.3	64.3	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_6A-0.3
This study	64.35	64.35	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_6A-0.35
This study	64.4	64.4	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_6A-0.4
This study	64.45	64.45	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_6A-0.45
This study	64.5	64.5	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_6A-0.5
This study	64.55	64.55	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_6A-0.55
This study	64.6	64.6	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_6A-0.6
This study	64.65	64.65	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_6A-0.65
This study	64.7	64.7	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_6A-0.7
This study	64.75	64.75	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_6A-0.75
This study	64.8	64.8	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_6A-0.8
This study	64.85	64.85	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_6A-0.85
This study	64.9	64.9	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_6A-0.9
This study	64.95	64.95	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_6A-0.95
This study	65	65	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_6A-1
This study	65.05	65.05	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_6A-1.05
This study	65.1	65.1	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_6A-1.1
This study	65.15	65.15	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_6A-1.15
This study	65.2	65.2	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_6A-1.2
This study	65.25	65.25	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_6A-1.25
This study	65.3	65.3	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_6A-1.3
This study	65.35	65.35	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_6A-1.35
This study	65.4	65.4	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_6A-1.4
This study	65.6	65.6	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_7A-0.1
This study	65.65	65.65	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_7A-0.15
This study	65.7	65.7	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_7A-0.2
This study	65.75	65.75	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_7A-0.25
This study	65.8	65.8	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_7A-0.3
This study	65.85	65.85	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_7A-0.35
This study	65.9	65.9	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_7A-0.4
This study	65.95	65.95	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_7A-0.45
This study	66	66	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_7A-0.5
This study	66.05	66.05	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_7A-0.55
This study	66.1	66.1	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-007H_7A-0.6
This study	66.725	66.725	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H-1-W-73
This study	66.725	66.725	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H-1-W-73a
This study	68.425	68.425	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H-2-W-92
This study	70.03	70.03	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H-3-W-102
This study	70.03	70.03	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H-3-W-102a
This study	71.295	71.295	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H-4-W-78
This study	71.295	71.295	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H-4-W-78a
This study	72.685	72.685	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H-5-W-67
This study	72.685	72.685	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H-5-W-67a
This study	74.35	74.35	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H-6-W-83
This study	74.35	74.35	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H-6-W-83a
This study	74.81	74.81	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H-7-W-28
This study	74.81	74.81	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H-7-W-28a
This study	66.4	66.4	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_1A-0.4
This study	66.45	66.45	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_1A-0.45
This study	66.5	66.5	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_1A-0.5
This study	66.55	66.55	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_1A-0.55
This study	66.6	66.6	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_1A-0.6
This study	66.65	66.65	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_1A-0.65
This study	66.7	66.7	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_1A-0.7
This study	66.75	66.75	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_1A-0.75
This study	66.8	66.8	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_1A-0.8
This study	66.85	66.85	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_1A-0.85
This study	66.9	66.9	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_1A-0.9
This study	66.95	66.95	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_1A-0.95
This study	67	67	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_1A-1
This study	67.4	67.4	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_1A-1.4
This study	67.61	67.61	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_2A-0.1
This study	67.66	67.66	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_2A-0.15
This study	67.71	67.71	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_2A-0.2
This study	67.76	67.76	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_2A-0.25
This study	67.81	67.81	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_2A-0.3
This study	67.86	67.86	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_2A-0.35
This study	67.91	67.91	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_2A-0.4
This study	67.96	67.96	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_2A-0.45
This study	68.01	68.01	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_2A-0.5
This study	68.16	68.16	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_2A-0.65
This study	68.21	68.21	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_2A-0.7
This study	68.26	68.26	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_2A-0.75
This study	68.31	68.31	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_2A-0.8
This study	68.36	68.36	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_2A-0.85
This study	68.41	68.41	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_2A-0.9
This study	68.46	68.46	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_2A-0.95
This study	68.51	68.51	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_2A-1
This study	68.56	68.56	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_2A-1.05
This study	68.61	68.61	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_2A-1.1
This study	68.66	68.66	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_2A-1.15
This study	68.71	68.71	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_2A-1.2
This study	68.76	68.76	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_2A-1.25
This study	68.81	68.81	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_2A-1.3
This study	68.86	68.86	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_2A-1.35
This study	68.91	68.91	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_2A-1.4
This study	69.11	69.11	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_3A-0.1
This study	69.16	69.16	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_3A-0.15
This study	69.21	69.21	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_3A-0.2
This study	69.26	69.26	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_3A-0.25
This study	69.31	69.31	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_3A-0.3
This study	69.36	69.36	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_3A-0.35
This study	69.41	69.41	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_3A-0.4
This study	69.46	69.46	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_3A-0.45
This study	69.51	69.51	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_3A-0.5
This study	69.56	69.56	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_3A-0.55
This study	69.61	69.61	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_3A-0.6
This study	69.66	69.66	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_3A-0.65
This study	69.71	69.71	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_3A-0.7
This study	69.76	69.76	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_3A-0.75
This study	69.81	69.81	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_3A-0.8
This study	69.86	69.86	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_3A-0.85
This study	69.91	69.91	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_3A-0.9
This study	69.96	69.96	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_3A-0.95
This study	70.01	70.01	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_3A-1
This study	70.06	70.06	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_3A-1.05
This study	70.11	70.11	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_3A-1.1
This study	70.16	70.16	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_3A-1.15
This study	70.21	70.21	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_3A-1.2
This study	70.26	70.26	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	U1361A	318-U1361A-008H_3A-1.25
