tab	er_samples
er_citation_names	er_sample_name	er_site_name	er_location_name	sample_class	sample_lithology	sample_type	sample_lat	sample_lon	er_expedition_name	sample_core_depth	sample_azimuth	sample_dip	sample_date	magic_method_codes	sample_composite_depth	er_sample_alternatives
This study	318-U1361A-006H_2A-0.55	318-U1361A-006H_2A-0.55	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	49.05	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	49.05	nan
This study	318-U1361A-006H_2A-0.6	318-U1361A-006H_2A-0.6	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	49.1	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	49.1	nan
This study	318-U1361A-006H_2A-0.65	318-U1361A-006H_2A-0.65	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	49.15	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	49.15	nan
This study	318-U1361A-006H_2A-0.7	318-U1361A-006H_2A-0.7	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	49.2	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	49.2	nan
This study	318-U1361A-006H_2A-0.75	318-U1361A-006H_2A-0.75	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	49.25	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	49.25	nan
This study	318-U1361A-006H_2A-0.8	318-U1361A-006H_2A-0.8	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	49.3	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	49.3	nan
This study	318-U1361A-006H_2A-0.85	318-U1361A-006H_2A-0.85	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	49.35	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	49.35	nan
This study	318-U1361A-006H_2A-0.9	318-U1361A-006H_2A-0.9	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	49.4	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	49.4	nan
This study	318-U1361A-006H_2A-0.95	318-U1361A-006H_2A-0.95	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	49.45	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	49.45	nan
This study	318-U1361A-006H_2A-1	318-U1361A-006H_2A-1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	49.5	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	49.5	nan
This study	318-U1361A-006H_2A-1.05	318-U1361A-006H_2A-1.05	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	49.55	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	49.55	nan
This study	318-U1361A-006H_2A-1.1	318-U1361A-006H_2A-1.1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	49.6	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	49.6	nan
This study	318-U1361A-006H_2A-1.15	318-U1361A-006H_2A-1.15	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	49.65	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	49.65	nan
This study	318-U1361A-006H_2A-1.2	318-U1361A-006H_2A-1.2	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	49.7	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	49.7	nan
This study	318-U1361A-006H_2A-1.25	318-U1361A-006H_2A-1.25	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	49.75	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	49.75	nan
This study	318-U1361A-006H_2A-1.3	318-U1361A-006H_2A-1.3	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	49.8	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	49.8	nan
This study	318-U1361A-006H_2A-1.35	318-U1361A-006H_2A-1.35	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	49.85	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	49.85	nan
This study	318-U1361A-006H_2A-1.4	318-U1361A-006H_2A-1.4	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	49.9	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	49.9	nan
This study	318-U1361A-006H_3A-0.1	318-U1361A-006H_3A-0.1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	50.1	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	50.1	nan
This study	318-U1361A-006H_3A-0.15	318-U1361A-006H_3A-0.15	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	50.15	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	50.15	nan
This study	318-U1361A-006H_3A-0.2	318-U1361A-006H_3A-0.2	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	50.2	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	50.2	nan
This study	318-U1361A-006H_3A-0.25	318-U1361A-006H_3A-0.25	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	50.25	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	50.25	nan
This study	318-U1361A-006H_3A-0.3	318-U1361A-006H_3A-0.3	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	50.3	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	50.3	nan
This study	318-U1361A-006H_3A-0.35	318-U1361A-006H_3A-0.35	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	50.35	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	50.35	nan
This study	318-U1361A-006H_3A-0.4	318-U1361A-006H_3A-0.4	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	50.4	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	50.4	nan
This study	318-U1361A-006H_3A-0.45	318-U1361A-006H_3A-0.45	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	50.45	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	50.45	nan
This study	318-U1361A-006H_3A-0.5	318-U1361A-006H_3A-0.5	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	50.5	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	50.5	nan
This study	318-U1361A-006H_3A-0.55	318-U1361A-006H_3A-0.55	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	50.55	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	50.55	nan
This study	318-U1361A-006H_3A-0.6	318-U1361A-006H_3A-0.6	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	50.6	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	50.6	nan
This study	318-U1361A-006H_3A-0.65	318-U1361A-006H_3A-0.65	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	50.65	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	50.65	nan
This study	318-U1361A-006H_3A-0.7	318-U1361A-006H_3A-0.7	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	50.7	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	50.7	nan
This study	318-U1361A-006H_3A-0.75	318-U1361A-006H_3A-0.75	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	50.75	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	50.75	nan
This study	318-U1361A-006H_3A-0.8	318-U1361A-006H_3A-0.8	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	50.8	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	50.8	nan
This study	318-U1361A-006H_3A-0.85	318-U1361A-006H_3A-0.85	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	50.85	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	50.85	nan
This study	318-U1361A-006H_3A-0.9	318-U1361A-006H_3A-0.9	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	50.9	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	50.9	nan
This study	318-U1361A-006H_3A-0.95	318-U1361A-006H_3A-0.95	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	50.95	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	50.95	nan
This study	318-U1361A-006H_3A-1	318-U1361A-006H_3A-1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	51	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	51	nan
This study	318-U1361A-006H_3A-1.05	318-U1361A-006H_3A-1.05	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	51.05	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	51.05	nan
This study	318-U1361A-006H_3A-1.1	318-U1361A-006H_3A-1.1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	51.1	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	51.1	nan
This study	318-U1361A-006H_3A-1.15	318-U1361A-006H_3A-1.15	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	51.15	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	51.15	nan
This study	318-U1361A-006H_3A-1.2	318-U1361A-006H_3A-1.2	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	51.2	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	51.2	nan
This study	318-U1361A-006H_3A-1.25	318-U1361A-006H_3A-1.25	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	51.25	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	51.25	nan
This study	318-U1361A-006H_3A-1.3	318-U1361A-006H_3A-1.3	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	51.3	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	51.3	nan
This study	318-U1361A-006H_3A-1.35	318-U1361A-006H_3A-1.35	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	51.35	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	51.35	nan
This study	318-U1361A-006H_3A-1.4	318-U1361A-006H_3A-1.4	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	51.4	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	51.4	nan
This study	318-U1361A-006H_4A-0.25	318-U1361A-006H_4A-0.25	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	51.75	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	51.75	nan
This study	318-U1361A-006H_4A-0.3	318-U1361A-006H_4A-0.3	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	51.8	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	51.8	nan
This study	318-U1361A-006H_4A-0.35	318-U1361A-006H_4A-0.35	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	51.85	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	51.85	nan
This study	318-U1361A-006H_4A-0.4	318-U1361A-006H_4A-0.4	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	51.9	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	51.9	nan
This study	318-U1361A-006H_4A-0.45	318-U1361A-006H_4A-0.45	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	51.95	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	51.95	nan
This study	318-U1361A-006H_4A-0.5	318-U1361A-006H_4A-0.5	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	52	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	52	nan
This study	318-U1361A-006H_4A-0.55	318-U1361A-006H_4A-0.55	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	52.05	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	52.05	nan
This study	318-U1361A-006H_4A-0.6	318-U1361A-006H_4A-0.6	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	52.1	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	52.1	nan
This study	318-U1361A-006H_4A-0.65	318-U1361A-006H_4A-0.65	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	52.15	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	52.15	nan
This study	318-U1361A-006H_4A-0.7	318-U1361A-006H_4A-0.7	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	52.2	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	52.2	nan
This study	318-U1361A-006H_4A-0.75	318-U1361A-006H_4A-0.75	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	52.25	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	52.25	nan
This study	318-U1361A-006H_4A-0.8	318-U1361A-006H_4A-0.8	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	52.3	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	52.3	nan
This study	318-U1361A-006H_4A-0.85	318-U1361A-006H_4A-0.85	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	52.35	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	52.35	nan
This study	318-U1361A-006H_4A-0.9	318-U1361A-006H_4A-0.9	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	52.4	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	52.4	nan
This study	318-U1361A-006H_4A-0.95	318-U1361A-006H_4A-0.95	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	52.45	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	52.45	nan
This study	318-U1361A-006H_4A-1	318-U1361A-006H_4A-1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	52.5	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	52.5	nan
This study	318-U1361A-006H_4A-1.05	318-U1361A-006H_4A-1.05	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	52.55	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	52.55	nan
This study	318-U1361A-006H_4A-1.1	318-U1361A-006H_4A-1.1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	52.6	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	52.6	nan
This study	318-U1361A-006H_4A-1.15	318-U1361A-006H_4A-1.15	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	52.65	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	52.65	nan
This study	318-U1361A-006H_4A-1.2	318-U1361A-006H_4A-1.2	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	52.7	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	52.7	nan
This study	318-U1361A-006H_4A-1.25	318-U1361A-006H_4A-1.25	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	52.75	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	52.75	nan
This study	318-U1361A-006H_4A-1.3	318-U1361A-006H_4A-1.3	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	52.8	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	52.8	nan
This study	318-U1361A-006H_4A-1.35	318-U1361A-006H_4A-1.35	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	52.85	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	52.85	nan
This study	318-U1361A-006H_4A-1.4	318-U1361A-006H_4A-1.4	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	52.9	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	52.9	nan
This study	318-U1361A-006H_5A-0.1	318-U1361A-006H_5A-0.1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	53.1	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	53.1	nan
This study	318-U1361A-006H_5A-0.15	318-U1361A-006H_5A-0.15	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	53.15	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	53.15	nan
This study	318-U1361A-006H_5A-0.2	318-U1361A-006H_5A-0.2	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	53.2	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	53.2	nan
This study	318-U1361A-006H_5A-0.25	318-U1361A-006H_5A-0.25	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	53.25	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	53.25	nan
This study	318-U1361A-006H_5A-0.3	318-U1361A-006H_5A-0.3	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	53.3	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	53.3	nan
This study	318-U1361A-006H_5A-0.35	318-U1361A-006H_5A-0.35	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	53.35	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	53.35	nan
This study	318-U1361A-006H_5A-0.4	318-U1361A-006H_5A-0.4	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	53.4	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	53.4	nan
This study	318-U1361A-006H_5A-0.45	318-U1361A-006H_5A-0.45	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	53.45	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	53.45	nan
This study	318-U1361A-006H_5A-0.5	318-U1361A-006H_5A-0.5	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	53.5	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	53.5	nan
This study	318-U1361A-006H_5A-0.55	318-U1361A-006H_5A-0.55	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	53.55	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	53.55	nan
This study	318-U1361A-006H_5A-0.6	318-U1361A-006H_5A-0.6	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	53.6	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	53.6	nan
This study	318-U1361A-006H_5A-0.65	318-U1361A-006H_5A-0.65	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	53.65	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	53.65	nan
This study	318-U1361A-006H_5A-0.7	318-U1361A-006H_5A-0.7	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	53.7	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	53.7	nan
This study	318-U1361A-006H_5A-0.75	318-U1361A-006H_5A-0.75	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	53.75	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	53.75	nan
This study	318-U1361A-006H_5A-0.8	318-U1361A-006H_5A-0.8	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	53.8	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	53.8	nan
This study	318-U1361A-006H_5A-0.85	318-U1361A-006H_5A-0.85	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	53.85	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	53.85	nan
This study	318-U1361A-006H_5A-0.9	318-U1361A-006H_5A-0.9	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	53.9	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	53.9	nan
This study	318-U1361A-006H_5A-0.95	318-U1361A-006H_5A-0.95	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	53.95	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	53.95	nan
This study	318-U1361A-006H_5A-1	318-U1361A-006H_5A-1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	54	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	54	nan
This study	318-U1361A-006H_5A-1.05	318-U1361A-006H_5A-1.05	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	54.05	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	54.05	nan
This study	318-U1361A-006H_5A-1.1	318-U1361A-006H_5A-1.1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	54.1	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	54.1	nan
This study	318-U1361A-006H_5A-1.25	318-U1361A-006H_5A-1.25	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	54.25	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	54.25	nan
This study	318-U1361A-006H_5A-1.3	318-U1361A-006H_5A-1.3	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	54.3	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	54.3	nan
This study	318-U1361A-006H_5A-1.35	318-U1361A-006H_5A-1.35	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	54.35	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	54.35	nan
This study	318-U1361A-006H_5A-1.4	318-U1361A-006H_5A-1.4	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	54.4	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	54.4	nan
This study	318-U1361A-006H_6A-0.1	318-U1361A-006H_6A-0.1	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	54.6	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	54.6	nan
This study	318-U1361A-006H_6A-0.15	318-U1361A-006H_6A-0.15	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	54.65	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	54.65	nan
This study	318-U1361A-006H_6A-0.2	318-U1361A-006H_6A-0.2	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	54.7	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	54.7	nan
This study	318-U1361A-006H_6A-0.25	318-U1361A-006H_6A-0.25	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	54.75	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	54.75	nan
This study	318-U1361A-006H_6A-0.3	318-U1361A-006H_6A-0.3	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	54.8	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	54.8	nan
This study	318-U1361A-006H_6A-0.35	318-U1361A-006H_6A-0.35	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	54.85	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	54.85	nan
This study	318-U1361A-006H_6A-0.4	318-U1361A-006H_6A-0.4	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	54.9	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	54.9	nan
This study	318-U1361A-006H_6A-0.45	318-U1361A-006H_6A-0.45	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	54.95	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	54.95	nan
This study	318-U1361A-006H_6A-0.5	318-U1361A-006H_6A-0.5	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	55	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	55	nan
This study	318-U1361A-006H_6A-0.55	318-U1361A-006H_6A-0.55	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	55.05	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	55.05	nan
This study	318-U1361A-006H_6A-0.6	318-U1361A-006H_6A-0.6	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	55.1	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	55.1	nan
This study	318-U1361A-006H_6A-0.65	318-U1361A-006H_6A-0.65	U1361A	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	-64.2457	143.532	318	55.15	0	0	nan	FS-C-DRILL-IODP:SP-SS-C:SO-V	55.15	nan
