Sample ID	Meas. type	Treatment Type	AF X	AF Y	AF Z	Temp C	Declination: Unrotated	Inclination: Unrotated	Declination: Sample Rotated	Inclination: Sample Rotated	Declination: Formation Rotated	Inclination: Formation Rotated	Intensity	MS corr	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	X mean	Y mean	Z mean	X corr	Y corr	Z corr	X drift	Y drift	Z drift	Depth	IRM Gauss	ARM Gauss	ARM axis	Area
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	53.41	72.47	53.41	72.47	53.41	72.47	1.5826E-6	NA	0.00	90.00	0.00	0.00	5.0181E-6	6.9167E-6	3.7956E-5	5.2591E-6	6.7401E-6	3.7909E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.37	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	66.06	70.82	66.06	70.82	66.06	70.82	1.6554E-6	NA	0.00	90.00	0.00	0.00	3.8430E-6	8.9260E-6	3.9323E-5	4.0848E-6	8.7544E-6	3.9276E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.38	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	78.95	67.72	78.95	67.72	78.95	67.72	1.7534E-6	NA	0.00	90.00	0.00	0.00	2.1168E-6	1.1658E-5	4.0807E-5	2.3596E-6	1.1493E-5	4.0758E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.39	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	88.89	64.79	88.89	64.79	88.89	64.79	1.8602E-6	NA	0.00	90.00	0.00	0.00	3.9440E-8	1.4113E-5	4.2328E-5	2.8458E-7	1.3956E-5	4.2276E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.40	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	95.78	62.38	95.78	62.38	95.78	62.38	1.9544E-6	NA	0.00	90.00	0.00	0.00	-1.9383E-6	1.6037E-5	4.3551E-5	-1.6908E-6	1.5883E-5	4.3498E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.41	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	99.42	61.13	99.42	61.13	99.42	61.13	1.9938E-6	NA	0.00	90.00	0.00	0.00	-3.1685E-6	1.6884E-5	4.3909E-5	-2.9182E-6	1.6730E-5	4.3857E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.42	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	99.75	60.82	99.75	60.82	99.75	60.82	1.9619E-6	NA	0.00	90.00	0.00	0.00	-3.2490E-6	1.6760E-5	4.3080E-5	-2.9974E-6	1.6608E-5	4.3028E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.43	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	97.38	61.12	97.38	61.12	97.38	61.12	1.8754E-6	NA	0.00	90.00	0.00	0.00	-2.4035E-6	1.5974E-5	4.1308E-5	-2.1532E-6	1.5822E-5	4.1254E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.44	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	93.87	61.85	93.87	61.85	93.87	61.85	1.7574E-6	NA	0.00	90.00	0.00	0.00	-1.2832E-6	1.4725E-5	3.8984E-5	-1.0356E-6	1.4572E-5	3.8925E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.45	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	90.99	62.77	90.99	62.77	90.99	62.77	1.6216E-6	NA	0.00	90.00	0.00	0.00	-4.8042E-7	1.3223E-5	3.6282E-5	-2.3664E-7	1.3069E-5	3.6221E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.46	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	90.53	63.49	90.53	63.49	90.53	63.49	1.4776E-6	NA	0.00	90.00	0.00	0.00	-3.5156E-7	1.1777E-5	3.3273E-5	-1.1322E-7	1.1619E-5	3.3212E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.47	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	93.44	63.70	93.44	63.70	93.44	63.70	1.3326E-6	NA	0.00	90.00	0.00	0.00	-8.9386E-7	1.0541E-5	3.0070E-5	-6.5586E-7	1.0381E-5	3.0009E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.48	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	98.21	63.79	98.21	63.79	98.21	63.79	1.2289E-6	NA	0.00	90.00	0.00	0.00	-1.6745E-6	9.6277E-6	2.7757E-5	-1.4341E-6	9.4632E-6	2.7697E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.49	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	100.77	64.78	100.77	64.78	100.77	64.78	1.1896E-6	NA	0.00	90.00	0.00	0.00	-1.9992E-6	8.9431E-6	2.7098E-5	-1.7530E-6	8.7733E-6	2.7034E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.50	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	95.08	66.97	95.08	66.97	95.08	66.97	1.2203E-6	NA	0.00	90.00	0.00	0.00	-1.0339E-6	8.5504E-6	2.8282E-5	-7.8302E-7	8.3777E-6	2.8211E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.51	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	75.35	68.10	75.35	68.10	75.35	68.10	1.3160E-6	NA	0.00	90.00	0.00	0.00	2.0424E-6	8.5347E-6	3.0755E-5	2.2977E-6	8.3646E-6	3.0673E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.52	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	49.54	64.30	49.54	64.30	49.54	64.30	1.4953E-6	NA	0.00	90.00	0.00	0.00	7.5361E-6	8.8569E-6	3.3937E-5	7.7901E-6	8.6932E-6	3.3845E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.53	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	35.27	58.63	35.27	58.63	35.27	58.63	1.7249E-6	NA	0.00	90.00	0.00	0.00	1.3324E-5	9.2916E-6	3.7090E-5	1.3572E-5	9.1328E-6	3.6995E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.54	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	29.48	55.49	29.48	55.49	29.48	55.49	1.9143E-6	NA	0.00	90.00	0.00	0.00	1.7236E-5	9.5636E-6	3.9719E-5	1.7477E-5	9.4030E-6	3.9626E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.55	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	28.09	55.41	28.09	55.41	28.09	55.41	1.9771E-6	NA	0.00	90.00	0.00	0.00	1.8094E-5	9.4728E-6	4.0978E-5	1.8329E-5	9.3101E-6	4.0888E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.56	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	29.95	58.07	29.95	58.07	29.95	58.07	1.9116E-6	NA	0.00	90.00	0.00	0.00	1.5985E-5	9.0506E-6	4.0842E-5	1.6218E-5	8.8907E-6	4.0754E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.57	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	34.85	62.96	34.85	62.96	34.85	62.96	1.8238E-6	NA	0.00	90.00	0.00	0.00	1.2364E-5	8.5009E-6	4.0894E-5	1.2596E-5	8.3454E-6	4.0807E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.58	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	42.20	67.57	42.20	67.57	42.20	67.57	1.8278E-6	NA	0.00	90.00	0.00	0.00	9.3289E-6	8.4052E-6	4.2526E-5	9.5632E-6	8.2524E-6	4.2442E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.59	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	53.70	70.37	53.70	70.37	53.70	70.37	1.9276E-6	NA	0.00	90.00	0.00	0.00	6.8564E-6	9.3382E-6	4.5687E-5	7.0955E-6	9.1919E-6	4.5608E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.60	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	69.95	70.99	69.95	70.99	69.95	70.99	2.0768E-6	NA	0.00	90.00	0.00	0.00	4.0487E-6	1.1339E-5	4.9399E-5	4.2928E-6	1.1192E-5	4.9326E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.61	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	85.22	70.05	85.22	70.05	85.22	70.05	2.1976E-6	NA	0.00	90.00	0.00	0.00	9.0814E-7	1.3310E-5	5.1960E-5	1.1560E-6	1.3160E-5	5.1893E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.62	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	98.72	69.39	98.72	69.39	98.72	69.39	2.2527E-6	NA	0.00	90.00	0.00	0.00	-2.4745E-6	1.3957E-5	5.3029E-5	-2.2263E-6	1.3805E-5	5.2967E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.63	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	111.83	70.31	111.83	70.31	111.83	70.31	2.2331E-6	NA	0.00	90.00	0.00	0.00	-5.4257E-6	1.2459E-5	5.2873E-5	-5.1792E-6	1.2307E-5	5.2815E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.64	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	127.47	72.55	127.47	72.55	127.47	72.55	2.1736E-6	NA	0.00	90.00	0.00	0.00	-7.5840E-6	9.2635E-6	5.2144E-5	-7.3399E-6	9.1118E-6	5.2088E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.65	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	143.36	75.12	143.36	75.12	143.36	75.12	2.1150E-6	NA	0.00	90.00	0.00	0.00	-8.3103E-6	5.8587E-6	5.1402E-5	-8.0662E-6	5.7088E-6	5.1348E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.66	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	147.50	78.11	147.50	78.11	147.50	78.11	2.0898E-6	NA	0.00	90.00	0.00	0.00	-6.9686E-6	4.2257E-6	5.1423E-5	-6.7238E-6	4.0769E-6	5.1368E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.67	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	118.53	82.00	118.53	82.00	118.53	82.00	2.1299E-6	NA	0.00	90.00	0.00	0.00	-2.8655E-6	4.7373E-6	5.3040E-5	-2.6197E-6	4.5863E-6	5.2983E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.68	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	63.69	79.61	63.69	79.61	63.69	79.61	2.3008E-6	NA	0.00	90.00	0.00	0.00	3.1566E-6	6.7063E-6	5.6909E-5	3.4034E-6	6.5508E-6	5.6848E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.69	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	43.22	73.96	43.22	73.96	43.22	73.96	2.6007E-6	NA	0.00	90.00	0.00	0.00	9.4483E-6	8.8313E-6	6.2848E-5	9.6965E-6	8.6697E-6	6.2785E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.70	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	35.85	70.28	35.85	70.28	35.85	70.28	2.9478E-6	NA	0.00	90.00	0.00	0.00	1.4674E-5	1.0427E-5	6.9772E-5	1.4923E-5	1.0261E-5	6.9706E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.71	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	33.51	68.84	33.51	68.84	33.51	68.84	3.2313E-6	NA	0.00	90.00	0.00	0.00	1.7753E-5	1.1512E-5	7.5765E-5	1.8004E-5	1.1345E-5	7.5696E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.72	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	35.39	69.10	35.39	69.10	35.39	69.10	3.3953E-6	NA	0.00	90.00	0.00	0.00	1.8024E-5	1.2520E-5	7.9752E-5	1.8277E-5	1.2355E-5	7.9681E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.73	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	41.34	70.39	41.34	70.39	41.34	70.39	3.4303E-6	NA	0.00	90.00	0.00	0.00	1.5748E-5	1.3558E-5	8.1242E-5	1.6001E-5	1.3396E-5	8.1170E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.74	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	51.32	71.90	51.32	71.90	51.32	71.90	3.3758E-6	NA	0.00	90.00	0.00	0.00	1.1879E-5	1.4578E-5	8.0675E-5	1.2133E-5	1.4422E-5	8.0604E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.75	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	66.20	73.01	66.20	73.01	66.20	73.01	3.2533E-6	NA	0.00	90.00	0.00	0.00	6.8486E-6	1.5475E-5	7.8225E-5	7.1009E-6	1.5324E-5	7.8156E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.76	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	84.59	72.84	84.59	72.84	84.59	72.84	3.1176E-6	NA	0.00	90.00	0.00	0.00	1.3542E-6	1.6281E-5	7.4896E-5	1.6048E-6	1.6130E-5	7.4829E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.77	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	101.23	71.02	101.23	71.02	101.23	71.02	3.0261E-6	NA	0.00	90.00	0.00	0.00	-3.7958E-6	1.7162E-5	7.1950E-5	-3.5476E-6	1.7004E-5	7.1885E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.78	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	112.55	68.77	112.55	68.77	112.55	68.77	2.9717E-6	NA	0.00	90.00	0.00	0.00	-7.8880E-6	1.7669E-5	6.9646E-5	-7.6412E-6	1.7507E-5	6.9584E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.79	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	116.98	68.07	116.98	68.07	116.98	68.07	2.8841E-6	NA	0.00	90.00	0.00	0.00	-9.2942E-6	1.7077E-5	6.7262E-5	-9.0471E-6	1.6909E-5	6.7205E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.80	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	111.91	70.12	111.91	70.12	111.91	70.12	2.6944E-6	NA	0.00	90.00	0.00	0.00	-6.5783E-6	1.5153E-5	6.3700E-5	-6.3294E-6	1.4978E-5	6.3649E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.81	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	83.51	74.17	83.51	74.17	83.51	74.17	2.4597E-6	NA	0.00	90.00	0.00	0.00	1.1519E-6	1.1923E-5	5.9493E-5	1.4025E-6	1.1741E-5	5.9446E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.82	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	30.12	69.18	30.12	69.18	30.12	69.18	2.3864E-6	NA	0.00	90.00	0.00	0.00	1.3331E-5	7.6843E-6	5.6075E-5	1.3582E-5	7.4991E-6	5.6030E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.83	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	7.17	56.38	7.17	56.38	7.17	56.38	2.6159E-6	NA	0.00	90.00	0.00	0.00	2.6349E-5	3.3646E-6	5.4767E-5	2.6600E-5	3.1837E-6	5.4722E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.84	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	358.64	48.11	358.64	48.11	358.64	48.11	2.9673E-6	NA	0.00	90.00	0.00	0.00	3.6414E-5	-6.5896E-7	5.5537E-5	3.6664E-5	-8.2806E-7	5.5491E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.85	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	353.87	45.10	353.87	45.10	353.87	45.10	3.1937E-6	NA	0.00	90.00	0.00	0.00	4.1243E-5	-4.0883E-6	5.6876E-5	4.1492E-5	-4.2421E-6	5.6829E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.86	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	350.74	45.39	350.74	45.39	350.74	45.39	3.1366E-6	NA	0.00	90.00	0.00	0.00	4.0000E-5	-6.1090E-6	5.6140E-5	4.0245E-5	-6.2442E-6	5.6092E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.87	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	348.28	47.82	348.28	47.82	348.28	47.82	2.7715E-6	NA	0.00	90.00	0.00	0.00	3.3492E-5	-6.5351E-6	5.1638E-5	3.3734E-5	-6.6590E-6	5.1590E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.88	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	346.39	51.60	346.39	51.60	346.39	51.60	2.2520E-6	NA	0.00	90.00	0.00	0.00	2.4929E-5	-5.6739E-6	4.4382E-5	2.5167E-5	-5.8000E-6	4.4334E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.89	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	345.43	56.48	345.43	56.48	345.43	56.48	1.7350E-6	NA	0.00	90.00	0.00	0.00	1.6935E-5	-4.1157E-6	3.6381E-5	1.7168E-5	-4.2464E-6	3.6333E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.90	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	346.37	63.08	346.37	63.08	346.37	63.08	1.2482E-6	NA	0.00	90.00	0.00	0.00	9.9368E-6	-2.2115E-6	2.8011E-5	1.0166E-5	-2.3450E-6	2.7959E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.91	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	349.43	70.30	349.43	70.30	349.43	70.30	8.8631E-7	NA	0.00	90.00	0.00	0.00	5.2088E-6	-8.3126E-7	2.1017E-5	5.4376E-6	-9.6547E-7	2.0961E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.92	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	354.66	76.35	354.66	76.35	354.66	76.35	6.2598E-7	NA	0.00	90.00	0.00	0.00	2.4925E-6	-1.1036E-7	1.5340E-5	2.7231E-6	-2.4244E-7	1.5280E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.93	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	358.08	78.85	358.08	78.85	358.08	78.85	4.5122E-7	NA	0.00	90.00	0.00	0.00	1.3794E-6	8.7576E-8	1.1183E-5	1.6147E-6	-5.1620E-8	1.1121E-5	0.0000E+0	0.0000E+0	0.0000E+0	0.94	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	353.16	77.44	353.16	77.44	353.16	77.44	3.3028E-7	NA	0.00	90.00	0.00	0.00	1.0788E-6	7.1200E-10	8.1653E-6	1.3199E-6	-1.5059E-7	8.0981E-6	0.0000E+0	0.0000E+0	0.0000E+0	0.95	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	347.18	72.03	347.18	72.03	347.18	72.03	2.4926E-7	NA	0.00	90.00	0.00	0.00	1.1438E-6	-1.3030E-7	6.0296E-6	1.3879E-6	-3.0046E-7	5.9561E-6	0.0000E+0	0.0000E+0	0.0000E+0	0.96	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	344.99	64.40	344.99	64.40	344.99	64.40	2.0095E-7	NA	0.00	90.00	0.00	0.00	1.3066E-6	-2.0506E-7	4.6315E-6	1.5524E-6	-3.9623E-7	4.5523E-6	0.0000E+0	0.0000E+0	0.0000E+0	0.97	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	343.23	56.30	343.23	56.30	343.23	56.30	1.7444E-7	NA	0.00	90.00	0.00	0.00	1.4708E-6	-2.8729E-7	3.7247E-6	1.7156E-6	-4.9199E-7	3.6455E-6	0.0000E+0	0.0000E+0	0.0000E+0	0.98	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	340.60	48.61	340.60	48.61	340.60	48.61	1.6158E-7	NA	0.00	90.00	0.00	0.00	1.6218E-6	-4.2115E-7	3.1217E-6	1.8652E-6	-6.2514E-7	3.0452E-6	0.0000E+0	0.0000E+0	0.0000E+0	0.99	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	337.18	41.55	337.18	41.55	337.18	41.55	1.5815E-7	NA	0.00	90.00	0.00	0.00	1.7775E-6	-6.1374E-7	2.7084E-6	2.0196E-6	-8.0883E-7	2.6348E-6	0.0000E+0	0.0000E+0	0.0000E+0	1.00	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	333.62	35.85	333.62	35.85	333.62	35.85	1.6213E-7	NA	0.00	90.00	0.00	0.00	1.9383E-6	-8.4835E-7	2.4572E-6	2.1794E-6	-1.0285E-6	2.3854E-6	0.0000E+0	0.0000E+0	0.0000E+0	1.01	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	330.73	32.55	330.73	32.55	330.73	32.55	1.7050E-7	NA	0.00	90.00	0.00	0.00	2.0791E-6	-1.0701E-6	2.3752E-6	2.3208E-6	-1.2378E-6	2.3045E-6	0.0000E+0	0.0000E+0	0.0000E+0	1.02	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	328.07	31.06	328.07	31.06	328.07	31.06	1.8226E-7	NA	0.00	90.00	0.00	0.00	2.2103E-6	-1.2923E-6	2.4307E-6	2.4531E-6	-1.4546E-6	2.3618E-6	0.0000E+0	0.0000E+0	0.0000E+0	1.03	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	325.79	30.84	325.79	30.84	325.79	30.84	1.9548E-7	NA	0.00	90.00	0.00	0.00	2.3242E-6	-1.5020E-6	2.5847E-6	2.5694E-6	-1.6625E-6	2.5170E-6	0.0000E+0	0.0000E+0	0.0000E+0	1.04	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	323.42	31.29	323.42	31.29	323.42	31.29	2.0898E-7	NA	0.00	90.00	0.00	0.00	2.4099E-6	-1.7127E-6	2.7936E-6	2.6547E-6	-1.8751E-6	2.7261E-6	0.0000E+0	0.0000E+0	0.0000E+0	1.05	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	320.66	32.19	320.66	32.19	320.66	32.19	2.2148E-7	NA	0.00	90.00	0.00	0.00	2.4398E-6	-1.9324E-6	3.0313E-6	2.6836E-6	-2.0929E-6	2.9641E-6	0.0000E+0	0.0000E+0	0.0000E+0	1.06	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	318.45	33.22	318.45	33.22	318.45	33.22	2.3030E-7	NA	0.00	90.00	0.00	0.00	2.4269E-6	-2.0919E-6	3.2336E-6	2.6693E-6	-2.2510E-6	3.1691E-6	0.0000E+0	0.0000E+0	0.0000E+0	1.07	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	317.86	34.26	317.86	34.26	317.86	34.26	2.3559E-7	NA	0.00	90.00	0.00	0.00	2.4307E-6	-2.1470E-6	3.3918E-6	2.6727E-6	-2.3012E-6	3.3318E-6	0.0000E+0	0.0000E+0	0.0000E+0	1.08	NA	NA	NA	4.00
MD06-2987_1	SAMPLE/CONTINUOUS	Degauss X, Y, & Z	500	500	500	NA	319.68	35.42	319.68	35.42	319.68	35.42	2.3925E-7	NA	0.00	90.00	0.00	0.00	2.5082E-6	-2.0709E-6	3.5387E-6	2.7516E-6	-2.2225E-6	3.4833E-6	0.0000E+0	0.0000E+0	0.0000E+0	1.09	NA	NA	NA	4.00
