tab	ages
age	location	site	age_unit	citations	description	method_codes	level
28.5605	DSDP Site 522	22-2-129	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.565	DSDP Site 522	22-2-133	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.5684	DSDP Site 522	22-2-136	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.5728	DSDP Site 522	22-2-140	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.5785	DSDP Site 522	22-3-004	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.5841	DSDP Site 522	22-3-009	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.5886	DSDP Site 522	22-3-014	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.5919	DSDP Site 522	22-3-016	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.5953	DSDP Site 522	22-3-019	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.5987	DSDP Site 522	22-3-023	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.6009	DSDP Site 522	22-3-025	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.6054	DSDP Site 522	22-3-028	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.6133	DSDP Site 522	22-3-035	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.6189	DSDP Site 522	22-3-040	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.6222	DSDP Site 522	22-3-043	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.6256	DSDP Site 522	22-3-047	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.6301	DSDP Site 522	22-3-051	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.6335	DSDP Site 522	22-3-054	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.6368	DSDP Site 522	22-3-057	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.6413	DSDP Site 522	22-3-061	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.6436	DSDP Site 522	22-3-062	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.6469	DSDP Site 522	22-3-065	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.6503	DSDP Site 522	22-3-068	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.6537	DSDP Site 522	22-3-071	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.656999999999996	DSDP Site 522	22-3-075	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.6604	DSDP Site 522	22-3-078	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.666	DSDP Site 522	22-3-083	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.6694	DSDP Site 522	22-3-086	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.6727	DSDP Site 522	22-3-089	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.6761	DSDP Site 522	22-3-091	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.6806	DSDP Site 522	22-3-095	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.6828	DSDP Site 522	22-3-098	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.6862	DSDP Site 522	22-3-100	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.6896	DSDP Site 522	22-3-104	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.6929	DSDP Site 522	22-3-107	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.6963	DSDP Site 522	22-3-110	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.7008	DSDP Site 522	22-3-113	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.9185	DSDP Site 522	25-1-007	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.9601	DSDP Site 522	25-1-044	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.9803	DSDP Site 522	25-1-063	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.9847	DSDP Site 522	25-1-066	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.9881	DSDP Site 522	25-1-069	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.9915	DSDP Site 522	25-1-072	Ma	This study		GM-PMAG-POL:GM-INT-L	site
28.996	DSDP Site 522	25-1-076	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.0016	DSDP Site 522	25-1-082	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.0128	DSDP Site 522	25-1-092	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.0218	DSDP Site 522	25-1-100	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.0251	DSDP Site 522	25-1-103	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.0308	DSDP Site 522	25-1-107	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.033	DSDP Site 522	25-1-109	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.0364	DSDP Site 522	25-1-113	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.0397	DSDP Site 522	25-1-115	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.0431	DSDP Site 522	25-1-118	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.0465	DSDP Site 522	25-1-121	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.0521	DSDP Site 522	25-1-126	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.0566	DSDP Site 522	25-1-130	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.0599	DSDP Site 522	25-1-133	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.0633	DSDP Site 522	25-1-136	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.07	DSDP Site 522	25-1-143	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.0734	DSDP Site 522	25-1-146	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.0779	DSDP Site 522	25-1-149	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.0801	DSDP Site 522	25-2-001	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.0846	DSDP Site 522	25-2-005	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.088	DSDP Site 522	25-2-008	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.0914	DSDP Site 522	25-2-011	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.0947	DSDP Site 522	25-2-015	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.0992	DSDP Site 522	25-2-019	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.1048	DSDP Site 522	25-2-023	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.1082	DSDP Site 522	25-2-026	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.1149	DSDP Site 522	25-2-032	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.1172	DSDP Site 522	25-2-035	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.1228	DSDP Site 522	25-2-039	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.125	DSDP Site 522	25-2-042	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.1306	DSDP Site 522	25-2-047	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.1351	DSDP Site 522	25-2-050	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.1385	DSDP Site 522	25-2-054	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.143	DSDP Site 522	25-2-058	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.1452	DSDP Site 522	25-2-060	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.1508	DSDP Site 522	25-2-064	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.1542	DSDP Site 522	25-2-067	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.1576	DSDP Site 522	25-2-071	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.1609	DSDP Site 522	25-2-074	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.1643	DSDP Site 522	25-2-076	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.1677	DSDP Site 522	25-2-079	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.171	DSDP Site 522	25-2-082	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.1755	DSDP Site 522	25-2-086	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.18	DSDP Site 522	25-2-090	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.1834	DSDP Site 522	25-2-094	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.1879	DSDP Site 522	25-2-098	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.1924	DSDP Site 522	25-2-101	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.1946	DSDP Site 522	25-2-104	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.1991	DSDP Site 522	25-2-107	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.2013	DSDP Site 522	25-2-110	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.2047	DSDP Site 522	25-2-113	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.2103	DSDP Site 522	25-2-117	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.2137	DSDP Site 522	25-2-121	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.2227	DSDP Site 522	25-2-128	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.226	DSDP Site 522	25-2-132	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.2294	DSDP Site 522	25-2-135	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.2339	DSDP Site 522	25-2-138	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.2361	DSDP Site 522	25-2-141	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.2406	DSDP Site 522	25-2-145	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.244	DSDP Site 522	25-2-147	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.2462	DSDP Site 522	25-2-150	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.2485	DSDP Site 522	25-3-001	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.2519	DSDP Site 522	25-3-004	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.2541	DSDP Site 522	25-3-007	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.2586	DSDP Site 522	25-3-011	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.261999999999997	DSDP Site 522	25-3-013	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.2653	DSDP Site 522	25-3-017	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.2687	DSDP Site 522	25-3-020	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.2721	DSDP Site 522	25-3-023	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.2765	DSDP Site 522	25-3-027	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.2788	DSDP Site 522	25-3-029	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.2833	DSDP Site 522	25-3-032	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.2866	DSDP Site 522	25-3-035	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.29	DSDP Site 522	25-3-039	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.2934	DSDP Site 522	25-3-042	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.2979	DSDP Site 522	25-3-045	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.3046	DSDP Site 522	25-3-051	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.308000000000003	DSDP Site 522	25-3-054	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.3102	DSDP Site 522	25-3-056	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.3147	DSDP Site 522	25-3-061	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.3192	DSDP Site 522	25-3-065	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.3226	DSDP Site 522	25-3-067	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.3248	DSDP Site 522	25-3-070	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.3293	DSDP Site 522	25-3-073	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.3327	DSDP Site 522	25-3-076	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.3349	DSDP Site 522	25-3-079	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.3383	DSDP Site 522	25-3-082	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.3416	DSDP Site 522	25-3-085	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.3439	DSDP Site 522	25-3-086	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.4	DSDP Site 522	26-1-036	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.4055	DSDP Site 522	26-1-041	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.4096	DSDP Site 522	26-1-044	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.4137	DSDP Site 522	26-1-046	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.4178	DSDP Site 522	26-1-050	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.421999999999997	DSDP Site 522	26-1-053	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.4247	DSDP Site 522	26-1-055	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.4288	DSDP Site 522	26-1-058	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.4343	DSDP Site 522	26-1-061	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.4371	DSDP Site 522	26-1-063	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.4425	DSDP Site 522	26-1-067	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.4467	DSDP Site 522	26-1-071	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.4522	DSDP Site 522	26-1-075	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.4576	DSDP Site 522	26-1-078	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.4645	DSDP Site 522	26-1-083	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.4673	DSDP Site 522	26-1-086	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.4727	DSDP Site 522	26-1-089	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.4796	DSDP Site 522	26-1-094	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.4851	DSDP Site 522	26-1-098	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.4892	DSDP Site 522	26-1-101	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.491999999999997	DSDP Site 522	26-1-104	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.4961	DSDP Site 522	26-1-107	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.5002	DSDP Site 522	26-1-110	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.5043	DSDP Site 522	26-1-113	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.5084	DSDP Site 522	26-1-116	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.5125	DSDP Site 522	26-1-119	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.5194	DSDP Site 522	26-1-123	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.5235	DSDP Site 522	26-1-127	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.5276	DSDP Site 522	26-1-130	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.5318	DSDP Site 522	26-1-133	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.5359	DSDP Site 522	26-1-136	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.54	DSDP Site 522	26-1-138	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.5455	DSDP Site 522	26-1-143	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.5537	DSDP Site 522	26-1-148	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.5578	DSDP Site 522	26-2-001	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.561999999999998	DSDP Site 522	26-2-004	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.5661	DSDP Site 522	26-2-007	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.5688	DSDP Site 522	26-2-010	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.5716	DSDP Site 522	26-2-012	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.5771	DSDP Site 522	26-2-015	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.5798	DSDP Site 522	26-2-018	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.5826	DSDP Site 522	26-2-020	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.5867	DSDP Site 522	26-2-023	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.5908	DSDP Site 522	26-2-025	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.5949	DSDP Site 522	26-2-028	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.599	DSDP Site 522	26-2-031	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.6031	DSDP Site 522	26-2-034	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.6073	DSDP Site 522	26-2-037	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.61	DSDP Site 522	26-2-040	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.6182	DSDP Site 522	26-2-045	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.6223	DSDP Site 522	26-2-048	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.6264	DSDP Site 522	26-2-051	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.6305	DSDP Site 522	26-2-054	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.636	DSDP Site 522	26-2-058	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.6401	DSDP Site 522	26-2-061	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.6483	DSDP Site 522	26-2-067	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.6511	DSDP Site 522	26-2-070	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.6552	DSDP Site 522	26-2-073	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.6593	DSDP Site 522	26-2-076	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.6647	DSDP Site 522	26-2-079	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.6688	DSDP Site 522	26-2-082	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.6716	DSDP Site 522	26-2-084	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.6757	DSDP Site 522	26-2-087	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.6798	DSDP Site 522	26-2-090	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.6839	DSDP Site 522	26-2-093	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.688000000000002	DSDP Site 522	26-2-096	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.6921	DSDP Site 522	26-2-099	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.6962	DSDP Site 522	26-2-102	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.7017	DSDP Site 522	26-2-106	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.7058	DSDP Site 522	26-2-109	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.7099	DSDP Site 522	26-2-112	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.7126	DSDP Site 522	26-2-115	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.7167	DSDP Site 522	26-2-117	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.7195	DSDP Site 522	26-2-120	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.7236	DSDP Site 522	26-2-122	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.7277	DSDP Site 522	26-2-125	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.7318	DSDP Site 522	26-2-128	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.7359	DSDP Site 522	26-2-131	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.7414	DSDP Site 522	26-2-136	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.7455	DSDP Site 522	26-2-139	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.7496	DSDP Site 522	26-2-142	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.7564	DSDP Site 522	26-2-146	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.7605	DSDP Site 522	26-2-149	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.7619	DSDP Site 522	26-3-001	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.7674	DSDP Site 522	26-3-004	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.7715	DSDP Site 522	26-3-007	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.7769	DSDP Site 522	26-3-011	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.7811	DSDP Site 522	26-3-014	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.7852	DSDP Site 522	26-3-017	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.7893	DSDP Site 522	26-3-021	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.7934	DSDP Site 522	26-3-024	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.8029	DSDP Site 522	26-3-030	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.8057	DSDP Site 522	26-3-033	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.8098	DSDP Site 522	26-3-036	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.8139	DSDP Site 522	26-3-039	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.8194	DSDP Site 522	26-3-043	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.8235	DSDP Site 522	26-3-046	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.8276	DSDP Site 522	26-3-049	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.8317	DSDP Site 522	26-3-052	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.8358	DSDP Site 522	26-3-055	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.8385	DSDP Site 522	26-3-057	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.844	DSDP Site 522	26-3-060	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.8481	DSDP Site 522	26-3-063	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.8508	DSDP Site 522	26-3-065	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.8549	DSDP Site 522	26-3-068	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.8591	DSDP Site 522	26-3-072	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.8632	DSDP Site 522	26-3-075	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.8673	DSDP Site 522	26-3-078	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.8714	DSDP Site 522	26-3-080	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.8755	DSDP Site 522	26-3-084	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.8796	DSDP Site 522	26-3-086	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.8837	DSDP Site 522	26-3-090	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.8878	DSDP Site 522	26-3-093	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.8919	DSDP Site 522	26-3-096	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.896	DSDP Site 522	26-3-099	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.9001	DSDP Site 522	26-3-101	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.9042	DSDP Site 522	26-3-105	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.9083	DSDP Site 522	26-3-108	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.9124	DSDP Site 522	26-3-110	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.9165	DSDP Site 522	26-3-114	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.9206	DSDP Site 522	26-3-117	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.9247	DSDP Site 522	26-3-120	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.9288	DSDP Site 522	26-3-122	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.9576	DSDP Site 522	27-1-023	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.9631	DSDP Site 522	27-1-027	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.9672	DSDP Site 522	27-1-030	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.9713	DSDP Site 522	27-1-033	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.9754	DSDP Site 522	27-1-036	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.9795	DSDP Site 522	27-1-039	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.9822	DSDP Site 522	27-1-041	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.9891	DSDP Site 522	27-1-046	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.9945	DSDP Site 522	27-1-050	Ma	This study		GM-PMAG-POL:GM-INT-L	site
29.9986	DSDP Site 522	27-1-053	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.0027	DSDP Site 522	27-1-056	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.0068	DSDP Site 522	27-1-059	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.0109	DSDP Site 522	27-1-062	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.0151	DSDP Site 522	27-1-065	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.0192	DSDP Site 522	27-1-068	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.026	DSDP Site 522	27-1-073	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.0301	DSDP Site 522	27-1-076	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.0342	DSDP Site 522	27-1-079	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.0397	DSDP Site 522	27-1-083	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.0438	DSDP Site 522	27-1-086	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.0479	DSDP Site 522	27-1-089	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.0534	DSDP Site 522	27-1-093	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.0575	DSDP Site 522	27-1-096	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.0629	DSDP Site 522	27-1-100	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.0712	DSDP Site 522	27-1-106	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.0725	DSDP Site 522	27-1-107	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.0753	DSDP Site 522	27-1-109	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.0807	DSDP Site 522	27-1-113	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.0862	DSDP Site 522	27-1-117	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.0889	DSDP Site 522	27-1-119	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.0944	DSDP Site 522	27-1-123	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.0999	DSDP Site 522	27-1-127	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.1026	DSDP Site 522	27-1-129	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.1081	DSDP Site 522	27-1-133	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.1163	DSDP Site 522	27-1-139	Ma	This study		GM-PMAG-POL:GM-INT-L	site
30.1191	DSDP Site 522	27-1-141	Ma	This study		GM-PMAG-POL:GM-INT-L	site
