tab	samples
citations	location	sample	site	method_codes	sample_core_depth
This study	DSDP Site 522	35-1-043	35-1-043	FS-C-DRILL-IODP:SP-SS-C:SO-V	134.13
This study	DSDP Site 522	35-1-047	35-1-047	FS-C-DRILL-IODP:SP-SS-C:SO-V	134.17
This study	DSDP Site 522	35-1-050	35-1-050	FS-C-DRILL-IODP:SP-SS-C:SO-V	134.2
This study	DSDP Site 522	35-1-053	35-1-053	FS-C-DRILL-IODP:SP-SS-C:SO-V	134.23
This study	DSDP Site 522	35-1-056	35-1-056	FS-C-DRILL-IODP:SP-SS-C:SO-V	134.26
This study	DSDP Site 522	35-1-060	35-1-060	FS-C-DRILL-IODP:SP-SS-C:SO-V	134.3
This study	DSDP Site 522	35-1-063	35-1-063	FS-C-DRILL-IODP:SP-SS-C:SO-V	134.33
This study	DSDP Site 522	35-1-066	35-1-066	FS-C-DRILL-IODP:SP-SS-C:SO-V	134.36
This study	DSDP Site 522	35-1-069	35-1-069	FS-C-DRILL-IODP:SP-SS-C:SO-V	134.39
This study	DSDP Site 522	35-1-073	35-1-073	FS-C-DRILL-IODP:SP-SS-C:SO-V	134.43
This study	DSDP Site 522	35-1-077	35-1-077	FS-C-DRILL-IODP:SP-SS-C:SO-V	134.47
This study	DSDP Site 522	35-1-079	35-1-079	FS-C-DRILL-IODP:SP-SS-C:SO-V	134.49
This study	DSDP Site 522	35-1-082	35-1-082	FS-C-DRILL-IODP:SP-SS-C:SO-V	134.52
This study	DSDP Site 522	35-1-086	35-1-086	FS-C-DRILL-IODP:SP-SS-C:SO-V	134.56
This study	DSDP Site 522	35-1-089	35-1-089	FS-C-DRILL-IODP:SP-SS-C:SO-V	134.59
This study	DSDP Site 522	35-1-092	35-1-092	FS-C-DRILL-IODP:SP-SS-C:SO-V	134.62
This study	DSDP Site 522	35-1-095	35-1-095	FS-C-DRILL-IODP:SP-SS-C:SO-V	134.65
This study	DSDP Site 522	35-1-099	35-1-099	FS-C-DRILL-IODP:SP-SS-C:SO-V	134.69
This study	DSDP Site 522	35-1-103	35-1-103	FS-C-DRILL-IODP:SP-SS-C:SO-V	134.73
This study	DSDP Site 522	35-1-106	35-1-106	FS-C-DRILL-IODP:SP-SS-C:SO-V	134.76
This study	DSDP Site 522	35-1-109	35-1-109	FS-C-DRILL-IODP:SP-SS-C:SO-V	134.79
This study	DSDP Site 522	35-1-112	35-1-112	FS-C-DRILL-IODP:SP-SS-C:SO-V	134.82
This study	DSDP Site 522	35-1-116	35-1-116	FS-C-DRILL-IODP:SP-SS-C:SO-V	134.86
This study	DSDP Site 522	35-1-119	35-1-119	FS-C-DRILL-IODP:SP-SS-C:SO-V	134.89
This study	DSDP Site 522	35-1-123	35-1-123	FS-C-DRILL-IODP:SP-SS-C:SO-V	134.93
This study	DSDP Site 522	35-1-127	35-1-127	FS-C-DRILL-IODP:SP-SS-C:SO-V	134.97
This study	DSDP Site 522	35-1-130	35-1-130	FS-C-DRILL-IODP:SP-SS-C:SO-V	135
This study	DSDP Site 522	35-1-133	35-1-133	FS-C-DRILL-IODP:SP-SS-C:SO-V	135.03
This study	DSDP Site 522	35-1-136	35-1-136	FS-C-DRILL-IODP:SP-SS-C:SO-V	135.06
This study	DSDP Site 522	35-1-139	35-1-139	FS-C-DRILL-IODP:SP-SS-C:SO-V	135.09
This study	DSDP Site 522	35-1-142	35-1-142	FS-C-DRILL-IODP:SP-SS-C:SO-V	135.12
This study	DSDP Site 522	35-1-145	35-1-145	FS-C-DRILL-IODP:SP-SS-C:SO-V	135.15
This study	DSDP Site 522	35-1-148	35-1-148	FS-C-DRILL-IODP:SP-SS-C:SO-V	135.18
This study	DSDP Site 522	35-2-005	35-2-005	FS-C-DRILL-IODP:SP-SS-C:SO-V	135.25
This study	DSDP Site 522	35-2-009	35-2-009	FS-C-DRILL-IODP:SP-SS-C:SO-V	135.29
This study	DSDP Site 522	35-2-013	35-2-013	FS-C-DRILL-IODP:SP-SS-C:SO-V	135.33
This study	DSDP Site 522	35-2-015	35-2-015	FS-C-DRILL-IODP:SP-SS-C:SO-V	135.35
This study	DSDP Site 522	35-2-018	35-2-018	FS-C-DRILL-IODP:SP-SS-C:SO-V	135.38
This study	DSDP Site 522	35-2-023	35-2-023	FS-C-DRILL-IODP:SP-SS-C:SO-V	135.43
This study	DSDP Site 522	35-2-026	35-2-026	FS-C-DRILL-IODP:SP-SS-C:SO-V	135.46
This study	DSDP Site 522	35-2-031	35-2-031	FS-C-DRILL-IODP:SP-SS-C:SO-V	135.51
This study	DSDP Site 522	35-2-035	35-2-035	FS-C-DRILL-IODP:SP-SS-C:SO-V	135.55
This study	DSDP Site 522	35-2-038	35-2-038	FS-C-DRILL-IODP:SP-SS-C:SO-V	135.58
This study	DSDP Site 522	35-2-041	35-2-041	FS-C-DRILL-IODP:SP-SS-C:SO-V	135.61
This study	DSDP Site 522	35-2-044	35-2-044	FS-C-DRILL-IODP:SP-SS-C:SO-V	135.64
This study	DSDP Site 522	35-2-048	35-2-048	FS-C-DRILL-IODP:SP-SS-C:SO-V	135.68
This study	DSDP Site 522	35-2-051	35-2-051	FS-C-DRILL-IODP:SP-SS-C:SO-V	135.71
This study	DSDP Site 522	35-2-054	35-2-054	FS-C-DRILL-IODP:SP-SS-C:SO-V	135.74
This study	DSDP Site 522	35-2-057	35-2-057	FS-C-DRILL-IODP:SP-SS-C:SO-V	135.77
This study	DSDP Site 522	35-2-060	35-2-060	FS-C-DRILL-IODP:SP-SS-C:SO-V	135.8
This study	DSDP Site 522	35-2-063	35-2-063	FS-C-DRILL-IODP:SP-SS-C:SO-V	135.83
This study	DSDP Site 522	35-2-066	35-2-066	FS-C-DRILL-IODP:SP-SS-C:SO-V	135.86
This study	DSDP Site 522	35-2-069	35-2-069	FS-C-DRILL-IODP:SP-SS-C:SO-V	135.89
This study	DSDP Site 522	35-2-073	35-2-073	FS-C-DRILL-IODP:SP-SS-C:SO-V	135.93
This study	DSDP Site 522	35-2-077	35-2-077	FS-C-DRILL-IODP:SP-SS-C:SO-V	135.97
This study	DSDP Site 522	35-2-080	35-2-080	FS-C-DRILL-IODP:SP-SS-C:SO-V	136
This study	DSDP Site 522	35-2-083	35-2-083	FS-C-DRILL-IODP:SP-SS-C:SO-V	136.03
This study	DSDP Site 522	35-2-086	35-2-086	FS-C-DRILL-IODP:SP-SS-C:SO-V	136.06
This study	DSDP Site 522	35-2-089	35-2-089	FS-C-DRILL-IODP:SP-SS-C:SO-V	136.09
This study	DSDP Site 522	35-2-092	35-2-092	FS-C-DRILL-IODP:SP-SS-C:SO-V	136.12
This study	DSDP Site 522	35-2-095	35-2-095	FS-C-DRILL-IODP:SP-SS-C:SO-V	136.15
This study	DSDP Site 522	35-2-099	35-2-099	FS-C-DRILL-IODP:SP-SS-C:SO-V	136.19
This study	DSDP Site 522	35-2-102	35-2-102	FS-C-DRILL-IODP:SP-SS-C:SO-V	136.22
This study	DSDP Site 522	36-1-022	36-1-022	FS-C-DRILL-IODP:SP-SS-C:SO-V	136.42
This study	DSDP Site 522	36-1-025	36-1-025	FS-C-DRILL-IODP:SP-SS-C:SO-V	136.45
This study	DSDP Site 522	36-1-028	36-1-028	FS-C-DRILL-IODP:SP-SS-C:SO-V	136.48
This study	DSDP Site 522	36-1-031	36-1-031	FS-C-DRILL-IODP:SP-SS-C:SO-V	136.51
This study	DSDP Site 522	36-1-034	36-1-034	FS-C-DRILL-IODP:SP-SS-C:SO-V	136.54
This study	DSDP Site 522	36-1-038	36-1-038	FS-C-DRILL-IODP:SP-SS-C:SO-V	136.58
This study	DSDP Site 522	36-1-041	36-1-041	FS-C-DRILL-IODP:SP-SS-C:SO-V	136.61
This study	DSDP Site 522	36-1-044	36-1-044	FS-C-DRILL-IODP:SP-SS-C:SO-V	136.64
This study	DSDP Site 522	36-1-047	36-1-047	FS-C-DRILL-IODP:SP-SS-C:SO-V	136.67
This study	DSDP Site 522	36-1-050	36-1-050	FS-C-DRILL-IODP:SP-SS-C:SO-V	136.7
This study	DSDP Site 522	36-1-053	36-1-053	FS-C-DRILL-IODP:SP-SS-C:SO-V	136.73
This study	DSDP Site 522	36-1-056	36-1-056	FS-C-DRILL-IODP:SP-SS-C:SO-V	136.76
This study	DSDP Site 522	36-1-058	36-1-058	FS-C-DRILL-IODP:SP-SS-C:SO-V	136.78
This study	DSDP Site 522	36-1-062	36-1-062	FS-C-DRILL-IODP:SP-SS-C:SO-V	136.82
This study	DSDP Site 522	36-1-065	36-1-065	FS-C-DRILL-IODP:SP-SS-C:SO-V	136.85
This study	DSDP Site 522	36-1-068	36-1-068	FS-C-DRILL-IODP:SP-SS-C:SO-V	136.88
This study	DSDP Site 522	36-1-072	36-1-072	FS-C-DRILL-IODP:SP-SS-C:SO-V	136.92
This study	DSDP Site 522	36-1-075	36-1-075	FS-C-DRILL-IODP:SP-SS-C:SO-V	136.95
This study	DSDP Site 522	36-1-078	36-1-078	FS-C-DRILL-IODP:SP-SS-C:SO-V	136.98
This study	DSDP Site 522	36-1-081	36-1-081	FS-C-DRILL-IODP:SP-SS-C:SO-V	137.01
This study	DSDP Site 522	36-1-084	36-1-084	FS-C-DRILL-IODP:SP-SS-C:SO-V	137.04
This study	DSDP Site 522	36-1-087	36-1-087	FS-C-DRILL-IODP:SP-SS-C:SO-V	137.07
This study	DSDP Site 522	36-1-093	36-1-093	FS-C-DRILL-IODP:SP-SS-C:SO-V	137.13
This study	DSDP Site 522	36-1-096	36-1-096	FS-C-DRILL-IODP:SP-SS-C:SO-V	137.16
This study	DSDP Site 522	36-1-100	36-1-100	FS-C-DRILL-IODP:SP-SS-C:SO-V	137.2
This study	DSDP Site 522	36-1-103	36-1-103	FS-C-DRILL-IODP:SP-SS-C:SO-V	137.23
This study	DSDP Site 522	36-1-106	36-1-106	FS-C-DRILL-IODP:SP-SS-C:SO-V	137.26
This study	DSDP Site 522	36-1-109	36-1-109	FS-C-DRILL-IODP:SP-SS-C:SO-V	137.29
This study	DSDP Site 522	36-1-112	36-1-112	FS-C-DRILL-IODP:SP-SS-C:SO-V	137.32
This study	DSDP Site 522	36-1-115	36-1-115	FS-C-DRILL-IODP:SP-SS-C:SO-V	137.35
This study	DSDP Site 522	36-1-118	36-1-118	FS-C-DRILL-IODP:SP-SS-C:SO-V	137.38
This study	DSDP Site 522	36-1-121	36-1-121	FS-C-DRILL-IODP:SP-SS-C:SO-V	137.41
This study	DSDP Site 522	36-1-124	36-1-124	FS-C-DRILL-IODP:SP-SS-C:SO-V	137.44
This study	DSDP Site 522	36-1-127	36-1-127	FS-C-DRILL-IODP:SP-SS-C:SO-V	137.47
This study	DSDP Site 522	36-1-131	36-1-131	FS-C-DRILL-IODP:SP-SS-C:SO-V	137.51
This study	DSDP Site 522	36-1-134	36-1-134	FS-C-DRILL-IODP:SP-SS-C:SO-V	137.54
This study	DSDP Site 522	36-1-137	36-1-137	FS-C-DRILL-IODP:SP-SS-C:SO-V	137.57
This study	DSDP Site 522	36-1-140	36-1-140	FS-C-DRILL-IODP:SP-SS-C:SO-V	137.6
This study	DSDP Site 522	36-1-143	36-1-143	FS-C-DRILL-IODP:SP-SS-C:SO-V	137.63
This study	DSDP Site 522	36-1-146	36-1-146	FS-C-DRILL-IODP:SP-SS-C:SO-V	137.66
This study	DSDP Site 522	36-1-149	36-1-149	FS-C-DRILL-IODP:SP-SS-C:SO-V	137.69
This study	DSDP Site 522	36-2-008	36-2-008	FS-C-DRILL-IODP:SP-SS-C:SO-V	137.78
This study	DSDP Site 522	36-2-010	36-2-010	FS-C-DRILL-IODP:SP-SS-C:SO-V	137.8
This study	DSDP Site 522	36-2-013	36-2-013	FS-C-DRILL-IODP:SP-SS-C:SO-V	137.83
This study	DSDP Site 522	36-2-016	36-2-016	FS-C-DRILL-IODP:SP-SS-C:SO-V	137.86
This study	DSDP Site 522	36-2-020	36-2-020	FS-C-DRILL-IODP:SP-SS-C:SO-V	137.9
This study	DSDP Site 522	36-2-023	36-2-023	FS-C-DRILL-IODP:SP-SS-C:SO-V	137.93
This study	DSDP Site 522	36-2-025	36-2-025	FS-C-DRILL-IODP:SP-SS-C:SO-V	137.95
This study	DSDP Site 522	36-2-028	36-2-028	FS-C-DRILL-IODP:SP-SS-C:SO-V	137.98
This study	DSDP Site 522	36-2-031	36-2-031	FS-C-DRILL-IODP:SP-SS-C:SO-V	138.01
This study	DSDP Site 522	36-2-034	36-2-034	FS-C-DRILL-IODP:SP-SS-C:SO-V	138.04
This study	DSDP Site 522	36-2-038	36-2-038	FS-C-DRILL-IODP:SP-SS-C:SO-V	138.08
This study	DSDP Site 522	36-2-041	36-2-041	FS-C-DRILL-IODP:SP-SS-C:SO-V	138.11
This study	DSDP Site 522	36-2-046	36-2-046	FS-C-DRILL-IODP:SP-SS-C:SO-V	138.16
This study	DSDP Site 522	36-2-049	36-2-049	FS-C-DRILL-IODP:SP-SS-C:SO-V	138.19
This study	DSDP Site 522	36-2-053	36-2-053	FS-C-DRILL-IODP:SP-SS-C:SO-V	138.23
This study	DSDP Site 522	36-2-056	36-2-056	FS-C-DRILL-IODP:SP-SS-C:SO-V	138.26
This study	DSDP Site 522	36-2-060	36-2-060	FS-C-DRILL-IODP:SP-SS-C:SO-V	138.3
This study	DSDP Site 522	36-2-063	36-2-063	FS-C-DRILL-IODP:SP-SS-C:SO-V	138.33
This study	DSDP Site 522	36-2-067	36-2-067	FS-C-DRILL-IODP:SP-SS-C:SO-V	138.37
This study	DSDP Site 522	36-2-070	36-2-070	FS-C-DRILL-IODP:SP-SS-C:SO-V	138.4
This study	DSDP Site 522	36-2-073	36-2-073	FS-C-DRILL-IODP:SP-SS-C:SO-V	138.43
This study	DSDP Site 522	36-2-076	36-2-076	FS-C-DRILL-IODP:SP-SS-C:SO-V	138.46
This study	DSDP Site 522	36-2-079	36-2-079	FS-C-DRILL-IODP:SP-SS-C:SO-V	138.49
This study	DSDP Site 522	36-2-082	36-2-082	FS-C-DRILL-IODP:SP-SS-C:SO-V	138.52
This study	DSDP Site 522	36-2-086	36-2-086	FS-C-DRILL-IODP:SP-SS-C:SO-V	138.56
This study	DSDP Site 522	36-2-088	36-2-088	FS-C-DRILL-IODP:SP-SS-C:SO-V	138.58
This study	DSDP Site 522	36-2-092	36-2-092	FS-C-DRILL-IODP:SP-SS-C:SO-V	138.62
This study	DSDP Site 522	36-2-095	36-2-095	FS-C-DRILL-IODP:SP-SS-C:SO-V	138.65
This study	DSDP Site 522	36-2-099	36-2-099	FS-C-DRILL-IODP:SP-SS-C:SO-V	138.69
This study	DSDP Site 522	36-2-103	36-2-103	FS-C-DRILL-IODP:SP-SS-C:SO-V	138.73
This study	DSDP Site 522	36-2-106	36-2-106	FS-C-DRILL-IODP:SP-SS-C:SO-V	138.76
This study	DSDP Site 522	36-2-109	36-2-109	FS-C-DRILL-IODP:SP-SS-C:SO-V	138.79
This study	DSDP Site 522	36-2-112	36-2-112	FS-C-DRILL-IODP:SP-SS-C:SO-V	138.82
This study	DSDP Site 522	36-2-115	36-2-115	FS-C-DRILL-IODP:SP-SS-C:SO-V	138.85
This study	DSDP Site 522	36-2-118	36-2-118	FS-C-DRILL-IODP:SP-SS-C:SO-V	138.88
This study	DSDP Site 522	36-2-121	36-2-121	FS-C-DRILL-IODP:SP-SS-C:SO-V	138.91
This study	DSDP Site 522	36-2-124	36-2-124	FS-C-DRILL-IODP:SP-SS-C:SO-V	138.94
This study	DSDP Site 522	36-2-127	36-2-127	FS-C-DRILL-IODP:SP-SS-C:SO-V	138.97
This study	DSDP Site 522	36-2-136	36-2-136	FS-C-DRILL-IODP:SP-SS-C:SO-V	139.06
This study	DSDP Site 522	36-2-139	36-2-139	FS-C-DRILL-IODP:SP-SS-C:SO-V	139.09
This study	DSDP Site 522	36-2-142	36-2-142	FS-C-DRILL-IODP:SP-SS-C:SO-V	139.12
This study	DSDP Site 522	36-2-145	36-2-145	FS-C-DRILL-IODP:SP-SS-C:SO-V	139.15
This study	DSDP Site 522	36-2-148	36-2-148	FS-C-DRILL-IODP:SP-SS-C:SO-V	139.18
This study	DSDP Site 522	36-3-002	36-3-002	FS-C-DRILL-IODP:SP-SS-C:SO-V	139.21
This study	DSDP Site 522	36-3-005	36-3-005	FS-C-DRILL-IODP:SP-SS-C:SO-V	139.24
This study	DSDP Site 522	36-3-009	36-3-009	FS-C-DRILL-IODP:SP-SS-C:SO-V	139.29
This study	DSDP Site 522	36-3-013	36-3-013	FS-C-DRILL-IODP:SP-SS-C:SO-V	139.32
This study	DSDP Site 522	36-3-017	36-3-017	FS-C-DRILL-IODP:SP-SS-C:SO-V	139.36
This study	DSDP Site 522	36-3-021	36-3-021	FS-C-DRILL-IODP:SP-SS-C:SO-V	139.41
This study	DSDP Site 522	36-3-024	36-3-024	FS-C-DRILL-IODP:SP-SS-C:SO-V	139.44
This study	DSDP Site 522	36-3-027	36-3-027	FS-C-DRILL-IODP:SP-SS-C:SO-V	139.47
This study	DSDP Site 522	36-3-032	36-3-032	FS-C-DRILL-IODP:SP-SS-C:SO-V	139.51
This study	DSDP Site 522	36-3-035	36-3-035	FS-C-DRILL-IODP:SP-SS-C:SO-V	139.54
This study	DSDP Site 522	36-3-039	36-3-039	FS-C-DRILL-IODP:SP-SS-C:SO-V	139.58
This study	DSDP Site 522	36-3-041	36-3-041	FS-C-DRILL-IODP:SP-SS-C:SO-V	139.61
This study	DSDP Site 522	36-3-046	36-3-046	FS-C-DRILL-IODP:SP-SS-C:SO-V	139.66
This study	DSDP Site 522	37-1-100	37-1-100	FS-C-DRILL-IODP:SP-SS-C:SO-V	140.69
This study	DSDP Site 522	37-1-104	37-1-104	FS-C-DRILL-IODP:SP-SS-C:SO-V	140.73
This study	DSDP Site 522	37-1-106	37-1-106	FS-C-DRILL-IODP:SP-SS-C:SO-V	140.76
This study	DSDP Site 522	37-1-110	37-1-110	FS-C-DRILL-IODP:SP-SS-C:SO-V	140.79
This study	DSDP Site 522	37-1-112	37-1-112	FS-C-DRILL-IODP:SP-SS-C:SO-V	140.82
This study	DSDP Site 522	37-1-115	37-1-115	FS-C-DRILL-IODP:SP-SS-C:SO-V	140.85
This study	DSDP Site 522	37-1-118	37-1-118	FS-C-DRILL-IODP:SP-SS-C:SO-V	140.88
This study	DSDP Site 522	37-1-120	37-1-120	FS-C-DRILL-IODP:SP-SS-C:SO-V	140.9
This study	DSDP Site 522	37-1-124	37-1-124	FS-C-DRILL-IODP:SP-SS-C:SO-V	140.94
This study	DSDP Site 522	37-1-131	37-1-131	FS-C-DRILL-IODP:SP-SS-C:SO-V	141
This study	DSDP Site 522	37-1-133	37-1-133	FS-C-DRILL-IODP:SP-SS-C:SO-V	141.03
This study	DSDP Site 522	37-1-136	37-1-136	FS-C-DRILL-IODP:SP-SS-C:SO-V	141.06
This study	DSDP Site 522	37-1-140	37-1-140	FS-C-DRILL-IODP:SP-SS-C:SO-V	141.1
This study	DSDP Site 522	37-1-147	37-1-147	FS-C-DRILL-IODP:SP-SS-C:SO-V	141.16
This study	DSDP Site 522	37-1-149	37-1-149	FS-C-DRILL-IODP:SP-SS-C:SO-V	141.19
This study	DSDP Site 522	37-2-018	37-2-018	FS-C-DRILL-IODP:SP-SS-C:SO-V	141.38
This study	DSDP Site 522	37-2-022	37-2-022	FS-C-DRILL-IODP:SP-SS-C:SO-V	141.42
This study	DSDP Site 522	37-2-025	37-2-025	FS-C-DRILL-IODP:SP-SS-C:SO-V	141.45
This study	DSDP Site 522	37-2-028	37-2-028	FS-C-DRILL-IODP:SP-SS-C:SO-V	141.48
This study	DSDP Site 522	37-2-032	37-2-032	FS-C-DRILL-IODP:SP-SS-C:SO-V	141.52
This study	DSDP Site 522	37-2-035	37-2-035	FS-C-DRILL-IODP:SP-SS-C:SO-V	141.55
This study	DSDP Site 522	37-2-038	37-2-038	FS-C-DRILL-IODP:SP-SS-C:SO-V	141.58
This study	DSDP Site 522	37-2-041	37-2-041	FS-C-DRILL-IODP:SP-SS-C:SO-V	141.61
This study	DSDP Site 522	37-2-043	37-2-043	FS-C-DRILL-IODP:SP-SS-C:SO-V	141.63
This study	DSDP Site 522	37-2-045	37-2-045	FS-C-DRILL-IODP:SP-SS-C:SO-V	141.65
This study	DSDP Site 522	37-2-048	37-2-048	FS-C-DRILL-IODP:SP-SS-C:SO-V	141.68
This study	DSDP Site 522	37-2-051	37-2-051	FS-C-DRILL-IODP:SP-SS-C:SO-V	141.71
This study	DSDP Site 522	37-2-056	37-2-056	FS-C-DRILL-IODP:SP-SS-C:SO-V	141.76
This study	DSDP Site 522	37-2-059	37-2-059	FS-C-DRILL-IODP:SP-SS-C:SO-V	141.79
This study	DSDP Site 522	37-2-064	37-2-064	FS-C-DRILL-IODP:SP-SS-C:SO-V	141.84
This study	DSDP Site 522	37-2-067	37-2-067	FS-C-DRILL-IODP:SP-SS-C:SO-V	141.87
This study	DSDP Site 522	37-2-070	37-2-070	FS-C-DRILL-IODP:SP-SS-C:SO-V	141.9
This study	DSDP Site 522	37-2-073	37-2-073	FS-C-DRILL-IODP:SP-SS-C:SO-V	141.93
This study	DSDP Site 522	37-2-076	37-2-076	FS-C-DRILL-IODP:SP-SS-C:SO-V	141.96
This study	DSDP Site 522	37-2-085	37-2-085	FS-C-DRILL-IODP:SP-SS-C:SO-V	142.05
This study	DSDP Site 522	37-2-089	37-2-089	FS-C-DRILL-IODP:SP-SS-C:SO-V	142.09
This study	DSDP Site 522	37-2-093	37-2-093	FS-C-DRILL-IODP:SP-SS-C:SO-V	142.13
This study	DSDP Site 522	37-2-096	37-2-096	FS-C-DRILL-IODP:SP-SS-C:SO-V	142.16
This study	DSDP Site 522	37-2-099	37-2-099	FS-C-DRILL-IODP:SP-SS-C:SO-V	142.19
This study	DSDP Site 522	37-2-103	37-2-103	FS-C-DRILL-IODP:SP-SS-C:SO-V	142.23
This study	DSDP Site 522	37-2-106	37-2-106	FS-C-DRILL-IODP:SP-SS-C:SO-V	142.26
This study	DSDP Site 522	37-2-109	37-2-109	FS-C-DRILL-IODP:SP-SS-C:SO-V	142.29
This study	DSDP Site 522	37-2-112	37-2-112	FS-C-DRILL-IODP:SP-SS-C:SO-V	142.32
This study	DSDP Site 522	37-2-115	37-2-115	FS-C-DRILL-IODP:SP-SS-C:SO-V	142.35
This study	DSDP Site 522	37-2-119	37-2-119	FS-C-DRILL-IODP:SP-SS-C:SO-V	142.39
This study	DSDP Site 522	37-2-122	37-2-122	FS-C-DRILL-IODP:SP-SS-C:SO-V	142.42
This study	DSDP Site 522	37-2-125	37-2-125	FS-C-DRILL-IODP:SP-SS-C:SO-V	142.45
This study	DSDP Site 522	37-2-128	37-2-128	FS-C-DRILL-IODP:SP-SS-C:SO-V	142.48
This study	DSDP Site 522	37-2-133	37-2-133	FS-C-DRILL-IODP:SP-SS-C:SO-V	142.53
This study	DSDP Site 522	37-2-135	37-2-135	FS-C-DRILL-IODP:SP-SS-C:SO-V	142.55
This study	DSDP Site 522	37-2-138	37-2-138	FS-C-DRILL-IODP:SP-SS-C:SO-V	142.58
This study	DSDP Site 522	37-2-142	37-2-142	FS-C-DRILL-IODP:SP-SS-C:SO-V	142.62
This study	DSDP Site 522	37-2-144	37-2-144	FS-C-DRILL-IODP:SP-SS-C:SO-V	142.64
This study	DSDP Site 522	37-2-148	37-2-148	FS-C-DRILL-IODP:SP-SS-C:SO-V	142.68
This study	DSDP Site 522	37-3-005	37-3-005	FS-C-DRILL-IODP:SP-SS-C:SO-V	142.74
This study	DSDP Site 522	37-3-008	37-3-008	FS-C-DRILL-IODP:SP-SS-C:SO-V	142.77
This study	DSDP Site 522	37-3-012	37-3-012	FS-C-DRILL-IODP:SP-SS-C:SO-V	142.82
This study	DSDP Site 522	37-3-015	37-3-015	FS-C-DRILL-IODP:SP-SS-C:SO-V	142.85
This study	DSDP Site 522	37-3-022	37-3-022	FS-C-DRILL-IODP:SP-SS-C:SO-V	142.92
This study	DSDP Site 522	37-3-025	37-3-025	FS-C-DRILL-IODP:SP-SS-C:SO-V	142.95
This study	DSDP Site 522	37-3-029	37-3-029	FS-C-DRILL-IODP:SP-SS-C:SO-V	142.99
This study	DSDP Site 522	37-3-032	37-3-032	FS-C-DRILL-IODP:SP-SS-C:SO-V	143.02
This study	DSDP Site 522	37-3-035	37-3-035	FS-C-DRILL-IODP:SP-SS-C:SO-V	143.05
This study	DSDP Site 522	37-3-040	37-3-040	FS-C-DRILL-IODP:SP-SS-C:SO-V	143.09
This study	DSDP Site 522	37-3-042	37-3-042	FS-C-DRILL-IODP:SP-SS-C:SO-V	143.12
This study	DSDP Site 522	37-3-046	37-3-046	FS-C-DRILL-IODP:SP-SS-C:SO-V	143.16
This study	DSDP Site 522	37-3-049	37-3-049	FS-C-DRILL-IODP:SP-SS-C:SO-V	143.18
This study	DSDP Site 522	37-3-052	37-3-052	FS-C-DRILL-IODP:SP-SS-C:SO-V	140.22
This study	DSDP Site 522	37-3-059	37-3-059	FS-C-DRILL-IODP:SP-SS-C:SO-V	140.28
This study	DSDP Site 522	37-3-062	37-3-062	FS-C-DRILL-IODP:SP-SS-C:SO-V	140.32
This study	DSDP Site 522	37-3-065	37-3-065	FS-C-DRILL-IODP:SP-SS-C:SO-V	140.35
This study	DSDP Site 522	37-3-067	37-3-067	FS-C-DRILL-IODP:SP-SS-C:SO-V	143.37
This study	DSDP Site 522	37-3-068	37-3-068	FS-C-DRILL-IODP:SP-SS-C:SO-V	140.37
This study	DSDP Site 522	37-3-070	37-3-070	FS-C-DRILL-IODP:SP-SS-C:SO-V	143.4
This study	DSDP Site 522	37-3-072	37-3-072	FS-C-DRILL-IODP:SP-SS-C:SO-V	140.41
This study	DSDP Site 522	37-3-073	37-3-073	FS-C-DRILL-IODP:SP-SS-C:SO-V	143.43
This study	DSDP Site 522	37-3-076	37-3-076	FS-C-DRILL-IODP:SP-SS-C:SO-V	140.45
This study	DSDP Site 522	37-3-078	37-3-078	FS-C-DRILL-IODP:SP-SS-C:SO-V	140.48
This study	DSDP Site 522	37-3-081	37-3-081	FS-C-DRILL-IODP:SP-SS-C:SO-V	140.51
This study	DSDP Site 522	37-3-084	37-3-084	FS-C-DRILL-IODP:SP-SS-C:SO-V	140.54
This study	DSDP Site 522	37-3-088	37-3-088	FS-C-DRILL-IODP:SP-SS-C:SO-V	140.58
This study	DSDP Site 522	37-3-093	37-3-093	FS-C-DRILL-IODP:SP-SS-C:SO-V	140.61
This study	DSDP Site 522	37-3-097	37-3-097	FS-C-DRILL-IODP:SP-SS-C:SO-V	140.66
This study	DSDP Site 522	38-1-026	38-1-026	FS-C-DRILL-IODP:SP-SS-C:SO-V	143.96
This study	DSDP Site 522	38-1-032	38-1-032	FS-C-DRILL-IODP:SP-SS-C:SO-V	144.02
This study	DSDP Site 522	38-1-037	38-1-037	FS-C-DRILL-IODP:SP-SS-C:SO-V	144.07
This study	DSDP Site 522	38-1-040	38-1-040	FS-C-DRILL-IODP:SP-SS-C:SO-V	144.1
This study	DSDP Site 522	38-1-045	38-1-045	FS-C-DRILL-IODP:SP-SS-C:SO-V	144.15
This study	DSDP Site 522	38-1-048	38-1-048	FS-C-DRILL-IODP:SP-SS-C:SO-V	144.17
This study	DSDP Site 522	38-1-051	38-1-051	FS-C-DRILL-IODP:SP-SS-C:SO-V	144.21
This study	DSDP Site 522	38-1-055	38-1-055	FS-C-DRILL-IODP:SP-SS-C:SO-V	144.24
This study	DSDP Site 522	38-1-058	38-1-058	FS-C-DRILL-IODP:SP-SS-C:SO-V	144.27
This study	DSDP Site 522	38-1-061	38-1-061	FS-C-DRILL-IODP:SP-SS-C:SO-V	144.31
This study	DSDP Site 522	38-1-064	38-1-064	FS-C-DRILL-IODP:SP-SS-C:SO-V	144.34
