tab	sites
site	location	age_unit	composite_depth	core_depth	height	lat	lon	geologic_classes	geologic_types	lithologies	citations	method_codes	result_quality	result_type
318-U1361A-017X_2A-1.35	U1361A		154.35	154.35		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_2A-1.4	U1361A		154.4	154.4		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_2A-1.45	U1361A		154.45	154.45		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_3A-0.15	U1361A		154.65	154.65		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_3A-0.2	U1361A		154.7	154.7		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_3A-0.25	U1361A		154.75	154.75		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_3A-0.3	U1361A		154.8	154.8		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_3A-0.35	U1361A		154.85	154.85		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_3A-0.4	U1361A		154.9	154.9		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_3A-0.45	U1361A		154.95	154.95		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_3A-0.5	U1361A		155.0	155.0		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_3A-0.55	U1361A		155.05	155.05		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_3A-0.6	U1361A		155.1	155.1		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_3A-0.65	U1361A		155.15	155.15		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_3A-0.9	U1361A		155.4	155.4		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_3A-0.95	U1361A		155.45	155.45		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_3A-1	U1361A		155.5	155.5		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_3A-1.05	U1361A		155.55	155.55		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_3A-1.1	U1361A		155.6	155.6		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_3A-1.15	U1361A		155.65	155.65		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_3A-1.2	U1361A		155.7	155.7		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_3A-1.25	U1361A		155.75	155.75		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_3A-1.3	U1361A		155.8	155.8		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_3A-1.35	U1361A		155.85	155.85		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_3A-1.4	U1361A		155.9	155.9		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_3A-1.45	U1361A		155.95	155.95		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_4A-0.1	U1361A		156.1	156.1		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_4A-0.15	U1361A		156.15	156.15		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_4A-0.2	U1361A		156.2	156.2		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_4A-0.25	U1361A		156.25	156.25		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_4A-0.3	U1361A		156.3	156.3		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_4A-0.35	U1361A		156.35	156.35		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_4A-0.4	U1361A		156.4	156.4		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_4A-0.45	U1361A		156.45	156.45		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_4A-0.5	U1361A		156.5	156.5		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_4A-0.55	U1361A		156.55	156.55		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_4A-0.6	U1361A		156.6	156.6		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_4A-0.65	U1361A		156.65	156.65		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_4A-0.7	U1361A		156.7	156.7		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_4A-0.75	U1361A		156.75	156.75		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_4A-0.8	U1361A		156.8	156.8		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_4A-0.85	U1361A		156.85	156.85		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_4A-0.9	U1361A		156.9	156.9		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_4A-0.95	U1361A		156.95	156.95		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_4A-1	U1361A		157.0	157.0		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_4A-1.05	U1361A		157.05	157.05		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_4A-1.1	U1361A		157.1	157.1		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_4A-1.15	U1361A		157.15	157.15		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_4A-1.2	U1361A		157.2	157.2		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_4A-1.25	U1361A		157.25	157.25		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_4A-1.3	U1361A		157.3	157.3		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_4A-1.35	U1361A		157.35	157.35		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_4A-1.4	U1361A		157.4	157.4		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-017X_4A-1.45	U1361A		157.45	157.45		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-018X-2-W-89	U1361A		160.59	160.59		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-018X-3-W-89	U1361A		162.09	162.09		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-018X-4-W-89	U1361A		163.59	163.59		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-018X-5-W-89	U1361A		165.09	165.09		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-018X-6-W-89	U1361A		166.59	166.59		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-020X-1-W-142	U1361A		178.82	178.82		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-020X-1-W-37	U1361A		177.77	177.77		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-020X-2-W-10	U1361A		179.0	179.0		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-020X-2-W-33	U1361A		179.23	179.23		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-020X-3-W-10	U1361A		180.5	180.5		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-020X-3-W-92	U1361A		181.32	181.32		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-020X-4-W-10	U1361A		182.0	182.0		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-020X-4-W-91	U1361A		182.81	182.81		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-020X-5-W-20	U1361A		183.6	183.6		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-020X-5-W-48	U1361A		183.88	183.88		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-022X-1-W-105	U1361A		197.65	197.65		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-022X-2-W-108	U1361A		199.18	199.18		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-022X-2-W-110	U1361A		199.2	199.2		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-022X-3-W-114	U1361A		200.74	200.74		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-022X-3-W-93	U1361A		200.53	200.53		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-022X-4-W-115	U1361A		202.25	202.25		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-022X-5-W-20	U1361A		202.8	202.8		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-022X-6-W-23	U1361A		204.33	204.33		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-023X-1-W-75	U1361A		206.95	206.95		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-023X-2-W-79	U1361A		208.49	208.49		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-023X-3-W-65	U1361A		209.85	209.85		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-023X-4-W-71	U1361A		211.41	211.41		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-023X-5-W-92	U1361A		213.12	213.12		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-023X-6-W-58	U1361A		214.28	214.28		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-023X-6-W-91	U1361A		214.61	214.61		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-023X-7-W-18	U1361A		215.14	215.14		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-023X-7-W-48	U1361A		215.44	215.44		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-023X-CC-W-15	U1361A		215.81	215.81		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-024X-1-W-131	U1361A		217.11	217.11		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-024X-2-W-97	U1361A		218.47	218.47		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-025X-1-W-103	U1361A		226.43	226.43		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-025X-2-W-112	U1361A		228.02	228.02		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-025X-3-W-32	U1361A		228.72	228.72		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-025X-5-W-60	U1361A		232.0	232.0		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-025X-6-W-60	U1361A		233.5	233.5		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-025X-7-W-21	U1361A		234.225	234.225		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-026X-1-W-146	U1361A		236.46	236.46		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-026X-1-W-47	U1361A		235.47	235.47		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-026X-2-W-41	U1361A		236.91	236.91		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-026X-3-W-113	U1361A		239.13	239.13		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-026X-4-W-33	U1361A		239.83	239.83		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-026X-5-W-132	U1361A		242.32	242.32		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-026X-5-W-18	U1361A		241.18	241.18		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-026X-6-W-116	U1361A		243.66	243.66		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-026X-6-W-80	U1361A		243.3	243.3		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-027X-1-W-125	U1361A		245.85	245.85		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-027X-2-W-60	U1361A		246.7	246.7		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-027X-3-W-114	U1361A		248.74	248.74		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-027X-4-W-70	U1361A		249.8	249.8		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-027X-5-W-45	U1361A		251.05	251.05		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-027X-5-W-92	U1361A		251.52	251.52		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-027X-6-W-53	U1361A		252.63	252.63		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-028X-1-W-84	U1361A		255.04	255.04		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-028X-2-W-76	U1361A		256.46	256.46		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-028X-3-W-52	U1361A		257.72	257.72		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-028X-4-W-81	U1361A		259.51	259.51		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-028X-5-W-40	U1361A		260.6	260.6		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-028X-6-W-49	U1361A		262.19	262.19		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-028X-7-W-48	U1361A		263.4	263.4		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-029X-1-W-113	U1361A		264.93	264.93		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-032X-1-W-75	U1361A		293.25	293.25		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-032X-2-W-41	U1361A		294.41	294.41		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-032X-3-W-34	U1361A		295.84	295.84		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-032X-4-W-110	U1361A		298.1	298.1		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-032X-5-W-101	U1361A		299.51	299.51		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-032X-6-W-59	U1361A		300.59	300.59		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-033X-1-W-112	U1361A		303.12	303.12		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-033X-2-W-82	U1361A		304.32	304.32		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-033X-3-W-119	U1361A		306.19	306.19		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-033X-4-W-90	U1361A		307.4	307.4		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-033X-5-W-38	U1361A		308.38	308.38		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-033X-6-W-12	U1361A		309.62	309.62		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-034X-2-W-138	U1361A		314.48	314.48		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-034X-3-W-20	U1361A		314.8	314.8		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-034X-4-W-35	U1361A		316.45	316.45		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-034X-5-W-61	U1361A		318.21	318.21		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-034X-6-W-49	U1361A		319.59	319.59		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-034X-7-W-40	U1361A		320.5	320.5		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-035X-1-W-106	U1361A		322.26	322.26		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-035X-2-W-137	U1361A		324.07	324.07		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-035X-3-W-73	U1361A		324.93	324.93		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-035X-5-W-108	U1361A		328.28	328.28		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-035X-6-W-91	U1361A		329.61	329.61		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-036X-1-W-50	U1361A		331.3	331.3		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-036X-2-W-141	U1361A		333.71	333.71		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-036X-3-W-106	U1361A		334.86	334.86		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-036X-4-W-68	U1361A		335.98	335.98		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-036X-5-W-15	U1361A		336.95	336.95		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-036X-6-W-19	U1361A		338.49	338.49		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-036X-7-W-26	U1361A		339.67	339.67		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-037X-1-W-114	U1361A		341.54	341.54		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-037X-2-W-85	U1361A		342.75	342.75		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-037X-6-W-122	U1361A		349.12	349.12		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-038X-1-W-54	U1361A		350.54	350.54		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-038X-2-W-94	U1361A		352.44	352.44		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-038X-3-W-95	U1361A		353.95	353.95		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-038X-4-W-88	U1361A		355.38	355.38		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-038X-5-W-97	U1361A		356.97	356.97		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-038X-6-W-10	U1361A		357.6	357.6		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-039X-1-W-48	U1361A		360.08	360.08		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-039X-2-W-13	U1361A		361.25	361.25		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-039X-6-W-70	U1361A		367.82	367.82		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-040X-1-W-138	U1361A		370.28	370.28		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-040X-2-W-125	U1361A		371.65	371.65		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-040X-3-W-104	U1361A		372.94	372.94		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-040X-5-W-59	U1361A		375.49	375.49		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-040X-6-W-12	U1361A		376.52	376.52		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
318-U1361A-041X-1-W-44	U1361A		378.84	378.84		-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	This study		g	i
