tab	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
Saiko	This study		0.4	131.4	87.6	318-U1359A-009H-2-W-70_LP-IRM	SIO-flo	5.534e-05	4.0	273.0	318-U1359A-009H-2-W-70_LP-IRM6	LT-IRM:LP-IRM	g	401	pmagpy-4.2.19	318-U1359A-009H-2-W-70	u	2012-04-13T16:07:00Z	0	0.088	0.0	90.0	6	273.0
Saiko	This study		1.2	155.3	87.6	318-U1359A-009H-2-W-70_LP-IRM	SIO-flo	5.594e-05	4.0	273.0	318-U1359A-009H-2-W-70_LP-IRM7	LT-IRM:LP-IRM	g	402	pmagpy-4.2.19	318-U1359A-009H-2-W-70	u	2012-04-13T16:10:00Z	0	0.147	0.0	90.0	7	273.0
Saiko	This study		1.1	197.6	87.1	318-U1359A-009H-2-W-70_LP-IRM	SIO-flo	5.648e-05	4.0	273.0	318-U1359A-009H-2-W-70_LP-IRM8	LT-IRM:LP-IRM	g	403	pmagpy-4.2.19	318-U1359A-009H-2-W-70	u	2012-04-13T16:12:00Z	0	0.22	0.0	90.0	8	273.0
Saiko	This study		1.0	128.8	86.8	318-U1359A-009H-2-W-70_LP-IRM	SIO-flo	5.663e-05	4.0	273.0	318-U1359A-009H-2-W-70_LP-IRM9	LT-IRM:LP-IRM	g	404	pmagpy-4.2.19	318-U1359A-009H-2-W-70	u	2012-04-13T16:13:00Z	0	0.293	0.0	90.0	9	273.0
Saiko	This study		1.2	168.3	87.3	318-U1359A-009H-2-W-70_LP-IRM	SIO-flo	5.669e-05	4.0	273.0	318-U1359A-009H-2-W-70_LP-IRM10	LT-IRM:LP-IRM	g	405	pmagpy-4.2.19	318-U1359A-009H-2-W-70	u	2012-04-13T16:14:00Z	0	0.351	0.0	90.0	10	273.0
Saiko	This study		1.3	189.6	82.3	318-U1359A-009H-3-W-70_LP-IRM	SIO-flo	2.126e-05	4.0	273.0	318-U1359A-009H-3-W-70_LP-IRM0	LT-IRM:LP-IRM	g	406	pmagpy-4.2.19	318-U1359A-009H-3-W-70	u	2012-04-13T16:17:00Z	0	0.015	0.0	90.0	0	273.0
Saiko	This study		0.5	212.7	87.0	318-U1359A-009H-3-W-70_LP-IRM	SIO-flo	3.541e-05	4.0	273.0	318-U1359A-009H-3-W-70_LP-IRM1	LT-IRM:LP-IRM	g	407	pmagpy-4.2.19	318-U1359A-009H-3-W-70	u	2012-04-13T16:18:00Z	0	0.023	0.0	90.0	1	273.0
Saiko	This study		1.1	129.7	85.5	318-U1359A-009H-3-W-70_LP-IRM	SIO-flo	4.261e-05	4.0	273.0	318-U1359A-009H-3-W-70_LP-IRM2	LT-IRM:LP-IRM	g	408	pmagpy-4.2.19	318-U1359A-009H-3-W-70	u	2012-04-13T16:20:00Z	0	0.03	0.0	90.0	2	273.0
Saiko	This study		1.3	139.2	85.5	318-U1359A-009H-3-W-70_LP-IRM	SIO-flo	4.783e-05	4.0	273.0	318-U1359A-009H-3-W-70_LP-IRM3	LT-IRM:LP-IRM	g	409	pmagpy-4.2.19	318-U1359A-009H-3-W-70	u	2012-04-13T16:21:00Z	0	0.045	0.0	90.0	3	273.0
Saiko	This study		1.9	148.8	84.7	318-U1359A-009H-3-W-70_LP-IRM	SIO-flo	4.887e-05	4.0	273.0	318-U1359A-009H-3-W-70_LP-IRM4	LT-IRM:LP-IRM	g	410	pmagpy-4.2.19	318-U1359A-009H-3-W-70	u	2012-04-13T16:22:00Z	0	0.059	0.0	90.0	4	273.0
Saiko	This study		1.4	202.4	86.4	318-U1359A-009H-3-W-70_LP-IRM	SIO-flo	4.926e-05	4.0	273.0	318-U1359A-009H-3-W-70_LP-IRM5	LT-IRM:LP-IRM	g	411	pmagpy-4.2.19	318-U1359A-009H-3-W-70	u	2012-04-13T16:23:00Z	0	0.074	0.0	90.0	5	273.0
Saiko	This study		0.3	181.1	88.6	318-U1359A-009H-3-W-70_LP-IRM	SIO-flo	4.942e-05	4.0	273.0	318-U1359A-009H-3-W-70_LP-IRM6	LT-IRM:LP-IRM	g	412	pmagpy-4.2.19	318-U1359A-009H-3-W-70	u	2012-04-13T16:24:00Z	0	0.088	0.0	90.0	6	273.0
Saiko	This study		1.5	184.0	86.3	318-U1359A-009H-3-W-70_LP-IRM	SIO-flo	4.962e-05	4.0	273.0	318-U1359A-009H-3-W-70_LP-IRM7	LT-IRM:LP-IRM	g	413	pmagpy-4.2.19	318-U1359A-009H-3-W-70	u	2012-04-13T16:25:00Z	0	0.147	0.0	90.0	7	273.0
Saiko	This study		0.8	189.2	87.9	318-U1359A-009H-3-W-70_LP-IRM	SIO-flo	4.978e-05	4.0	273.0	318-U1359A-009H-3-W-70_LP-IRM8	LT-IRM:LP-IRM	g	414	pmagpy-4.2.19	318-U1359A-009H-3-W-70	u	2012-04-13T16:26:00Z	0	0.22	0.0	90.0	8	273.0
Saiko	This study		1.5	206.0	86.1	318-U1359A-009H-3-W-70_LP-IRM	SIO-flo	4.984e-05	4.0	273.0	318-U1359A-009H-3-W-70_LP-IRM9	LT-IRM:LP-IRM	g	415	pmagpy-4.2.19	318-U1359A-009H-3-W-70	u	2012-04-13T16:27:00Z	0	0.293	0.0	90.0	9	273.0
Saiko	This study		1.2	134.5	86.0	318-U1359A-009H-3-W-70_LP-IRM	SIO-flo	4.987e-05	4.0	273.0	318-U1359A-009H-3-W-70_LP-IRM10	LT-IRM:LP-IRM	g	416	pmagpy-4.2.19	318-U1359A-009H-3-W-70	u	2012-04-13T16:28:00Z	0	0.351	0.0	90.0	10	273.0
Saiko	This study		0.4	186.2	84.0	318-U1359A-009H-4-W-105_LP-IRM	SIO-flo	2.49e-05	4.0	273.0	318-U1359A-009H-4-W-105_LP-IRM0	LT-IRM:LP-IRM	g	417	pmagpy-4.2.19	318-U1359A-009H-4-W-105	u	2012-04-13T16:32:00Z	0	0.015	0.0	90.0	0	273.0
Saiko	This study		0.4	108.1	83.9	318-U1359A-009H-4-W-105_LP-IRM	SIO-flo	3.904e-05	4.0	273.0	318-U1359A-009H-4-W-105_LP-IRM1	LT-IRM:LP-IRM	g	418	pmagpy-4.2.19	318-U1359A-009H-4-W-105	u	2012-04-13T16:33:00Z	0	0.023	0.0	90.0	1	273.0
Saiko	This study		0.3	230.3	87.7	318-U1359A-009H-4-W-105_LP-IRM	SIO-flo	4.621e-05	4.0	273.0	318-U1359A-009H-4-W-105_LP-IRM2	LT-IRM:LP-IRM	g	419	pmagpy-4.2.19	318-U1359A-009H-4-W-105	u	2012-04-13T16:34:00Z	0	0.03	0.0	90.0	2	273.0
Saiko	This study		0.2	241.0	85.3	318-U1359A-009H-4-W-105_LP-IRM	SIO-flo	5.205e-05	4.0	273.0	318-U1359A-009H-4-W-105_LP-IRM3	LT-IRM:LP-IRM	g	420	pmagpy-4.2.19	318-U1359A-009H-4-W-105	u	2012-04-13T16:35:00Z	0	0.045	0.0	90.0	3	273.0
Saiko	This study		0.2	115.5	86.8	318-U1359A-009H-4-W-105_LP-IRM	SIO-flo	5.359e-05	4.0	273.0	318-U1359A-009H-4-W-105_LP-IRM4	LT-IRM:LP-IRM	g	421	pmagpy-4.2.19	318-U1359A-009H-4-W-105	u	2012-04-13T16:37:00Z	0	0.059	0.0	90.0	4	273.0
Saiko	This study		0.4	208.1	88.7	318-U1359A-009H-4-W-105_LP-IRM	SIO-flo	5.436e-05	4.0	273.0	318-U1359A-009H-4-W-105_LP-IRM5	LT-IRM:LP-IRM	g	422	pmagpy-4.2.19	318-U1359A-009H-4-W-105	u	2012-04-13T16:38:00Z	0	0.074	0.0	90.0	5	273.0
Saiko	This study		0.3	226.2	88.3	318-U1359A-009H-4-W-105_LP-IRM	SIO-flo	5.473e-05	4.0	273.0	318-U1359A-009H-4-W-105_LP-IRM6	LT-IRM:LP-IRM	g	423	pmagpy-4.2.19	318-U1359A-009H-4-W-105	u	2012-04-13T16:39:00Z	0	0.088	0.0	90.0	6	273.0
Saiko	This study		0.3	120.8	87.7	318-U1359A-009H-4-W-105_LP-IRM	SIO-flo	5.538e-05	4.0	273.0	318-U1359A-009H-4-W-105_LP-IRM7	LT-IRM:LP-IRM	g	424	pmagpy-4.2.19	318-U1359A-009H-4-W-105	u	2012-04-13T16:40:00Z	0	0.147	0.0	90.0	7	273.0
Saiko	This study		0.3	142.3	88.7	318-U1359A-009H-4-W-105_LP-IRM	SIO-flo	5.561e-05	4.0	273.0	318-U1359A-009H-4-W-105_LP-IRM8	LT-IRM:LP-IRM	g	425	pmagpy-4.2.19	318-U1359A-009H-4-W-105	u	2012-04-13T16:41:00Z	0	0.22	0.0	90.0	8	273.0
Saiko	This study		0.5	149.2	89.4	318-U1359A-009H-4-W-105_LP-IRM	SIO-flo	5.589e-05	4.0	273.0	318-U1359A-009H-4-W-105_LP-IRM9	LT-IRM:LP-IRM	g	426	pmagpy-4.2.19	318-U1359A-009H-4-W-105	u	2012-04-13T16:45:00Z	0	0.351	0.0	90.0	9	273.0
Saiko	This study		1.2	163.5	81.4	318-U1359A-009H-5-W-17_LP-IRM	SIO-flo	1.004e-05	4.0	273.0	318-U1359A-009H-5-W-17_LP-IRM0	LT-IRM:LP-IRM	g	427	pmagpy-4.2.19	318-U1359A-009H-5-W-17	u	2012-04-13T16:49:00Z	0	0.015	0.0	90.0	0	273.0
Saiko	This study		1.1	162.2	84.3	318-U1359A-009H-5-W-17_LP-IRM	SIO-flo	1.885e-05	4.0	273.0	318-U1359A-009H-5-W-17_LP-IRM1	LT-IRM:LP-IRM	g	428	pmagpy-4.2.19	318-U1359A-009H-5-W-17	u	2012-04-13T16:50:00Z	0	0.023	0.0	90.0	1	273.0
Saiko	This study		0.7	121.5	82.6	318-U1359A-009H-5-W-17_LP-IRM	SIO-flo	2.385e-05	4.0	273.0	318-U1359A-009H-5-W-17_LP-IRM2	LT-IRM:LP-IRM	g	429	pmagpy-4.2.19	318-U1359A-009H-5-W-17	u	2012-04-13T16:51:00Z	0	0.03	0.0	90.0	2	273.0
Saiko	This study		1.0	125.9	83.5	318-U1359A-009H-5-W-17_LP-IRM	SIO-flo	2.822e-05	4.0	273.0	318-U1359A-009H-5-W-17_LP-IRM3	LT-IRM:LP-IRM	g	430	pmagpy-4.2.19	318-U1359A-009H-5-W-17	u	2012-04-13T16:52:00Z	0	0.045	0.0	90.0	3	273.0
Saiko	This study		0.3	127.2	85.0	318-U1359A-009H-5-W-17_LP-IRM	SIO-flo	2.926e-05	4.0	273.0	318-U1359A-009H-5-W-17_LP-IRM4	LT-IRM:LP-IRM	g	431	pmagpy-4.2.19	318-U1359A-009H-5-W-17	u	2012-04-13T16:53:00Z	0	0.059	0.0	90.0	4	273.0
Saiko	This study		0.5	119.4	86.1	318-U1359A-009H-5-W-17_LP-IRM	SIO-flo	2.961e-05	4.0	273.0	318-U1359A-009H-5-W-17_LP-IRM5	LT-IRM:LP-IRM	g	432	pmagpy-4.2.19	318-U1359A-009H-5-W-17	u	2012-04-13T16:54:00Z	0	0.074	0.0	90.0	5	273.0
Saiko	This study		0.7	103.0	80.4	318-U1359A-009H-5-W-17_LP-IRM	SIO-flo	2.969e-05	4.0	273.0	318-U1359A-009H-5-W-17_LP-IRM6	LT-IRM:LP-IRM	g	433	pmagpy-4.2.19	318-U1359A-009H-5-W-17	u	2012-04-13T16:55:00Z	0	0.088	0.0	90.0	6	273.0
Saiko	This study		0.8	124.7	85.4	318-U1359A-009H-5-W-17_LP-IRM	SIO-flo	2.973e-05	4.0	273.0	318-U1359A-009H-5-W-17_LP-IRM7	LT-IRM:LP-IRM	g	434	pmagpy-4.2.19	318-U1359A-009H-5-W-17	u	2012-04-13T16:57:00Z	0	0.147	0.0	90.0	7	273.0
Saiko	This study		1.2	121.1	85.0	318-U1359A-009H-5-W-17_LP-IRM	SIO-flo	2.968e-05	4.0	273.0	318-U1359A-009H-5-W-17_LP-IRM8	LT-IRM:LP-IRM	g	435	pmagpy-4.2.19	318-U1359A-009H-5-W-17	u	2012-04-13T16:58:00Z	0	0.22	0.0	90.0	8	273.0
Saiko	This study		0.5	178.7	87.3	318-U1359A-009H-5-W-17_LP-IRM	SIO-flo	2.964e-05	4.0	273.0	318-U1359A-009H-5-W-17_LP-IRM9	LT-IRM:LP-IRM	g	436	pmagpy-4.2.19	318-U1359A-009H-5-W-17	u	2012-04-13T16:59:00Z	0	0.293	0.0	90.0	9	273.0
Saiko	This study		1.4	130.5	88.6	318-U1359A-009H-5-W-17_LP-IRM	SIO-flo	2.946e-05	4.0	273.0	318-U1359A-009H-5-W-17_LP-IRM10	LT-IRM:LP-IRM	g	437	pmagpy-4.2.19	318-U1359A-009H-5-W-17	u	2012-04-13T17:00:00Z	0	0.351	0.0	90.0	10	273.0
Saiko	This study		0.2	133.3	87.6	318-U1359A-009H-6-W-31_LP-IRM	SIO-flo	1.158e-05	4.0	273.0	318-U1359A-009H-6-W-31_LP-IRM0	LT-IRM:LP-IRM	g	438	pmagpy-4.2.19	318-U1359A-009H-6-W-31	u	2012-04-13T17:04:00Z	0	0.015	0.0	90.0	0	273.0
Saiko	This study		0.2	289.4	87.6	318-U1359A-009H-6-W-31_LP-IRM	SIO-flo	1.935e-05	4.0	273.0	318-U1359A-009H-6-W-31_LP-IRM1	LT-IRM:LP-IRM	g	439	pmagpy-4.2.19	318-U1359A-009H-6-W-31	u	2012-04-13T17:05:00Z	0	0.023	0.0	90.0	1	273.0
Saiko	This study		0.2	87.8	86.9	318-U1359A-009H-6-W-31_LP-IRM	SIO-flo	2.323e-05	4.0	273.0	318-U1359A-009H-6-W-31_LP-IRM2	LT-IRM:LP-IRM	g	440	pmagpy-4.2.19	318-U1359A-009H-6-W-31	u	2012-04-13T17:06:00Z	0	0.03	0.0	90.0	2	273.0
Saiko	This study		0.2	23.2	87.7	318-U1359A-009H-6-W-31_LP-IRM	SIO-flo	2.643e-05	4.0	273.0	318-U1359A-009H-6-W-31_LP-IRM3	LT-IRM:LP-IRM	g	441	pmagpy-4.2.19	318-U1359A-009H-6-W-31	u	2012-04-13T17:06:00Z	0	0.045	0.0	90.0	3	273.0
Saiko	This study		0.2	21.8	89.4	318-U1359A-009H-6-W-31_LP-IRM	SIO-flo	2.713e-05	4.0	273.0	318-U1359A-009H-6-W-31_LP-IRM4	LT-IRM:LP-IRM	g	442	pmagpy-4.2.19	318-U1359A-009H-6-W-31	u	2012-04-13T17:08:00Z	0	0.059	0.0	90.0	4	273.0
Saiko	This study		0.2	325.5	88.9	318-U1359A-009H-6-W-31_LP-IRM	SIO-flo	2.736e-05	4.0	273.0	318-U1359A-009H-6-W-31_LP-IRM5	LT-IRM:LP-IRM	g	443	pmagpy-4.2.19	318-U1359A-009H-6-W-31	u	2012-04-13T17:09:00Z	0	0.074	0.0	90.0	5	273.0
Saiko	This study		0.2	274.0	88.0	318-U1359A-009H-6-W-31_LP-IRM	SIO-flo	2.743e-05	4.0	273.0	318-U1359A-009H-6-W-31_LP-IRM6	LT-IRM:LP-IRM	g	444	pmagpy-4.2.19	318-U1359A-009H-6-W-31	u	2012-04-13T17:10:00Z	0	0.088	0.0	90.0	6	273.0
Saiko	This study		0.2	269.8	82.5	318-U1359A-009H-6-W-31_LP-IRM	SIO-flo	2.767e-05	4.0	273.0	318-U1359A-009H-6-W-31_LP-IRM7	LT-IRM:LP-IRM	g	445	pmagpy-4.2.19	318-U1359A-009H-6-W-31	u	2012-04-13T17:26:00Z	0	0.147	0.0	90.0	7	273.0
Saiko	This study		0.2	262.9	87.3	318-U1359A-009H-6-W-31_LP-IRM	SIO-flo	2.774e-05	4.0	273.0	318-U1359A-009H-6-W-31_LP-IRM8	LT-IRM:LP-IRM	g	446	pmagpy-4.2.19	318-U1359A-009H-6-W-31	u	2012-04-13T17:27:00Z	0	0.22	0.0	90.0	8	273.0
Saiko	This study		0.2	38.4	89.5	318-U1359A-009H-6-W-31_LP-IRM	SIO-flo	2.783e-05	4.0	273.0	318-U1359A-009H-6-W-31_LP-IRM9	LT-IRM:LP-IRM	g	447	pmagpy-4.2.19	318-U1359A-009H-6-W-31	u	2012-04-13T17:28:00Z	0	0.293	0.0	90.0	9	273.0
Saiko	This study		0.2	284.6	86.7	318-U1359A-009H-6-W-31_LP-IRM	SIO-flo	2.779e-05	4.0	273.0	318-U1359A-009H-6-W-31_LP-IRM10	LT-IRM:LP-IRM	g	448	pmagpy-4.2.19	318-U1359A-009H-6-W-31	u	2012-04-13T17:29:00Z	0	0.351	0.0	90.0	10	273.0
Saiko	This study		1.2	204.7	85.2	318-U1359A-010H-1-W-94_LP-IRM	SIO-flo	1.657e-05	4.0	273.0	318-U1359A-010H-1-W-94_LP-IRM0	LT-IRM:LP-IRM	g	449	pmagpy-4.2.19	318-U1359A-010H-1-W-94	u	2012-04-15T10:38:00Z	0	0.015	0.0	90.0	0	273.0
Saiko	This study		1.3	208.1	87.5	318-U1359A-010H-1-W-94_LP-IRM	SIO-flo	2.811e-05	4.0	273.0	318-U1359A-010H-1-W-94_LP-IRM1	LT-IRM:LP-IRM	g	450	pmagpy-4.2.19	318-U1359A-010H-1-W-94	u	2012-04-15T10:40:00Z	0	0.023	0.0	90.0	1	273.0
Saiko	This study		1.0	131.8	85.9	318-U1359A-010H-1-W-94_LP-IRM	SIO-flo	3.39e-05	4.0	273.0	318-U1359A-010H-1-W-94_LP-IRM2	LT-IRM:LP-IRM	g	451	pmagpy-4.2.19	318-U1359A-010H-1-W-94	u	2012-04-15T10:41:00Z	0	0.03	0.0	90.0	2	273.0
Saiko	This study		1.1	134.9	86.7	318-U1359A-010H-1-W-94_LP-IRM	SIO-flo	3.837e-05	4.0	273.0	318-U1359A-010H-1-W-94_LP-IRM3	LT-IRM:LP-IRM	g	452	pmagpy-4.2.19	318-U1359A-010H-1-W-94	u	2012-04-15T10:42:00Z	0	0.045	0.0	90.0	3	273.0
Saiko	This study		1.1	117.3	86.6	318-U1359A-010H-1-W-94_LP-IRM	SIO-flo	3.936e-05	4.0	273.0	318-U1359A-010H-1-W-94_LP-IRM4	LT-IRM:LP-IRM	g	453	pmagpy-4.2.19	318-U1359A-010H-1-W-94	u	2012-04-15T10:43:00Z	0	0.059	0.0	90.0	4	273.0
Saiko	This study		1.0	229.7	86.6	318-U1359A-010H-1-W-94_LP-IRM	SIO-flo	3.967e-05	4.0	273.0	318-U1359A-010H-1-W-94_LP-IRM5	LT-IRM:LP-IRM	g	454	pmagpy-4.2.19	318-U1359A-010H-1-W-94	u	2012-04-15T10:44:00Z	0	0.074	0.0	90.0	5	273.0
Saiko	This study		1.1	130.6	85.8	318-U1359A-010H-1-W-94_LP-IRM	SIO-flo	3.982e-05	4.0	273.0	318-U1359A-010H-1-W-94_LP-IRM6	LT-IRM:LP-IRM	g	455	pmagpy-4.2.19	318-U1359A-010H-1-W-94	u	2012-04-15T10:45:00Z	0	0.088	0.0	90.0	6	273.0
Saiko	This study		0.9	144.3	86.4	318-U1359A-010H-1-W-94_LP-IRM	SIO-flo	4.006e-05	4.0	273.0	318-U1359A-010H-1-W-94_LP-IRM7	LT-IRM:LP-IRM	g	456	pmagpy-4.2.19	318-U1359A-010H-1-W-94	u	2012-04-15T10:46:00Z	0	0.147	0.0	90.0	7	273.0
Saiko	This study		0.7	161.9	88.0	318-U1359A-010H-1-W-94_LP-IRM	SIO-flo	4.024e-05	4.0	273.0	318-U1359A-010H-1-W-94_LP-IRM8	LT-IRM:LP-IRM	g	457	pmagpy-4.2.19	318-U1359A-010H-1-W-94	u	2012-04-15T10:47:00Z	0	0.22	0.0	90.0	8	273.0
Saiko	This study		1.0	244.4	85.0	318-U1359A-010H-1-W-94_LP-IRM	SIO-flo	4.032e-05	4.0	273.0	318-U1359A-010H-1-W-94_LP-IRM9	LT-IRM:LP-IRM	g	458	pmagpy-4.2.19	318-U1359A-010H-1-W-94	u	2012-04-15T10:48:00Z	0	0.293	0.0	90.0	9	273.0
Saiko	This study		1.3	210.5	86.6	318-U1359A-010H-1-W-94_LP-IRM	SIO-flo	4.035e-05	4.0	273.0	318-U1359A-010H-1-W-94_LP-IRM10	LT-IRM:LP-IRM	g	459	pmagpy-4.2.19	318-U1359A-010H-1-W-94	u	2012-04-15T10:50:00Z	0	0.351	0.0	90.0	10	273.0
Saiko	This study		0.3	223.7	83.4	318-U1359A-010H-3-W-94_LP-IRM	SIO-flo	1.951e-05	4.0	273.0	318-U1359A-010H-3-W-94_LP-IRM0	LT-IRM:LP-IRM	g	460	pmagpy-4.2.19	318-U1359A-010H-3-W-94	u	2012-04-15T10:54:00Z	0	0.015	0.0	90.0	0	273.0
Saiko	This study		0.7	279.5	88.3	318-U1359A-010H-3-W-94_LP-IRM	SIO-flo	3.567e-05	4.0	273.0	318-U1359A-010H-3-W-94_LP-IRM1	LT-IRM:LP-IRM	g	461	pmagpy-4.2.19	318-U1359A-010H-3-W-94	u	2012-04-15T10:56:00Z	0	0.023	0.0	90.0	1	273.0
Saiko	This study		1.0	73.8	87.2	318-U1359A-010H-3-W-94_LP-IRM	SIO-flo	4.431e-05	4.0	273.0	318-U1359A-010H-3-W-94_LP-IRM2	LT-IRM:LP-IRM	g	462	pmagpy-4.2.19	318-U1359A-010H-3-W-94	u	2012-04-15T10:57:00Z	0	0.03	0.0	90.0	2	273.0
Saiko	This study		0.9	22.8	89.2	318-U1359A-010H-3-W-94_LP-IRM	SIO-flo	5.16e-05	4.0	273.0	318-U1359A-010H-3-W-94_LP-IRM3	LT-IRM:LP-IRM	g	463	pmagpy-4.2.19	318-U1359A-010H-3-W-94	u	2012-04-15T10:58:00Z	0	0.045	0.0	90.0	3	273.0
Saiko	This study		0.7	323.0	88.1	318-U1359A-010H-3-W-94_LP-IRM	SIO-flo	5.327e-05	4.0	273.0	318-U1359A-010H-3-W-94_LP-IRM4	LT-IRM:LP-IRM	g	464	pmagpy-4.2.19	318-U1359A-010H-3-W-94	u	2012-04-15T11:00:00Z	0	0.059	0.0	90.0	4	273.0
Saiko	This study		0.8	57.5	88.2	318-U1359A-010H-3-W-94_LP-IRM	SIO-flo	5.37e-05	4.0	273.0	318-U1359A-010H-3-W-94_LP-IRM5	LT-IRM:LP-IRM	g	465	pmagpy-4.2.19	318-U1359A-010H-3-W-94	u	2012-04-15T11:01:00Z	0	0.074	0.0	90.0	5	273.0
Saiko	This study		0.6	318.1	87.5	318-U1359A-010H-3-W-94_LP-IRM	SIO-flo	5.392e-05	4.0	273.0	318-U1359A-010H-3-W-94_LP-IRM6	LT-IRM:LP-IRM	g	466	pmagpy-4.2.19	318-U1359A-010H-3-W-94	u	2012-04-15T11:02:00Z	0	0.088	0.0	90.0	6	273.0
Saiko	This study		0.8	26.1	88.7	318-U1359A-010H-3-W-94_LP-IRM	SIO-flo	5.413e-05	4.0	273.0	318-U1359A-010H-3-W-94_LP-IRM7	LT-IRM:LP-IRM	g	467	pmagpy-4.2.19	318-U1359A-010H-3-W-94	u	2012-04-15T11:03:00Z	0	0.147	0.0	90.0	7	273.0
Saiko	This study		0.8	69.3	86.9	318-U1359A-010H-3-W-94_LP-IRM	SIO-flo	5.429e-05	4.0	273.0	318-U1359A-010H-3-W-94_LP-IRM8	LT-IRM:LP-IRM	g	468	pmagpy-4.2.19	318-U1359A-010H-3-W-94	u	2012-04-15T11:04:00Z	0	0.22	0.0	90.0	8	273.0
Saiko	This study		0.5	283.5	86.9	318-U1359A-010H-3-W-94_LP-IRM	SIO-flo	5.435e-05	4.0	273.0	318-U1359A-010H-3-W-94_LP-IRM9	LT-IRM:LP-IRM	g	469	pmagpy-4.2.19	318-U1359A-010H-3-W-94	u	2012-04-15T11:05:00Z	0	0.293	0.0	90.0	9	273.0
Saiko	This study		0.8	88.5	88.6	318-U1359A-010H-3-W-94_LP-IRM	SIO-flo	5.43e-05	4.0	273.0	318-U1359A-010H-3-W-94_LP-IRM10	LT-IRM:LP-IRM	g	470	pmagpy-4.2.19	318-U1359A-010H-3-W-94	u	2012-04-15T11:06:00Z	0	0.351	0.0	90.0	10	273.0
Saiko	This study		0.3	203.3	82.5	318-U1359A-015H-2-W-56_LP-IRM	SIO-flo	3.7719999999999996e-07	4.0	273.0	318-U1359A-015H-2-W-56_LP-IRM0	LT-IRM:LP-IRM	g	471	pmagpy-4.2.19	318-U1359A-015H-2-W-56	u	2012-04-15T11:09:00Z	0	0.015	0.0	90.0	0	273.0
