tab 	er_specimens
er_citation_names	er_location_name	er_sample_name	er_scientist_mail_names	er_site_name	er_specimen_alternatives	er_specimen_name	magic_method_codes	specimen_class	specimen_core_depth	specimen_lithology	specimen_type	specimen_volume	specimen_weight
This study	DSDP Site 522	28-2-030	Paul Hartl:Lisa Tauxe	28-2-030	1099	28-2-030	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	106	nannofossil ooze	sedimentary layer	1e-6	1.135e-03
This study	DSDP Site 522	28-2-033	Paul Hartl:Lisa Tauxe	28-2-033	1100	28-2-033	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	106.03	nannofossil ooze	sedimentary layer	1e-6	1.333e-03
This study	DSDP Site 522	28-2-036	Paul Hartl:Lisa Tauxe	28-2-036	1103	28-2-036	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	106.06	nannofossil ooze	sedimentary layer	1e-6	1.404e-03
This study	DSDP Site 522	28-2-040	Paul Hartl:Lisa Tauxe	28-2-040	1104	28-2-040	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	106.1	nannofossil ooze	sedimentary layer	1e-6	1.454e-03
This study	DSDP Site 522	28-2-045	Paul Hartl:Lisa Tauxe	28-2-045	1105	28-2-045	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	106.15	nannofossil ooze	sedimentary layer	1e-6	1.111e-03
This study	DSDP Site 522	28-2-048	Paul Hartl:Lisa Tauxe	28-2-048	1106	28-2-048	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	106.18	nannofossil ooze	sedimentary layer	1e-6	8.440e-04
This study	DSDP Site 522	28-2-051	Paul Hartl:Lisa Tauxe	28-2-051	1107	28-2-051	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	106.21	nannofossil ooze	sedimentary layer	1e-6	1.352e-03
This study	DSDP Site 522	28-2-055	Paul Hartl:Lisa Tauxe	28-2-055	1108	28-2-055	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	106.25	nannofossil ooze	sedimentary layer	1e-6	1.571e-03
This study	DSDP Site 522	28-2-058	Paul Hartl:Lisa Tauxe	28-2-058	1109	28-2-058	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	106.28	nannofossil ooze	sedimentary layer	1e-6	1.241e-03
This study	DSDP Site 522	28-2-061	Paul Hartl:Lisa Tauxe	28-2-061	1110	28-2-061	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	106.31	nannofossil ooze	sedimentary layer	1e-6	1.517e-03
This study	DSDP Site 522	28-2-064	Paul Hartl:Lisa Tauxe	28-2-064	1111	28-2-064	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	106.34	nannofossil ooze	sedimentary layer	1e-6	1.151e-03
This study	DSDP Site 522	28-2-067	Paul Hartl:Lisa Tauxe	28-2-067	1112	28-2-067	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	106.37	nannofossil ooze	sedimentary layer	1e-6	1.201e-03
This study	DSDP Site 522	28-2-071	Paul Hartl:Lisa Tauxe	28-2-071	1113	28-2-071	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	106.41	nannofossil ooze	sedimentary layer	1e-6	1.316e-03
This study	DSDP Site 522	28-2-075	Paul Hartl:Lisa Tauxe	28-2-075	1114	28-2-075	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	106.45	nannofossil ooze	sedimentary layer	1e-6	1.469e-03
This study	DSDP Site 522	28-2-077	Paul Hartl:Lisa Tauxe	28-2-077	1115	28-2-077	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	106.47	nannofossil ooze	sedimentary layer	1e-6	1.233e-03
This study	DSDP Site 522	28-2-080	Paul Hartl:Lisa Tauxe	28-2-080	1116	28-2-080	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	106.5	nannofossil ooze	sedimentary layer	1e-6	1.062e-03
This study	DSDP Site 522	28-2-083	Paul Hartl:Lisa Tauxe	28-2-083	1117	28-2-083	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	106.53	nannofossil ooze	sedimentary layer	1e-6	1.281e-03
This study	DSDP Site 522	28-2-089	Paul Hartl:Lisa Tauxe	28-2-089	1119	28-2-089	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	106.59	nannofossil ooze	sedimentary layer	1e-6	1.232e-03
This study	DSDP Site 522	28-2-093	Paul Hartl:Lisa Tauxe	28-2-093	1120	28-2-093	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	106.63	nannofossil ooze	sedimentary layer	1e-6	1.110e-03
This study	DSDP Site 522	28-2-096	Paul Hartl:Lisa Tauxe	28-2-096	1121	28-2-096	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	106.66	nannofossil ooze	sedimentary layer	1e-6	1.170e-03
This study	DSDP Site 522	28-2-099	Paul Hartl:Lisa Tauxe	28-2-099	1122	28-2-099	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	106.69	nannofossil ooze	sedimentary layer	1e-6	1.302e-03
This study	DSDP Site 522	28-2-103	Paul Hartl:Lisa Tauxe	28-2-103	1123	28-2-103	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	106.73	nannofossil ooze	sedimentary layer	1e-6	1.319e-03
This study	DSDP Site 522	28-2-106	Paul Hartl:Lisa Tauxe	28-2-106	1124	28-2-106	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	106.76	nannofossil ooze	sedimentary layer	1e-6	1.313e-03
This study	DSDP Site 522	28-2-109	Paul Hartl:Lisa Tauxe	28-2-109	1125	28-2-109	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	106.79	nannofossil ooze	sedimentary layer	1e-6	1.205e-03
This study	DSDP Site 522	28-2-111	Paul Hartl:Lisa Tauxe	28-2-111	1126	28-2-111	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	106.81	nannofossil ooze	sedimentary layer	1e-6	1.200e-03
This study	DSDP Site 522	28-2-114	Paul Hartl:Lisa Tauxe	28-2-114	1127	28-2-114	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	106.84	nannofossil ooze	sedimentary layer	1e-6	1.160e-03
This study	DSDP Site 522	28-2-118	Paul Hartl:Lisa Tauxe	28-2-118	1128	28-2-118	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	106.88	nannofossil ooze	sedimentary layer	1e-6	1.251e-03
This study	DSDP Site 522	28-2-122	Paul Hartl:Lisa Tauxe	28-2-122	1129	28-2-122	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	106.92	nannofossil ooze	sedimentary layer	1e-6	1.319e-03
This study	DSDP Site 522	28-2-125	Paul Hartl:Lisa Tauxe	28-2-125	1130	28-2-125	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	106.95	nannofossil ooze	sedimentary layer	1e-6	1.459e-03
This study	DSDP Site 522	28-2-128	Paul Hartl:Lisa Tauxe	28-2-128	1131	28-2-128	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	106.98	nannofossil ooze	sedimentary layer	1e-6	1.291e-03
This study	DSDP Site 522	28-2-132	Paul Hartl:Lisa Tauxe	28-2-132	1132	28-2-132	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	107.02	nannofossil ooze	sedimentary layer	1e-6	1.339e-03
This study	DSDP Site 522	28-2-135	Paul Hartl:Lisa Tauxe	28-2-135	1133	28-2-135	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	107.05	nannofossil ooze	sedimentary layer	1e-6	1.472e-03
This study	DSDP Site 522	28-2-138	Paul Hartl:Lisa Tauxe	28-2-138	1134	28-2-138	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	107.08	nannofossil ooze	sedimentary layer	1e-6	1.441e-03
This study	DSDP Site 522	28-2-141	Paul Hartl:Lisa Tauxe	28-2-141	1136	28-2-141	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	107.11	nannofossil ooze	sedimentary layer	1e-6	1.565e-03
This study	DSDP Site 522	28-2-145	Paul Hartl:Lisa Tauxe	28-2-145	1135	28-2-145	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	107.15	nannofossil ooze	sedimentary layer	1e-6	1.373e-03
This study	DSDP Site 522	28-2-148	Paul Hartl:Lisa Tauxe	28-2-148	1137	28-2-148	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	107.18	nannofossil ooze	sedimentary layer	1e-6	1.374e-03
This study	DSDP Site 522	28-3-012	Paul Hartl:Lisa Tauxe	28-3-012	1140	28-3-012	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	107.32	nannofossil ooze	sedimentary layer	1e-6	1.391e-03
This study	DSDP Site 522	28-3-015	Paul Hartl:Lisa Tauxe	28-3-015	1141	28-3-015	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	107.35	nannofossil ooze	sedimentary layer	1e-6	9.100e-04
This study	DSDP Site 522	28-3-018	Paul Hartl:Lisa Tauxe	28-3-018	1142	28-3-018	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	107.38	nannofossil ooze	sedimentary layer	1e-6	1.186e-03
This study	DSDP Site 522	28-3-022	Paul Hartl:Lisa Tauxe	28-3-022	1143	28-3-022	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	107.42	nannofossil ooze	sedimentary layer	1e-6	1.285e-03
This study	DSDP Site 522	28-3-025	Paul Hartl:Lisa Tauxe	28-3-025	1144	28-3-025	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	107.45	nannofossil ooze	sedimentary layer	1e-6	1.027e-03
This study	DSDP Site 522	28-3-028	Paul Hartl:Lisa Tauxe	28-3-028	1145	28-3-028	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	107.48	nannofossil ooze	sedimentary layer	1e-6	1.397e-03
This study	DSDP Site 522	28-3-031	Paul Hartl:Lisa Tauxe	28-3-031	1146	28-3-031	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	107.51	nannofossil ooze	sedimentary layer	1e-6	1.117e-03
This study	DSDP Site 522	28-3-034	Paul Hartl:Lisa Tauxe	28-3-034	1147	28-3-034	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	107.54	nannofossil ooze	sedimentary layer	1e-6	1.418e-03
This study	DSDP Site 522	28-3-037	Paul Hartl:Lisa Tauxe	28-3-037	1148	28-3-037	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	107.57	nannofossil ooze	sedimentary layer	1e-6	8.330e-04
This study	DSDP Site 522	28-3-039	Paul Hartl:Lisa Tauxe	28-3-039	1149	28-3-039	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	107.59	nannofossil ooze	sedimentary layer	1e-6	1.332e-03
This study	DSDP Site 522	28-3-042	Paul Hartl:Lisa Tauxe	28-3-042	1150	28-3-042	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	107.62	nannofossil ooze	sedimentary layer	1e-6	1.278e-03
This study	DSDP Site 522	28-3-045	Paul Hartl:Lisa Tauxe	28-3-045	1151	28-3-045	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	107.65	nannofossil ooze	sedimentary layer	1e-6	1.319e-03
This study	DSDP Site 522	28-3-048	Paul Hartl:Lisa Tauxe	28-3-048	1152	28-3-048	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	107.68	nannofossil ooze	sedimentary layer	1e-6	1.418e-03
This study	DSDP Site 522	28-3-054	Paul Hartl:Lisa Tauxe	28-3-054	1153	28-3-054	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	107.74	nannofossil ooze	sedimentary layer	1e-6	1.461e-03
This study	DSDP Site 522	28-3-057	Paul Hartl:Lisa Tauxe	28-3-057	1154	28-3-057	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	107.77	nannofossil ooze	sedimentary layer	1e-6	1.332e-03
This study	DSDP Site 522	28-3-063	Paul Hartl:Lisa Tauxe	28-3-063	1156	28-3-063	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	107.83	nannofossil ooze	sedimentary layer	1e-6	1.393e-03
This study	DSDP Site 522	28-3-066	Paul Hartl:Lisa Tauxe	28-3-066	1157	28-3-066	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	107.86	nannofossil ooze	sedimentary layer	1e-6	1.426e-03
This study	DSDP Site 522	28-3-069	Paul Hartl:Lisa Tauxe	28-3-069	1158	28-3-069	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	107.89	nannofossil ooze	sedimentary layer	1e-6	1.293e-03
This study	DSDP Site 522	28-3-073	Paul Hartl:Lisa Tauxe	28-3-073	1159	28-3-073	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	107.93	nannofossil ooze	sedimentary layer	1e-6	1.423e-03
This study	DSDP Site 522	28-3-076	Paul Hartl:Lisa Tauxe	28-3-076	1160	28-3-076	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	107.96	nannofossil ooze	sedimentary layer	1e-6	1.266e-03
This study	DSDP Site 522	28-3-079	Paul Hartl:Lisa Tauxe	28-3-079	1161	28-3-079	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	107.99	nannofossil ooze	sedimentary layer	1e-6	1.327e-03
This study	DSDP Site 522	28-3-082	Paul Hartl:Lisa Tauxe	28-3-082	1162	28-3-082	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	108.02	nannofossil ooze	sedimentary layer	1e-6	1.324e-03
This study	DSDP Site 522	28-3-085	Paul Hartl:Lisa Tauxe	28-3-085	1163	28-3-085	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	108.05	nannofossil ooze	sedimentary layer	1e-6	1.743e-03
This study	DSDP Site 522	28-3-088	Paul Hartl:Lisa Tauxe	28-3-088	1164	28-3-088	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	108.08	nannofossil ooze	sedimentary layer	1e-6	1.409e-03
This study	DSDP Site 522	28-3-091	Paul Hartl:Lisa Tauxe	28-3-091	1165	28-3-091	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	108.11	nannofossil ooze	sedimentary layer	1e-6	1.208e-03
This study	DSDP Site 522	28-3-094	Paul Hartl:Lisa Tauxe	28-3-094	1166	28-3-094	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	108.14	nannofossil ooze	sedimentary layer	1e-6	1.286e-03
This study	DSDP Site 522	28-3-097	Paul Hartl:Lisa Tauxe	28-3-097	1167	28-3-097	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	108.17	nannofossil ooze	sedimentary layer	1e-6	1.403e-03
This study	DSDP Site 522	28-3-100	Paul Hartl:Lisa Tauxe	28-3-100	1168	28-3-100	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	108.2	nannofossil ooze	sedimentary layer	1e-6	1.551e-03
This study	DSDP Site 522	28-3-103	Paul Hartl:Lisa Tauxe	28-3-103	1169	28-3-103	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	108.23	nannofossil ooze	sedimentary layer	1e-6	1.594e-03
This study	DSDP Site 522	28-3-106	Paul Hartl:Lisa Tauxe	28-3-106	1170	28-3-106	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	108.26	nannofossil ooze	sedimentary layer	1e-6	1.253e-03
This study	DSDP Site 522	28-3-112	Paul Hartl:Lisa Tauxe	28-3-112	1172	28-3-112	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	108.32	nannofossil ooze	sedimentary layer	1e-6	1.458e-03
This study	DSDP Site 522	28-3-114	Paul Hartl:Lisa Tauxe	28-3-114	1173	28-3-114	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	108.34	nannofossil ooze	sedimentary layer	1e-6	1.400e-03
This study	DSDP Site 522	29-1-004	Paul Hartl:Lisa Tauxe	29-1-004	928	29-1-004	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	108.64	nannofossil ooze	sedimentary layer	1e-6	9.900e-04
This study	DSDP Site 522	29-1-008	Paul Hartl:Lisa Tauxe	29-1-008	929	29-1-008	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	108.68	nannofossil ooze	sedimentary layer	1e-6	9.490e-04
This study	DSDP Site 522	29-1-011	Paul Hartl:Lisa Tauxe	29-1-011	930	29-1-011	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	108.71	nannofossil ooze	sedimentary layer	1e-6	1.294e-03
This study	DSDP Site 522	29-1-017	Paul Hartl:Lisa Tauxe	29-1-017	932	29-1-017	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	108.77	nannofossil ooze	sedimentary layer	1e-6	1.492e-03
This study	DSDP Site 522	29-1-027	Paul Hartl:Lisa Tauxe	29-1-027	935	29-1-027	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	108.87	nannofossil ooze	sedimentary layer	1e-6	1.693e-03
This study	DSDP Site 522	29-1-030	Paul Hartl:Lisa Tauxe	29-1-030	936	29-1-030	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	108.9	nannofossil ooze	sedimentary layer	1e-6	1.503e-03
This study	DSDP Site 522	29-1-033	Paul Hartl:Lisa Tauxe	29-1-033	937	29-1-033	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	108.93	nannofossil ooze	sedimentary layer	1e-6	1.513e-03
This study	DSDP Site 522	29-1-037	Paul Hartl:Lisa Tauxe	29-1-037	938	29-1-037	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	108.97	nannofossil ooze	sedimentary layer	1e-6	1.454e-03
This study	DSDP Site 522	29-1-040	Paul Hartl:Lisa Tauxe	29-1-040	939	29-1-040	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	109	nannofossil ooze	sedimentary layer	1e-6	1.655e-03
This study	DSDP Site 522	29-1-043	Paul Hartl:Lisa Tauxe	29-1-043	940	29-1-043	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	109.03	nannofossil ooze	sedimentary layer	1e-6	9.350e-04
This study	DSDP Site 522	29-1-047	Paul Hartl:Lisa Tauxe	29-1-047	941	29-1-047	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	109.07	nannofossil ooze	sedimentary layer	1e-6	1.252e-03
This study	DSDP Site 522	29-1-051	Paul Hartl:Lisa Tauxe	29-1-051	942	29-1-051	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	109.11	nannofossil ooze	sedimentary layer	1e-6	1.258e-03
This study	DSDP Site 522	29-1-054	Paul Hartl:Lisa Tauxe	29-1-054	943	29-1-054	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	109.14	nannofossil ooze	sedimentary layer	1e-6	9.560e-04
This study	DSDP Site 522	29-1-057	Paul Hartl:Lisa Tauxe	29-1-057	944	29-1-057	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	109.17	nannofossil ooze	sedimentary layer	1e-6	1.206e-03
This study	DSDP Site 522	29-1-061	Paul Hartl:Lisa Tauxe	29-1-061	945	29-1-061	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	109.21	nannofossil ooze	sedimentary layer	1e-6	1.242e-03
This study	DSDP Site 522	29-1-068	Paul Hartl:Lisa Tauxe	29-1-068	946	29-1-068	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	109.28	nannofossil ooze	sedimentary layer	1e-6	1.532e-03
This study	DSDP Site 522	29-1-070	Paul Hartl:Lisa Tauxe	29-1-070	947	29-1-070	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	109.3	nannofossil ooze	sedimentary layer	1e-6	1.050e-03
This study	DSDP Site 522	29-1-073	Paul Hartl:Lisa Tauxe	29-1-073	948	29-1-073	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	109.33	nannofossil ooze	sedimentary layer	1e-6	1.382e-03
This study	DSDP Site 522	29-1-078	Paul Hartl:Lisa Tauxe	29-1-078	949	29-1-078	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	109.38	nannofossil ooze	sedimentary layer	1e-6	1.308e-03
This study	DSDP Site 522	29-1-083	Paul Hartl:Lisa Tauxe	29-1-083	950	29-1-083	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	109.43	nannofossil ooze	sedimentary layer	1e-6	1.541e-03
This study	DSDP Site 522	29-1-086	Paul Hartl:Lisa Tauxe	29-1-086	951	29-1-086	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	109.46	nannofossil ooze	sedimentary layer	1e-6	1.531e-03
This study	DSDP Site 522	29-1-094	Paul Hartl:Lisa Tauxe	29-1-094	953	29-1-094	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	109.54	nannofossil ooze	sedimentary layer	1e-6	1.589e-03
This study	DSDP Site 522	29-1-097	Paul Hartl:Lisa Tauxe	29-1-097	954	29-1-097	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	109.57	nannofossil ooze	sedimentary layer	1e-6	1.239e-03
This study	DSDP Site 522	29-1-100	Paul Hartl:Lisa Tauxe	29-1-100	955	29-1-100	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	109.6	nannofossil ooze	sedimentary layer	1e-6	5.320e-04
This study	DSDP Site 522	29-1-103	Paul Hartl:Lisa Tauxe	29-1-103	956	29-1-103	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	109.63	nannofossil ooze	sedimentary layer	1e-6	1.392e-03
This study	DSDP Site 522	29-1-106	Paul Hartl:Lisa Tauxe	29-1-106	957	29-1-106	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	109.66	nannofossil ooze	sedimentary layer	1e-6	1.342e-03
This study	DSDP Site 522	29-1-109	Paul Hartl:Lisa Tauxe	29-1-109	958	29-1-109	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	109.69	nannofossil ooze	sedimentary layer	1e-6	1.284e-03
This study	DSDP Site 522	29-1-112	Paul Hartl:Lisa Tauxe	29-1-112	959	29-1-112	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	109.72	nannofossil ooze	sedimentary layer	1e-6	1.287e-03
This study	DSDP Site 522	29-1-115	Paul Hartl:Lisa Tauxe	29-1-115	960	29-1-115	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	109.75	nannofossil ooze	sedimentary layer	1e-6	1.527e-03
This study	DSDP Site 522	29-1-118	Paul Hartl:Lisa Tauxe	29-1-118	961	29-1-118	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	109.78	nannofossil ooze	sedimentary layer	1e-6	1.481e-03
This study	DSDP Site 522	29-1-123	Paul Hartl:Lisa Tauxe	29-1-123	962	29-1-123	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	109.83	nannofossil ooze	sedimentary layer	1e-6	1.474e-03
This study	DSDP Site 522	29-1-126	Paul Hartl:Lisa Tauxe	29-1-126	963	29-1-126	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	109.86	nannofossil ooze	sedimentary layer	1e-6	1.389e-03
This study	DSDP Site 522	29-1-131	Paul Hartl:Lisa Tauxe	29-1-131	964	29-1-131	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	109.91	nannofossil ooze	sedimentary layer	1e-6	1.518e-03
This study	DSDP Site 522	29-1-134	Paul Hartl:Lisa Tauxe	29-1-134	965	29-1-134	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	109.94	nannofossil ooze	sedimentary layer	1e-6	1.828e-03
This study	DSDP Site 522	29-1-137	Paul Hartl:Lisa Tauxe	29-1-137	966	29-1-137	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	109.97	nannofossil ooze	sedimentary layer	1e-6	1.443e-03
This study	DSDP Site 522	29-1-140	Paul Hartl:Lisa Tauxe	29-1-140	967	29-1-140	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	110	nannofossil ooze	sedimentary layer	1e-6	1.299e-03
This study	DSDP Site 522	29-1-144	Paul Hartl:Lisa Tauxe	29-1-144	968	29-1-144	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	110.04	nannofossil ooze	sedimentary layer	1e-6	1.610e-03
This study	DSDP Site 522	29-2-004	Paul Hartl:Lisa Tauxe	29-2-004	970	29-2-004	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	110.14	nannofossil ooze	sedimentary layer	1e-6	1.659e-03
This study	DSDP Site 522	29-2-007	Paul Hartl:Lisa Tauxe	29-2-007	971	29-2-007	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	110.17	nannofossil ooze	sedimentary layer	1e-6	1.546e-03
This study	DSDP Site 522	29-2-010	Paul Hartl:Lisa Tauxe	29-2-010	972	29-2-010	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	110.2	nannofossil ooze	sedimentary layer	1e-6	1.384e-03
This study	DSDP Site 522	29-2-014	Paul Hartl:Lisa Tauxe	29-2-014	973	29-2-014	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	110.24	nannofossil ooze	sedimentary layer	1e-6	1.511e-03
This study	DSDP Site 522	29-2-017	Paul Hartl:Lisa Tauxe	29-2-017	974	29-2-017	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	110.27	nannofossil ooze	sedimentary layer	1e-6	1.490e-03
This study	DSDP Site 522	29-2-020	Paul Hartl:Lisa Tauxe	29-2-020	975	29-2-020	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	110.3	nannofossil ooze	sedimentary layer	1e-6	1.494e-03
This study	DSDP Site 522	29-2-023	Paul Hartl:Lisa Tauxe	29-2-023	976	29-2-023	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	110.33	nannofossil ooze	sedimentary layer	1e-6	1.599e-03
This study	DSDP Site 522	29-2-026	Paul Hartl:Lisa Tauxe	29-2-026	977	29-2-026	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	110.36	nannofossil ooze	sedimentary layer	1e-6	1.659e-03
This study	DSDP Site 522	29-2-029	Paul Hartl:Lisa Tauxe	29-2-029	978	29-2-029	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	110.39	nannofossil ooze	sedimentary layer	1e-6	1.587e-03
This study	DSDP Site 522	29-2-032	Paul Hartl:Lisa Tauxe	29-2-032	979	29-2-032	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	110.42	nannofossil ooze	sedimentary layer	1e-6	1.416e-03
This study	DSDP Site 522	29-2-036	Paul Hartl:Lisa Tauxe	29-2-036	980	29-2-036	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	110.46	nannofossil ooze	sedimentary layer	1e-6	1.511e-03
This study	DSDP Site 522	29-2-039	Paul Hartl:Lisa Tauxe	29-2-039	981	29-2-039	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	110.49	nannofossil ooze	sedimentary layer	1e-6	1.183e-03
This study	DSDP Site 522	29-2-042	Paul Hartl:Lisa Tauxe	29-2-042	982	29-2-042	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	110.52	nannofossil ooze	sedimentary layer	1e-6	1.598e-03
This study	DSDP Site 522	29-2-045	Paul Hartl:Lisa Tauxe	29-2-045	983	29-2-045	FS-C-PISTON-H:FS-C-DRILL-DSDP	sedimentary	110.55	nannofossil ooze	sedimentary layer	1e-6	1.484e-03
