tab 	sites
age_high	age_low	age_unit	citations	core_depth	geologic_classes	geologic_types	lat	lithologies	location	lon	method_codes	result_quality	result_type	site
13	0	Ma	This study	101.2	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-011H_5A-0.7
13	0	Ma	This study	101.25	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-011H_5A-0.75
13	0	Ma	This study	101.3	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-011H_5A-0.8
13	0	Ma	This study	101.35	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-011H_5A-0.85
13	0	Ma	This study	101.4	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-011H_5A-0.9
13	0	Ma	This study	101.45	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-011H_5A-0.95
13	0	Ma	This study	101.5	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-011H_5A-1
13	0	Ma	This study	101.55	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-011H_5A-1.05
13	0	Ma	This study	101.6	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-011H_5A-1.1
13	0	Ma	This study	101.65	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-011H_5A-1.15
13	0	Ma	This study	101.7	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-011H_5A-1.2
13	0	Ma	This study	101.75	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-011H_5A-1.25
13	0	Ma	This study	101.8	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-011H_5A-1.3
13	0	Ma	This study	101.85	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-011H_5A-1.35
13	0	Ma	This study	101.9	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-011H_5A-1.4
13	0	Ma	This study	101.95	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-011H_5A-1.45
13	0	Ma	This study	107.18	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H-4-W-91
13	0	Ma	This study	109	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H-5-W-122
13	0	Ma	This study	110.355	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H-6-W-107
13	0	Ma	This study	110.925	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H-7-W-43
13	0	Ma	This study	106.37	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_4A-0.1
13	0	Ma	This study	106.52	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_4A-0.25
13	0	Ma	This study	106.57	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_4A-0.3
13	0	Ma	This study	106.62	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_4A-0.35
13	0	Ma	This study	106.67	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_4A-0.4
13	0	Ma	This study	106.72	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_4A-0.45
13	0	Ma	This study	106.77	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_4A-0.5
13	0	Ma	This study	106.82	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_4A-0.55
13	0	Ma	This study	106.87	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_4A-0.6
13	0	Ma	This study	106.92	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_4A-0.65
13	0	Ma	This study	106.97	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_4A-0.7
13	0	Ma	This study	107.02	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_4A-0.75
13	0	Ma	This study	107.07	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_4A-0.8
13	0	Ma	This study	107.12	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_4A-0.85
13	0	Ma	This study	107.17	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_4A-0.9
13	0	Ma	This study	107.22	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_4A-0.95
13	0	Ma	This study	107.27	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_4A-1
13	0	Ma	This study	107.32	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_4A-1.05
13	0	Ma	This study	107.37	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_4A-1.1
13	0	Ma	This study	107.42	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_4A-1.15
13	0	Ma	This study	107.47	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_4A-1.2
13	0	Ma	This study	107.52	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_4A-1.25
13	0	Ma	This study	107.57	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_4A-1.3
13	0	Ma	This study	107.62	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_4A-1.35
13	0	Ma	This study	107.67	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_4A-1.4
13	0	Ma	This study	107.88	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_5A-0.1
13	0	Ma	This study	107.93	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_5A-0.15
13	0	Ma	This study	107.98	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_5A-0.2
13	0	Ma	This study	108.03	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_5A-0.25
13	0	Ma	This study	108.08	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_5A-0.3
13	0	Ma	This study	108.13	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_5A-0.35
13	0	Ma	This study	108.18	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_5A-0.4
13	0	Ma	This study	108.23	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_5A-0.45
13	0	Ma	This study	108.28	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_5A-0.5
13	0	Ma	This study	108.33	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_5A-0.55
13	0	Ma	This study	108.38	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_5A-0.6
13	0	Ma	This study	108.43	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_5A-0.65
13	0	Ma	This study	108.48	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_5A-0.7
13	0	Ma	This study	108.53	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_5A-0.75
13	0	Ma	This study	108.58	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_5A-0.8
13	0	Ma	This study	108.63	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_5A-0.85
13	0	Ma	This study	108.68	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_5A-0.9
13	0	Ma	This study	108.73	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_5A-0.95
13	0	Ma	This study	108.78	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_5A-1
13	0	Ma	This study	108.83	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_5A-1.05
13	0	Ma	This study	108.88	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_5A-1.1
13	0	Ma	This study	108.98	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_5A-1.2
13	0	Ma	This study	109.03	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_5A-1.25
13	0	Ma	This study	109.08	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_5A-1.3
13	0	Ma	This study	109.13	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_5A-1.35
13	0	Ma	This study	109.18	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_5A-1.4
13	0	Ma	This study	109.39	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_6A-0.1
13	0	Ma	This study	109.44	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_6A-0.15
13	0	Ma	This study	109.49	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_6A-0.2
13	0	Ma	This study	109.54	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_6A-0.25
13	0	Ma	This study	109.59	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_6A-0.3
13	0	Ma	This study	109.64	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_6A-0.35
13	0	Ma	This study	109.69	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_6A-0.4
13	0	Ma	This study	109.74	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_6A-0.45
13	0	Ma	This study	109.79	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_6A-0.5
13	0	Ma	This study	109.84	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_6A-0.55
13	0	Ma	This study	109.89	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_6A-0.6
13	0	Ma	This study	109.94	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_6A-0.65
13	0	Ma	This study	109.99	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_6A-0.7
13	0	Ma	This study	110.04	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_6A-0.75
13	0	Ma	This study	110.09	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_6A-0.8
13	0	Ma	This study	110.14	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_6A-0.85
13	0	Ma	This study	110.19	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_6A-0.9
13	0	Ma	This study	110.24	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_6A-0.95
13	0	Ma	This study	110.29	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_6A-1
13	0	Ma	This study	110.34	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_6A-1.05
13	0	Ma	This study	110.39	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_6A-1.1
13	0	Ma	This study	110.44	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_6A-1.15
13	0	Ma	This study	110.49	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_6A-1.2
13	0	Ma	This study	110.65	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_7A-0.15
13	0	Ma	This study	110.7	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_7A-0.2
13	0	Ma	This study	110.75	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_7A-0.25
13	0	Ma	This study	110.8	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_7A-0.3
13	0	Ma	This study	110.85	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_7A-0.35
13	0	Ma	This study	110.9	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_7A-0.4
13	0	Ma	This study	110.95	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_7A-0.45
13	0	Ma	This study	111	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_7A-0.5
13	0	Ma	This study	111.05	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_7A-0.55
13	0	Ma	This study	111.1	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-012H_7A-0.6
13	0	Ma	This study	114.52	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H-1-W-102
13	0	Ma	This study	115.7	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H-2-W-70
13	0	Ma	This study	117.47	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H-3-W-97
13	0	Ma	This study	119.18	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H-4-W-118
13	0	Ma	This study	120.45	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H-5-W-95
13	0	Ma	This study	121.89	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H-6-W-89
13	0	Ma	This study	113.6	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_1A-0.1
13	0	Ma	This study	113.65	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_1A-0.15
13	0	Ma	This study	113.7	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_1A-0.2
13	0	Ma	This study	113.75	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_1A-0.25
13	0	Ma	This study	113.8	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_1A-0.3
13	0	Ma	This study	113.85	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_1A-0.35
13	0	Ma	This study	113.9	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_1A-0.4
13	0	Ma	This study	113.95	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_1A-0.45
13	0	Ma	This study	114	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_1A-0.5
13	0	Ma	This study	114.05	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_1A-0.55
13	0	Ma	This study	114.1	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_1A-0.6
13	0	Ma	This study	114.15	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_1A-0.65
13	0	Ma	This study	114.2	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_1A-0.7
13	0	Ma	This study	114.25	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_1A-0.75
13	0	Ma	This study	114.3	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_1A-0.8
13	0	Ma	This study	114.35	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_1A-0.85
13	0	Ma	This study	114.4	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_1A-0.9
13	0	Ma	This study	114.45	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_1A-0.95
13	0	Ma	This study	114.5	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_1A-1
13	0	Ma	This study	114.55	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_1A-1.05
13	0	Ma	This study	114.6	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_1A-1.1
13	0	Ma	This study	114.65	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_1A-1.15
13	0	Ma	This study	114.7	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_1A-1.2
13	0	Ma	This study	114.75	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_1A-1.25
13	0	Ma	This study	114.8	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_1A-1.3
13	0	Ma	This study	114.85	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_1A-1.35
13	0	Ma	This study	114.9	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_1A-1.4
13	0	Ma	This study	115.1	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_2A-0.1
13	0	Ma	This study	115.15	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_2A-0.15
13	0	Ma	This study	115.2	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_2A-0.2
13	0	Ma	This study	115.25	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_2A-0.25
13	0	Ma	This study	115.3	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_2A-0.3
13	0	Ma	This study	115.35	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_2A-0.35
13	0	Ma	This study	115.4	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_2A-0.4
13	0	Ma	This study	115.45	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_2A-0.45
13	0	Ma	This study	115.5	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_2A-0.5
13	0	Ma	This study	115.55	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_2A-0.55
13	0	Ma	This study	115.6	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_2A-0.6
13	0	Ma	This study	115.65	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_2A-0.65
13	0	Ma	This study	115.7	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_2A-0.7
13	0	Ma	This study	115.75	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_2A-0.75
13	0	Ma	This study	115.8	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_2A-0.8
13	0	Ma	This study	115.85	Sedimentary	Sediment Layer	-64.2457	Not Specified	U1361A	143.532	SO-V:FS-C-DRILL-IODP	g	i	318-U1361A-013H_2A-0.85
