tab delimited	contribution
id	version	timestamp	contributor	data_model_version	reference
16749	3	2020-02-15T20:31:55.746Z	@ltauxe	3.0	10.1016/J.EPSL.2014.12.034
>>>>>>>>>>
tab delimited	locations
location	location_type	citations	expedition_name	expedition_ship	expedition_leg	expedition_url	geologic_classes	lithologies	tectonic_settings	lat_s	lat_n	lon_w	lon_e	continent_ocean	region	age_low	age_high	age_unit
U1361A	Drill Site	This study	318	JOIDES Resolution	318	http://publications.iodp.org/proceedings/318/318toc.htm	Sedimentary	Silicate Clay:Silty Clay	Continental Shelf	-64.2457	-64.2457	143.532	143.532	Indian Ocean	Wilkes Land Margin	0	12	ma
>>>>>>>>>>
tab delimited	sites
site	location	result_type	result_quality	method_codes	citations	geologic_classes	geologic_types	lithologies	lat	lon	core_depth	age_low	age_high	age_unit
318-U1361A-033X-4-W-90-LP-DIR-AF-5	318-U1361A-033X-4-W-90-LP-DIR-AF	318-U1361A-033X-4-W-90	15.6	81.6	-79.2				0.1				0				0	0				5	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	3971	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-06T21:19:00Z	6.014e-10
318-U1361A-033X-5-W-38-LP-DIR-AF-1	318-U1361A-033X-5-W-38-LP-DIR-AF	318-U1361A-033X-5-W-38	5	108.0	-8.8				0.03				0				0	0				1	273							This study		LT-AF-Z : LP-DIR-AF	g	3972	u				4						273				pmagpy-2.93	2010-06-02T20:03:00Z	3.7690000000000005e-09
318-U1361A-033X-5-W-38-LP-DIR-AF-2	318-U1361A-033X-5-W-38-LP-DIR-AF	318-U1361A-033X-5-W-38	12.7	93.8	-0.8				0.04				0				0	0				2	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	3973	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-07T14:15:00Z	2.521e-09
318-U1361A-033X-5-W-38-LP-DIR-AF-3	318-U1361A-033X-5-W-38-LP-DIR-AF	318-U1361A-033X-5-W-38	80.4	144.3	29.6				0.06				0				0	0				3	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	3974	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-07T14:18:00Z	8.956e-10
318-U1361A-033X-5-W-38-LP-DIR-AF-4	318-U1361A-033X-5-W-38-LP-DIR-AF	318-U1361A-033X-5-W-38	45.5	162.6	38.8				0.08				0				0	0				4	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	3975	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-07T14:21:00Z	2.2589999999999997e-09
318-U1361A-033X-6-W-12-LP-DIR-AF-1	318-U1361A-033X-6-W-12-LP-DIR-AF	318-U1361A-033X-6-W-12	0.3	34.3	-78.5				0.03				0				0	0				1	273							This study		LT-AF-Z : LP-DIR-AF	g	3976	u				4						273				pmagpy-2.93	2010-06-02T20:04:00Z	3.632e-08
318-U1361A-033X-6-W-12-LP-DIR-AF-2	318-U1361A-033X-6-W-12-LP-DIR-AF	318-U1361A-033X-6-W-12	1.3	39.3	-80.4				0.04				0				0	0				2	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	3977	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-07T17:03:00Z	2.161e-08
318-U1361A-033X-6-W-12-LP-DIR-AF-3	318-U1361A-033X-6-W-12-LP-DIR-AF	318-U1361A-033X-6-W-12	7.8	48.2	-74				0.06				0				0	0				3	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	3978	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-07T17:05:00Z	7.644e-09
318-U1361A-033X-6-W-12-LP-DIR-AF-4	318-U1361A-033X-6-W-12-LP-DIR-AF	318-U1361A-033X-6-W-12	22.8	33.2	-62.1				0.08				0				0	0				4	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	3979	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-07T17:08:00Z	2.297e-09
318-U1361A-033X-6-W-12-LP-DIR-AF-5	318-U1361A-033X-6-W-12-LP-DIR-AF	318-U1361A-033X-6-W-12	45.8	34.1	-34.6				0.1				0				0	0				5	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	3980	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-07T17:10:00Z	1.124e-09
318-U1361A-034X-2-W-138-LP-DIR-AF-1	318-U1361A-034X-2-W-138-LP-DIR-AF	318-U1361A-034X-2-W-138	0.7	2.5	-38.2				0.03				0				0	0				1	273							This study		LT-AF-Z : LP-DIR-AF	g	3981	u				4						273				pmagpy-2.93	2010-06-02T20:04:00Z	1.233e-09
318-U1361A-034X-2-W-138-LP-DIR-AF-2	318-U1361A-034X-2-W-138-LP-DIR-AF	318-U1361A-034X-2-W-138	36.5	209.0	-6.3				0.04				0				0	0				2	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	3982	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-07T17:27:00Z	4.823e-10
318-U1361A-034X-2-W-138-LP-DIR-AF-3	318-U1361A-034X-2-W-138-LP-DIR-AF	318-U1361A-034X-2-W-138	12.7	145.1	33.3				0.06				0				0	0				3	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	3983	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-07T17:35:00Z	5.955e-10
318-U1361A-034X-2-W-138-LP-DIR-AF-4	318-U1361A-034X-2-W-138-LP-DIR-AF	318-U1361A-034X-2-W-138	50.3	249.9	22.4				0.08				0				0	0				4	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	3984	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-07T17:38:00Z	4.2389999999999995e-10
318-U1361A-034X-3-W-20-LP-DIR-AF-1	318-U1361A-034X-3-W-20-LP-DIR-AF	318-U1361A-034X-3-W-20	0.3	10.5	67.5				0.03				0				0	0				1	273							This study		LT-AF-Z : LP-DIR-AF	g	3985	u				4						273				pmagpy-2.93	2010-06-02T20:05:00Z	1.328e-08
318-U1361A-034X-3-W-20-LP-DIR-AF-2	318-U1361A-034X-3-W-20-LP-DIR-AF	318-U1361A-034X-3-W-20	2.9	11.2	76.8				0.04				0				0	0				2	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	3986	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-07T17:41:00Z	9.803e-09
318-U1361A-034X-3-W-20-LP-DIR-AF-3	318-U1361A-034X-3-W-20-LP-DIR-AF	318-U1361A-034X-3-W-20	6.4	317.0	85.3				0.06				0				0	0				3	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	3987	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-07T17:43:00Z	4.499e-09
318-U1361A-034X-3-W-20-LP-DIR-AF-4	318-U1361A-034X-3-W-20-LP-DIR-AF	318-U1361A-034X-3-W-20	12.3	88.5	77.1				0.08				0				0	0				4	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	3988	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-07T17:46:00Z	2.338e-09
318-U1361A-034X-3-W-20-LP-DIR-AF-5	318-U1361A-034X-3-W-20-LP-DIR-AF	318-U1361A-034X-3-W-20	16.9	336.7	42.8				0.1				0				0	0				5	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	3989	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-07T17:48:00Z	5.775e-10
318-U1361A-034X-4-W-35-LP-DIR-AF-1	318-U1361A-034X-4-W-35-LP-DIR-AF	318-U1361A-034X-4-W-35	0.3	162.0	84.5				0.03				0				0	0				1	273							This study		LT-AF-Z : LP-DIR-AF	g	3990	u				4						273				pmagpy-2.93	2010-06-02T20:06:00Z	8.429000000000001e-08
318-U1361A-034X-4-W-35-LP-DIR-AF-2	318-U1361A-034X-4-W-35-LP-DIR-AF	318-U1361A-034X-4-W-35	0.5	163.4	83				0.04				0				0	0				2	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	3991	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-07T19:52:00Z	5.176e-08
318-U1361A-034X-4-W-35-LP-DIR-AF-3	318-U1361A-034X-4-W-35-LP-DIR-AF	318-U1361A-034X-4-W-35	4.5	174.3	84.2				0.06				0				0	0				3	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	3992	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-07T19:54:00Z	1.766e-08
318-U1361A-034X-4-W-35-LP-DIR-AF-4	318-U1361A-034X-4-W-35-LP-DIR-AF	318-U1361A-034X-4-W-35	3.7	252.1	76.4				0.08				0				0	0				4	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	3993	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-07T19:57:00Z	4.741e-09
318-U1361A-034X-4-W-35-LP-DIR-AF-5	318-U1361A-034X-4-W-35-LP-DIR-AF	318-U1361A-034X-4-W-35	15.3	285.7	45.6				0.1				0				0	0				5	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	3994	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-07T19:59:00Z	1.962e-09
318-U1361A-034X-5-W-61-LP-DIR-AF-1	318-U1361A-034X-5-W-61-LP-DIR-AF	318-U1361A-034X-5-W-61	0.3	117.0	72				0.03				0				0	0				1	273							This study		LT-AF-Z : LP-DIR-AF	g	3995	u				4						273				pmagpy-2.93	2010-06-02T20:06:00Z	8.948e-08
318-U1361A-034X-5-W-61-LP-DIR-AF-2	318-U1361A-034X-5-W-61-LP-DIR-AF	318-U1361A-034X-5-W-61	0.8	128.8	73.2				0.04				0				0	0				2	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	3996	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-07T20:36:00Z	5.553999999999999e-08
318-U1361A-034X-5-W-61-LP-DIR-AF-3	318-U1361A-034X-5-W-61-LP-DIR-AF	318-U1361A-034X-5-W-61	1.2	147.2	78.1				0.06				0				0	0				3	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	3997	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-07T20:38:00Z	1.8540000000000003e-08
318-U1361A-034X-5-W-61-LP-DIR-AF-4	318-U1361A-034X-5-W-61-LP-DIR-AF	318-U1361A-034X-5-W-61	10.5	237.8	73.9				0.08				0				0	0				4	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	3998	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-07T20:41:00Z	6.143e-09
318-U1361A-034X-5-W-61-LP-DIR-AF-5	318-U1361A-034X-5-W-61-LP-DIR-AF	318-U1361A-034X-5-W-61	8.6	260.4	28.9				0.1				0				0	0				5	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	3999	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-07T20:43:00Z	3.235e-09
318-U1361A-034X-5-W-61-LP-DIR-AF-6	318-U1361A-034X-5-W-61-LP-DIR-AF	318-U1361A-034X-5-W-61	14.4	290.3	8.2				0.12				0				0	0				6	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	4000	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-07T20:46:00Z	2.7939999999999997e-09
318-U1361A-034X-6-W-49-LP-DIR-AF-1	318-U1361A-034X-6-W-49-LP-DIR-AF	318-U1361A-034X-6-W-49	0.5	290.5	29.6				0.03				0				0	0				1	273							This study		LT-AF-Z : LP-DIR-AF	g	4001	u				4						273				pmagpy-2.93	2010-06-02T20:07:00Z	7.447e-08
318-U1361A-034X-6-W-49-LP-DIR-AF-2	318-U1361A-034X-6-W-49-LP-DIR-AF	318-U1361A-034X-6-W-49	0.8	287.3	33.6				0.04				0				0	0				2	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	4002	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-07T21:13:00Z	4.399e-08
318-U1361A-034X-6-W-49-LP-DIR-AF-3	318-U1361A-034X-6-W-49-LP-DIR-AF	318-U1361A-034X-6-W-49	2.9	285.2	32.5				0.06				0				0	0				3	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	4003	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-07T21:17:00Z	1.413e-08
318-U1361A-034X-6-W-49-LP-DIR-AF-4	318-U1361A-034X-6-W-49-LP-DIR-AF	318-U1361A-034X-6-W-49	6.9	286.0	33.4				0.08				0				0	0				4	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	4004	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-07T21:20:00Z	4.229e-09
318-U1361A-034X-6-W-49-LP-DIR-AF-5	318-U1361A-034X-6-W-49-LP-DIR-AF	318-U1361A-034X-6-W-49	3.3	282.1	38				0.1				0				0	0				5	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	4005	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-07T21:23:00Z	8.674e-10
318-U1361A-034X-7-W-40-LP-DIR-AF-1	318-U1361A-034X-7-W-40-LP-DIR-AF	318-U1361A-034X-7-W-40	0.7	57.8	18.3				0.03				0				0	0				1	273							This study		LT-AF-Z : LP-DIR-AF	g	4006	u				4						273				pmagpy-2.93	2010-06-02T20:07:00Z	1.124e-09
318-U1361A-034X-7-W-40-LP-DIR-AF-2	318-U1361A-034X-7-W-40-LP-DIR-AF	318-U1361A-034X-7-W-40	28.5	163.3	32.6				0.04				0				0	0				2	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	4007	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-07T21:27:00Z	1.4560000000000001e-09
318-U1361A-034X-7-W-40-LP-DIR-AF-3	318-U1361A-034X-7-W-40-LP-DIR-AF	318-U1361A-034X-7-W-40	41.7	141.5	20.6				0.06				0				0	0				3	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	4008	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-07T21:29:00Z	9.988e-10
318-U1361A-034X-7-W-40-LP-DIR-AF-4	318-U1361A-034X-7-W-40-LP-DIR-AF	318-U1361A-034X-7-W-40	56.2	221.2	-1.7				0.08				0				0	0				4	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	4009	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-07T21:32:00Z	6.626e-10
318-U1361A-034X-7-W-40-LP-DIR-AF-5	318-U1361A-034X-7-W-40-LP-DIR-AF	318-U1361A-034X-7-W-40	81.4	294.1	-65.2				0.1				0				0	0				5	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	4010	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-07T21:34:00Z	5.609e-10
318-U1361A-035X-1-W-106-LP-DIR-AF-1	318-U1361A-035X-1-W-106-LP-DIR-AF	318-U1361A-035X-1-W-106	0.3	317.9	-56.7				0.03				0				0	0				1	273							This study		LT-AF-Z : LP-DIR-AF	g	4011	u				4						273				pmagpy-2.93	2010-06-02T20:08:00Z	8.225000000000001e-09
318-U1361A-035X-1-W-106-LP-DIR-AF-2	318-U1361A-035X-1-W-106-LP-DIR-AF	318-U1361A-035X-1-W-106	3	290.5	-59.5				0.04				0				0	0				2	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	4012	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-08T14:21:00Z	4.164e-09
318-U1361A-035X-1-W-106-LP-DIR-AF-3	318-U1361A-035X-1-W-106-LP-DIR-AF	318-U1361A-035X-1-W-106	24.8	279.4	-35.3				0.06				0				0	0				3	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	4013	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-08T14:23:00Z	1.159e-09
318-U1361A-035X-1-W-106-LP-DIR-AF-4	318-U1361A-035X-1-W-106-LP-DIR-AF	318-U1361A-035X-1-W-106	33.1	293.0	-60.6				0.08				0				0	0				4	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	4014	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-08T14:26:00Z	9.689e-10
318-U1361A-035X-1-W-106-LP-DIR-AF-5	318-U1361A-035X-1-W-106-LP-DIR-AF	318-U1361A-035X-1-W-106	29.4	261.3	-12.9				0.1				0				0	0				5	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	4015	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-08T14:28:00Z	7.570000000000001e-10
318-U1361A-035X-2-W-137-LP-DIR-AF-1	318-U1361A-035X-2-W-137-LP-DIR-AF	318-U1361A-035X-2-W-137	0.3	18.4	-73.8				0.03				0				0	0				1	273							This study		LT-AF-Z : LP-DIR-AF	g	4016	u				4						273				pmagpy-2.93	2010-06-02T20:09:00Z	9.75e-08
318-U1361A-035X-2-W-137-LP-DIR-AF-2	318-U1361A-035X-2-W-137-LP-DIR-AF	318-U1361A-035X-2-W-137	0.1	14.8	-75.3				0.04				0				0	0				2	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	4017	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-08T14:33:00Z	5.5779999999999994e-08
318-U1361A-035X-2-W-137-LP-DIR-AF-3	318-U1361A-035X-2-W-137-LP-DIR-AF	318-U1361A-035X-2-W-137	4.6	21.6	-75.9				0.06				0				0	0				3	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	4018	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-08T14:36:00Z	1.958e-08
318-U1361A-035X-2-W-137-LP-DIR-AF-4	318-U1361A-035X-2-W-137-LP-DIR-AF	318-U1361A-035X-2-W-137	8.9	43.9	-78.2				0.08				0				0	0				4	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	4019	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-08T16:13:00Z	5.985e-09
318-U1361A-035X-2-W-137-LP-DIR-AF-5	318-U1361A-035X-2-W-137-LP-DIR-AF	318-U1361A-035X-2-W-137	2.4	238.1	-65.1				0.1				0				0	0				5	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	4020	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-08T16:15:00Z	1.8299999999999999e-09
318-U1361A-035X-3-W-73-LP-DIR-AF-1	318-U1361A-035X-3-W-73-LP-DIR-AF	318-U1361A-035X-3-W-73	0.3	328.3	-14.1				0.03				0				0	0				1	273							This study		LT-AF-Z : LP-DIR-AF	g	4021	u				4						273				pmagpy-2.93	2010-06-02T20:09:00Z	1.424e-09
318-U1361A-035X-3-W-73-LP-DIR-AF-2	318-U1361A-035X-3-W-73-LP-DIR-AF	318-U1361A-035X-3-W-73	24.2	225.4	-46.8				0.04				0				0	0				2	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	4022	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-08T19:16:00Z	8.338999999999999e-10
318-U1361A-035X-3-W-73-LP-DIR-AF-3	318-U1361A-035X-3-W-73-LP-DIR-AF	318-U1361A-035X-3-W-73	16.5	211.9	-31.1				0.06				0				0	0				3	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	4023	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-08T19:19:00Z	5.766000000000001e-10
318-U1361A-035X-3-W-73-LP-DIR-AF-4	318-U1361A-035X-3-W-73-LP-DIR-AF	318-U1361A-035X-3-W-73	9.5	216.4	-41.1				0.08				0				0	0				4	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	4024	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-08T19:22:00Z	5.36e-10
318-U1361A-035X-3-W-73-LP-DIR-AF-5	318-U1361A-035X-3-W-73-LP-DIR-AF	318-U1361A-035X-3-W-73	20.4	186.3	-35.7				0.1				0				0	0				5	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	4025	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-08T19:24:00Z	5.282000000000001e-10
318-U1361A-035X-5-W-108-LP-DIR-AF-1	318-U1361A-035X-5-W-108-LP-DIR-AF	318-U1361A-035X-5-W-108	1.1	273.5	-8.4				0.03				0				0	0				1	273							This study		LT-AF-Z : LP-DIR-AF	g	4026	u				4						273				pmagpy-2.93	2010-06-02T20:10:00Z	3.138e-10
318-U1361A-035X-5-W-108-LP-DIR-AF-2	318-U1361A-035X-5-W-108-LP-DIR-AF	318-U1361A-035X-5-W-108	13.2	230.9	58.2				0.04				0				0	0				2	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	4027	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-08T20:16:00Z	3.2060000000000006e-10
318-U1361A-035X-5-W-108-LP-DIR-AF-3	318-U1361A-035X-5-W-108-LP-DIR-AF	318-U1361A-035X-5-W-108	46.9	248.0	52.5				0.06				0				0	0				3	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	4028	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-08T20:19:00Z	1.9430000000000002e-10
318-U1361A-035X-5-W-108-LP-DIR-AF-4	318-U1361A-035X-5-W-108-LP-DIR-AF	318-U1361A-035X-5-W-108	25.8	293.2	31.5				0.08				0				0	0				4	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	4029	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-08T20:22:00Z	2.951e-10
318-U1361A-035X-6-W-91-LP-DIR-AF-1	318-U1361A-035X-6-W-91-LP-DIR-AF	318-U1361A-035X-6-W-91	0.6	331.4	50.7				0.03				0				0	0				1	273							This study		LT-AF-Z : LP-DIR-AF	g	4030	u				4						273				pmagpy-2.93	2010-06-02T20:11:00Z	5.033999999999999e-10
318-U1361A-035X-6-W-91-LP-DIR-AF-2	318-U1361A-035X-6-W-91-LP-DIR-AF	318-U1361A-035X-6-W-91	20.9	23.6	62.6				0.04				0				0	0				2	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	4031	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-08T20:33:00Z	4.473e-10
318-U1361A-035X-6-W-91-LP-DIR-AF-3	318-U1361A-035X-6-W-91-LP-DIR-AF	318-U1361A-035X-6-W-91	25.9	25.9	67.7				0.06				0				0	0				3	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	4032	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-08T20:36:00Z	2.998e-10
318-U1361A-035X-6-W-91-LP-DIR-AF-4	318-U1361A-035X-6-W-91-LP-DIR-AF	318-U1361A-035X-6-W-91	55.9	33.3	59.4				0.08				0				0	0				4	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	4033	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-08T20:39:00Z	1.7379999999999998e-10
318-U1361A-036X-1-W-50-LP-DIR-AF-1	318-U1361A-036X-1-W-50-LP-DIR-AF	318-U1361A-036X-1-W-50	0.5	320.3	-58.3				0.03				0				0	0				1	273							This study		LT-AF-Z : LP-DIR-AF	g	4034	u				4						273				pmagpy-2.93	2010-06-02T20:11:00Z	7.128999999999999e-10
318-U1361A-036X-1-W-50-LP-DIR-AF-2	318-U1361A-036X-1-W-50-LP-DIR-AF	318-U1361A-036X-1-W-50	49	33.5	-27.9				0.04				0				0	0				2	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	4035	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-08T20:42:00Z	2.02e-10
318-U1361A-036X-1-W-50-LP-DIR-AF-3	318-U1361A-036X-1-W-50-LP-DIR-AF	318-U1361A-036X-1-W-50	75.9	313.7	-72.8				0.06				0				0	0				3	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	4036	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-08T20:45:00Z	1.6059999999999997e-10
318-U1361A-036X-2-W-141-LP-DIR-AF-1	318-U1361A-036X-2-W-141-LP-DIR-AF	318-U1361A-036X-2-W-141	0.3	341.1	-59.1				0.03				0				0	0				1	273							This study		LT-AF-Z : LP-DIR-AF	g	4037	u				4						273				pmagpy-2.93	2010-06-02T20:13:00Z	5.7e-08
318-U1361A-036X-2-W-141-LP-DIR-AF-2	318-U1361A-036X-2-W-141-LP-DIR-AF	318-U1361A-036X-2-W-141	1.3	190.6	-28.1				0.04				0				0	0				2	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	4038	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-08T21:16:00Z	2.8739999999999998e-08
318-U1361A-036X-2-W-141-LP-DIR-AF-3	318-U1361A-036X-2-W-141-LP-DIR-AF	318-U1361A-036X-2-W-141	8.1	185.9	-37.7				0.06				0				0	0				3	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	4039	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-08T21:19:00Z	7.838e-09
318-U1361A-036X-2-W-141-LP-DIR-AF-4	318-U1361A-036X-2-W-141-LP-DIR-AF	318-U1361A-036X-2-W-141	17.2	76.6	-58.4				0.08				0				0	0				4	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	4040	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-08T21:21:00Z	2.028e-09
318-U1361A-036X-3-W-106-LP-DIR-AF-1	318-U1361A-036X-3-W-106-LP-DIR-AF	318-U1361A-036X-3-W-106	0.4	325.1	7				0.03				0				0	0				1	273							This study		LT-AF-Z : LP-DIR-AF	g	4041	u				4						273				pmagpy-2.93	2010-06-02T20:13:00Z	9.517000000000001e-10
318-U1361A-036X-3-W-106-LP-DIR-AF-2	318-U1361A-036X-3-W-106-LP-DIR-AF	318-U1361A-036X-3-W-106	73	355.1	-2				0.04				0				0	0				2	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	4042	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-08T21:25:00Z	1.527e-10
318-U1361A-036X-3-W-106-LP-DIR-AF-3	318-U1361A-036X-3-W-106-LP-DIR-AF	318-U1361A-036X-3-W-106	53.3	191.9	-41.7				0.06				0				0	0				3	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	4043	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-08T21:28:00Z	2.295e-10
318-U1361A-036X-4-W-68-LP-DIR-AF-1	318-U1361A-036X-4-W-68-LP-DIR-AF	318-U1361A-036X-4-W-68	0.4	340.6	-64.8				0.03				0				0	0				1	273							This study		LT-AF-Z : LP-DIR-AF	g	4044	u				4						273				pmagpy-2.93	2010-06-02T20:15:00Z	1.916e-09
318-U1361A-036X-4-W-68-LP-DIR-AF-2	318-U1361A-036X-4-W-68-LP-DIR-AF	318-U1361A-036X-4-W-68	19.4	24.5	-52.4				0.04				0				0	0				2	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	4045	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-08T21:33:00Z	1.107e-09
318-U1361A-036X-4-W-68-LP-DIR-AF-3	318-U1361A-036X-4-W-68-LP-DIR-AF	318-U1361A-036X-4-W-68	8.2	300.0	-68.1				0.06				0				0	0				3	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	4046	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-08T21:35:00Z	6.703e-10
318-U1361A-036X-4-W-68-LP-DIR-AF-4	318-U1361A-036X-4-W-68-LP-DIR-AF	318-U1361A-036X-4-W-68	27.6	37.5	-52.3				0.08				0				0	0				4	273							This study		LT-AF-Z : DE-VM : LP-DIR-AF	g	4047	u				2						273			average of multiple measurements.	pmagpy-2.93	2010-07-08T21:38:00Z	5.566e-10
