tab 	er_locations
plate_block	location_type	er_citation_names	continent_ocean	location_end_lat	location_begin_lon	er_location_name	location_begin_lat	location_end_lon
African Plate	Drill Site	This study	Atlantic Ocean	-27	355	DSDP Site 522	-27	355
>>>>>>>>>>
tab 	er_samples
er_citation_names	er_site_name	er_sample_name	sample_core_depth	er_location_name	magic_method_codes
15e-3		This study	1049	u	300	17-1-069	300	-56.3	DSDP Site 522	358.3	g	17-1-069:LP-AF-DIR	17-1-069	17-1-069	0	8.315e-06	LT-AF-Z
80e-3		This study	1050	u	300	17-1-069	300		DSDP Site 522		g	17-1-069:LP-ARM	17-1-069	17-1-069	50e-6	1.450e-04	LT-AF-I
0		This study	1051	u	300	17-1-069	300		DSDP Site 522		g	17-1-069:LP-IRM	17-1-069	17-1-069	1.0	2.840e-03	LT-IRM
10e-3	1.987e-07	This study	1052		300	17-1-069	300		DSDP Site 522			17-1-069:LP-X	17-1-069	17-1-069	0		LP-X
15e-3		This study	1053	u	300	17-1-072	300	-51.8	DSDP Site 522	11.6	g	17-1-072:LP-AF-DIR	17-1-072	17-1-072	0	6.935e-06	LT-AF-Z
80e-3		This study	1054	u	300	17-1-072	300		DSDP Site 522		g	17-1-072:LP-ARM	17-1-072	17-1-072	50e-6	1.282e-04	LT-AF-I
0		This study	1055	u	300	17-1-072	300		DSDP Site 522		g	17-1-072:LP-IRM	17-1-072	17-1-072	1.0	2.372e-03	LT-IRM
10e-3	1.635e-07	This study	1056		300	17-1-072	300		DSDP Site 522			17-1-072:LP-X	17-1-072	17-1-072	0		LP-X
15e-3		This study	1057	u	300	17-1-075	300	-53.7	DSDP Site 522	15.5	g	17-1-075:LP-AF-DIR	17-1-075	17-1-075	0	5.662e-06	LT-AF-Z
80e-3		This study	1058	u	300	17-1-075	300		DSDP Site 522		g	17-1-075:LP-ARM	17-1-075	17-1-075	50e-6	1.278e-04	LT-AF-I
0		This study	1059	u	300	17-1-075	300		DSDP Site 522		g	17-1-075:LP-IRM	17-1-075	17-1-075	1.0	2.421e-03	LT-IRM
10e-3	1.676e-07	This study	1060		300	17-1-075	300		DSDP Site 522			17-1-075:LP-X	17-1-075	17-1-075	0		LP-X
15e-3		This study	1061	u	300	17-1-079	300	-49.7	DSDP Site 522	11.1	g	17-1-079:LP-AF-DIR	17-1-079	17-1-079	0	7.111e-06	LT-AF-Z
80e-3		This study	1062	u	300	17-1-079	300		DSDP Site 522		g	17-1-079:LP-ARM	17-1-079	17-1-079	50e-6	1.267e-04	LT-AF-I
0		This study	1063	u	300	17-1-079	300		DSDP Site 522		g	17-1-079:LP-IRM	17-1-079	17-1-079	1.0	2.502e-03	LT-IRM
10e-3	1.732e-07	This study	1064		300	17-1-079	300		DSDP Site 522			17-1-079:LP-X	17-1-079	17-1-079	0		LP-X
15e-3		This study	1065	u	300	17-1-081	300	-53.3	DSDP Site 522	5.5	g	17-1-081:LP-AF-DIR	17-1-081	17-1-081	0	6.437e-06	LT-AF-Z
80e-3		This study	1066	u	300	17-1-081	300		DSDP Site 522		g	17-1-081:LP-ARM	17-1-081	17-1-081	50e-6	1.219e-04	LT-AF-I
0		This study	1067	u	300	17-1-081	300		DSDP Site 522		g	17-1-081:LP-IRM	17-1-081	17-1-081	1.0	2.269e-03	LT-IRM
10e-3	1.575e-07	This study	1068		300	17-1-081	300		DSDP Site 522			17-1-081:LP-X	17-1-081	17-1-081	0		LP-X
15e-3		This study	1069	u	300	17-1-085	300	-56.1	DSDP Site 522	357.1	g	17-1-085:LP-AF-DIR	17-1-085	17-1-085	0	6.239e-06	LT-AF-Z
80e-3		This study	1070	u	300	17-1-085	300		DSDP Site 522		g	17-1-085:LP-ARM	17-1-085	17-1-085	50e-6	1.164e-04	LT-AF-I
0		This study	1071	u	300	17-1-085	300		DSDP Site 522		g	17-1-085:LP-IRM	17-1-085	17-1-085	1.0	2.140e-03	LT-IRM
10e-3	1.524e-07	This study	1072		300	17-1-085	300		DSDP Site 522			17-1-085:LP-X	17-1-085	17-1-085	0		LP-X
15e-3		This study	1073	u	300	17-1-087	300	-55.4	DSDP Site 522	3.9	g	17-1-087:LP-AF-DIR	17-1-087	17-1-087	0	5.768e-06	LT-AF-Z
80e-3		This study	1074	u	300	17-1-087	300		DSDP Site 522		g	17-1-087:LP-ARM	17-1-087	17-1-087	50e-6	1.285e-04	LT-AF-I
0		This study	1075	u	300	17-1-087	300		DSDP Site 522		g	17-1-087:LP-IRM	17-1-087	17-1-087	1.0	2.407e-03	LT-IRM
10e-3	1.795e-07	This study	1076		300	17-1-087	300		DSDP Site 522			17-1-087:LP-X	17-1-087	17-1-087	0		LP-X
15e-3		This study	1077	u	300	17-1-091	300	-57.9	DSDP Site 522	348.7	g	17-1-091:LP-AF-DIR	17-1-091	17-1-091	0	3.615e-06	LT-AF-Z
80e-3		This study	1078	u	300	17-1-091	300		DSDP Site 522		g	17-1-091:LP-ARM	17-1-091	17-1-091	50e-6	1.365e-04	LT-AF-I
0		This study	1079	u	300	17-1-091	300		DSDP Site 522		g	17-1-091:LP-IRM	17-1-091	17-1-091	1.0	2.415e-03	LT-IRM
10e-3	1.713e-07	This study	1080		300	17-1-091	300		DSDP Site 522			17-1-091:LP-X	17-1-091	17-1-091	0		LP-X
15e-3		This study	1081	u	300	17-1-094	300	-47.7	DSDP Site 522	346.9	g	17-1-094:LP-AF-DIR	17-1-094	17-1-094	0	3.067e-06	LT-AF-Z
80e-3		This study	1082	u	300	17-1-094	300		DSDP Site 522		g	17-1-094:LP-ARM	17-1-094	17-1-094	50e-6	1.420e-04	LT-AF-I
0		This study	1083	u	300	17-1-094	300		DSDP Site 522		g	17-1-094:LP-IRM	17-1-094	17-1-094	1.0	2.558e-03	LT-IRM
10e-3	1.785e-07	This study	1084		300	17-1-094	300		DSDP Site 522			17-1-094:LP-X	17-1-094	17-1-094	0		LP-X
15e-3		This study	1085	u	300	17-1-097	300	-53.6	DSDP Site 522	354.8	g	17-1-097:LP-AF-DIR	17-1-097	17-1-097	0	2.852e-06	LT-AF-Z
80e-3		This study	1086	u	300	17-1-097	300		DSDP Site 522		g	17-1-097:LP-ARM	17-1-097	17-1-097	50e-6	1.395e-04	LT-AF-I
0		This study	1087	u	300	17-1-097	300		DSDP Site 522		g	17-1-097:LP-IRM	17-1-097	17-1-097	1.0	2.524e-03	LT-IRM
10e-3	1.840e-07	This study	1088		300	17-1-097	300		DSDP Site 522			17-1-097:LP-X	17-1-097	17-1-097	0		LP-X
15e-3		This study	1089	u	300	17-1-100	300	-59.2	DSDP Site 522	1.1	g	17-1-100:LP-AF-DIR	17-1-100	17-1-100	0	4.462e-06	LT-AF-Z
80e-3		This study	1090	u	300	17-1-100	300		DSDP Site 522		g	17-1-100:LP-ARM	17-1-100	17-1-100	50e-6	1.499e-04	LT-AF-I
0		This study	1091	u	300	17-1-100	300		DSDP Site 522		g	17-1-100:LP-IRM	17-1-100	17-1-100	1.0	2.676e-03	LT-IRM
10e-3	1.906e-07	This study	1092		300	17-1-100	300		DSDP Site 522			17-1-100:LP-X	17-1-100	17-1-100	0		LP-X
15e-3		This study	1093	u	300	17-1-103	300	-56.1	DSDP Site 522	14.9	g	17-1-103:LP-AF-DIR	17-1-103	17-1-103	0	4.946e-06	LT-AF-Z
80e-3		This study	1094	u	300	17-1-103	300		DSDP Site 522		g	17-1-103:LP-ARM	17-1-103	17-1-103	50e-6	1.447e-04	LT-AF-I
0		This study	1095	u	300	17-1-103	300		DSDP Site 522		g	17-1-103:LP-IRM	17-1-103	17-1-103	1.0	2.747e-03	LT-IRM
10e-3	1.918e-07	This study	1096		300	17-1-103	300		DSDP Site 522			17-1-103:LP-X	17-1-103	17-1-103	0		LP-X
15e-3		This study	1097	u	300	17-1-107	300	-53.4	DSDP Site 522	9.2	g	17-1-107:LP-AF-DIR	17-1-107	17-1-107	0	4.178e-06	LT-AF-Z
80e-3		This study	1098	u	300	17-1-107	300		DSDP Site 522		g	17-1-107:LP-ARM	17-1-107	17-1-107	50e-6	1.484e-04	LT-AF-I
0		This study	1099	u	300	17-1-107	300		DSDP Site 522		g	17-1-107:LP-IRM	17-1-107	17-1-107	1.0	2.614e-03	LT-IRM
10e-3	1.826e-07	This study	1100		300	17-1-107	300		DSDP Site 522			17-1-107:LP-X	17-1-107	17-1-107	0		LP-X
15e-3		This study	1101	u	300	17-1-110	300	-58.3	DSDP Site 522	8.5	g	17-1-110:LP-AF-DIR	17-1-110	17-1-110	0	4.534e-06	LT-AF-Z
80e-3		This study	1102	u	300	17-1-110	300		DSDP Site 522		g	17-1-110:LP-ARM	17-1-110	17-1-110	50e-6	1.472e-04	LT-AF-I
0		This study	1103	u	300	17-1-110	300		DSDP Site 522		g	17-1-110:LP-IRM	17-1-110	17-1-110	1.0	2.593e-03	LT-IRM
10e-3	1.808e-07	This study	1104		300	17-1-110	300		DSDP Site 522			17-1-110:LP-X	17-1-110	17-1-110	0		LP-X
15e-3		This study	1105	u	300	17-1-113	300	-46.7	DSDP Site 522	15.7	g	17-1-113:LP-AF-DIR	17-1-113	17-1-113	0	4.022e-06	LT-AF-Z
80e-3		This study	1106	u	300	17-1-113	300		DSDP Site 522		g	17-1-113:LP-ARM	17-1-113	17-1-113	50e-6	1.432e-04	LT-AF-I
0		This study	1107	u	300	17-1-113	300		DSDP Site 522		g	17-1-113:LP-IRM	17-1-113	17-1-113	1.0	2.602e-03	LT-IRM
10e-3	1.793e-07	This study	1108		300	17-1-113	300		DSDP Site 522			17-1-113:LP-X	17-1-113	17-1-113	0		LP-X
15e-3		This study	1109	u	300	17-1-116	300	-56.3	DSDP Site 522	7.9	g	17-1-116:LP-AF-DIR	17-1-116	17-1-116	0	4.506e-06	LT-AF-Z
80e-3		This study	1110	u	300	17-1-116	300		DSDP Site 522		g	17-1-116:LP-ARM	17-1-116	17-1-116	50e-6	1.473e-04	LT-AF-I
0		This study	1111	u	300	17-1-116	300		DSDP Site 522		g	17-1-116:LP-IRM	17-1-116	17-1-116	1.0	2.718e-03	LT-IRM
10e-3	1.866e-07	This study	1112		300	17-1-116	300		DSDP Site 522			17-1-116:LP-X	17-1-116	17-1-116	0		LP-X
15e-3		This study	1113	u	300	17-1-119	300	-61.5	DSDP Site 522	9.7	g	17-1-119:LP-AF-DIR	17-1-119	17-1-119	0	4.251e-06	LT-AF-Z
80e-3		This study	1114	u	300	17-1-119	300		DSDP Site 522		g	17-1-119:LP-ARM	17-1-119	17-1-119	50e-6	1.526e-04	LT-AF-I
0		This study	1115	u	300	17-1-119	300		DSDP Site 522		g	17-1-119:LP-IRM	17-1-119	17-1-119	1.0	2.854e-03	LT-IRM
10e-3	2.010e-07	This study	1116		300	17-1-119	300		DSDP Site 522			17-1-119:LP-X	17-1-119	17-1-119	0		LP-X
15e-3		This study	1117	u	300	17-1-123	300	-62.4	DSDP Site 522	2.9	g	17-1-123:LP-AF-DIR	17-1-123	17-1-123	0	4.407e-06	LT-AF-Z
80e-3		This study	1118	u	300	17-1-123	300		DSDP Site 522		g	17-1-123:LP-ARM	17-1-123	17-1-123	50e-6	1.650e-04	LT-AF-I
0		This study	1119	u	300	17-1-123	300		DSDP Site 522		g	17-1-123:LP-IRM	17-1-123	17-1-123	1.0	3.064e-03	LT-IRM
10e-3	2.179e-07	This study	1120		300	17-1-123	300		DSDP Site 522			17-1-123:LP-X	17-1-123	17-1-123	0		LP-X
15e-3		This study	1121	u	300	17-1-125	300	-51.6	DSDP Site 522	10.4	g	17-1-125:LP-AF-DIR	17-1-125	17-1-125	0	6.088e-06	LT-AF-Z
80e-3		This study	1122	u	300	17-1-125	300		DSDP Site 522		g	17-1-125:LP-ARM	17-1-125	17-1-125	50e-6	1.632e-04	LT-AF-I
0		This study	1123	u	300	17-1-125	300		DSDP Site 522		g	17-1-125:LP-IRM	17-1-125	17-1-125	1.0	3.031e-03	LT-IRM
10e-3	2.081e-07	This study	1124		300	17-1-125	300		DSDP Site 522			17-1-125:LP-X	17-1-125	17-1-125	0		LP-X
15e-3		This study	1125	u	300	17-1-128	300	-60.8	DSDP Site 522	25.1	g	17-1-128:LP-AF-DIR	17-1-128	17-1-128	0	6.163e-06	LT-AF-Z
80e-3		This study	1126	u	300	17-1-128	300		DSDP Site 522		g	17-1-128:LP-ARM	17-1-128	17-1-128	50e-6	1.677e-04	LT-AF-I
0		This study	1127	u	300	17-1-128	300		DSDP Site 522		g	17-1-128:LP-IRM	17-1-128	17-1-128	1.0	3.075e-03	LT-IRM
10e-3	2.101e-07	This study	1128		300	17-1-128	300		DSDP Site 522			17-1-128:LP-X	17-1-128	17-1-128	0		LP-X
15e-3		This study	1129	u	300	17-1-131	300	-60.7	DSDP Site 522	11.5	g	17-1-131:LP-AF-DIR	17-1-131	17-1-131	0	7.513e-06	LT-AF-Z
80e-3		This study	1130	u	300	17-1-131	300		DSDP Site 522		g	17-1-131:LP-ARM	17-1-131	17-1-131	50e-6	1.758e-04	LT-AF-I
0		This study	1131	u	300	17-1-131	300		DSDP Site 522		g	17-1-131:LP-IRM	17-1-131	17-1-131	1.0	3.283e-03	LT-IRM
10e-3	2.231e-07	This study	1132		300	17-1-131	300		DSDP Site 522			17-1-131:LP-X	17-1-131	17-1-131	0		LP-X
15e-3		This study	1133	u	300	17-1-134	300	-62.8	DSDP Site 522	21.3	g	17-1-134:LP-AF-DIR	17-1-134	17-1-134	0	8.765e-06	LT-AF-Z
80e-3		This study	1134	u	300	17-1-134	300		DSDP Site 522		g	17-1-134:LP-ARM	17-1-134	17-1-134	50e-6	1.729e-04	LT-AF-I
0		This study	1135	u	300	17-1-134	300		DSDP Site 522		g	17-1-134:LP-IRM	17-1-134	17-1-134	1.0	3.386e-03	LT-IRM
10e-3	2.359e-07	This study	1136		300	17-1-134	300		DSDP Site 522			17-1-134:LP-X	17-1-134	17-1-134	0		LP-X
15e-3		This study	1137	u	300	17-1-137	300	-53.3	DSDP Site 522	12.2	g	17-1-137:LP-AF-DIR	17-1-137	17-1-137	0	7.217e-06	LT-AF-Z
80e-3		This study	1138	u	300	17-1-137	300		DSDP Site 522		g	17-1-137:LP-ARM	17-1-137	17-1-137	50e-6	2.074e-04	LT-AF-I
0		This study	1139	u	300	17-1-137	300		DSDP Site 522		g	17-1-137:LP-IRM	17-1-137	17-1-137	1.0	3.875e-03	LT-IRM
10e-3	2.731e-07	This study	1140		300	17-1-137	300		DSDP Site 522			17-1-137:LP-X	17-1-137	17-1-137	0		LP-X
15e-3		This study	1141	u	300	17-1-141	300	-49.5	DSDP Site 522	8.6	g	17-1-141:LP-AF-DIR	17-1-141	17-1-141	0	7.210e-06	LT-AF-Z
80e-3		This study	1142	u	300	17-1-141	300		DSDP Site 522		g	17-1-141:LP-ARM	17-1-141	17-1-141	50e-6	2.210e-04	LT-AF-I
0		This study	1143	u	300	17-1-141	300		DSDP Site 522		g	17-1-141:LP-IRM	17-1-141	17-1-141	1.0	4.245e-03	LT-IRM
10e-3	2.985e-07	This study	1144		300	17-1-141	300		DSDP Site 522			17-1-141:LP-X	17-1-141	17-1-141	0		LP-X
15e-3		This study	1145	u	300	17-1-144	300	-54.4	DSDP Site 522	20.2	g	17-1-144:LP-AF-DIR	17-1-144	17-1-144	0	1.110e-05	LT-AF-Z
80e-3		This study	1146	u	300	17-1-144	300		DSDP Site 522		g	17-1-144:LP-ARM	17-1-144	17-1-144	50e-6	2.682e-04	LT-AF-I
0		This study	1147	u	300	17-1-144	300		DSDP Site 522		g	17-1-144:LP-IRM	17-1-144	17-1-144	1.0	5.291e-03	LT-IRM
10e-3	3.719e-07	This study	1148		300	17-1-144	300		DSDP Site 522			17-1-144:LP-X	17-1-144	17-1-144	0		LP-X
15e-3		This study	1149	u	300	17-1-147	300	-49.1	DSDP Site 522	25.6	g	17-1-147:LP-AF-DIR	17-1-147	17-1-147	0	1.180e-05	LT-AF-Z
80e-3		This study	1150	u	300	17-1-147	300		DSDP Site 522		g	17-1-147:LP-ARM	17-1-147	17-1-147	50e-6	2.596e-04	LT-AF-I
0		This study	1151	u	300	17-1-147	300		DSDP Site 522		g	17-1-147:LP-IRM	17-1-147	17-1-147	1.0	5.323e-03	LT-IRM
10e-3	3.776e-07	This study	1152		300	17-1-147	300		DSDP Site 522			17-1-147:LP-X	17-1-147	17-1-147	0		LP-X
15e-3		This study	1153	u	300	17-1-150	300	-52.2	DSDP Site 522	31.3	g	17-1-150:LP-AF-DIR	17-1-150	17-1-150	0	1.273e-05	LT-AF-Z
80e-3		This study	1154	u	300	17-1-150	300		DSDP Site 522		g	17-1-150:LP-ARM	17-1-150	17-1-150	50e-6	2.702e-04	LT-AF-I
0		This study	1155	u	300	17-1-150	300		DSDP Site 522		g	17-1-150:LP-IRM	17-1-150	17-1-150	1.0	5.468e-03	LT-IRM
10e-3	3.870e-07	This study	1156		300	17-1-150	300		DSDP Site 522			17-1-150:LP-X	17-1-150	17-1-150	0		LP-X
15e-3		This study	1157	u	300	17-2-004	300	-48	DSDP Site 522	18.3	g	17-2-004:LP-AF-DIR	17-2-004	17-2-004	0	4.855e-06	LT-AF-Z
80e-3		This study	1158	u	300	17-2-004	300		DSDP Site 522		g	17-2-004:LP-ARM	17-2-004	17-2-004	50e-6	2.341e-04	LT-AF-I
0		This study	1159	u	300	17-2-004	300		DSDP Site 522		g	17-2-004:LP-IRM	17-2-004	17-2-004	1.0	4.578e-03	LT-IRM
10e-3	3.148e-07	This study	1160		300	17-2-004	300		DSDP Site 522			17-2-004:LP-X	17-2-004	17-2-004	0		LP-X
15e-3		This study	1161	u	300	17-2-008	300	-39.5	DSDP Site 522	12.8	g	17-2-008:LP-AF-DIR	17-2-008	17-2-008	0	6.001e-06	LT-AF-Z
80e-3		This study	1162	u	300	17-2-008	300		DSDP Site 522		g	17-2-008:LP-ARM	17-2-008	17-2-008	50e-6	1.884e-04	LT-AF-I
0		This study	1163	u	300	17-2-008	300		DSDP Site 522		g	17-2-008:LP-IRM	17-2-008	17-2-008	1.0	3.724e-03	LT-IRM
10e-3	2.626e-07	This study	1164		300	17-2-008	300		DSDP Site 522			17-2-008:LP-X	17-2-008	17-2-008	0		LP-X
15e-3		This study	1165	u	300	17-2-011	300	-60.1	DSDP Site 522	24.4	g	17-2-011:LP-AF-DIR	17-2-011	17-2-011	0	4.775e-06	LT-AF-Z
80e-3		This study	1166	u	300	17-2-011	300		DSDP Site 522		g	17-2-011:LP-ARM	17-2-011	17-2-011	50e-6	1.392e-04	LT-AF-I
0		This study	1167	u	300	17-2-011	300		DSDP Site 522		g	17-2-011:LP-IRM	17-2-011	17-2-011	1.0	2.807e-03	LT-IRM
10e-3	1.992e-07	This study	1168		300	17-2-011	300		DSDP Site 522			17-2-011:LP-X	17-2-011	17-2-011	0		LP-X
15e-3		This study	1169	u	300	17-2-013	300	-54	DSDP Site 522	27.6	g	17-2-013:LP-AF-DIR	17-2-013	17-2-013	0	4.949e-06	LT-AF-Z
80e-3		This study	1170	u	300	17-2-013	300		DSDP Site 522		g	17-2-013:LP-ARM	17-2-013	17-2-013	50e-6	1.388e-04	LT-AF-I
0		This study	1171	u	300	17-2-013	300		DSDP Site 522		g	17-2-013:LP-IRM	17-2-013	17-2-013	1.0	2.720e-03	LT-IRM
10e-3	1.852e-07	This study	1172		300	17-2-013	300		DSDP Site 522			17-2-013:LP-X	17-2-013	17-2-013	0		LP-X
15e-3		This study	1173	u	300	17-2-017	300	-55.7	DSDP Site 522	2.1	g	17-2-017:LP-AF-DIR	17-2-017	17-2-017	0	3.782e-06	LT-AF-Z
80e-3		This study	1174	u	300	17-2-017	300		DSDP Site 522		g	17-2-017:LP-ARM	17-2-017	17-2-017	50e-6	1.180e-04	LT-AF-I
0		This study	1175	u	300	17-2-017	300		DSDP Site 522		g	17-2-017:LP-IRM	17-2-017	17-2-017	1.0	2.390e-03	LT-IRM
10e-3	1.591e-07	This study	1176		300	17-2-017	300		DSDP Site 522			17-2-017:LP-X	17-2-017	17-2-017	0		LP-X
15e-3		This study	1177	u	300	17-2-020	300	-51.6	DSDP Site 522	15.6	g	17-2-020:LP-AF-DIR	17-2-020	17-2-020	0	4.985e-06	LT-AF-Z
80e-3		This study	1178	u	300	17-2-020	300		DSDP Site 522		g	17-2-020:LP-ARM	17-2-020	17-2-020	50e-6	1.120e-04	LT-AF-I
0		This study	1179	u	300	17-2-020	300		DSDP Site 522		g	17-2-020:LP-IRM	17-2-020	17-2-020	1.0	2.270e-03	LT-IRM
10e-3	1.491e-07	This study	1180		300	17-2-020	300		DSDP Site 522			17-2-020:LP-X	17-2-020	17-2-020	0		LP-X
15e-3		This study	1181	u	300	17-2-024	300	-53.6	DSDP Site 522	3.9	g	17-2-024:LP-AF-DIR	17-2-024	17-2-024	0	4.357e-06	LT-AF-Z
80e-3		This study	1182	u	300	17-2-024	300		DSDP Site 522		g	17-2-024:LP-ARM	17-2-024	17-2-024	50e-6	1.107e-04	LT-AF-I
0		This study	1183	u	300	17-2-024	300		DSDP Site 522		g	17-2-024:LP-IRM	17-2-024	17-2-024	1.0	2.250e-03	LT-IRM
10e-3	1.464e-07	This study	1184		300	17-2-024	300		DSDP Site 522			17-2-024:LP-X	17-2-024	17-2-024	0		LP-X
15e-3		This study	1185	u	300	17-2-027	300	-46.4	DSDP Site 522	20.9	g	17-2-027:LP-AF-DIR	17-2-027	17-2-027	0	4.153e-06	LT-AF-Z
80e-3		This study	1186	u	300	17-2-027	300		DSDP Site 522		g	17-2-027:LP-ARM	17-2-027	17-2-027	50e-6	1.200e-04	LT-AF-I
0		This study	1187	u	300	17-2-027	300		DSDP Site 522		g	17-2-027:LP-IRM	17-2-027	17-2-027	1.0	2.552e-03	LT-IRM
10e-3	1.730e-07	This study	1188		300	17-2-027	300		DSDP Site 522			17-2-027:LP-X	17-2-027	17-2-027	0		LP-X
15e-3		This study	1189	u	300	17-2-030	300	-54.4	DSDP Site 522	17.8	g	17-2-030:LP-AF-DIR	17-2-030	17-2-030	0	2.978e-06	LT-AF-Z
80e-3		This study	1190	u	300	17-2-030	300		DSDP Site 522		g	17-2-030:LP-ARM	17-2-030	17-2-030	50e-6	1.162e-04	LT-AF-I
0		This study	1191	u	300	17-2-030	300		DSDP Site 522		g	17-2-030:LP-IRM	17-2-030	17-2-030	1.0	2.568e-03	LT-IRM
10e-3	1.811e-07	This study	1192		300	17-2-030	300		DSDP Site 522			17-2-030:LP-X	17-2-030	17-2-030	0		LP-X
15e-3		This study	1193	u	300	17-2-033	300	58.1	DSDP Site 522	115.6	g	17-2-033:LP-AF-DIR	17-2-033	17-2-033	0	1.303e-06	LT-AF-Z
80e-3		This study	1194	u	300	17-2-033	300		DSDP Site 522		g	17-2-033:LP-ARM	17-2-033	17-2-033	50e-6	1.348e-04	LT-AF-I
0		This study	1195	u	300	17-2-033	300		DSDP Site 522		g	17-2-033:LP-IRM	17-2-033	17-2-033	1.0	3.119e-03	LT-IRM
10e-3	2.105e-07	This study	1196		300	17-2-033	300		DSDP Site 522			17-2-033:LP-X	17-2-033	17-2-033	0		LP-X
15e-3		This study	1197	u	300	17-2-037	300	51.2	DSDP Site 522	177.7	g	17-2-037:LP-AF-DIR	17-2-037	17-2-037	0	6.127e-06	LT-AF-Z
80e-3		This study	1198	u	300	17-2-037	300		DSDP Site 522		g	17-2-037:LP-ARM	17-2-037	17-2-037	50e-6	1.448e-04	LT-AF-I
0		This study	1199	u	300	17-2-037	300		DSDP Site 522		g	17-2-037:LP-IRM	17-2-037	17-2-037	1.0	3.022e-03	LT-IRM
10e-3	2.082e-07	This study	1200		300	17-2-037	300		DSDP Site 522			17-2-037:LP-X	17-2-037	17-2-037	0		LP-X
15e-3		This study	1201	u	300	17-2-040	300	46.3	DSDP Site 522	185.4	g	17-2-040:LP-AF-DIR	17-2-040	17-2-040	0	5.611e-06	LT-AF-Z
80e-3		This study	1202	u	300	17-2-040	300		DSDP Site 522		g	17-2-040:LP-ARM	17-2-040	17-2-040	50e-6	1.326e-04	LT-AF-I
0		This study	1203	u	300	17-2-040	300		DSDP Site 522		g	17-2-040:LP-IRM	17-2-040	17-2-040	1.0	2.866e-03	LT-IRM
10e-3	1.915e-07	This study	1204		300	17-2-040	300		DSDP Site 522			17-2-040:LP-X	17-2-040	17-2-040	0		LP-X
15e-3		This study	1205	u	300	17-2-043	300	50	DSDP Site 522	192.5	g	17-2-043:LP-AF-DIR	17-2-043	17-2-043	0	5.167e-06	LT-AF-Z
80e-3		This study	1206	u	300	17-2-043	300		DSDP Site 522		g	17-2-043:LP-ARM	17-2-043	17-2-043	50e-6	1.337e-04	LT-AF-I
0		This study	1207	u	300	17-2-043	300		DSDP Site 522		g	17-2-043:LP-IRM	17-2-043	17-2-043	1.0	3.046e-03	LT-IRM
10e-3	2.116e-07	This study	1208		300	17-2-043	300		DSDP Site 522			17-2-043:LP-X	17-2-043	17-2-043	0		LP-X
15e-3		This study	1209	u	300	17-2-046	300	37.6	DSDP Site 522	189.8	g	17-2-046:LP-AF-DIR	17-2-046	17-2-046	0	5.497e-06	LT-AF-Z
80e-3		This study	1210	u	300	17-2-046	300		DSDP Site 522		g	17-2-046:LP-ARM	17-2-046	17-2-046	50e-6	1.386e-04	LT-AF-I
0		This study	1211	u	300	17-2-046	300		DSDP Site 522		g	17-2-046:LP-IRM	17-2-046	17-2-046	1.0	3.348e-03	LT-IRM
10e-3	2.335e-07	This study	1212		300	17-2-046	300		DSDP Site 522			17-2-046:LP-X	17-2-046	17-2-046	0		LP-X
15e-3		This study	1213	u	300	17-2-049	300	52.6	DSDP Site 522	184.7	g	17-2-049:LP-AF-DIR	17-2-049	17-2-049	0	4.724e-06	LT-AF-Z
80e-3		This study	1214	u	300	17-2-049	300		DSDP Site 522		g	17-2-049:LP-ARM	17-2-049	17-2-049	50e-6	1.748e-04	LT-AF-I
0		This study	1215	u	300	17-2-049	300		DSDP Site 522		g	17-2-049:LP-IRM	17-2-049	17-2-049	1.0	4.074e-03	LT-IRM
10e-3	2.718e-07	This study	1216		300	17-2-049	300		DSDP Site 522			17-2-049:LP-X	17-2-049	17-2-049	0		LP-X
15e-3		This study	1217	u	300	17-2-052	300	36.9	DSDP Site 522	177.9	g	17-2-052:LP-AF-DIR	17-2-052	17-2-052	0	2.823e-06	LT-AF-Z
80e-3		This study	1218	u	300	17-2-052	300		DSDP Site 522		g	17-2-052:LP-ARM	17-2-052	17-2-052	50e-6	1.593e-04	LT-AF-I
0		This study	1219	u	300	17-2-052	300		DSDP Site 522		g	17-2-052:LP-IRM	17-2-052	17-2-052	1.0	3.556e-03	LT-IRM
10e-3	2.486e-07	This study	1220		300	17-2-052	300		DSDP Site 522			17-2-052:LP-X	17-2-052	17-2-052	0		LP-X
15e-3		This study	1221	u	300	17-2-056	300	62.9	DSDP Site 522	171.5	g	17-2-056:LP-AF-DIR	17-2-056	17-2-056	0	2.448e-06	LT-AF-Z
80e-3		This study	1222	u	300	17-2-056	300		DSDP Site 522		g	17-2-056:LP-ARM	17-2-056	17-2-056	50e-6	1.478e-04	LT-AF-I
0		This study	1223	u	300	17-2-056	300		DSDP Site 522		g	17-2-056:LP-IRM	17-2-056	17-2-056	1.0	3.106e-03	LT-IRM
10e-3	2.098e-07	This study	1224		300	17-2-056	300		DSDP Site 522			17-2-056:LP-X	17-2-056	17-2-056	0		LP-X
15e-3		This study	1225	u	300	17-2-059	300	61.4	DSDP Site 522	185.6	g	17-2-059:LP-AF-DIR	17-2-059	17-2-059	0	2.920e-06	LT-AF-Z
80e-3		This study	1226	u	300	17-2-059	300		DSDP Site 522		g	17-2-059:LP-ARM	17-2-059	17-2-059	50e-6	1.446e-04	LT-AF-I
0		This study	1227	u	300	17-2-059	300		DSDP Site 522		g	17-2-059:LP-IRM	17-2-059	17-2-059	1.0	3.269e-03	LT-IRM
