tab 	specimens
analysts	aniso_s	aniso_s_n_measurements	aniso_s_sigma	aniso_s_unit	aniso_tilt_correction	aniso_type	citations	experiments	instrument_codes	location	method_codes	result_quality	sample	site	specimen	volume
	0.3418:0.3430:0.3152:0.0000:-0.0010:0.0016	15	0.0001	SI	-1	AMS	This study	318-U1356A-78R-1-W-88:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-78R-1-W-88	318-U1356A-78R-1-W-88	318-U1356A-78R-1-W-88	
	0.3418000042:0.3429999948:0.3152000010:0.0000000000:-0.0010000000:0.0016000000	15	0.0001	SI	0	AMS	This study	318-U1356A-78R-1-W-88:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-78R-1-W-88	318-U1356A-78R-1-W-88	318-U1356A-78R-1-W-88	
							This study			U1356A			318-U1356A-78R-2-W-78	318-U1356A-78R-2-W-78	318-U1356A-78R-2-W-78	7.000e-06
	0.3424:0.3435:0.3142:0.0005:-0.0020:0.0011	15	0.0000	SI	-1	AMS	This study	318-U1356A-78R-2-W-78:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-78R-2-W-78	318-U1356A-78R-2-W-78	318-U1356A-78R-2-W-78	
	0.3424000144:0.3434999883:0.3142000139:0.0005000000:-0.0020000001:0.0011000000	15	0.0000	SI	0	AMS	This study	318-U1356A-78R-2-W-78:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-78R-2-W-78	318-U1356A-78R-2-W-78	318-U1356A-78R-2-W-78	
							This study			U1356A			318-U1356A-78R-3-W-64	318-U1356A-78R-3-W-64	318-U1356A-78R-3-W-64	7.000e-06
	0.3493:0.3492:0.3015:-0.0002:0.0017:0.0051	15	0.0001	SI	-1	AMS	This study	318-U1356A-78R-3-W-64:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-78R-3-W-64	318-U1356A-78R-3-W-64	318-U1356A-78R-3-W-64	
	0.3492999971:0.3492000103:0.3014999926:-0.0002000000:0.0017000000:0.0051000002	15	0.0001	SI	0	AMS	This study	318-U1356A-78R-3-W-64:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-78R-3-W-64	318-U1356A-78R-3-W-64	318-U1356A-78R-3-W-64	
							This study			U1356A			318-U1356A-78R-4-W-99	318-U1356A-78R-4-W-99	318-U1356A-78R-4-W-99	7.000e-06
	0.3431:0.3436:0.3132:-0.0001:0.0011:0.0030	15	0.0001	SI	-1	AMS	This study	318-U1356A-78R-4-W-99:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-78R-4-W-99	318-U1356A-78R-4-W-99	318-U1356A-78R-4-W-99	
	0.3431000113:0.3436000049:0.3131999969:-0.0001000000:0.0011000000:0.0030000000	15	0.0001	SI	0	AMS	This study	318-U1356A-78R-4-W-99:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-78R-4-W-99	318-U1356A-78R-4-W-99	318-U1356A-78R-4-W-99	
							This study			U1356A			+318-U1356A-79R-1-W-60	+318-U1356A-79R-1-W-60	+318-U1356A-79R-1-W-60	7.000e-06
	0.3460:0.3453:0.3087:-0.0004:0.0051:-0.0005	15	0.0001	SI	-1	AMS	This study	+318-U1356A-79R-1-W-60:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	+318-U1356A-79R-1-W-60	+318-U1356A-79R-1-W-60	+318-U1356A-79R-1-W-60	
	0.3459999859:0.3452999890:0.3086999953:-0.0004000000:0.0051000002:-0.0005000000	15	0.0001	SI	0	AMS	This study	+318-U1356A-79R-1-W-60:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	+318-U1356A-79R-1-W-60	+318-U1356A-79R-1-W-60	+318-U1356A-79R-1-W-60	
							This study			U1356A			318-U1356A-79R-2-W-90	318-U1356A-79R-2-W-90	318-U1356A-79R-2-W-90	7.000e-06
	0.3423:0.3423:0.3154:-0.0004:-0.0021:-0.0039	15	0.0000	SI	-1	AMS	This study	318-U1356A-79R-2-W-90:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-79R-2-W-90	318-U1356A-79R-2-W-90	318-U1356A-79R-2-W-90	
	0.3422999978:0.3422999978:0.3154000044:-0.0004000000:-0.0020999999:-0.0038999999	15	0.0000	SI	0	AMS	This study	318-U1356A-79R-2-W-90:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-79R-2-W-90	318-U1356A-79R-2-W-90	318-U1356A-79R-2-W-90	
							This study			U1356A			318-U1356A-79R-3-W-98	318-U1356A-79R-3-W-98	318-U1356A-79R-3-W-98	7.000e-06
	0.3395:0.3419:0.3186:0.0008:-0.0031:0.0030	15	0.0000	SI	-1	AMS	This study	318-U1356A-79R-3-W-98:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-79R-3-W-98	318-U1356A-79R-3-W-98	318-U1356A-79R-3-W-98	
	0.3395000100:0.3418999910:0.3185999990:0.0008000000:-0.0031000001:0.0030000000	15	0.0000	SI	0	AMS	This study	318-U1356A-79R-3-W-98:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-79R-3-W-98	318-U1356A-79R-3-W-98	318-U1356A-79R-3-W-98	
							This study			U1356A			318-U1356A-79R-4-W-110	318-U1356A-79R-4-W-110	318-U1356A-79R-4-W-110	7.000e-06
	0.3462:0.3476:0.3062:0.0003:-0.0026:0.0053	15	0.0001	SI	-1	AMS	This study	318-U1356A-79R-4-W-110:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-79R-4-W-110	318-U1356A-79R-4-W-110	318-U1356A-79R-4-W-110	
	0.3461999893:0.3476000130:0.3061999977:0.0003000000:-0.0026000000:0.0052999998	15	0.0001	SI	0	AMS	This study	318-U1356A-79R-4-W-110:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-79R-4-W-110	318-U1356A-79R-4-W-110	318-U1356A-79R-4-W-110	
							This study			U1356A			318-U1356A-79R-5-W-79	318-U1356A-79R-5-W-79	318-U1356A-79R-5-W-79	7.000e-06
	0.3453:0.3449:0.3098:0.0007:-0.0036:-0.0023	15	0.0000	SI	-1	AMS	This study	318-U1356A-79R-5-W-79:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-79R-5-W-79	318-U1356A-79R-5-W-79	318-U1356A-79R-5-W-79	
	0.3452999890:0.3449000120:0.3097999990:0.0007000000:-0.0035999999:-0.0023000001	15	0.0000	SI	0	AMS	This study	318-U1356A-79R-5-W-79:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-79R-5-W-79	318-U1356A-79R-5-W-79	318-U1356A-79R-5-W-79	
							This study			U1356A			318-U1356A-79R-6-W-32	318-U1356A-79R-6-W-32	318-U1356A-79R-6-W-32	7.000e-06
	0.3536:0.3511:0.2953:0.0009:-0.0084:-0.0012	15	0.0000	SI	-1	AMS	This study	318-U1356A-79R-6-W-32:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-79R-6-W-32	318-U1356A-79R-6-W-32	318-U1356A-79R-6-W-32	
	0.3535999954:0.3510999978:0.2953000069:0.0009000000:-0.0083999997:-0.0012000001	15	0.0000	SI	0	AMS	This study	318-U1356A-79R-6-W-32:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-79R-6-W-32	318-U1356A-79R-6-W-32	318-U1356A-79R-6-W-32	
							This study			U1356A			318-U1356A-82R-1-W-100	318-U1356A-82R-1-W-100	318-U1356A-82R-1-W-100	7.000e-06
	0.3454:0.3458:0.3089:-0.0002:-0.0029:0.0010	15	0.0000	SI	-1	AMS	This study	318-U1356A-82R-1-W-100:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-82R-1-W-100	318-U1356A-82R-1-W-100	318-U1356A-82R-1-W-100	
	0.3454000056:0.3458000124:0.3088999987:-0.0002000000:-0.0029000000:0.0010000000	15	0.0000	SI	0	AMS	This study	318-U1356A-82R-1-W-100:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-82R-1-W-100	318-U1356A-82R-1-W-100	318-U1356A-82R-1-W-100	
							This study			U1356A			318-U1356A-82R-2-W-11	318-U1356A-82R-2-W-11	318-U1356A-82R-2-W-11	7.000e-06
	0.3429:0.3433:0.3138:0.0003:0.0000:0.0037	15	0.0001	SI	-1	AMS	This study	318-U1356A-82R-2-W-11:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-82R-2-W-11	318-U1356A-82R-2-W-11	318-U1356A-82R-2-W-11	
	0.3429000080:0.3433000147:0.3138000071:0.0003000000:0.0000000000:0.0037000000	15	0.0001	SI	0	AMS	This study	318-U1356A-82R-2-W-11:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-82R-2-W-11	318-U1356A-82R-2-W-11	318-U1356A-82R-2-W-11	
							This study			U1356A			318-U1356A-82R-4-W-102	318-U1356A-82R-4-W-102	318-U1356A-82R-4-W-102	7.000e-06
	0.3455:0.3469:0.3076:0.0009:-0.0027:0.0049	15	0.0001	SI	-1	AMS	This study	318-U1356A-82R-4-W-102:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-82R-4-W-102	318-U1356A-82R-4-W-102	318-U1356A-82R-4-W-102	
	0.3454999924:0.3468999863:0.3075999916:0.0009000000:-0.0027000001:0.0049000001	15	0.0001	SI	0	AMS	This study	318-U1356A-82R-4-W-102:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-82R-4-W-102	318-U1356A-82R-4-W-102	318-U1356A-82R-4-W-102	
							This study			U1356A			318-U1356A-82R-5-W-30	318-U1356A-82R-5-W-30	318-U1356A-82R-5-W-30	7.000e-06
	0.3458:0.3468:0.3074:-0.0002:-0.0020:0.0038	15	0.0001	SI	-1	AMS	This study	318-U1356A-82R-5-W-30:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-82R-5-W-30	318-U1356A-82R-5-W-30	318-U1356A-82R-5-W-30	
	0.3458000124:0.3467999995:0.3073999882:-0.0002000000:-0.0020000001:0.0038000001	15	0.0001	SI	0	AMS	This study	318-U1356A-82R-5-W-30:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-82R-5-W-30	318-U1356A-82R-5-W-30	318-U1356A-82R-5-W-30	
							This study			U1356A			318-U1356A-82R-6-W-27	318-U1356A-82R-6-W-27	318-U1356A-82R-6-W-27	7.000e-06
	0.3478:0.3461:0.3062:-0.0003:-0.0029:-0.0006	15	0.0002	SI	-1	AMS	This study	318-U1356A-82R-6-W-27:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-82R-6-W-27	318-U1356A-82R-6-W-27	318-U1356A-82R-6-W-27	
	0.3477999866:0.3461000025:0.3061999977:-0.0003000000:-0.0029000000:-0.0006000000	15	0.0002	SI	0	AMS	This study	318-U1356A-82R-6-W-27:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-82R-6-W-27	318-U1356A-82R-6-W-27	318-U1356A-82R-6-W-27	
							This study			U1356A			318-U1356A-84R-1-W-42	318-U1356A-84R-1-W-42	318-U1356A-84R-1-W-42	7.000e-06
	0.3451:0.3445:0.3103:0.0011:-0.0066:0.0038	15	0.0001	SI	-1	AMS	This study	318-U1356A-84R-1-W-42:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-84R-1-W-42	318-U1356A-84R-1-W-42	318-U1356A-84R-1-W-42	
	0.3450999856:0.3445000052:0.3102999926:0.0011000000:-0.0066000000:0.0038000001	15	0.0001	SI	0	AMS	This study	318-U1356A-84R-1-W-42:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-84R-1-W-42	318-U1356A-84R-1-W-42	318-U1356A-84R-1-W-42	
							This study			U1356A			318-U1356A-84R-3-W-29	318-U1356A-84R-3-W-29	318-U1356A-84R-3-W-29	7.000e-06
	0.3324:0.3403:0.3272:0.0067:-0.0025:0.0016	15	0.0001	SI	-1	AMS	This study	318-U1356A-84R-3-W-29:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-84R-3-W-29	318-U1356A-84R-3-W-29	318-U1356A-84R-3-W-29	
	0.3323999941:0.3402999938:0.3271999955:0.0066999998:-0.0024999999:0.0016000000	15	0.0001	SI	0	AMS	This study	318-U1356A-84R-3-W-29:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-84R-3-W-29	318-U1356A-84R-3-W-29	318-U1356A-84R-3-W-29	
							This study			U1356A			318-U1356A-84R-6-W-66	318-U1356A-84R-6-W-66	318-U1356A-84R-6-W-66	7.000e-06
	0.3369:0.3457:0.3174:-0.0020:0.0015:0.0126	15	0.0001	SI	-1	AMS	This study	318-U1356A-84R-6-W-66:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-84R-6-W-66	318-U1356A-84R-6-W-66	318-U1356A-84R-6-W-66	
	0.3368999958:0.3456999958:0.3174000084:-0.0020000001:0.0015000000:0.0126000000	15	0.0001	SI	0	AMS	This study	318-U1356A-84R-6-W-66:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-84R-6-W-66	318-U1356A-84R-6-W-66	318-U1356A-84R-6-W-66	
							This study			U1356A			318-U1356A-85R-1-W-37	318-U1356A-85R-1-W-37	318-U1356A-85R-1-W-37	7.000e-06
	0.3435:0.3432:0.3132:-0.0008:0.0005:-0.0029	15	0.0001	SI	-1	AMS	This study	318-U1356A-85R-1-W-37:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-85R-1-W-37	318-U1356A-85R-1-W-37	318-U1356A-85R-1-W-37	
	0.3434999883:0.3431999981:0.3131999969:-0.0008000000:0.0005000000:-0.0029000000	15	0.0001	SI	0	AMS	This study	318-U1356A-85R-1-W-37:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-85R-1-W-37	318-U1356A-85R-1-W-37	318-U1356A-85R-1-W-37	
							This study			U1356A			318-U1356A-85R-2-W-89	318-U1356A-85R-2-W-89	318-U1356A-85R-2-W-89	7.000e-06
	0.3586:0.3587:0.2828:-0.0002:0.0050:0.0030	15	0.0002	SI	-1	AMS	This study	318-U1356A-85R-2-W-89:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-85R-2-W-89	318-U1356A-85R-2-W-89	318-U1356A-85R-2-W-89	
	0.3585999906:0.3587000072:0.2827999890:-0.0002000000:0.0049999999:0.0030000000	15	0.0002	SI	0	AMS	This study	318-U1356A-85R-2-W-89:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-85R-2-W-89	318-U1356A-85R-2-W-89	318-U1356A-85R-2-W-89	
							This study			U1356A			318-U1356A-86R-2-W-66	318-U1356A-86R-2-W-66	318-U1356A-86R-2-W-66	7.000e-06
	0.3448:0.3479:0.3073:0.0021:0.0009:-0.0056	15	0.0001	SI	-1	AMS	This study	318-U1356A-86R-2-W-66:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-86R-2-W-66	318-U1356A-86R-2-W-66	318-U1356A-86R-2-W-66	
	0.3447999954:0.3479000032:0.3073000014:0.0020999999:0.0009000000:-0.0055999998	15	0.0001	SI	0	AMS	This study	318-U1356A-86R-2-W-66:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-86R-2-W-66	318-U1356A-86R-2-W-66	318-U1356A-86R-2-W-66	
							This study			U1356A			318-U1356A-86R-5-W-118	318-U1356A-86R-5-W-118	318-U1356A-86R-5-W-118	7.000e-06
	0.3461:0.3467:0.3072:-0.0001:-0.0009:-0.0049	15	0.0001	SI	-1	AMS	This study	318-U1356A-86R-5-W-118:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-86R-5-W-118	318-U1356A-86R-5-W-118	318-U1356A-86R-5-W-118	
	0.3461000025:0.3467000127:0.3072000146:-0.0001000000:-0.0009000000:-0.0049000001	15	0.0001	SI	0	AMS	This study	318-U1356A-86R-5-W-118:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-86R-5-W-118	318-U1356A-86R-5-W-118	318-U1356A-86R-5-W-118	
							This study			U1356A			318-U1356A-88R-1-W-36	318-U1356A-88R-1-W-36	318-U1356A-88R-1-W-36	7.000e-06
	0.3408:0.3442:0.3149:0.0017:0.0042:-0.0011	15	0.0002	SI	-1	AMS	This study	318-U1356A-88R-1-W-36:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-88R-1-W-36	318-U1356A-88R-1-W-36	318-U1356A-88R-1-W-36	
	0.3407999873:0.3441999853:0.3149000108:0.0017000000:0.0041999999:-0.0011000000	15	0.0002	SI	0	AMS	This study	318-U1356A-88R-1-W-36:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-88R-1-W-36	318-U1356A-88R-1-W-36	318-U1356A-88R-1-W-36	
							This study			U1356A			318-U1356A-88R-2-W-52	318-U1356A-88R-2-W-52	318-U1356A-88R-2-W-52	7.000e-06
	0.3454:0.3451:0.3095:-0.0001:-0.0008:-0.0006	15	0.0000	SI	-1	AMS	This study	318-U1356A-88R-2-W-52:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-88R-2-W-52	318-U1356A-88R-2-W-52	318-U1356A-88R-2-W-52	
	0.3454000056:0.3450999856:0.3095000088:-0.0001000000:-0.0008000000:-0.0006000000	15	0.0000	SI	0	AMS	This study	318-U1356A-88R-2-W-52:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-88R-2-W-52	318-U1356A-88R-2-W-52	318-U1356A-88R-2-W-52	
							This study			U1356A			318-U1356A-89R-1-W-89	318-U1356A-89R-1-W-89	318-U1356A-89R-1-W-89	7.000e-06
	0.3527:0.3460:0.3013:-0.0034:0.0027:-0.0133	15	0.0001	SI	-1	AMS	This study	318-U1356A-89R-1-W-89:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-89R-1-W-89	318-U1356A-89R-1-W-89	318-U1356A-89R-1-W-89	
	0.3526999950:0.3459999859:0.3012999892:-0.0034000000:0.0027000001:-0.0132999998	15	0.0001	SI	0	AMS	This study	318-U1356A-89R-1-W-89:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-89R-1-W-89	318-U1356A-89R-1-W-89	318-U1356A-89R-1-W-89	
							This study			U1356A			318-U1356A-89R-2-W-71	318-U1356A-89R-2-W-71	318-U1356A-89R-2-W-71	7.000e-06
	0.3447:0.3449:0.3104:0.0002:-0.0006:0.0009	15	0.0002	SI	-1	AMS	This study	318-U1356A-89R-2-W-71:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-89R-2-W-71	318-U1356A-89R-2-W-71	318-U1356A-89R-2-W-71	
	0.3447000086:0.3449000120:0.3104000092:0.0002000000:-0.0006000000:0.0009000000	15	0.0002	SI	0	AMS	This study	318-U1356A-89R-2-W-71:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-89R-2-W-71	318-U1356A-89R-2-W-71	318-U1356A-89R-2-W-71	
							This study			U1356A			318-U1356A-89R-3-W-121	318-U1356A-89R-3-W-121	318-U1356A-89R-3-W-121	7.000e-06
	0.3427:0.3429:0.3144:0.0004:0.0011:-0.0004	15	0.0001	SI	-1	AMS	This study	318-U1356A-89R-3-W-121:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-89R-3-W-121	318-U1356A-89R-3-W-121	318-U1356A-89R-3-W-121	
	0.3427000046:0.3429000080:0.3143999875:0.0004000000:0.0011000000:-0.0004000000	15	0.0001	SI	0	AMS	This study	318-U1356A-89R-3-W-121:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-89R-3-W-121	318-U1356A-89R-3-W-121	318-U1356A-89R-3-W-121	
							This study			U1356A			318-U1356A-89R-4-W-57	318-U1356A-89R-4-W-57	318-U1356A-89R-4-W-57	7.000e-06
	0.3471:0.3399:0.3130:-0.0004:0.0036:-0.0076	15	0.0002	SI	-1	AMS	This study	318-U1356A-89R-4-W-57:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-89R-4-W-57	318-U1356A-89R-4-W-57	318-U1356A-89R-4-W-57	
	0.3470999897:0.3398999870:0.3129999936:-0.0004000000:0.0035999999:-0.0076000001	15	0.0002	SI	0	AMS	This study	318-U1356A-89R-4-W-57:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-89R-4-W-57	318-U1356A-89R-4-W-57	318-U1356A-89R-4-W-57	
							This study			U1356A			318-U1356A-89R-5-W-76	318-U1356A-89R-5-W-76	318-U1356A-89R-5-W-76	7.000e-06
	0.3432:0.3436:0.3132:0.0001:0.0004:0.0009	15	0.0004	SI	-1	AMS	This study	318-U1356A-89R-5-W-76:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-89R-5-W-76	318-U1356A-89R-5-W-76	318-U1356A-89R-5-W-76	
	0.3431999981:0.3436000049:0.3131999969:0.0001000000:0.0004000000:0.0009000000	15	0.0004	SI	0	AMS	This study	318-U1356A-89R-5-W-76:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-89R-5-W-76	318-U1356A-89R-5-W-76	318-U1356A-89R-5-W-76	
							This study			U1356A			318-U1356A-91R-2-W-32	318-U1356A-91R-2-W-32	318-U1356A-91R-2-W-32	7.000e-06
	0.3422:0.3447:0.3132:-0.0001:-0.0012:-0.0008	15	0.0000	SI	-1	AMS	This study	318-U1356A-91R-2-W-32:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-91R-2-W-32	318-U1356A-91R-2-W-32	318-U1356A-91R-2-W-32	
	0.3422000110:0.3447000086:0.3131999969:-0.0001000000:-0.0012000001:-0.0008000000	15	0.0000	SI	0	AMS	This study	318-U1356A-91R-2-W-32:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-91R-2-W-32	318-U1356A-91R-2-W-32	318-U1356A-91R-2-W-32	
							This study			U1356A			318-U1356A-91R-3-W-36	318-U1356A-91R-3-W-36	318-U1356A-91R-3-W-36	7.000e-06
	0.3441:0.3423:0.3136:-0.0003:0.0012:-0.0019	15	0.0001	SI	-1	AMS	This study	318-U1356A-91R-3-W-36:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-91R-3-W-36	318-U1356A-91R-3-W-36	318-U1356A-91R-3-W-36	
	0.3440999985:0.3422999978:0.3136000037:-0.0003000000:0.0012000001:-0.0019000000	15	0.0001	SI	0	AMS	This study	318-U1356A-91R-3-W-36:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-91R-3-W-36	318-U1356A-91R-3-W-36	318-U1356A-91R-3-W-36	
	0.3441:0.3421:0.3138:-0.0002:0.0012:-0.0019	15	0.0001	SI	-1	AMS	This study	318-U1356A-91R-3-W-36:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-91R-3-W-36	318-U1356A-91R-3-W-36	318-U1356A-91R-3-W-36	
	0.3440999985:0.3420999944:0.3138000071:-0.0002000000:0.0012000001:-0.0019000000	15	0.0001	SI	0	AMS	This study	318-U1356A-91R-3-W-36:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-91R-3-W-36	318-U1356A-91R-3-W-36	318-U1356A-91R-3-W-36	
	0.3440:0.3422:0.3138:-0.0002:0.0012:-0.0019	15	0.0000	SI	-1	AMS	This study	318-U1356A-91R-3-W-36:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-91R-3-W-36	318-U1356A-91R-3-W-36	318-U1356A-91R-3-W-36	
	0.3440000117:0.3422000110:0.3138000071:-0.0002000000:0.0012000001:-0.0019000000	15	0.0000	SI	0	AMS	This study	318-U1356A-91R-3-W-36:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-91R-3-W-36	318-U1356A-91R-3-W-36	318-U1356A-91R-3-W-36	
							This study			U1356A			318-U1356A-91R-4-W-1	318-U1356A-91R-4-W-1	318-U1356A-91R-4-W-1	7.000e-06
	0.3434:0.3456:0.3111:0.0006:-0.0001:-0.0018	15	0.0000	SI	-1	AMS	This study	318-U1356A-91R-4-W-1:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-91R-4-W-1	318-U1356A-91R-4-W-1	318-U1356A-91R-4-W-1	
	0.3434000015:0.3456000090:0.3111000061:0.0006000000:-0.0001000000:-0.0018000000	15	0.0000	SI	0	AMS	This study	318-U1356A-91R-4-W-1:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-91R-4-W-1	318-U1356A-91R-4-W-1	318-U1356A-91R-4-W-1	
							This study			U1356A			318-U1356A-91R-5-W-5	318-U1356A-91R-5-W-5	318-U1356A-91R-5-W-5	7.000e-06
	0.3415:0.3421:0.3163:-0.0004:0.0025:0.0033	15	0.0000	SI	-1	AMS	This study	318-U1356A-91R-5-W-5:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-91R-5-W-5	318-U1356A-91R-5-W-5	318-U1356A-91R-5-W-5	
	0.3415000141:0.3420999944:0.3163000047:-0.0004000000:0.0024999999:0.0033000000	15	0.0000	SI	0	AMS	This study	318-U1356A-91R-5-W-5:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-91R-5-W-5	318-U1356A-91R-5-W-5	318-U1356A-91R-5-W-5	
							This study			U1356A			318-U1356A-91R-6-W-48	318-U1356A-91R-6-W-48	318-U1356A-91R-6-W-48	7.000e-06
	0.3440:0.3463:0.3097:0.0005:-0.0008:0.0015	15	0.0001	SI	-1	AMS	This study	318-U1356A-91R-6-W-48:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-91R-6-W-48	318-U1356A-91R-6-W-48	318-U1356A-91R-6-W-48	
	0.3440000117:0.3463000059:0.3097000122:0.0005000000:-0.0008000000:0.0015000000	15	0.0001	SI	0	AMS	This study	318-U1356A-91R-6-W-48:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-91R-6-W-48	318-U1356A-91R-6-W-48	318-U1356A-91R-6-W-48	
							This study			U1356A			318-U1356A-91R-7-W-25	318-U1356A-91R-7-W-25	318-U1356A-91R-7-W-25	7.000e-06
	0.3429:0.3431:0.3140:0.0004:-0.0008:0.0010	15	0.0001	SI	-1	AMS	This study	318-U1356A-91R-7-W-25:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-91R-7-W-25	318-U1356A-91R-7-W-25	318-U1356A-91R-7-W-25	
	0.3429000080:0.3431000113:0.3140000105:0.0004000000:-0.0008000000:0.0010000000	15	0.0001	SI	0	AMS	This study	318-U1356A-91R-7-W-25:LP-AN-MS		U1356A	LP-X:AE-H:LP-AN-MS	g	318-U1356A-91R-7-W-25	318-U1356A-91R-7-W-25	318-U1356A-91R-7-W-25	
