tab	measurements
analysts	citations	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	meas_temp	measurement	method_codes	quality	sequence	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
Elliot Hurst	This study	59.5	-65.34	ATPIPV22-8B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	4.527e-06	273.0	ATPIPV22-8B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_10	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	388	ATPIPV22-8B	u	9999:99:99:99:99		0.0	0	90	10	813.0
Elliot Hurst	This study	60.79	-78.78	ATPIPV22-8B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	9.98e-06	273.0	ATPIPV22-8B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_11	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	389	ATPIPV22-8B	u	9999:99:99:99:99		3e-05	0	90	11	773.0
Elliot Hurst	This study	58.73	-60.75	ATPIPV22-8B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	3.6039999999999997e-06	273.0	ATPIPV22-8B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_12	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	390	ATPIPV22-8B	u	9999:99:99:99:99		0.0	0	90	12	833.0
Elliot Hurst	This study	61.58	-78.9	ATPIPV22-8B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.119e-05	273.0	ATPIPV22-8B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_13	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	391	ATPIPV22-8B	u	9999:99:99:99:99		3e-05	0	90	13	833.0
Elliot Hurst	This study	63.26	-83.09	ATPIPV22-8B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.36e-05	273.0	ATPIPV22-8B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_14	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	392	ATPIPV22-8B	u	9999:99:99:99:99		3e-05	0	90	14	853.0
Elliot Hurst	This study	60.47	-63.55	ATPIPV22-8B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	3.25e-06	273.0	ATPIPV22-8B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_15	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	393	ATPIPV22-8B	u	9999:99:99:99:99		0.0	0	90	15	853.0
Elliot Hurst	This study	56.82	-81.82	ATPIPV22-8B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.217e-05	273.0	ATPIPV22-8B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_16	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	394	ATPIPV22-8B	u	9999:99:99:99:99		3e-05	0	90	16	813.0
Elliot Hurst	This study	58.64	-60.02	ATPIPV22-8B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	2.362e-06	273.0	ATPIPV22-8B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_17	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	395	ATPIPV22-8B	u	9999:99:99:99:99		0.0	0	90	17	873.0
Elliot Hurst	This study	50.34	-84.99	ATPIPV22-8B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.939e-05	273.0	ATPIPV22-8B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_18	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	396	ATPIPV22-8B	u	9999:99:99:99:99		3e-05	0	90	18	873.0
Elliot Hurst	This study	45.0	-87.26	ATPIPV22-8B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	2.311e-05	273.0	ATPIPV22-8B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_19	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	397	ATPIPV22-8B	u	9999:99:99:99:99		3e-05	0	90	19	893.0
Elliot Hurst	This study	59.48	-67.38	ATPIPV22-8B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	2.107e-06	273.0	ATPIPV22-8B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_20	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	398	ATPIPV22-8B	u	9999:99:99:99:99		0.0	0	90	20	893.0
Elliot Hurst	This study	66.43	-86.38	ATPIPV22-8B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.812e-05	273.0	ATPIPV22-8B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_21	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	399	ATPIPV22-8B	u	9999:99:99:99:99		3e-05	0	90	21	853.0
Elliot Hurst	This study	62.41	-62.48	ATPIPV22-8B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.4480000000000002e-06	273.0	ATPIPV22-8B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_22	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	400	ATPIPV22-8B	u	9999:99:99:99:99		0.0	0	90	22	913.0
Elliot Hurst	This study	45.76	-86.7	ATPIPV22-8B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	2.055e-05	273.0	ATPIPV22-8B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_23	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	401	ATPIPV22-8B	u	9999:99:99:99:99		3e-05	0	90	23	913.0
Elliot Hurst	This study	47.05	-87.35	ATPIPV22-8B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.912e-05	273.0	ATPIPV22-8B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_24	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	402	ATPIPV22-8B	u	9999:99:99:99:99		3e-05	0	90	24	933.0
Elliot Hurst	This study	55.93	-67.27	ATPIPV22-8B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	9.683e-07	273.0	ATPIPV22-8B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_25	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	403	ATPIPV22-8B	u	9999:99:99:99:99		0.0	0	90	25	933.0
Elliot Hurst	This study	40.36	-86.59	ATPIPV22-8B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.474e-05	273.0	ATPIPV22-8B :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_26	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	404	ATPIPV22-8B	u	9999:99:99:99:99		3e-05	0	90	26	893.0
Elliot Hurst	This study	79.75	-81.58	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	7.27e-06	273.0	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_0	LT-NO:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	405	ATPIPV22-9A	u	9999:99:99:99:99		0.0	0	90	0	273.0
Elliot Hurst	This study	85.38	-78.37	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	7.547000000000001e-06	273.0	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_1	LT-AF-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	406	ATPIPV22-9A	u	9999:99:99:99:99	0.005	0.0	0	90	1	273.0
Elliot Hurst	This study	71.48	-66.65	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	5.7560000000000005e-06	273.0	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_2	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	407	ATPIPV22-9A	u	9999:99:99:99:99		0.0	0	90	2	673.0
Elliot Hurst	This study	71.93	-72.13	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	7.146e-06	273.0	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_3	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	408	ATPIPV22-9A	u	9999:99:99:99:99		3e-05	0	90	3	673.0
Elliot Hurst	This study	71.09	-75.06	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	8.273999999999999e-06	273.0	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_4	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	409	ATPIPV22-9A	u	9999:99:99:99:99		3e-05	0	90	4	773.0
Elliot Hurst	This study	73.27	-67.13	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	5.482e-06	273.0	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_5	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	410	ATPIPV22-9A	u	9999:99:99:99:99		0.0	0	90	5	773.0
Elliot Hurst	This study	67.8	-73.01	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	7.17e-06	273.0	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_6	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	411	ATPIPV22-9A	u	9999:99:99:99:99		3e-05	0	90	6	673.0
Elliot Hurst	This study	72.83	-66.86	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	5.287e-06	273.0	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_7	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	412	ATPIPV22-9A	u	9999:99:99:99:99		0.0	0	90	7	793.0
Elliot Hurst	This study	68.92	-76.27	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	8.356000000000001e-06	273.0	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_8	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	413	ATPIPV22-9A	u	9999:99:99:99:99		3e-05	0	90	8	793.0
Elliot Hurst	This study	65.11	-77.77	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	8.876e-06	273.0	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_9	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	414	ATPIPV22-9A	u	9999:99:99:99:99		3e-05	0	90	9	813.0
Elliot Hurst	This study	74.01	-67.94	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	5.498e-06	273.0	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_10	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	415	ATPIPV22-9A	u	9999:99:99:99:99		0.0	0	90	10	813.0
Elliot Hurst	This study	72.83	-74.32	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	8.246e-06	273.0	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_11	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	416	ATPIPV22-9A	u	9999:99:99:99:99		3e-05	0	90	11	773.0
Elliot Hurst	This study	71.47	-65.75	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	5.0389999999999995e-06	273.0	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_12	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	417	ATPIPV22-9A	u	9999:99:99:99:99		0.0	0	90	12	833.0
Elliot Hurst	This study	71.38	-76.57	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	9.171e-06	273.0	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_13	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	418	ATPIPV22-9A	u	9999:99:99:99:99		3e-05	0	90	13	833.0
Elliot Hurst	This study	66.84	-77.06	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	9.747e-06	273.0	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_14	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	419	ATPIPV22-9A	u	9999:99:99:99:99		3e-05	0	90	14	853.0
Elliot Hurst	This study	72.08	-65.77	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	4.7689999999999996e-06	273.0	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_15	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	420	ATPIPV22-9A	u	9999:99:99:99:99		0.0	0	90	15	853.0
Elliot Hurst	This study	68.53	-77.73	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	8.455e-06	273.0	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_16	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	421	ATPIPV22-9A	u	9999:99:99:99:99		3e-05	0	90	16	813.0
Elliot Hurst	This study	67.68	-64.74	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	4.266e-06	273.0	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_17	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	422	ATPIPV22-9A	u	9999:99:99:99:99		0.0	0	90	17	873.0
Elliot Hurst	This study	69.44	-78.3	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	9.394e-06	273.0	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_18	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	423	ATPIPV22-9A	u	9999:99:99:99:99		3e-05	0	90	18	873.0
Elliot Hurst	This study	67.56	-80.97	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.061e-05	273.0	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_19	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	424	ATPIPV22-9A	u	9999:99:99:99:99		3e-05	0	90	19	893.0
Elliot Hurst	This study	70.8	-66.45	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	3.988999999999999e-06	273.0	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_20	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	425	ATPIPV22-9A	u	9999:99:99:99:99		0.0	0	90	20	893.0
Elliot Hurst	This study	73.69	-80.25	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	8.44e-06	273.0	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_21	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	426	ATPIPV22-9A	u	9999:99:99:99:99		3e-05	0	90	21	853.0
Elliot Hurst	This study	67.23	-66.25	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	3.3619999999999997e-06	273.0	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_22	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	427	ATPIPV22-9A	u	9999:99:99:99:99		0.0	0	90	22	913.0
Elliot Hurst	This study	55.05	-83.8	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.172e-05	273.0	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_23	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	428	ATPIPV22-9A	u	9999:99:99:99:99		3e-05	0	90	23	913.0
Elliot Hurst	This study	43.09	-86.3	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.466e-05	273.0	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_24	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	429	ATPIPV22-9A	u	9999:99:99:99:99		3e-05	0	90	24	933.0
Elliot Hurst	This study	65.74	-70.67	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	2.623e-06	273.0	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_25	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	430	ATPIPV22-9A	u	9999:99:99:99:99		0.0	0	90	25	933.0
Elliot Hurst	This study	58.24	-86.84	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	9.994e-06	273.0	ATPIPV22-9A :LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_26	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	431	ATPIPV22-9A	u	9999:99:99:99:99		3e-05	0	90	26	893.0
Elliot Hurst	This study	343.3	12.86	ATPIPV26-15A:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.779e-05	273.0	ATPIPV26-15A:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_0	LT-NO:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	432	ATPIPV26-15A	u	9999:99:99:99:99		0.0	0	90	0	273.0
Elliot Hurst	This study	342.14	12.57	ATPIPV26-15A:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.788e-05	273.0	ATPIPV26-15A:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_1	LT-AF-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	433	ATPIPV26-15A	u	9999:99:99:99:99	0.005	0.0	0	90	1	273.0
Elliot Hurst	This study	341.06	12.57	ATPIPV26-15A:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.788e-05	273.0	ATPIPV26-15A:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_2	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	434	ATPIPV26-15A	u	9999:99:99:99:99		0.0	0	90	2	373.0
Elliot Hurst	This study	342.59	12.64	ATPIPV26-15A:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.753e-05	273.0	ATPIPV26-15A:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_3	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	435	ATPIPV26-15A	u	9999:99:99:99:99		3e-05	0	90	3	373.0
Elliot Hurst	This study	341.22	12.8	ATPIPV26-15A:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.676e-05	273.0	ATPIPV26-15A:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_4	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	436	ATPIPV26-15A	u	9999:99:99:99:99		3e-05	0	90	4	448.0
Elliot Hurst	This study	340.89	12.41	ATPIPV26-15A:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.681e-05	273.0	ATPIPV26-15A:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_5	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	437	ATPIPV26-15A	u	9999:99:99:99:99		0.0	0	90	5	448.0
Elliot Hurst	This study	343.48	12.49	ATPIPV26-15A:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.655e-05	273.0	ATPIPV26-15A:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_6	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	438	ATPIPV26-15A	u	9999:99:99:99:99		3e-05	0	90	6	373.0
Elliot Hurst	This study	341.76	12.53	ATPIPV26-15A:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.562e-05	273.0	ATPIPV26-15A:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_7	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	439	ATPIPV26-15A	u	9999:99:99:99:99		0.0	0	90	7	523.0
Elliot Hurst	This study	346.14	12.8	ATPIPV26-15A:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.494e-05	273.0	ATPIPV26-15A:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_8	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	440	ATPIPV26-15A	u	9999:99:99:99:99		3e-05	0	90	8	523.0
Elliot Hurst	This study	344.78	12.29	ATPIPV26-15A:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.409e-05	273.0	ATPIPV26-15A:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_9	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	441	ATPIPV26-15A	u	9999:99:99:99:99		3e-05	0	90	9	583.0
Elliot Hurst	This study	344.84	12.51	ATPIPV26-15A:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.38e-05	273.0	ATPIPV26-15A:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_10	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	442	ATPIPV26-15A	u	9999:99:99:99:99		0.0	0	90	10	583.0
Elliot Hurst	This study	345.35	12.59	ATPIPV26-15A:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.386e-05	273.0	ATPIPV26-15A:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_11	LT-PTRM-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	443	ATPIPV26-15A	u	9999:99:99:99:99		3e-05	0	90	11	448.0
Elliot Hurst	This study	340.6	12.42	ATPIPV26-15A:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.224e-05	273.0	ATPIPV26-15A:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_12	LT-T-Z:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	444	ATPIPV26-15A	u	9999:99:99:99:99		0.0	0	90	12	643.0
Elliot Hurst	This study	338.12	11.87	ATPIPV26-15A:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.198e-05	273.0	ATPIPV26-15A:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_13	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	445	ATPIPV26-15A	u	9999:99:99:99:99		3e-05	0	90	13	643.0
Elliot Hurst	This study	338.54	12.85	ATPIPV26-15A:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	JR6 old:oven	1.013e-05	273.0	ATPIPV26-15A:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM_14	LT-T-I:LP-PI-TRM:LP-PI-BT-IZZI:LP-PI-ALT-PTRM	g	446	ATPIPV26-15A	u	9999:99:99:99:99		3e-05	0	90	14	693.0
