"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CSF-B (m)","Demag level (mT)","Inclination background & tray corrected (deg)","Declination background & tray corrected (deg)","Intensity background & tray corrected (A/m)","Inclination raw (deg)","Declination raw (deg)","Intensity raw (A/m)","Magnetic moment x (Am²)","Magnetic moment y (Am²)","Magnetic moment z (Am²)","Sample orientation","Raw data","Timestamp (UTC)","Instrument","Text ID","Test No.","Comments",
"312","U1256","D","222","R","2","A","22.0","1446.320","1446.320","50","23.5","76.7","0.2131","23.5","76.7","0.21306","4.2592E-6","1.8395E-5","1.315E-5","","","2011-04-18 22:25:00","SRM","SHLF3196121","24276771","",
"312","U1256","D","222","R","2","A","24.0","1446.340","1446.340","50","28","68.5","0.15418","28","68.5","0.15414","4.7149E-6","1.2249E-5","1.121E-5","","","2011-04-18 22:25:00","SRM","SHLF3196121","24276771","",
"312","U1256","D","222","R","2","A","26.0","1446.360","1446.360","50","32.9","37.5","0.11306","32.9","37.5","0.11304","7.1289E-6","5.5908E-6","9.489E-6","","","2011-04-18 22:25:00","SRM","SHLF3196121","24276771","",
"312","U1256","D","222","R","2","A","28.0","1446.380","1446.380","50","26.5","1.7","0.12628","26.5","1.7","0.1263","1.0692E-5","3.2805E-7","8.711E-6","","","2011-04-18 22:25:00","SRM","SHLF3196121","24276771","",
"312","U1256","D","222","R","2","A","30.0","1446.400","1446.400","50","21.5","351.3","0.15503","21.5","351.3","0.15506","1.3494E-5","-2.1215E-6","8.782E-6","","","2011-04-18 22:25:00","SRM","SHLF3196121","24276771","",
"312","U1256","D","222","R","2","A","32.0","1446.420","1446.420","50","21.5","350","0.15375","21.5","350","0.15377","1.3333E-5","-2.3998E-6","8.717E-6","","","2011-04-18 22:25:00","SRM","SHLF3196121","24276771","",
"312","U1256","D","222","R","2","A","34.0","1446.440","1446.440","50","25.3","349.5","0.11603","25.3","349.4","0.11606","9.7608E-6","-1.8648E-6","7.666E-6","","","2011-04-18 22:25:00","SRM","SHLF3196121","24276771","",
"312","U1256","D","222","R","2","A","36.0","1446.460","1446.460","50","34.3","345","0.064783","34.3","344.9","0.064816","4.8943E-6","-1.3497E-6","5.643E-6","","","2011-04-18 22:25:00","SRM","SHLF3196121","24276771","",
"312","U1256","D","222","R","2","A","38.0","1446.480","1446.480","50","57.9","322.2","0.027244","57.8","322.1","0.02728","1.0844E-6","-8.6468E-7","3.571E-6","","","2011-04-18 22:25:00","SRM","SHLF3196121","24276771","",
"312","U1256","D","222","R","2","A","40.0","1446.500","1446.500","50","78.3","307.3","0.016004","78","306.8","0.016023","1.8815E-7","-2.5713E-7","2.424E-6","","","2011-04-18 22:25:00","SRM","SHLF3196121","24276771","",
"312","U1256","D","222","R","2","A","42.0","1446.520","1446.520","50","32.7","15.8","0.028109","32.7","15.6","0.028113","2.1550E-6","6.1587E-7","2.351E-6","","","2011-04-18 22:25:00","SRM","SHLF3196121","24276771","",
"312","U1256","D","222","R","2","A","44.0","1446.540","1446.540","50","18.8","16.1","0.060733","18.8","16.1","0.060735","5.2272E-6","1.5380E-6","3.033E-6","","","2011-04-18 22:25:00","SRM","SHLF3196121","24276771","",
"312","U1256","D","222","R","2","A","46.0","1446.560","1446.560","50","16.2","15.7","0.089362","16.2","15.7","0.089364","7.8194E-6","2.2440E-6","3.849E-6","","","2011-04-18 22:25:00","SRM","SHLF3196121","24276771","",
"312","U1256","D","222","R","2","A","48.0","1446.580","1446.580","50","16.8","15.9","0.095914","16.8","15.8","0.095916","8.3601E-6","2.4235E-6","4.282E-6","","","2011-04-18 22:25:00","SRM","SHLF3196121","24276771","",
"312","U1256","D","222","R","2","A","50.0","1446.600","1446.600","50","19.8","16.3","0.07682","19.8","16.2","0.076822","6.5667E-6","1.9530E-6","4.028E-6","","","2011-04-18 22:25:00","SRM","SHLF3196121","24276771","",
"312","U1256","D","222","R","2","A","52.0","1446.620","1446.620","50","26.1","16.1","0.044737","26.1","16","0.044739","3.6542E-6","1.0718E-6","3.045E-6","","","2011-04-18 22:25:00","SRM","SHLF3196121","24276771","",
"312","U1256","D","222","R","2","A","-0.0","1446.100","1446.100","55","14.4","255.6","0.04093","14.4","255.6","0.04094","-9.3233E-7","-3.7171E-6","1.571E-6","Single Line","10019741","2011-04-18 22:25:11","SRM","SHLF3196121","24276781","",
"312","U1256","D","222","R","2","A","2.0","1446.120","1446.120","55","68.1","303.3","0.02275","68","303.3","0.022757","4.4255E-7","-6.8863E-7","3.264E-6","","","2011-04-18 22:25:11","SRM","SHLF3196121","24276781","",
"312","U1256","D","222","R","2","A","4.0","1446.140","1446.140","55","28.6","65.1","0.08301","28.6","65.1","0.082997","2.8986E-6","6.3957E-6","6.150E-6","","","2011-04-18 22:25:11","SRM","SHLF3196121","24276781","",
"312","U1256","D","222","R","2","A","6.0","1446.160","1446.160","55","19.8","69.8","0.19092","19.8","69.8","0.19091","5.8738E-6","1.6310E-5","9.996E-6","","","2011-04-18 22:25:11","SRM","SHLF3196121","24276781","",
"312","U1256","D","222","R","2","A","8.0","1446.180","1446.180","55","17.5","71.9","0.29364","17.5","71.9","0.29362","8.2404E-6","2.5759E-5","1.362E-5","","","2011-04-18 22:25:11","SRM","SHLF3196121","24276781","",
"312","U1256","D","222","R","2","A","10.0","1446.200","1446.200","55","16.8","73.7","0.35804","16.8","73.7","0.35801","9.1235E-6","3.1822E-5","1.601E-5","","","2011-04-18 22:25:11","SRM","SHLF3196121","24276781","",
"312","U1256","D","222","R","2","A","12.0","1446.220","1446.220","55","16.9","74.8","0.37847","16.9","74.8","0.37845","8.9921E-6","3.3805E-5","1.704E-5","","","2011-04-18 22:25:11","SRM","SHLF3196121","24276781","",
"312","U1256","D","222","R","2","A","14.0","1446.240","1446.240","55","17.6","75.5","0.36182","17.6","75.5","0.3618","8.1696E-6","3.2315E-5","1.688E-5","","","2011-04-18 22:25:11","SRM","SHLF3196121","24276781","",
"312","U1256","D","222","R","2","A","16.0","1446.260","1446.260","55","18.5","76","0.32295","18.5","76","0.32293","7.0129E-6","2.8752E-5","1.584E-5","","","2011-04-18 22:25:11","SRM","SHLF3196121","24276781","",
"312","U1256","D","222","R","2","A","18.0","1446.280","1446.280","55","19.7","76.5","0.27463","19.7","76.5","0.2746","5.7154E-6","2.4330E-5","1.428E-5","","","2011-04-18 22:25:11","SRM","SHLF3196121","24276781","",
"312","U1256","D","222","R","2","A","20.0","1446.300","1446.300","55","21","77.1","0.228","21","77.1","0.22797","4.5037E-6","2.0069E-5","1.265E-5","","","2011-04-18 22:25:11","SRM","SHLF3196121","24276781","",
"312","U1256","D","222","R","2","A","22.0","1446.320","1446.320","55","23","76.3","0.18174","23","76.3","0.18171","3.7567E-6","1.5720E-5","1.099E-5","","","2011-04-18 22:25:11","SRM","SHLF3196121","24276781","",
"312","U1256","D","222","R","2","A","24.0","1446.340","1446.340","55","27.4","68.1","0.12952","27.4","68.1","0.12949","4.0571E-6","1.0317E-5","9.227E-6","","","2011-04-18 22:25:11","SRM","SHLF3196121","24276781","",
"312","U1256","D","222","R","2","A","26.0","1446.360","1446.360","55","32.2","36.5","0.093465","32.3","36.4","0.093455","6.0168E-6","4.5415E-6","7.714E-6","","","2011-04-18 22:25:11","SRM","SHLF3196121","24276781","",
"312","U1256","D","222","R","2","A","28.0","1446.380","1446.380","55","25.8","0.5","0.10369","25.8","0.4","0.1037","8.8365E-6","6.9640E-8","6.974E-6","","","2011-04-18 22:25:11","SRM","SHLF3196121","24276781","",
"312","U1256","D","222","R","2","A","30.0","1446.400","1446.400","55","20.6","350.3","0.12712","20.6","350.3","0.12715","1.1104E-5","-1.9403E-6","6.907E-6","","","2011-04-18 22:25:11","SRM","SHLF3196121","24276781","",
"312","U1256","D","222","R","2","A","32.0","1446.420","1446.420","55","20.6","349.7","0.12509","20.6","349.6","0.12512","1.0901E-5","-2.0389E-6","6.807E-6","","","2011-04-18 22:25:11","SRM","SHLF3196121","24276781","",
"312","U1256","D","222","R","2","A","34.0","1446.440","1446.440","55","24.4","349.5","0.093716","24.4","349.5","0.093745","7.9419E-6","-1.5125E-6","5.989E-6","","","2011-04-18 22:25:11","SRM","SHLF3196121","24276781","",
"312","U1256","D","222","R","2","A","36.0","1446.460","1446.460","55","33.4","344.9","0.052273","33.4","344.9","0.052306","3.9868E-6","-1.1038E-6","4.457E-6","","","2011-04-18 22:25:11","SRM","SHLF3196121","24276781","",
"312","U1256","D","222","R","2","A","38.0","1446.480","1446.480","55","56.9","319.8","0.021842","56.8","319.7","0.021878","8.6481E-7","-7.5059E-7","2.831E-6","","","2011-04-18 22:25:11","SRM","SHLF3196121","24276781","",
"312","U1256","D","222","R","2","A","40.0","1446.500","1446.500","55","76.5","314.5","0.01304","76.2","314","0.013061","2.0473E-7","-2.1665E-7","1.962E-6","","","2011-04-18 22:25:11","SRM","SHLF3196121","24276781","",
"312","U1256","D","222","R","2","A","42.0","1446.520","1446.520","55","31.2","15.4","0.024455","31.2","15.2","0.024464","1.9098E-6","5.3075E-7","1.962E-6","","","2011-04-18 22:25:11","SRM","SHLF3196121","24276781","",
"312","U1256","D","222","R","2","A","44.0","1446.540","1446.540","55","18.5","16.1","0.052092","18.5","16","0.052098","4.4923E-6","1.3187E-6","2.563E-6","","","2011-04-18 22:25:11","SRM","SHLF3196121","24276781","",
"312","U1256","D","222","R","2","A","46.0","1446.560","1446.560","55","16","15.9","0.075454","16","15.8","0.07546","6.6033E-6","1.9098E-6","3.225E-6","","","2011-04-18 22:25:11","SRM","SHLF3196121","24276781","",
"312","U1256","D","222","R","2","A","48.0","1446.580","1446.580","55","16.6","16.3","0.080532","16.6","16.3","0.080537","7.0098E-6","2.0945E-6","3.560E-6","","","2011-04-18 22:25:11","SRM","SHLF3196121","24276781","",
"312","U1256","D","222","R","2","A","50.0","1446.600","1446.600","55","19.6","16.2","0.063916","19.6","16.1","0.063923","5.4747E-6","1.6211E-6","3.310E-6","","","2011-04-18 22:25:11","SRM","SHLF3196121","24276781","",
"312","U1256","D","222","R","2","A","52.0","1446.620","1446.620","55","25.8","15.8","0.036843","25.8","15.6","0.036851","3.0224E-6","8.6422E-7","2.484E-6","","","2011-04-18 22:25:11","SRM","SHLF3196121","24276781","",
"312","U1256","D","222","R","2","A","-0.0","1446.100","1446.100","60","13.4","256.9","0.035204","13.4","257","0.035213","-7.3187E-7","-3.2291E-6","1.260E-6","Single Line","10019761","2011-04-18 22:25:15","SRM","SHLF3196121","24276791","",
"312","U1256","D","222","R","2","A","2.0","1446.120","1446.120","60","67.6","304.4","0.018272","67.6","304.3","0.018277","3.7206E-7","-5.5675E-7","2.613E-6","","","2011-04-18 22:25:15","SRM","SHLF3196121","24276791","",
"312","U1256","D","222","R","2","A","4.0","1446.140","1446.140","60","27.4","65","0.069432","27.4","65","0.06942","2.4637E-6","5.4071E-6","4.936E-6","","","2011-04-18 22:25:15","SRM","SHLF3196121","24276791","",
"312","U1256","D","222","R","2","A","6.0","1446.160","1446.160","60","18.4","70.8","0.16356","18.4","70.8","0.16354","4.8288E-6","1.4176E-5","8.001E-6","","","2011-04-18 22:25:15","SRM","SHLF3196121","24276791","",
"312","U1256","D","222","R","2","A","8.0","1446.180","1446.180","60","16.2","72.7","0.25334","16.2","72.7","0.25332","6.8397E-6","2.2473E-5","1.094E-5","","","2011-04-18 22:25:15","SRM","SHLF3196121","24276791","",
"312","U1256","D","222","R","2","A","10.0","1446.200","1446.200","60","15.6","73.5","0.30964","15.6","73.5","0.30962","7.9967E-6","2.7668E-5","1.290E-5","","","2011-04-18 22:25:15","SRM","SHLF3196121","24276791","",
"312","U1256","D","222","R","2","A","12.0","1446.220","1446.220","60","15.7","74.5","0.32836","15.7","74.5","0.32833","8.0163E-6","2.9471E-5","1.371E-5","","","2011-04-18 22:25:15","SRM","SHLF3196121","24276791","",
"312","U1256","D","222","R","2","A","14.0","1446.240","1446.240","60","16.2","75.1","0.3138","16.2","75.1","0.31377","7.3511E-6","2.8169E-5","1.354E-5","","","2011-04-18 22:25:15","SRM","SHLF3196121","24276791","",
"312","U1256","D","222","R","2","A","16.0","1446.260","1446.260","60","17","76.2","0.27908","17","76.2","0.27905","6.0379E-6","2.5079E-5","1.258E-5","","","2011-04-18 22:25:15","SRM","SHLF3196121","24276791","",
"312","U1256","D","222","R","2","A","18.0","1446.280","1446.280","60","17.8","76.5","0.23625","17.8","76.5","0.23622","4.9627E-6","2.1157E-5","1.119E-5","","","2011-04-18 22:25:15","SRM","SHLF3196121","24276791","",
"312","U1256","D","222","R","2","A","20.0","1446.300","1446.300","60","18.8","77","0.19412","18.8","77","0.19409","3.9178E-6","1.7317E-5","9.691E-6","","","2011-04-18 22:25:15","SRM","SHLF3196121","24276791","",
"312","U1256","D","222","R","2","A","22.0","1446.320","1446.320","60","20.4","76.4","0.15185","20.4","76.4","0.15182","3.1745E-6","1.3381E-5","8.185E-6","","","2011-04-18 22:25:15","SRM","SHLF3196121","24276791","",
"312","U1256","D","222","R","2","A","24.0","1446.340","1446.340","60","24.4","68.1","0.10505","24.4","68","0.10502","3.3845E-6","8.5853E-6","6.702E-6","","","2011-04-18 22:25:15","SRM","SHLF3196121","24276791","",
"312","U1256","D","222","R","2","A","26.0","1446.360","1446.360","60","28.7","35.7","0.073426","28.7","35.7","0.073415","4.9479E-6","3.6347E-6","5.456E-6","","","2011-04-18 22:25:15","SRM","SHLF3196121","24276791","",
"312","U1256","D","222","R","2","A","28.0","1446.380","1446.380","60","22","358.7","0.082764","22","358.6","0.082777","7.2590E-6","-1.7675E-7","4.801E-6","","","2011-04-18 22:25:15","SRM","SHLF3196121","24276791","",
"312","U1256","D","222","R","2","A","30.0","1446.400","1446.400","60","17.2","349.2","0.10218","17.2","349.1","0.1022","9.0725E-6","-1.7781E-6","4.677E-6","","","2011-04-18 22:25:15","SRM","SHLF3196121","24276791","",
"312","U1256","D","222","R","2","A","32.0","1446.420","1446.420","60","17.1","349","0.10021","17.1","349","0.10023","8.8977E-6","-1.7680E-6","4.563E-6","","","2011-04-18 22:25:15","SRM","SHLF3196121","24276791","",
"312","U1256","D","222","R","2","A","34.0","1446.440","1446.440","60","20.4","349","0.074739","20.4","348.9","0.074761","6.5062E-6","-1.3001E-6","4.036E-6","","","2011-04-18 22:25:15","SRM","SHLF3196121","24276791","",
"312","U1256","D","222","R","2","A","36.0","1446.460","1446.460","60","28.6","343.8","0.040529","28.6","343.7","0.040555","3.2345E-6","-9.6777E-7","3.000E-6","","","2011-04-18 22:25:15","SRM","SHLF3196121","24276791","",
"312","U1256","D","222","R","2","A","38.0","1446.480","1446.480","60","50.8","315.7","0.01605","50.7","315.6","0.016083","6.8907E-7","-6.9058E-7","1.924E-6","","","2011-04-18 22:25:15","SRM","SHLF3196121","24276791","",
"312","U1256","D","222","R","2","A","40.0","1446.500","1446.500","60","69.3","304","0.0094279","69","303.7","0.0094502","1.7786E-7","-2.7229E-7","1.365E-6","","","2011-04-18 22:25:15","SRM","SHLF3196121","24276791","",
"312","U1256","D","222","R","2","A","42.0","1446.520","1446.520","60","27.8","12.6","0.019506","27.8","12.4","0.019513","1.5955E-6","3.6015E-7","1.406E-6","","","2011-04-18 22:25:15","SRM","SHLF3196121","24276791","",
"312","U1256","D","222","R","2","A","44.0","1446.540","1446.540","60","16.2","15","0.043273","16.2","14.9","0.043276","3.8005E-6","1.0339E-6","1.865E-6","","","2011-04-18 22:25:15","SRM","SHLF3196121","24276791","",
"312","U1256","D","222","R","2","A","46.0","1446.560","1446.560","60","14","15.4","0.062902","14","15.3","0.062904","5.5687E-6","1.5624E-6","2.359E-6","","","2011-04-18 22:25:15","SRM","SHLF3196121","24276791","",
"312","U1256","D","222","R","2","A","48.0","1446.580","1446.580","60","14.7","15.7","0.067391","14.7","15.6","0.067394","5.9415E-6","1.6974E-6","2.641E-6","","","2011-04-18 22:25:15","SRM","SHLF3196121","24276791","",
"312","U1256","D","222","R","2","A","50.0","1446.600","1446.600","60","17.5","15.6","0.05345","17.5","15.6","0.053453","4.6473E-6","1.3238E-6","2.484E-6","","","2011-04-18 22:25:15","SRM","SHLF3196121","24276791","",
"312","U1256","D","222","R","2","A","52.0","1446.620","1446.620","60","23.2","15.3","0.030795","23.2","15.1","0.030799","2.5855E-6","7.1540E-7","1.877E-6","","","2011-04-18 22:25:15","SRM","SHLF3196121","24276791","",
"312","U1256","D","222","R","2","A","-0.0","1446.100","1446.100","65","10.8","257.2","0.030229","10.8","257.2","0.030237","-6.2459E-7","-2.8021E-6","8.751E-7","Single Line","10019781","2011-04-18 22:25:21","SRM","SHLF3196121","24276801","",
"312","U1256","D","222","R","2","A","2.0","1446.120","1446.120","65","62.9","307.2","0.013313","62.9","307.2","0.013319","3.4719E-7","-4.6793E-7","1.834E-6","","","2011-04-18 22:25:21","SRM","SHLF3196121","24276801","",
"312","U1256","D","222","R","2","A","4.0","1446.140","1446.140","65","22.8","65.5","0.058126","22.8","65.5","0.058115","2.1053E-6","4.7167E-6","3.479E-6","","","2011-04-18 22:25:21","SRM","SHLF3196121","24276801","",
"312","U1256","D","222","R","2","A","6.0","1446.160","1446.160","65","15.5","70.2","0.13924","15.5","70.2","0.13923","4.3051E-6","1.2211E-5","5.759E-6","","","2011-04-18 22:25:21","SRM","SHLF3196121","24276801","",
"312","U1256","D","222","R","2","A","8.0","1446.180","1446.180","65","13.8","72.5","0.21721","13.8","72.5","0.2172","6.0090E-6","1.9463E-5","8.005E-6","","","2011-04-18 22:25:21","SRM","SHLF3196121","24276801","",
"312","U1256","D","222","R","2","A","10.0","1446.200","1446.200","65","13.5","74.1","0.26619","13.5","74.1","0.26618","6.7106E-6","2.4086E-5","9.606E-6","","","2011-04-18 22:25:21","SRM","SHLF3196121","24276801","",
"312","U1256","D","222","R","2","A","12.0","1446.220","1446.220","65","13.7","75","0.28161","13.7","75","0.28159","6.7110E-6","2.5570E-5","1.029E-5","","","2011-04-18 22:25:21","SRM","SHLF3196121","24276801","",
"312","U1256","D","222","R","2","A","14.0","1446.240","1446.240","65","14.1","75.6","0.26793","14.1","75.6","0.26791","6.0982E-6","2.4359E-5","1.008E-5","","","2011-04-18 22:25:21","SRM","SHLF3196121","24276801","",
"312","U1256","D","222","R","2","A","16.0","1446.260","1446.260","65","14.6","76.5","0.23634","14.6","76.5","0.23632","5.0344E-6","2.1518E-5","9.229E-6","","","2011-04-18 22:25:21","SRM","SHLF3196121","24276801","",
"312","U1256","D","222","R","2","A","18.0","1446.280","1446.280","65","15.2","77.7","0.199","15.2","77.7","0.19898","3.8583E-6","1.8159E-5","8.048E-6","","","2011-04-18 22:25:21","SRM","SHLF3196121","24276801","",
"312","U1256","D","222","R","2","A","20.0","1446.300","1446.300","65","15.6","78.1","0.16258","15.6","78.1","0.16255","3.0674E-6","1.4821E-5","6.757E-6","","","2011-04-18 22:25:21","SRM","SHLF3196121","24276801","",
"312","U1256","D","222","R","2","A","22.0","1446.320","1446.320","65","16.3","77.7","0.12564","16.3","77.6","0.12562","2.4407E-6","1.1395E-5","5.463E-6","","","2011-04-18 22:25:21","SRM","SHLF3196121","24276801","",
"312","U1256","D","222","R","2","A","24.0","1446.340","1446.340","65","18.8","69.3","0.084568","18.9","69.3","0.084545","2.6734E-6","7.2429E-6","4.225E-6","","","2011-04-18 22:25:21","SRM","SHLF3196121","24276801","",
"312","U1256","D","222","R","2","A","26.0","1446.360","1446.360","65","21.8","36.3","0.056258","21.8","36.3","0.056248","3.9846E-6","2.9900E-6","3.228E-6","","","2011-04-18 22:25:21","SRM","SHLF3196121","24276801","",
"312","U1256","D","222","R","2","A","28.0","1446.380","1446.380","65","15.5","358","0.064582","15.5","358","0.064593","5.8870E-6","-2.1149E-7","2.665E-6","","","2011-04-18 22:25:21","SRM","SHLF3196121","24276801","",
"312","U1256","D","222","R","2","A","30.0","1446.400","1446.400","65","11.4","347.5","0.081447","11.4","347.4","0.081465","7.3761E-6","-1.6793E-6","2.489E-6","","","2011-04-18 22:25:21","SRM","SHLF3196121","24276801","",
