"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CSF-B (m)","Demag level (mT)","Inclination background & tray corrected (deg)","Declination background & tray corrected (deg)","Intensity background & tray corrected (A/m)","Inclination raw (deg)","Declination raw (deg)","Intensity raw (A/m)","Magnetic moment x (Am²)","Magnetic moment y (Am²)","Magnetic moment z (Am²)","Treatment type","Treatment Value (mT or °C)","Sample orientation","Sample type","Sample length (cm)","Sample volume (cm³)","Raw data","Timestamp (UTC)","Instrument","Text ID","Test No.","Comments",
"344","U1414","A","6","H","4","W","50.0","44.750","44.684","0","19.6","132.2","0.00053747","19.8","124.7","0.00054636","-2.3434E-9","3.3808E-9","1.478E-9","Alternating Frequency Demagnetization","40","Double Lines","OTHR","2.0","8","20761041","2012-12-09 11:05:20","SRM","OTHR4471561","42988131","",
"344","U1414","A","6","H","4","W","50.0","44.750","44.684","0","14.2","135.9","0.00044669","14.2","125.8","0.00045656","-2.0711E-9","2.8726E-9","8.941E-10","Alternating Frequency Demagnetization","60","Double Lines","OTHR","2.0","8","20761111","2012-12-09 11:06:03","SRM","OTHR4471561","42988191","",
"344","U1414","A","6","H","4","W","50.0","44.750","44.684","0","6.1","143.3","0.00038795","6.8","134.6","0.00037207","-2.0763E-9","2.1031E-9","3.550E-10","Alternating Frequency Demagnetization","80","Double Lines","OTHR","2.0","8","20761171","2012-12-09 11:06:43","SRM","OTHR4471561","42988261","",
"344","U1414","A","6","H","4","W","50.0","44.750","44.684","0","22.5","144.2","0.00030025","24.4","130.9","0.0002843","-1.3549E-9","1.5663E-9","9.402E-10","Alternating Frequency Demagnetization","100","Double Lines","OTHR","2.0","8","20761251","2012-12-09 11:07:20","SRM","OTHR4471561","42988341","",
"344","U1414","A","6","H","4","W","50.0","44.750","44.684","0","-36.2","165.7","0.00093048","-51.7","161.7","0.0011117","-5.2325E-9","1.7264E-9","-6.981E-9","Alternating Frequency Demagnetization","120","Double Lines","OTHR","2.0","8","20761331","2012-12-09 11:07:55","SRM","OTHR4471561","42988411","",
"344","U1414","A","6","H","6","W","90.0","48.070","47.960","0","63.8","136","0.0015912","65.1","137.4","0.001608","-3.9870E-9","3.6615E-9","1.167E-8","","","Double Lines","OTHR","2.0","8","20759651","2012-12-09 10:53:53","SRM","OTHR4471661","42986381","",
"344","U1414","A","6","H","6","W","90.0","48.070","47.960","0","33.3","128.1","0.00055031","38.6","129.5","0.00055163","-2.1940E-9","2.6593E-9","2.755E-9","Alternating Frequency Demagnetization","5","Double Lines","OTHR","2.0","8","20759741","2012-12-09 10:54:33","SRM","OTHR4471661","42986461","",
"344","U1414","A","6","H","6","W","90.0","48.070","47.960","0","25.9","128.8","0.0004273","32.7","131.8","0.00042934","-1.9263E-9","2.1553E-9","1.855E-9","Alternating Frequency Demagnetization","10","Double Lines","OTHR","2.0","8","20759801","2012-12-09 10:54:56","SRM","OTHR4471661","42986521","",
"344","U1414","A","6","H","6","W","90.0","48.070","47.960","0","1","133.6","0.00035913","8.7","134.1","0.00035111","-1.9321E-9","1.9941E-9","4.248E-10","Alternating Frequency Demagnetization","15","Double Lines","OTHR","2.0","8","20759871","2012-12-09 10:55:37","SRM","OTHR4471661","42986611","",
"344","U1414","A","6","H","6","W","90.0","48.070","47.960","0","5.8","121.7","0.0002369","18.9","124.7","0.00022075","-9.5127E-10","1.3736E-9","5.718E-10","Alternating Frequency Demagnetization","20","Double Lines","OTHR","2.0","8","20759961","2012-12-09 10:56:15","SRM","OTHR4471661","42986671","",
"344","U1414","A","6","H","6","W","90.0","48.070","47.960","0","12.3","37.7","0.00025959","42.1","56.1","0.00021088","6.9867E-10","1.0381E-9","1.132E-9","Alternating Frequency Demagnetization","25","Double Lines","OTHR","2.0","8","20760031","2012-12-09 10:56:52","SRM","OTHR4471661","42986881","",
"344","U1414","A","6","H","6","W","90.0","48.070","47.960","0","1.5","127.6","0.00018868","15.2","126.7","0.0001792","-8.2647E-10","1.1095E-9","3.758E-10","Alternating Frequency Demagnetization","30","Double Lines","OTHR","2.0","8","20760101","2012-12-09 10:57:35","SRM","OTHR4471661","42986951","",
"344","U1414","A","6","H","6","W","90.0","48.070","47.960","0","4.1","113.9","0.00011529","32.4","125.1","0.00010447","-4.0557E-10","5.7713E-10","4.483E-10","Alternating Frequency Demagnetization","40","Double Lines","OTHR","2.0","8","20760181","2012-12-09 10:58:09","SRM","OTHR4471661","42987041","",
"344","U1414","A","6","H","6","W","90.0","48.070","47.960","0","5.8","133.3","0.00009796","37.6","146.4","0.00009477","-4.9999E-10","3.3221E-10","4.631E-10","Alternating Frequency Demagnetization","60","Double Lines","OTHR","2.0","8","20760241","2012-12-09 10:58:44","SRM","OTHR4471661","42987101","",
"344","U1414","A","6","H","6","W","90.0","48.070","47.960","0","10.6","154.6","0.00007","43.3","180.9","0.00008493","-4.9479E-10","-7.7840E-12","4.656E-10","Alternating Frequency Demagnetization","80","Double Lines","OTHR","2.0","8","20760341","2012-12-09 10:59:21","SRM","OTHR4471661","42987191","",
"344","U1414","A","6","H","6","W","90.0","48.070","47.960","0","-1.5","141.3","0.00005724","41.9","127.3","0.00006343","-2.2879E-10","3.0024E-10","3.391E-10","Alternating Frequency Demagnetization","100","Double Lines","OTHR","2.0","8","20760421","2012-12-09 11:00:10","SRM","OTHR4471661","42987511","",
"344","U1414","A","6","H","6","W","90.0","48.070","47.960","0","-25.6","91.9","0.0000509","57.1","106.6","0.00003002","-3.7219E-11","1.2510E-10","2.016E-10","Alternating Frequency Demagnetization","120","Double Lines","OTHR","2.0","8","20760501","2012-12-09 11:00:51","SRM","OTHR4471661","42987591","",
"344","U1414","A","7","H","1","W","98.0","50.380","50.339","0","78.8","270.5","0.001997","78.8","270.1","0.0021757","4.1050E-12","-3.3763E-9","1.708E-8","","","Double Lines","OTHR","2.0","8","20760551","2012-12-09 11:01:18","SRM","OTHR4473471","42987651","",
"344","U1414","A","7","H","1","W","98.0","50.380","50.339","0","45.4","254","0.00044775","55.4","257.7","0.00060778","-5.8729E-10","-2.6997E-9","4.001E-9","Alternating Frequency Demagnetization","5","Double Lines","OTHR","2.0","8","20760631","2012-12-09 11:02:02","SRM","OTHR4473471","42987721","",
"344","U1414","A","7","H","1","W","98.0","50.380","50.339","0","29","261.3","0.00024626","35.8","261.9","0.00028186","-2.5670E-10","-1.8117E-9","1.318E-9","Alternating Frequency Demagnetization","10","Double Lines","OTHR","2.0","8","20760701","2012-12-09 11:02:37","SRM","OTHR4473471","42987791","",
"344","U1414","A","7","H","1","W","98.0","50.380","50.339","0","23.4","236.4","0.0002284","32.3","249.4","0.00026232","-6.2505E-10","-1.6599E-9","1.122E-9","Alternating Frequency Demagnetization","15","Double Lines","OTHR","2.0","8","20760761","2012-12-09 11:03:14","SRM","OTHR4473471","42987851","",
"344","U1414","A","7","H","1","W","98.0","50.380","50.339","0","29.1","261.2","0.00015974","36.2","262.8","0.0002127","-1.7159E-10","-1.3628E-9","1.004E-9","Alternating Frequency Demagnetization","20","Double Lines","OTHR","2.0","8","20760841","2012-12-09 11:03:48","SRM","OTHR4473471","42987931","",
"344","U1414","A","7","H","1","W","98.0","50.380","50.339","0","39.7","270.9","0.000099","54.8","270.3","0.00013361","3.0103E-12","-6.1688E-10","8.729E-10","Alternating Frequency Demagnetization","25","Double Lines","OTHR","2.0","8","20760911","2012-12-09 11:04:26","SRM","OTHR4473471","42988001","",
"344","U1414","A","7","H","1","W","98.0","50.380","50.339","0","19.4","244.5","0.00011847","30.6","254.5","0.0001618","-2.9802E-10","-1.0736E-9","6.588E-10","Alternating Frequency Demagnetization","30","Double Lines","OTHR","2.0","8","20760981","2012-12-09 11:04:55","SRM","OTHR4473471","42988071","",
"344","U1414","A","7","H","1","W","98.0","50.380","50.339","0","29.3","252.5","0.00007308","47.1","257.4","0.00011127","-1.3245E-10","-5.9075E-10","6.526E-10","Alternating Frequency Demagnetization","40","Double Lines","OTHR","2.0","8","20761061","2012-12-09 11:05:32","SRM","OTHR4473471","42988141","",
"344","U1414","A","7","H","1","W","98.0","50.380","50.339","0","32.1","235.8","0.00004552","62.6","248.2","0.00007592","-1.0399E-10","-2.5993E-10","5.390E-10","Alternating Frequency Demagnetization","60","Double Lines","OTHR","2.0","8","20761121","2012-12-09 11:06:05","SRM","OTHR4473471","42988211","",
"344","U1414","A","7","H","1","W","98.0","50.380","50.339","0","-9.2","202.6","0.00008377","17.9","221.8","0.00009967","-5.6567E-10","-5.0568E-10","2.452E-10","Alternating Frequency Demagnetization","80","Double Lines","OTHR","2.0","8","20761201","2012-12-09 11:06:50","SRM","OTHR4473471","42988281","",
"344","U1414","A","7","H","1","W","98.0","50.380","50.339","0","13.7","194.9","0.0000853","36.8","217.2","0.00010555","-5.3885E-10","-4.0866E-10","5.056E-10","Alternating Frequency Demagnetization","100","Double Lines","OTHR","2.0","8","20761271","2012-12-09 11:07:31","SRM","OTHR4473471","42988361","",
"344","U1414","A","7","H","1","W","98.0","50.380","50.339","0","-47.5","175.8","0.00043031","-69.1","182.6","0.00071539","-2.0421E-9","-9.4242E-11","-5.346E-9","Alternating Frequency Demagnetization","120","Double Lines","OTHR","2.0","8","20761321","2012-12-09 11:07:55","SRM","OTHR4473471","42988421","",
"344","U1414","A","7","H","4","W","99.0","54.890","54.658","0","74.3","233.9","0.0014973","73.7","234.4","0.0014366","-1.8757E-9","-2.6168E-9","1.103E-8","","","Double Lines","OTHR","2.0","8","20761381","2012-12-09 11:08:15","SRM","OTHR4473711","42988471","",
"344","U1414","A","7","H","4","W","99.0","54.890","54.658","0","19.5","214.8","0.00031091","8.6","213.3","0.00029322","-1.9378E-9","-1.2746E-9","3.505E-10","Alternating Frequency Demagnetization","5","Double Lines","OTHR","2.0","8","20761451","2012-12-09 11:09:01","SRM","OTHR4473711","42988541","",
"344","U1414","A","7","H","4","W","99.0","54.890","54.658","0","33.7","354.3","0.00094254","61","352.8","0.00094619","3.6398E-9","-4.5731E-10","6.621E-9","Alternating Frequency Demagnetization","10","Double Lines","OTHR","2.0","8","20761511","2012-12-09 11:09:39","SRM","OTHR4473711","42988611","",
"344","U1414","A","7","H","4","W","99.0","54.890","54.658","0","-42.8","199.6","0.00026217","-61.4","197.6","0.00037895","-1.3828E-9","-4.3924E-10","-2.662E-9","Alternating Frequency Demagnetization","15","Double Lines","OTHR","2.0","8","20761601","2012-12-09 11:10:08","SRM","OTHR4473711","42988681","",
"344","U1414","A","7","H","4","W","99.0","54.890","54.658","0","-13.4","197.6","0.0001957","-32.5","196.7","0.0002009","-1.2988E-9","-3.9031E-10","-8.624E-10","Alternating Frequency Demagnetization","20","Double Lines","OTHR","2.0","8","20761661","2012-12-09 11:10:37","SRM","OTHR4473711","42988751","",
"344","U1414","A","7","H","4","W","99.0","54.890","54.658","0","-24.5","188","0.00022888","-43.6","186.3","0.00023455","-1.3511E-9","-1.4901E-10","-1.294E-9","Alternating Frequency Demagnetization","25","Double Lines","OTHR","2.0","8","20761741","2012-12-09 11:11:18","SRM","OTHR4473711","42988831","",
"344","U1414","A","7","H","4","W","99.0","54.890","54.658","0","-29.2","185.1","0.00046366","-34.9","183.6","0.00049228","-3.2241E-9","-2.0405E-10","-2.252E-9","Alternating Frequency Demagnetization","30","Double Lines","OTHR","2.0","8","20761801","2012-12-09 11:11:44","SRM","OTHR4473711","42988891","",
"344","U1414","A","7","H","4","W","99.0","54.890","54.658","0","-36.1","182.2","0.00011778","-57.6","174.1","0.00015374","-6.5571E-10","6.7276E-11","-1.038E-9","Alternating Frequency Demagnetization","40","Double Lines","OTHR","2.0","8","20761871","2012-12-09 11:12:20","SRM","OTHR4473711","42988961","",
"344","U1414","A","7","H","4","W","99.0","54.890","54.658","0","-60.2","101.4","0.00012789","-61.4","99.4","0.00018803","-1.1740E-10","7.0973E-10","-1.321E-9","Alternating Frequency Demagnetization","60","Double Lines","OTHR","2.0","8","20761941","2012-12-09 11:12:50","SRM","OTHR4473711","42989031","",
"344","U1414","A","7","H","4","W","99.0","54.890","54.658","0","-59.6","113.7","0.0001444","-61.1","104.5","0.00021222","-2.0525E-10","7.9536E-10","-1.486E-9","Alternating Frequency Demagnetization","80","Double Lines","OTHR","2.0","8","20762011","2012-12-09 11:13:27","SRM","OTHR4473711","42989101","",
"344","U1414","A","7","H","4","W","99.0","54.890","54.658","0","-54","141.8","0.00012455","-66.3","124.8","0.00017303","-3.1773E-10","4.5787E-10","-1.267E-9","Alternating Frequency Demagnetization","100","Double Lines","OTHR","2.0","8","20762111","2012-12-09 11:14:02","SRM","OTHR4473711","42989191","",
"344","U1414","A","7","H","4","W","99.0","54.890","54.658","0","-46.3","145","0.00012663","-62.1","130.5","0.0001721","-4.1789E-10","4.8928E-10","-1.217E-9","Alternating Frequency Demagnetization","120","Double Lines","OTHR","2.0","8","20762171","2012-12-09 11:14:25","SRM","OTHR4473711","42989251","",
"344","U1414","A","8","H","3","W","100.0","62.900","62.765","0","65.6","311.8","0.0025541","66.1","310","0.0025389","5.2889E-9","-6.2920E-9","1.857E-8","","","Double Lines","OTHR","2.0","8","20760521","2012-12-09 11:00:57","SRM","OTHR4477141","42987611","",
"344","U1414","A","8","H","3","W","100.0","62.900","62.765","0","44.1","271.7","0.00077792","43.9","267.8","0.000777","-1.6858E-10","-4.4744E-9","4.312E-9","Alternating Frequency Demagnetization","5","Double Lines","OTHR","2.0","8","20760591","2012-12-09 11:01:38","SRM","OTHR4477141","42987681","",
"344","U1414","A","8","H","3","W","100.0","62.900","62.765","0","30.7","273.5","0.00046545","26.1","267.5","0.00043915","-1.3519E-10","-3.1520E-9","1.546E-9","Alternating Frequency Demagnetization","10","Double Lines","OTHR","2.0","8","20760661","2012-12-09 11:02:19","SRM","OTHR4477141","42987751","",
"344","U1414","A","8","H","3","W","100.0","62.900","62.765","0","24.5","266.4","0.00037871","18.1","261.6","0.00036628","-4.0831E-10","-2.7550E-9","9.108E-10","Alternating Frequency Demagnetization","15","Double Lines","OTHR","2.0","8","20760731","2012-12-09 11:02:49","SRM","OTHR4477141","42987821","",
"344","U1414","A","8","H","3","W","100.0","62.900","62.765","0","30.7","279.9","0.00030303","23.4","270.8","0.00027995","2.8735E-11","-2.0550E-9","8.899E-10","Alternating Frequency Demagnetization","20","Double Lines","OTHR","2.0","8","20760801","2012-12-09 11:03:26","SRM","OTHR4477141","42987891","",
"344","U1414","A","8","H","3","W","100.0","62.900","62.765","0","26.3","269.3","0.00021687","15.3","256.7","0.0001971","-3.5084E-10","-1.4801E-9","4.154E-10","Alternating Frequency Demagnetization","25","Double Lines","OTHR","2.0","8","20760881","2012-12-09 11:04:07","SRM","OTHR4477141","42987961","",
"344","U1414","A","8","H","3","W","100.0","62.900","62.765","0","31.2","274.5","0.00021942","20","262.9","0.00020107","-1.8637E-10","-1.4998E-9","5.508E-10","Alternating Frequency Demagnetization","30","Double Lines","OTHR","2.0","8","20760941","2012-12-09 11:04:38","SRM","OTHR4477141","42988031","",
"344","U1414","A","8","H","3","W","100.0","62.900","62.765","0","25.2","248.3","0.00013994","6.2","232","0.00014275","-6.9812E-10","-8.9516E-10","1.243E-10","Alternating Frequency Demagnetization","40","Double Lines","OTHR","2.0","8","20761021","2012-12-09 11:05:13","SRM","OTHR4477141","42988101","",
"344","U1414","A","8","H","3","W","100.0","62.900","62.765","0","22.6","254.6","0.00013008","2.3","236.4","0.00012784","-5.6540E-10","-8.5124E-10","4.090E-11","Alternating Frequency Demagnetization","60","Double Lines","OTHR","2.0","8","20761071","2012-12-09 11:05:41","SRM","OTHR4477141","42988161","",
"344","U1414","A","8","H","3","W","100.0","62.900","62.765","0","20.8","237.8","0.00011359","-1.9","223","0.00013149","-7.6928E-10","-7.1668E-10","-3.427E-11","Alternating Frequency Demagnetization","80","Double Lines","OTHR","2.0","8","20761161","2012-12-09 11:06:27","SRM","OTHR4477141","42988241","",
"344","U1414","A","8","H","3","W","100.0","62.900","62.765","0","9.5","221.9","0.00012021","-9.6","212","0.00015026","-1.0052E-9","-6.2800E-10","-2.007E-10","Alternating Frequency Demagnetization","100","Double Lines","OTHR","2.0","8","20761221","2012-12-09 11:07:06","SRM","OTHR4477141","42988311","",
"344","U1414","A","8","H","3","W","100.0","62.900","62.765","0","70.8","207.8","0.0002088","17.7","199.5","0.00010185","-7.3178E-10","-2.5937E-10","2.471E-10","Alternating Frequency Demagnetization","120","Double Lines","OTHR","2.0","8","20761291","2012-12-09 11:07:38","SRM","OTHR4477141","42988371","",
"344","U1414","A","8","H","5","W","98.0","65.510","65.288","0","77.8","275.3","0.0021061","77.7","281.6","0.0020412","6.9648E-10","-3.3958E-9","1.596E-8","","","Double Lines","OTHR","2.0","8","20761391","2012-12-09 11:08:27","SRM","OTHR4477211","42988491","",
"344","U1414","A","8","H","5","W","98.0","65.510","65.288","0","27.2","275.8","0.00058502","22.6","280.7","0.00053942","7.4027E-10","-3.9151E-9","1.657E-9","Alternating Frequency Demagnetization","5","Double Lines","OTHR","2.0","8","20761461","2012-12-09 11:09:05","SRM","OTHR4477211","42988551","",
"344","U1414","A","8","H","5","W","98.0","65.510","65.288","0","23.5","342","0.0013642","46.7","337.4","0.0012969","6.5658E-9","-2.7391E-9","7.552E-9","Alternating Frequency Demagnetization","10","Double Lines","OTHR","2.0","8","20761541","2012-12-09 11:09:47","SRM","OTHR4477211","42988631","",
"344","U1414","A","8","H","5","W","98.0","65.510","65.288","0","-13.8","265.3","0.00032959","-41.8","275.2","0.00038866","2.0908E-10","-2.3099E-9","-2.071E-9","Alternating Frequency Demagnetization","15","Double Lines","OTHR","2.0","8","20761591","2012-12-09 11:10:08","SRM","OTHR4477211","42988691","",
"344","U1414","A","8","H","5","W","98.0","65.510","65.288","0","2.3","242.6","0.000254","-14.8","255.4","0.00020932","-4.0722E-10","-1.5671E-9","-4.274E-10","Alternating Frequency Demagnetization","20","Double Lines","OTHR","2.0","8","20761671","2012-12-09 11:10:37","SRM","OTHR4477211","42988761","",
"344","U1414","A","8","H","5","W","98.0","65.510","65.288","0","-3.3","233.9","0.00021474","-29.2","255.3","0.00016785","-2.9775E-10","-1.1340E-9","-6.546E-10","Alternating Frequency Demagnetization","25","Double Lines","OTHR","2.0","8","20761731","2012-12-09 11:11:18","SRM","OTHR4477211","42988821","",
