Label Id,Exp,Site,Hole,Core,Core Type,Section,Section Half,Interval Top (cm) on SECT, Interval Bot (cm) on SECT,CSF-A Top (m),CSF-A Bot (m),CSF-B Top (m),CSF-B Bot (m),Demag level (mT),Inclination background + tray corrected  (°),Declination background + tray corrected (°),Intensity background + tray corrected  (A/m),Inclination (Tray-corrected) (°),Inclination raw (°),Declination (Tray-corrected) (°),Declination raw (°),Intensity raw  (A/m),Intensity (Tray-corrected) (A/m),Magnetic moment x (Am<sup>2</sup>),Inclination (Background-corrected) (°),Magnetic moment y (Am<sup>2</sup>),Declination (Background-corrected) (°),Magnetic moment z (Am<sup>2</sup>),Intensity (Background-corrected) (A/m),Standard Deviation (X) (Am<sup>2</sup>),Standard Deviation (Y) (Am<sup>2</sup>),Standard Deviation (Z) (Am<sup>2</sup>),Measurement Timestamp (X),Measurement Timestamp (Y),Measurement Timestamp (Z),Last Tray Measurement,Sample Area (cm²),Measurement Interval (cm),Background Iterations,Measurement Iterations,Treatment Type,Treatment value<br> (mT or °C),SRM ASMAN ID,Run Number,comment,comments,Sample orientation,Instrument,Text Id,Test Location,Test Changed On,Test Entered By
318-U1359B-11H-5-A,318,U1359,B,11,H,5,A,0.00,145.00,100.6500,100.6500,100.65,100.65,"20","71.1","138.9","3.297E-4","71.1","71.1","138.8","138.5","3.289E-4","3.29E-4","-7.56E-9","71.1","6.831E-9","138.7","4.813E-8","3.296E-4","0","0","0","3348707010.5","3348707010.5","3348707010.5","","","","","","","","","","","",,SRM,SHLF2164521,,02/11/2010 04:31,SUGISAKI
318-U1359B-11H-5-A,318,U1359,B,11,H,5,A,0.00,150.00,100.7000,100.7000,100.7,100.7,"20","65.5","158.2","3.079E-4","65.5","65","158.1","158.1","3.065E-4","3.072E-4","-1.136E-8","65","4.665E-9","158.2","4.298E-8","3.072E-4","0","0","0","3348707015.9","3348707015.9","3348707015.9","","","","","","","","","","","",,SRM,SHLF2164521,,02/11/2010 04:31,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,0.00,100.7000,100.7000,100.7,100.7,"0","12.4","212.6","5.812E-3","12.4","12.4","212.6","212.6","5.812E-3","5.813E-3","-4.527E-7","12.4","-2.956E-7","212.6","1.934E-7","5.811E-3","0","0","0","3348707325.1","3348707325.1","3348707325.1","Core_tray_0120-02-11-1226.txt 02/11/2010 01:32:18.000","15.59","5","4","1","","","6234181","3348707274.969","","",Single Line,SRM,SHLF2164551,,02/11/2010 04:36,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,5.00,100.7500,100.7500,100.75,100.75,"0","39.3","184","0.01303","39.3","39.3","184","184","0.013031","0.013031","-9.52E-7","39.3","-6.844E-8","184","1.276E-6","0.013029","0","0","0","3348707330.5","3348707330.5","3348707330.5","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:36,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,10.00,100.8000,100.8000,100.8,100.8,"0","38.6","48.2","0.067359","38.6","38.6","48.2","48.2","0.067358","0.067357","3.318E-6","38.6","3.797E-6","48.2","6.503E-6","0.06736","0","0","0","3348707335.8","3348707335.8","3348707335.8","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:36,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,15.00,100.8500,100.8500,100.85,100.85,"0","36.4","12.7","0.08606","36.4","36.4","12.7","12.7","0.086057","0.086058","6.392E-6","36.4","1.472E-6","12.7","7.903E-6","0.086059","0","0","0","3348707341.2","3348707341.2","3348707341.2","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:36,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,20.00,100.9000,100.9000,100.9,100.9,"0","73.5","293","0.042963","73.5","73.5","293","293","0.042961","0.042962","4.505E-7","73.5","-1.087E-6","293","6.371E-6","0.042962","0","0","0","3348707346.5","3348707346.5","3348707346.5","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:36,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,25.00,100.9500,100.9500,100.95,100.95,"0","85.1","187.6","0.037439","85.1","85.1","187.6","187.6","0.037438","0.037439","-3.024E-7","85.1","-4.102E-8","187.5","5.769E-6","0.037438","0","0","0","3348707351.8","3348707351.8","3348707351.8","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:36,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,30.00,101.0000,101.0000,101.0,101.0,"0","85.9","24.1","0.032643","85.9","85.9","24.1","24.1","0.032641","0.032642","2.006E-7","85.9","9.184E-8","24.1","5.036E-6","0.032642","0","0","0","3348707357.3","3348707357.3","3348707357.3","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:36,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,35.00,101.0500,101.0500,101.05,101.05,"0","82.5","25.8","0.031428","82.5","82.5","25.9","25.9","0.031426","0.031427","3.502E-7","82.5","1.735E-7","25.8","4.819E-6","0.031427","0","0","0","3348707362.6","3348707362.6","3348707362.6","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:36,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,40.00,101.1000,101.1000,101.1,101.1,"0","80.9","106.8","0.03014","80.9","80.9","106.9","106.9","0.030138","0.03014","-1.314E-7","80.9","4.431E-7","106.8","4.602E-6","0.030139","0","0","0","3348707367.9","3348707367.9","3348707367.9","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:36,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,45.00,101.1500,101.1500,101.15,101.15,"0","86.9","280.9","0.023091","86.9","86.9","280.6","280.6","0.02309","0.02309","2.166E-8","86.9","-1.182E-7","280.9","3.566E-6","0.02309","0","0","0","3348707373.3","3348707373.3","3348707373.3","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:36,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,50.00,101.2000,101.2000,101.2,101.2,"0","86","328.5","0.018638","86","86","328.3","328.4","0.018636","0.018637","1.057E-7","86","-6.658E-8","328.6","2.875E-6","0.018637","0","0","0","3348707378.6","3348707378.6","3348707378.6","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:36,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,55.00,101.2500,101.2500,101.25,101.25,"0","85.4","333","0.016966","85.4","85.4","332.8","332.8","0.016964","0.016965","1.147E-7","85.4","-6.017E-8","333.1","2.615E-6","0.016965","0","0","0","3348707384","3348707384","3348707384","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:36,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,60.00,101.3000,101.3000,101.3,101.3,"0","84.4","345.2","0.016654","84.5","84.4","345.1","345.1","0.016652","0.016652","1.473E-7","84.4","-4.01E-8","345.2","2.563E-6","0.016654","0","0","0","3348707389.4","3348707389.4","3348707389.4","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:36,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,65.00,101.3500,101.3500,101.35,101.35,"0","83.6","331.7","0.015643","83.6","83.6","331.5","331.5","0.015641","0.015642","1.452E-7","83.6","-8.06E-8","331.7","2.404E-6","0.015643","0","0","0","3348707394.7","3348707394.7","3348707394.7","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:36,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,70.00,101.4000,101.4000,101.4,101.4,"0","83.8","340.6","0.014776","83.8","83.8","340.4","340.4","0.014772","0.014774","1.419E-7","83.8","-5.154E-8","340.6","2.271E-6","0.014774","0","0","0","3348707400","3348707400","3348707400","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:36,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,75.00,101.4500,101.4500,101.45,101.45,"0","83.9","336","0.013089","83.9","83.9","335.8","335.8","0.013086","0.013088","1.201E-7","83.9","-5.529E-8","336","2.012E-6","0.013087","0","0","0","3348707405.4","3348707405.4","3348707405.4","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:36,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,80.00,101.5000,101.5000,101.5,101.5,"0","80.9","314.3","0.010912","80.9","80.9","314","314.1","0.01091","0.01091","1.134E-7","80.9","-1.197E-7","314.4","1.666E-6","0.010912","0","0","0","3348707410.8","3348707410.8","3348707410.8","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:36,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,85.00,101.5500,101.5500,101.55,101.55,"0","80.7","319.2","9.486E-3","80.7","80.7","318.9","318.9","9.484E-3","9.484E-3","1.089E-7","80.7","-9.704E-8","319.3","1.448E-6","9.486E-3","0","0","0","3348707416.2","3348707416.2","3348707416.2","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:36,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,90.00,101.6000,101.6000,101.6,101.6,"0","85.4","306","8E-3","85.5","85.5","305","305.2","7.997E-3","7.998E-3","3.448E-8","85.4","-4.997E-8","306.1","1.233E-6","7.999E-3","0","0","0","3348707421.5","3348707421.5","3348707421.5","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:36,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,95.00,101.6500,101.6500,101.65,101.65,"0","83.3","292.7","7.754E-3","83.3","83.3","291.9","292","7.751E-3","7.752E-3","3.205E-8","83.3","-8.126E-8","292.7","1.191E-6","7.753E-3","0","0","0","3348707426.9","3348707426.9","3348707426.9","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:36,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,100.00,101.7000,101.7000,101.7,101.7,"0","74.1","32","8.797E-3","74.2","74.1","32.1","32.1","8.793E-3","8.792E-3","1.926E-7","74.1","1.234E-7","32","1.308E-6","8.797E-3","0","0","0","3348707432.2","3348707432.2","3348707432.2","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:36,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,105.00,101.7500,101.7500,101.75,101.75,"0","69.8","37.2","0.011455","69.8","69.8","37.3","37.3","0.01145","0.01145","2.973E-7","69.8","2.317E-7","37.2","1.662E-6","0.011455","0","0","0","3348707437.6","3348707437.6","3348707437.6","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:36,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,110.00,101.8000,101.8000,101.8,101.8,"0","80.1","19.9","0.012618","80.2","80.2","19.9","19.9","0.012614","0.012614","1.913E-7","80.1","7.069E-8","19.8","1.922E-6","0.012617","0","0","0","3348707442.9","3348707442.9","3348707442.9","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:36,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,115.00,101.8500,101.8500,101.85,101.85,"0","81.2","318.5","0.01044","81.2","81.2","318.1","318.2","0.010438","0.010438","1.122E-7","81.2","-1.027E-7","318.6","1.595E-6","0.01044","0","0","0","3348707448.3","3348707448.3","3348707448.3","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:36,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,0.00,100.7000,100.7000,100.7,100.7,"20","2.8","254.9","2.148E-4","2.8","2.7","254.9","254.8","2.134E-4","2.148E-4","-5.296E-9","2.7","-1.99E-8","254.8","1.544E-9","2.134E-4","0","0","0","3348707709.5","3348707709.5","3348707709.5","Core_tray_0120-02-11-1226.txt 02/11/2010 01:32:18.000","15.59","5","4","1","","","6234401","3348707672.50025","","",Single Line,SRM,SHLF2164551,,02/11/2010 04:41,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,5.00,100.7500,100.7500,100.75,100.75,"20","12.7","253.9","5.997E-4","12.6","12.6","253.9","254","6.003E-4","5.997E-4","-1.531E-8","12.6","-5.448E-8","254","2.031E-8","6.003E-4","0","0","0","3348707714.8","3348707714.8","3348707714.8","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:41,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,10.00,100.8000,100.8000,100.8,100.8,"20","34.7","98","2.22E-3","34.7","34.8","98","97.9","2.22E-3","2.22E-3","-2.368E-8","34.8","1.748E-7","97.9","1.957E-7","2.22E-3","0","0","0","3348707720.2","3348707720.2","3348707720.2","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:41,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,15.00,100.8500,100.8500,100.85,100.85,"20","10.5","91.4","6.279E-3","10.5","10.5","91.4","91.4","6.279E-3","6.279E-3","-1.404E-8","10.5","5.973E-7","91.4","1.764E-7","6.279E-3","0","0","0","3348707725.5","3348707725.5","3348707725.5","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:41,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,20.00,100.9000,100.9000,100.9,100.9,"20","68.9","247.1","1.535E-3","68.9","68.9","247.1","247.1","1.534E-3","1.535E-3","-2.034E-8","68.9","-4.92E-8","247.1","2.213E-7","1.534E-3","0","0","0","3348707730.8","3348707730.8","3348707730.8","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:41,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,25.00,100.9500,100.9500,100.95,100.95,"20","60","267.4","2.036E-3","59.9","60","267.4","267.4","2.034E-3","2.035E-3","-4.381E-9","60","-9.84E-8","267.4","2.724E-7","2.034E-3","0","0","0","3348707736.2","3348707736.2","3348707736.2","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:41,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,30.00,101.0000,101.0000,101.0,101.0,"20","69.2","299.7","1.687E-3","69.1","69.1","299.7","299.7","1.686E-3","1.687E-3","2.814E-8","69.1","-5.05E-8","299.7","2.436E-7","1.686E-3","0","0","0","3348707741.5","3348707741.5","3348707741.5","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:41,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,35.00,101.0500,101.0500,101.05,101.05,"20","67","333.4","1.612E-3","67","67","333.4","333.4","1.611E-3","1.611E-3","5.333E-8","67","-2.725E-8","333.5","2.294E-7","1.612E-3","0","0","0","3348707746.9","3348707746.9","3348707746.9","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:41,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,40.00,101.1000,101.1000,101.1,101.1,"20","52.9","156.7","2.172E-3","52.9","52.9","156.7","156.7","2.171E-3","2.172E-3","-1.138E-7","52.9","4.999E-8","156.7","2.679E-7","2.171E-3","0","0","0","3348707752.2","3348707752.2","3348707752.2","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:41,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,45.00,101.1500,101.1500,101.15,101.15,"20","70.8","161.4","2.031E-3","70.8","70.8","161.4","161.3","2.03E-3","2.031E-3","-5.987E-8","70.8","2.071E-8","161.3","2.965E-7","2.031E-3","0","0","0","3348707757.6","3348707757.6","3348707757.6","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:41,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,50.00,101.2000,101.2000,101.2,101.2,"20","85.3","9","1.873E-3","85.3","85.3","9","9.1","1.872E-3","1.873E-3","1.43E-8","85.3","2.352E-9","9.2","2.886E-7","1.872E-3","0","0","0","3348707762.9","3348707762.9","3348707762.9","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:41,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,55.00,101.2500,101.2500,101.25,101.25,"20","81.1","330.9","2.149E-3","81.1","81.1","330.9","331","2.147E-3","2.148E-3","2.736E-8","81.1","-1.552E-8","331","3.281E-7","2.147E-3","0","0","0","3348707768.3","3348707768.3","3348707768.3","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:41,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,60.00,101.3000,101.3000,101.3,101.3,"20","74.1","316.2","2.142E-3","74.1","74","316.2","316.3","2.142E-3","2.142E-3","4.028E-8","74","-3.94E-8","316.3","3.185E-7","2.143E-3","0","0","0","3348707773.7","3348707773.7","3348707773.7","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:41,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,65.00,101.3500,101.3500,101.35,101.35,"20","80.7","297.4","1.561E-3","80.7","80.7","297.4","297.7","1.56E-3","1.561E-3","1.104E-8","80.7","-2.151E-8","297.7","2.382E-7","1.561E-3","0","0","0","3348707779","3348707779","3348707779","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:41,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,70.00,101.4000,101.4000,101.4,101.4,"20","81.2","7.3","1.381E-3","81.2","81.2","7.3","7.5","1.379E-3","1.381E-3","1.988E-8","81.2","2.671E-9","7.5","2.107E-7","1.379E-3","0","0","0","3348707784.3","3348707784.3","3348707784.3","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:41,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,75.00,101.4500,101.4500,101.45,101.45,"20","80.4","4","1.298E-3","80.4","80.4","4","3.9","1.296E-3","1.298E-3","2.043E-8","80.4","1.432E-9","4","1.976E-7","1.296E-3","0","0","0","3348707789.7","3348707789.7","3348707789.7","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:41,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,80.00,101.5000,101.5000,101.5,101.5,"20","85.1","317.6","1.028E-3","85.1","85.1","317.5","319","1.028E-3","1.028E-3","6.286E-9","85.1","-5.583E-9","319.1","1.584E-7","1.028E-3","0","0","0","3348707795.1","3348707795.1","3348707795.1","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:41,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,85.00,101.5500,101.5500,101.55,101.55,"20","82.7","201.7","7.632E-4","82.7","82.8","201.8","202.4","7.623E-4","7.626E-4","-8.368E-9","82.8","-3.53E-9","202.3","1.17E-7","7.629E-4","0","0","0","3348707800.4","3348707800.4","3348707800.4","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:41,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,90.00,101.6000,101.6000,101.6,101.6,"20","68.1","201.5","7.635E-4","68.1","68.2","201.5","201.4","7.616E-4","7.63E-4","-2.49E-8","68.2","-9.99E-9","201.4","1.094E-7","7.622E-4","0","0","0","3348707805.8","3348707805.8","3348707805.8","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:41,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,95.00,101.6500,101.6500,101.65,101.65,"20","55.2","225.5","7.6E-4","55.1","55.1","225.5","225.6","7.586E-4","7.595E-4","-2.874E-8","55.1","-3E-8","225.6","9.624E-8","7.591E-4","0","0","0","3348707811.2","3348707811.2","3348707811.2","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:41,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,100.00,101.7000,101.7000,101.7,101.7,"20","34.3","11.9","1.471E-3","34.3","34.2","11.9","11.9","1.471E-3","1.47E-3","1.126E-7","34.3","2.431E-8","11.9","1.281E-7","1.472E-3","0","0","0","3348707816.5","3348707816.5","3348707816.5","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:41,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,105.00,101.7500,101.7500,101.75,101.75,"20","31.4","41.5","3.461E-3","31.4","31.4","41.5","41.5","3.461E-3","3.461E-3","2.094E-7","31.4","1.895E-7","41.5","2.788E-7","3.462E-3","0","0","0","3348707821.9","3348707821.9","3348707821.9","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:41,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,110.00,101.8000,101.8000,101.8,101.8,"20","71.9","124.7","1.724E-3","71.9","71.9","124.7","124.7","1.722E-3","1.723E-3","-2.878E-8","71.9","4.246E-8","124.7","2.533E-7","1.723E-3","0","0","0","3348707827.2","3348707827.2","3348707827.2","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:41,SUGISAKI
318-U1359B-11H-6-A,318,U1359,B,11,H,6,A,0.00,115.00,101.8500,101.8500,101.85,101.85,"20","73.1","252.1","1.339E-3","73","73.1","252.1","252.1","1.338E-3","1.338E-3","-1.129E-8","73.1","-3.584E-8","252.1","1.979E-7","1.338E-3","0","0","0","3348707832.6","3348707832.6","3348707832.6","","","","","","","","","","","",,SRM,SHLF2164551,,02/11/2010 04:41,SUGISAKI
318-U1359B-12H-1-A,318,U1359,B,12,H,1,A,0.00,0.00,102.7000,102.7000,102.7,102.7,"0","69.6","164.6","0.021616","69.5","69.5","164.6","164.6","0.021616","0.021616","-6.89E-7","69.5","1.944E-7","164.6","3.132E-6","0.021616","0","0","0","3348708102.3","3348708102.3","3348708102.3","Core_tray_0120-02-11-1226.txt 02/11/2010 01:32:18.000","15.59","5","4","1","","","6234441","3348708052.25025","","",Single Line,SRM,SHLF2164771,,02/11/2010 04:46,SUGISAKI
318-U1359B-12H-1-A,318,U1359,B,12,H,1,A,0.00,5.00,102.7500,102.7500,102.7483,102.7483,"0","66.7","154","0.016647","66.7","66.7","154","154","0.016647","0.016647","-5.604E-7","66.7","2.797E-7","154","2.364E-6","0.016646","0","0","0","3348708107.7","3348708107.7","3348708107.7","","","","","","","","","","","",,SRM,SHLF2164771,,02/11/2010 04:46,SUGISAKI
318-U1359B-12H-1-A,318,U1359,B,12,H,1,A,0.00,10.00,102.8000,102.8000,102.7967,102.7967,"0","87.1","30.8","8.556E-3","87.1","87.1","31","30.8","8.556E-3","8.556E-3","3.536E-8","87.1","2.152E-8","30.6","1.322E-6","8.556E-3","0","0","0","3348708113.1","3348708113.1","3348708113.1","","","","","","","","","","","",,SRM,SHLF2164771,,02/11/2010 04:46,SUGISAKI
318-U1359B-12H-1-A,318,U1359,B,12,H,1,A,0.00,15.00,102.8500,102.8500,102.845,102.845,"0","79.7","333.3","7.007E-3","79.7","79.7","333.2","333.2","7.005E-3","7.006E-3","1.059E-7","79.7","-5.462E-8","333.3","1.066E-6","7.006E-3","0","0","0","3348708118.5","3348708118.5","3348708118.5","","","","","","","","","","","",,SRM,SHLF2164771,,02/11/2010 04:46,SUGISAKI
318-U1359B-12H-1-A,318,U1359,B,12,H,1,A,0.00,20.00,102.9000,102.9000,102.8933,102.8933,"0","81.1","5.1","7.379E-3","81.1","81.1","5.1","5.2","7.378E-3","7.378E-3","1.074E-7","81.1","9.909E-9","5.2","1.127E-6","7.378E-3","0","0","0","3348708123.8","3348708123.8","3348708123.8","","","","","","","","","","","",,SRM,SHLF2164771,,02/11/2010 04:46,SUGISAKI
318-U1359B-12H-1-A,318,U1359,B,12,H,1,A,0.00,25.00,102.9500,102.9500,102.9417,102.9417,"0","84.1","26","9.977E-3","84.1","84.1","26.1","26.2","9.976E-3","9.976E-3","8.708E-8","84.1","4.378E-8","26.1","1.535E-6","9.976E-3","0","0","0","3348708129.1","3348708129.1","3348708129.1","","","","","","","","","","","",,SRM,SHLF2164771,,02/11/2010 04:46,SUGISAKI
318-U1359B-12H-1-A,318,U1359,B,12,H,1,A,0.00,30.00,103.0000,103.0000,102.99,102.99,"0","87.2","52.8","9.456E-3","87.2","87.2","53.2","53.2","9.454E-3","9.455E-3","2.59E-8","87.2","3.535E-8","52.7","1.46E-6","9.455E-3","0","0","0","3348708134.5","3348708134.5","3348708134.5","","","","","","","","","","","",,SRM,SHLF2164771,,02/11/2010 04:46,SUGISAKI
318-U1359B-12H-1-A,318,U1359,B,12,H,1,A,0.00,35.00,103.0500,103.0500,103.0383,103.0383,"0","86.6","305.6","8.797E-3","86.6","86.6","305.1","305.1","8.796E-3","8.797E-3","2.817E-8","86.6","-4.094E-8","305.6","1.358E-6","8.797E-3","0","0","0","3348708139.8","3348708139.8","3348708139.8","","","","","","","","","","","",,SRM,SHLF2164771,,02/11/2010 04:46,SUGISAKI
318-U1359B-12H-1-A,318,U1359,B,12,H,1,A,0.00,40.00,103.1000,103.1000,103.0867,103.0867,"0","87.1","18.9","9.331E-3","87.2","87.2","19","18.9","9.328E-3","9.33E-3","4.119E-8","87.1","1.444E-8","18.8","1.441E-6","9.329E-3","0","0","0","3348708145.2","3348708145.2","3348708145.2","","","","","","","","","","","",,SRM,SHLF2164771,,02/11/2010 04:46,SUGISAKI
318-U1359B-12H-1-A,318,U1359,B,12,H,1,A,0.00,45.00,103.1500,103.1500,103.135,103.135,"0","87.4","38.6","7.715E-3","87.4","87.4","39.1","39.2","7.714E-3","7.715E-3","2.571E-8","87.4","2.145E-8","38.7","1.192E-6","7.715E-3","0","0","0","3348708150.5","3348708150.5","3348708150.5","","","","","","","","","","","",,SRM,SHLF2164771,,02/11/2010 04:46,SUGISAKI
318-U1359B-12H-1-A,318,U1359,B,12,H,1,A,0.00,50.00,103.2000,103.2000,103.1834,103.1834,"0","84.9","28.5","7.529E-3","84.9","84.9","28.7","28.7","7.527E-3","7.528E-3","5.527E-8","84.9","3.092E-8","28.5","1.16E-6","7.528E-3","0","0","0","3348708155.8","3348708155.8","3348708155.8","","","","","","","","","","","",,SRM,SHLF2164771,,02/11/2010 04:46,SUGISAKI
318-U1359B-12H-1-A,318,U1359,B,12,H,1,A,0.00,55.00,103.2500,103.2500,103.2317,103.2317,"0","83.4","110.7","8.788E-3","83.4","83.4","111.1","111.1","8.786E-3","8.787E-3","-3.433E-8","83.4","9.116E-8","110.6","1.35E-6","8.786E-3","0","0","0","3348708161.2","3348708161.2","3348708161.2","","","","","","","","","","","",,SRM,SHLF2164771,,02/11/2010 04:46,SUGISAKI
318-U1359B-12H-1-A,318,U1359,B,12,H,1,A,0.00,60.00,103.3000,103.3000,103.28,103.28,"0","84.1","227","8.066E-3","84","84","226.6","226.7","8.065E-3","8.066E-3","-5.422E-8","84.1","-5.891E-8","227.1","1.241E-6","8.065E-3","0","0","0","3348708166.5","3348708166.5","3348708166.5","","","","","","","","","","","",,SRM,SHLF2164771,,02/11/2010 04:46,SUGISAKI
