tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	external_database_ids	instrument_codes	magn_moment	magn_volume	meas_field_ac	meas_n_orient	meas_temp	measurement	method_codes	quality	software_packages	specimen	standard	susc_chi_volume	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
	This study			51.3	43.6	XXX-UTESTA-004H_4A-5:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.113e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-5	u		2015-04-11T01:19:00Z	1.500e-02	0	0	0	2.730e+02
	This study			51.3	42.4	XXX-UTESTA-004H_4A-5:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.428e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-5	u		2015-04-11T01:19:00Z	2.000e-02	0	0	0	2.730e+02
	This study			41.8	72.4	XXX-UTESTA-004H_4A-50:LP-DIR-AF	LIMS	IODP-SRM	2.012e-06				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-50	u		2015-04-11T01:18:00Z	0.000e+00	0	0	0	2.730e+02
	This study			43.4	63	XXX-UTESTA-004H_4A-50:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.243e-06				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-50	u		2015-04-11T01:18:00Z	5.000e-03	0	0	0	2.730e+02
	This study			45.9	41.1	XXX-UTESTA-004H_4A-50:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	5.799e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-50	u		2015-04-11T01:19:00Z	1.000e-02	0	0	0	2.730e+02
	This study			44.2	33.6	XXX-UTESTA-004H_4A-50:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.982e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-50	u		2015-04-11T01:19:00Z	1.500e-02	0	0	0	2.730e+02
	This study			46.5	31.9	XXX-UTESTA-004H_4A-50:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.179e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-50	u		2015-04-11T01:19:00Z	2.000e-02	0	0	0	2.730e+02
	This study			43.1	79.7	XXX-UTESTA-004H_4A-55:LP-DIR-AF	LIMS	IODP-SRM	2.248e-06				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-55	u		2015-04-11T01:18:00Z	0.000e+00	0	0	0	2.730e+02
	This study			42.9	72.6	XXX-UTESTA-004H_4A-55:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.280e-06				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-55	u		2015-04-11T01:18:00Z	5.000e-03	0	0	0	2.730e+02
	This study			43	50.8	XXX-UTESTA-004H_4A-55:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	5.053e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-55	u		2015-04-11T01:19:00Z	1.000e-02	0	0	0	2.730e+02
	This study			40.7	41.6	XXX-UTESTA-004H_4A-55:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.256e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-55	u		2015-04-11T01:19:00Z	1.500e-02	0	0	0	2.730e+02
	This study			43.9	39.1	XXX-UTESTA-004H_4A-55:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.611e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-55	u		2015-04-11T01:19:00Z	2.000e-02	0	0	0	2.730e+02
	This study			74.1	82.3	XXX-UTESTA-004H_4A-60:LP-DIR-AF	LIMS	IODP-SRM	1.407e-06				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-60	u		2015-04-11T01:18:00Z	0.000e+00	0	0	0	2.730e+02
	This study			53	75.1	XXX-UTESTA-004H_4A-60:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	7.543e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-60	u		2015-04-11T01:18:00Z	5.000e-03	0	0	0	2.730e+02
	This study			42.4	50.2	XXX-UTESTA-004H_4A-60:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.910e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-60	u		2015-04-11T01:19:00Z	1.000e-02	0	0	0	2.730e+02
	This study			35.9	40.7	XXX-UTESTA-004H_4A-60:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.902e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-60	u		2015-04-11T01:19:00Z	1.500e-02	0	0	0	2.730e+02
	This study			41.8	36.5	XXX-UTESTA-004H_4A-60:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.598e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-60	u		2015-04-11T01:19:00Z	2.000e-02	0	0	0	2.730e+02
	This study			43.9	76.2	XXX-UTESTA-004H_4A-65:LP-DIR-AF	LIMS	IODP-SRM	6.931e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-65	u		2015-04-11T01:18:00Z	0.000e+00	0	0	0	2.730e+02
	This study			39.5	67.8	XXX-UTESTA-004H_4A-65:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.799e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-65	u		2015-04-11T01:18:00Z	5.000e-03	0	0	0	2.730e+02
	This study			39.6	43.3	XXX-UTESTA-004H_4A-65:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.561e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-65	u		2015-04-11T01:19:00Z	1.000e-02	0	0	0	2.730e+02
	This study			29	35.1	XXX-UTESTA-004H_4A-65:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.014e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-65	u		2015-04-11T01:19:00Z	1.500e-02	0	0	0	2.730e+02
	This study			39.5	30.3	XXX-UTESTA-004H_4A-65:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	8.834e-08				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-65	u		2015-04-11T01:19:00Z	2.000e-02	0	0	0	2.730e+02
	This study			28	80.3	XXX-UTESTA-004H_4A-70:LP-DIR-AF	LIMS	IODP-SRM	4.940e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-70	u		2015-04-11T01:18:00Z	0.000e+00	0	0	0	2.730e+02
	This study			32.6	76.9	XXX-UTESTA-004H_4A-70:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.693e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-70	u		2015-04-11T01:18:00Z	5.000e-03	0	0	0	2.730e+02
	This study			34.7	63.8	XXX-UTESTA-004H_4A-70:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	8.993e-08				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-70	u		2015-04-11T01:19:00Z	1.000e-02	0	0	0	2.730e+02
	This study			354.8	61.8	XXX-UTESTA-004H_4A-70:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	5.048e-08				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-70	u		2015-04-11T01:19:00Z	1.500e-02	0	0	0	2.730e+02
	This study			27.9	56.5	XXX-UTESTA-004H_4A-70:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.986e-08				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-70	u		2015-04-11T01:19:00Z	2.000e-02	0	0	0	2.730e+02
	This study			39.3	84.2	XXX-UTESTA-004H_4A-75:LP-DIR-AF	LIMS	IODP-SRM	4.101e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-75	u		2015-04-11T01:18:00Z	0.000e+00	0	0	0	2.730e+02
	This study			34.1	79.6	XXX-UTESTA-004H_4A-75:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.194e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-75	u		2015-04-11T01:18:00Z	5.000e-03	0	0	0	2.730e+02
	This study			34.2	63.7	XXX-UTESTA-004H_4A-75:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	7.010e-08				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-75	u		2015-04-11T01:19:00Z	1.000e-02	0	0	0	2.730e+02
	This study			336.3	57	XXX-UTESTA-004H_4A-75:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.887e-08				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-75	u		2015-04-11T01:19:00Z	1.500e-02	0	0	0	2.730e+02
	This study			34.8	53.7	XXX-UTESTA-004H_4A-75:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.975e-08				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-75	u		2015-04-11T01:19:00Z	2.000e-02	0	0	0	2.730e+02
	This study			41.1	83.6	XXX-UTESTA-004H_4A-80:LP-DIR-AF	LIMS	IODP-SRM	3.299e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-80	u		2015-04-11T01:18:00Z	0.000e+00	0	0	0	2.730e+02
	This study			33.2	76.8	XXX-UTESTA-004H_4A-80:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.776e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-80	u		2015-04-11T01:18:00Z	5.000e-03	0	0	0	2.730e+02
	This study			30.9	53.3	XXX-UTESTA-004H_4A-80:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	5.862e-08				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-80	u		2015-04-11T01:19:00Z	1.000e-02	0	0	0	2.730e+02
	This study			344.5	43.3	XXX-UTESTA-004H_4A-80:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.324e-08				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-80	u		2015-04-11T01:19:00Z	1.500e-02	0	0	0	2.730e+02
	This study			31.1	37.8	XXX-UTESTA-004H_4A-80:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.651e-08				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-80	u		2015-04-11T01:19:00Z	2.000e-02	0	0	0	2.730e+02
	This study			31.6	80.2	XXX-UTESTA-004H_4A-85:LP-DIR-AF	LIMS	IODP-SRM	3.997e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-85	u		2015-04-11T01:18:00Z	0.000e+00	0	0	0	2.730e+02
	This study			32.5	74.1	XXX-UTESTA-004H_4A-85:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.228e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-85	u		2015-04-11T01:18:00Z	5.000e-03	0	0	0	2.730e+02
	This study			35	52.2	XXX-UTESTA-004H_4A-85:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	7.596e-08				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-85	u		2015-04-11T01:19:00Z	1.000e-02	0	0	0	2.730e+02
	This study			0.1	44.6	XXX-UTESTA-004H_4A-85:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	4.180e-08				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-85	u		2015-04-11T01:19:00Z	1.500e-02	0	0	0	2.730e+02
	This study			34.6	38	XXX-UTESTA-004H_4A-85:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.678e-08				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-85	u		2015-04-11T01:19:00Z	2.000e-02	0	0	0	2.730e+02
	This study			19.4	78.1	XXX-UTESTA-004H_4A-90:LP-DIR-AF	LIMS	IODP-SRM	6.528e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-90	u		2015-04-11T01:18:00Z	0.000e+00	0	0	0	2.730e+02
	This study			23.9	72.7	XXX-UTESTA-004H_4A-90:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.619e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-90	u		2015-04-11T01:18:00Z	5.000e-03	0	0	0	2.730e+02
	This study			30	53.6	XXX-UTESTA-004H_4A-90:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.206e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-90	u		2015-04-11T01:19:00Z	1.000e-02	0	0	0	2.730e+02
	This study			9.1	44.7	XXX-UTESTA-004H_4A-90:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	6.709e-08				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-90	u		2015-04-11T01:19:00Z	1.500e-02	0	0	0	2.730e+02
	This study			30.8	39.1	XXX-UTESTA-004H_4A-90:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	5.675e-08				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-90	u		2015-04-11T01:19:00Z	2.000e-02	0	0	0	2.730e+02
	This study			32.5	79.1	XXX-UTESTA-004H_4A-95:LP-DIR-AF	LIMS	IODP-SRM	8.310e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-95	u		2015-04-11T01:18:00Z	0.000e+00	0	0	0	2.730e+02
	This study			31.8	73.7	XXX-UTESTA-004H_4A-95:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	4.463e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-95	u		2015-04-11T01:18:00Z	5.000e-03	0	0	0	2.730e+02
	This study			30.4	52.9	XXX-UTESTA-004H_4A-95:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.487e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-95	u		2015-04-11T01:19:00Z	1.000e-02	0	0	0	2.730e+02
	This study			12.3	42.9	XXX-UTESTA-004H_4A-95:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	8.478e-08				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-95	u		2015-04-11T01:19:00Z	1.500e-02	0	0	0	2.730e+02
	This study			30.3	36.8	XXX-UTESTA-004H_4A-95:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	7.058e-08				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_4A-95	u		2015-04-11T01:19:00Z	2.000e-02	0	0	0	2.730e+02
	This study			55.6	74.8	XXX-UTESTA-004H_5A-0:LP-DIR-AF	LIMS	IODP-SRM	2.234e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_5A-0	u		2015-04-11T02:17:00Z	0.000e+00	0	0	0	2.730e+02
	This study			51.6	71.9	XXX-UTESTA-004H_5A-0:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.266e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_5A-0	u		2015-04-11T02:17:00Z	5.000e-03	0	0	0	2.730e+02
	This study			39.7	57.6	XXX-UTESTA-004H_5A-0:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.919e-08				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_5A-0	u		2015-04-11T02:18:00Z	1.000e-02	0	0	0	2.730e+02
	This study			321.4	48.7	XXX-UTESTA-004H_5A-0:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.016e-08				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_5A-0	u		2015-04-11T02:18:00Z	1.500e-02	0	0	0	2.730e+02
	This study			31.3	50.2	XXX-UTESTA-004H_5A-0:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.347e-08				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_5A-0	u		2015-04-11T02:18:00Z	2.000e-02	0	0	0	2.730e+02
	This study			312.3	85.6	XXX-UTESTA-004H_5A-10:LP-DIR-AF	LIMS	IODP-SRM	3.602e-07				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_5A-10	u		2015-04-11T02:17:00Z	0.000e+00	0	0	0	2.730e+02
	This study			336.5	83.3	XXX-UTESTA-004H_5A-10:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.004e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_5A-10	u		2015-04-11T02:17:00Z	5.000e-03	0	0	0	2.730e+02
	This study			7.2	70.7	XXX-UTESTA-004H_5A-10:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	6.116e-08				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_5A-10	u		2015-04-11T02:18:00Z	1.000e-02	0	0	0	2.730e+02
	This study			321.1	54.1	XXX-UTESTA-004H_5A-10:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.299e-08				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_5A-10	u		2015-04-11T02:18:00Z	1.500e-02	0	0	0	2.730e+02
	This study			13.7	56.3	XXX-UTESTA-004H_5A-10:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.166e-08				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_5A-10	u		2015-04-11T02:18:00Z	2.000e-02	0	0	0	2.730e+02
	This study			24.5	81.9	XXX-UTESTA-004H_5A-100:LP-DIR-AF	LIMS	IODP-SRM	1.048e-06				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_5A-100	u		2015-04-11T02:17:00Z	0.000e+00	0	0	0	2.730e+02
	This study			23.2	78.5	XXX-UTESTA-004H_5A-100:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	5.583e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_5A-100	u		2015-04-11T02:17:00Z	5.000e-03	0	0	0	2.730e+02
	This study			20.5	64.4	XXX-UTESTA-004H_5A-100:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.684e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_5A-100	u		2015-04-11T02:18:00Z	1.000e-02	0	0	0	2.730e+02
	This study			355.5	54.6	XXX-UTESTA-004H_5A-100:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	8.779e-08				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_5A-100	u		2015-04-11T02:18:00Z	1.500e-02	0	0	0	2.730e+02
	This study			19.4	50	XXX-UTESTA-004H_5A-100:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	6.506e-08				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_5A-100	u		2015-04-11T02:18:00Z	2.000e-02	0	0	0	2.730e+02
	This study			25.6	82.3	XXX-UTESTA-004H_5A-105:LP-DIR-AF	LIMS	IODP-SRM	1.181e-06				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_5A-105	u		2015-04-11T02:17:00Z	0.000e+00	0	0	0	2.730e+02
	This study			19.7	79.1	XXX-UTESTA-004H_5A-105:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	6.368e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_5A-105	u		2015-04-11T02:17:00Z	5.000e-03	0	0	0	2.730e+02
	This study			15.6	64.2	XXX-UTESTA-004H_5A-105:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.010e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_5A-105	u		2015-04-11T02:18:00Z	1.000e-02	0	0	0	2.730e+02
	This study			355.7	55.1	XXX-UTESTA-004H_5A-105:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.080e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_5A-105	u		2015-04-11T02:18:00Z	1.500e-02	0	0	0	2.730e+02
	This study			16.2	52.9	XXX-UTESTA-004H_5A-105:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	7.907e-08				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_5A-105	u		2015-04-11T02:18:00Z	2.000e-02	0	0	0	2.730e+02
	This study			27.4	82.5	XXX-UTESTA-004H_5A-110:LP-DIR-AF	LIMS	IODP-SRM	1.246e-06				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_5A-110	u		2015-04-11T02:17:00Z	0.000e+00	0	0	0	2.730e+02
	This study			21.8	77.5	XXX-UTESTA-004H_5A-110:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	6.834e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_5A-110	u		2015-04-11T02:17:00Z	5.000e-03	0	0	0	2.730e+02
	This study			17.7	59	XXX-UTESTA-004H_5A-110:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	2.355e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_5A-110	u		2015-04-11T02:18:00Z	1.000e-02	0	0	0	2.730e+02
	This study			4.5	48.3	XXX-UTESTA-004H_5A-110:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.393e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_5A-110	u		2015-04-11T02:18:00Z	1.500e-02	0	0	0	2.730e+02
	This study			17.4	45.6	XXX-UTESTA-004H_5A-110:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.080e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_5A-110	u		2015-04-11T02:18:00Z	2.000e-02	0	0	0	2.730e+02
	This study			29.6	81.6	XXX-UTESTA-004H_5A-115:LP-DIR-AF	LIMS	IODP-SRM	1.636e-06				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_5A-115	u		2015-04-11T02:17:00Z	0.000e+00	0	0	0	2.730e+02
	This study			26.3	77.7	XXX-UTESTA-004H_5A-115:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	8.983e-07				2.730e+02	2	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_5A-115	u		2015-04-11T02:17:00Z	5.000e-03	0	0	0	2.730e+02
	This study			22.7	62.3	XXX-UTESTA-004H_5A-115:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	3.060e-07				2.730e+02	3	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_5A-115	u		2015-04-11T02:18:00Z	1.000e-02	0	0	0	2.730e+02
	This study			10.5	53.2	XXX-UTESTA-004H_5A-115:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.752e-07				2.730e+02	4	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_5A-115	u		2015-04-11T02:18:00Z	1.500e-02	0	0	0	2.730e+02
	This study			22.5	50.2	XXX-UTESTA-004H_5A-115:LP-DIR-AF	LIMS	IODP-SRM:IODP-SRM-AF	1.352e-07				2.730e+02	5	LT-AF-Z:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_5A-115	u		2015-04-11T02:18:00Z	2.000e-02	0	0	0	2.730e+02
	This study			23.4	77.8	XXX-UTESTA-004H_5A-120:LP-DIR-AF	LIMS	IODP-SRM	2.180e-06				2.730e+02	1	LT-NO:LP-DIR-AF	g	pmagpy-3.2.1	XXX-UTESTA-004H_5A-120	u		2015-04-11T02:17:00Z	0.000e+00	0	0	0	2.730e+02
