tab 	measurements
experiment	instrument_codes	magn_mass	magn_r2_det	meas_field_dc	meas_temp	measurement	method_codes	quality	sequence	specimen	standard	timestamp	treat_dc_field
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.1052		0.4377	300.0	IRM-VSM3-LP-HYS-218853-115	LP-HYS	g	14931	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.1041		0.4327	300.0	IRM-VSM3-LP-HYS-218853-116	LP-HYS	g	14932	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.103		0.4278	300.0	IRM-VSM3-LP-HYS-218853-117	LP-HYS	g	14933	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.1018		0.4229	300.0	IRM-VSM3-LP-HYS-218853-118	LP-HYS	g	14934	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.1007		0.4178	300.0	IRM-VSM3-LP-HYS-218853-119	LP-HYS	g	14935	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.09951		0.4128	300.0	IRM-VSM3-LP-HYS-218853-120	LP-HYS	g	14936	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.09837		0.4077	300.0	IRM-VSM3-LP-HYS-218853-121	LP-HYS	g	14937	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.09723		0.4028	300.0	IRM-VSM3-LP-HYS-218853-122	LP-HYS	g	14938	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.09607		0.3977	300.0	IRM-VSM3-LP-HYS-218853-123	LP-HYS	g	14939	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.0949		0.3927	300.0	IRM-VSM3-LP-HYS-218853-124	LP-HYS	g	1494	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.09376		0.3877	300.0	IRM-VSM3-LP-HYS-218853-125	LP-HYS	g	14941	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.09262		0.3828	300.0	IRM-VSM3-LP-HYS-218853-126	LP-HYS	g	14942	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.09146		0.3777	300.0	IRM-VSM3-LP-HYS-218853-127	LP-HYS	g	14943	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.09029		0.3727	300.0	IRM-VSM3-LP-HYS-218853-128	LP-HYS	g	14944	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.08914		0.3677	300.0	IRM-VSM3-LP-HYS-218853-129	LP-HYS	g	14945	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.08799		0.3627	300.0	IRM-VSM3-LP-HYS-218853-130	LP-HYS	g	14946	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.08681		0.3577	300.0	IRM-VSM3-LP-HYS-218853-131	LP-HYS	g	14947	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.08564		0.3526	300.0	IRM-VSM3-LP-HYS-218853-132	LP-HYS	g	14948	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.0845		0.3477	300.0	IRM-VSM3-LP-HYS-218853-133	LP-HYS	g	14949	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.08336		0.3427	300.0	IRM-VSM3-LP-HYS-218853-134	LP-HYS	g	1495	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.08223		0.3378	300.0	IRM-VSM3-LP-HYS-218853-135	LP-HYS	g	14951	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.08105		0.3328	300.0	IRM-VSM3-LP-HYS-218853-136	LP-HYS	g	14952	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.07988		0.3277	300.0	IRM-VSM3-LP-HYS-218853-137	LP-HYS	g	14953	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.07871		0.3228	300.0	IRM-VSM3-LP-HYS-218853-138	LP-HYS	g	14954	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.07757		0.3178	300.0	IRM-VSM3-LP-HYS-218853-139	LP-HYS	g	14955	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.07639		0.3128	300.0	IRM-VSM3-LP-HYS-218853-140	LP-HYS	g	14956	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.07521		0.3077	300.0	IRM-VSM3-LP-HYS-218853-141	LP-HYS	g	14957	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.07406		0.3027	300.0	IRM-VSM3-LP-HYS-218853-142	LP-HYS	g	14958	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.07292		0.2978	300.0	IRM-VSM3-LP-HYS-218853-143	LP-HYS	g	14959	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.07175		0.2928	300.0	IRM-VSM3-LP-HYS-218853-144	LP-HYS	g	1496	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.07057		0.2877	300.0	IRM-VSM3-LP-HYS-218853-145	LP-HYS	g	14961	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.06942		0.2827	300.0	IRM-VSM3-LP-HYS-218853-146	LP-HYS	g	14962	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.06827		0.2778	300.0	IRM-VSM3-LP-HYS-218853-147	LP-HYS	g	14963	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.0671		0.2727	300.0	IRM-VSM3-LP-HYS-218853-148	LP-HYS	g	14964	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.06591		0.2677	300.0	IRM-VSM3-LP-HYS-218853-149	LP-HYS	g	14965	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.06474		0.2627	300.0	IRM-VSM3-LP-HYS-218853-150	LP-HYS	g	14966	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.06359		0.2577	300.0	IRM-VSM3-LP-HYS-218853-151	LP-HYS	g	14967	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.06245		0.2528	300.0	IRM-VSM3-LP-HYS-218853-152	LP-HYS	g	14968	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.06128		0.2478	300.0	IRM-VSM3-LP-HYS-218853-153	LP-HYS	g	14969	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.0601		0.2428	300.0	IRM-VSM3-LP-HYS-218853-154	LP-HYS	g	1497	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.05894		0.2378	300.0	IRM-VSM3-LP-HYS-218853-155	LP-HYS	g	14971	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.05778		0.2329	300.0	IRM-VSM3-LP-HYS-218853-156	LP-HYS	g	14972	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.05659		0.2278	300.0	IRM-VSM3-LP-HYS-218853-157	LP-HYS	g	14973	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.0554		0.2228	300.0	IRM-VSM3-LP-HYS-218853-158	LP-HYS	g	14974	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.05423		0.2178	300.0	IRM-VSM3-LP-HYS-218853-159	LP-HYS	g	14975	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.05307		0.2128	300.0	IRM-VSM3-LP-HYS-218853-160	LP-HYS	g	14976	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.05189		0.2078	300.0	IRM-VSM3-LP-HYS-218853-161	LP-HYS	g	14977	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.05071		0.2027	300.0	IRM-VSM3-LP-HYS-218853-162	LP-HYS	g	14978	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.04954		0.1977	300.0	IRM-VSM3-LP-HYS-218853-163	LP-HYS	g	14979	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.04838		0.1928	300.0	IRM-VSM3-LP-HYS-218853-164	LP-HYS	g	1498	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.0472		0.1877	300.0	IRM-VSM3-LP-HYS-218853-165	LP-HYS	g	14981	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.046		0.1827	300.0	IRM-VSM3-LP-HYS-218853-166	LP-HYS	g	14982	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.04483		0.1777	300.0	IRM-VSM3-LP-HYS-218853-167	LP-HYS	g	14983	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.04367		0.1727	300.0	IRM-VSM3-LP-HYS-218853-168	LP-HYS	g	14984	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.0425		0.1678	300.0	IRM-VSM3-LP-HYS-218853-169	LP-HYS	g	14985	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.0413		0.1628	300.0	IRM-VSM3-LP-HYS-218853-170	LP-HYS	g	14986	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.04011		0.1578	300.0	IRM-VSM3-LP-HYS-218853-171	LP-HYS	g	14987	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.03894		0.1528	300.0	IRM-VSM3-LP-HYS-218853-172	LP-HYS	g	14988	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.03776		0.1478	300.0	IRM-VSM3-LP-HYS-218853-173	LP-HYS	g	14989	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.03657		0.1428	300.0	IRM-VSM3-LP-HYS-218853-174	LP-HYS	g	1499	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.03537		0.1377	300.0	IRM-VSM3-LP-HYS-218853-175	LP-HYS	g	14991	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.03418		0.1328	300.0	IRM-VSM3-LP-HYS-218853-176	LP-HYS	g	14992	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.03299		0.1278	300.0	IRM-VSM3-LP-HYS-218853-177	LP-HYS	g	14993	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.0318		0.1228	300.0	IRM-VSM3-LP-HYS-218853-178	LP-HYS	g	14994	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.03059		0.1177	300.0	IRM-VSM3-LP-HYS-218853-179	LP-HYS	g	14995	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.02939		0.1127	300.0	IRM-VSM3-LP-HYS-218853-180	LP-HYS	g	14996	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.02822		0.1078	300.0	IRM-VSM3-LP-HYS-218853-181	LP-HYS	g	14997	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.02701		0.1027	300.0	IRM-VSM3-LP-HYS-218853-182	LP-HYS	g	14998	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.02579		0.09769	300.0	IRM-VSM3-LP-HYS-218853-183	LP-HYS	g	14999	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.02459		0.0927	300.0	IRM-VSM3-LP-HYS-218853-184	LP-HYS	g	15	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.0234		0.08776	300.0	IRM-VSM3-LP-HYS-218853-185	LP-HYS	g	15001	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.02222		0.08285	300.0	IRM-VSM3-LP-HYS-218853-186	LP-HYS	g	15002	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.02101		0.07783	300.0	IRM-VSM3-LP-HYS-218853-187	LP-HYS	g	15003	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.01978		0.07278	300.0	IRM-VSM3-LP-HYS-218853-188	LP-HYS	g	15004	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.01857		0.0678	300.0	IRM-VSM3-LP-HYS-218853-189	LP-HYS	g	15005	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.01737		0.06286	300.0	IRM-VSM3-LP-HYS-218853-190	LP-HYS	g	15006	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.01614		0.05782	300.0	IRM-VSM3-LP-HYS-218853-191	LP-HYS	g	15007	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.0149		0.05276	300.0	IRM-VSM3-LP-HYS-218853-192	LP-HYS	g	15008	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.01367		0.04777	300.0	IRM-VSM3-LP-HYS-218853-193	LP-HYS	g	15009	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.01245		0.04283	300.0	IRM-VSM3-LP-HYS-218853-194	LP-HYS	g	1501	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.0112		0.03779	300.0	IRM-VSM3-LP-HYS-218853-195	LP-HYS	g	15011	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.00994		0.03273	300.0	IRM-VSM3-LP-HYS-218853-196	LP-HYS	g	15012	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.008689		0.02774	300.0	IRM-VSM3-LP-HYS-218853-197	LP-HYS	g	15013	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.007442		0.0228	300.0	IRM-VSM3-LP-HYS-218853-198	LP-HYS	g	15014	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.006159		0.01777	300.0	IRM-VSM3-LP-HYS-218853-199	LP-HYS	g	15015	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.004861		0.01272	300.0	IRM-VSM3-LP-HYS-218853-200	LP-HYS	g	15016	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.003539		0.007728	300.0	IRM-VSM3-LP-HYS-218853-201	LP-HYS	g	15017	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.002211		0.002778	300.0	IRM-VSM3-LP-HYS-218853-202	LP-HYS	g	15018	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	0.0008604		-0.002134	300.0	IRM-VSM3-LP-HYS-218853-203	LP-HYS	g	15019	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.000506		-0.007156	300.0	IRM-VSM3-LP-HYS-218853-204	LP-HYS	g	1502	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.001882		-0.01221	300.0	IRM-VSM3-LP-HYS-218853-205	LP-HYS	g	15021	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.003244		-0.01719	300.0	IRM-VSM3-LP-HYS-218853-206	LP-HYS	g	15022	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.004584		-0.02213	300.0	IRM-VSM3-LP-HYS-218853-207	LP-HYS	g	15023	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.005955		-0.02716	300.0	IRM-VSM3-LP-HYS-218853-208	LP-HYS	g	15024	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.007318		-0.03222	300.0	IRM-VSM3-LP-HYS-218853-209	LP-HYS	g	15025	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.008654		-0.03721	300.0	IRM-VSM3-LP-HYS-218853-210	LP-HYS	g	15026	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.009972		-0.04215	300.0	IRM-VSM3-LP-HYS-218853-211	LP-HYS	g	15027	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.01131		-0.04719	300.0	IRM-VSM3-LP-HYS-218853-212	LP-HYS	g	15028	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.01265		-0.05225	300.0	IRM-VSM3-LP-HYS-218853-213	LP-HYS	g	15029	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.01396		-0.05724	300.0	IRM-VSM3-LP-HYS-218853-214	LP-HYS	g	1503	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.01524		-0.06217	300.0	IRM-VSM3-LP-HYS-218853-215	LP-HYS	g	15031	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.01654		-0.06721	300.0	IRM-VSM3-LP-HYS-218853-216	LP-HYS	g	15032	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.01784		-0.07226	300.0	IRM-VSM3-LP-HYS-218853-217	LP-HYS	g	15033	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.01912		-0.07726	300.0	IRM-VSM3-LP-HYS-218853-218	LP-HYS	g	15034	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.02037		-0.08219	300.0	IRM-VSM3-LP-HYS-218853-219	LP-HYS	g	15035	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.02161		-0.0871	300.0	IRM-VSM3-LP-HYS-218853-220	LP-HYS	g	15036	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.02286		-0.09212	300.0	IRM-VSM3-LP-HYS-218853-221	LP-HYS	g	15037	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.02413		-0.09718	300.0	IRM-VSM3-LP-HYS-218853-222	LP-HYS	g	15038	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.02538		-0.1022	300.0	IRM-VSM3-LP-HYS-218853-223	LP-HYS	g	15039	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.02661		-0.1071	300.0	IRM-VSM3-LP-HYS-218853-224	LP-HYS	g	1504	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.02785		-0.1121	300.0	IRM-VSM3-LP-HYS-218853-225	LP-HYS	g	15041	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.0291		-0.1172	300.0	IRM-VSM3-LP-HYS-218853-226	LP-HYS	g	15042	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.03033		-0.1222	300.0	IRM-VSM3-LP-HYS-218853-227	LP-HYS	g	15043	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.03154		-0.1271	300.0	IRM-VSM3-LP-HYS-218853-228	LP-HYS	g	15044	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.03279		-0.1322	300.0	IRM-VSM3-LP-HYS-218853-229	LP-HYS	g	15045	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.03402		-0.1372	300.0	IRM-VSM3-LP-HYS-218853-230	LP-HYS	g	15046	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.03524		-0.1422	300.0	IRM-VSM3-LP-HYS-218853-231	LP-HYS	g	15047	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.03644		-0.1471	300.0	IRM-VSM3-LP-HYS-218853-232	LP-HYS	g	15048	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.03766		-0.1522	300.0	IRM-VSM3-LP-HYS-218853-233	LP-HYS	g	15049	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.03889		-0.1572	300.0	IRM-VSM3-LP-HYS-218853-234	LP-HYS	g	1505	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.04011		-0.1622	300.0	IRM-VSM3-LP-HYS-218853-235	LP-HYS	g	15051	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.04131		-0.1672	300.0	IRM-VSM3-LP-HYS-218853-236	LP-HYS	g	15052	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.04249		-0.1721	300.0	IRM-VSM3-LP-HYS-218853-237	LP-HYS	g	15053	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.04371		-0.1771	300.0	IRM-VSM3-LP-HYS-218853-238	LP-HYS	g	15054	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.04492		-0.1821	300.0	IRM-VSM3-LP-HYS-218853-239	LP-HYS	g	15055	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.04612		-0.1871	300.0	IRM-VSM3-LP-HYS-218853-240	LP-HYS	g	15056	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.0473		-0.1921	300.0	IRM-VSM3-LP-HYS-218853-241	LP-HYS	g	15057	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.04851		-0.1971	300.0	IRM-VSM3-LP-HYS-218853-242	LP-HYS	g	15058	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.04973		-0.2022	300.0	IRM-VSM3-LP-HYS-218853-243	LP-HYS	g	15059	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.05092		-0.2072	300.0	IRM-VSM3-LP-HYS-218853-244	LP-HYS	g	1506	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.05209		-0.2121	300.0	IRM-VSM3-LP-HYS-218853-245	LP-HYS	g	15061	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.0533		-0.2172	300.0	IRM-VSM3-LP-HYS-218853-246	LP-HYS	g	15062	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.05451		-0.2222	300.0	IRM-VSM3-LP-HYS-218853-247	LP-HYS	g	15063	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.05569		-0.2272	300.0	IRM-VSM3-LP-HYS-218853-248	LP-HYS	g	15064	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.05687		-0.2322	300.0	IRM-VSM3-LP-HYS-218853-249	LP-HYS	g	15065	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.05805		-0.2372	300.0	IRM-VSM3-LP-HYS-218853-250	LP-HYS	g	15066	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.05926		-0.2423	300.0	IRM-VSM3-LP-HYS-218853-251	LP-HYS	g	15067	NED4-1c	u	2020:01:06:12:31:00.00	
IRM-VSM3-LP-HYS-218853	IRM-VSM3	-0.06044		-0.2472	300.0	IRM-VSM3-LP-HYS-218853-252	LP-HYS	g	15068	NED4-1c	u	2020:01:06:12:31:00.00	
